"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,20.33,0.00,14.00,4.20,5.00,10.00,10.00,3.60,0.70,3.50,17.00,0.00,0.00,4.00,10.97,1.00,19.60,62.49,3.20,0.00,8.80,2.80,20.00,19.10,19.00,10.00,2.40,0.00,27.05,85.40,3.60,0.00,14.00,12.50,0.00,18.02,0.00,0.60,20.00,20.00,20.00,0.00,106.40,3.90,20.80,19.59,6.00,10.00,9.00,12.93,2.40,4.28,5.40,20.40,0.93,1.66,0.00,0.00,70.70,79.10,10.90,8.64,0.00,116.20,124.20,0.00,2.00,0.00
2.00,0.00,20.27,0.00,14.00,4.20,5.00,10.00,10.00,3.60,0.70,3.50,17.00,0.00,0.00,4.00,10.97,1.00,18.80,56.90,3.20,0.00,8.80,2.80,20.00,19.10,19.00,10.00,2.40,0.00,27.11,84.20,3.60,0.00,14.00,12.50,0.00,18.02,0.00,0.60,20.00,20.00,20.00,0.00,97.90,3.90,20.80,19.59,6.00,10.00,9.00,12.93,2.40,4.57,5.95,20.40,0.93,1.66,0.00,0.00,68.80,77.80,10.33,8.21,0.00,115.90,113.30,0.00,2.00,0.00
3.00,0.00,20.56,0.00,14.00,4.20,5.00,10.00,10.00,3.60,0.70,3.50,17.00,0.00,0.00,4.00,10.97,1.00,18.30,51.50,3.20,0.00,8.80,2.80,20.00,19.10,19.00,10.00,2.40,0.00,27.18,82.90,3.60,0.00,14.00,12.50,0.00,18.02,0.00,0.60,20.00,20.00,20.00,0.00,89.50,3.90,20.80,19.59,6.00,10.00,9.00,12.93,2.40,4.82,6.50,20.40,0.93,1.66,0.00,0.00,66.40,75.90,10.01,7.88,0.00,115.70,96.80,0.00,2.00,0.00
4.00,0.00,20.44,0.00,14.00,4.20,5.00,10.00,10.00,3.60,0.70,3.50,17.00,0.00,0.00,4.00,10.97,1.00,18.20,46.66,3.20,0.00,0.00,2.80,20.00,19.10,19.00,10.00,2.40,0.00,27.30,81.20,3.60,0.00,14.00,12.50,0.00,18.02,0.00,0.60,20.00,20.00,20.00,0.00,81.50,3.90,20.80,19.59,6.00,10.00,9.00,12.93,2.40,4.92,7.07,20.40,0.93,1.66,0.00,0.00,63.60,74.20,10.41,7.88,0.00,114.00,83.00,0.00,2.00,0.00
5.00,0.00,20.66,0.00,14.00,4.20,5.00,10.00,10.00,3.60,0.70,3.50,17.00,0.00,0.00,4.00,10.97,1.00,18.20,42.55,3.20,0.00,0.00,2.80,20.00,19.10,19.00,10.00,2.40,0.00,27.23,79.30,3.60,0.00,14.00,12.50,0.00,18.02,0.00,0.60,20.00,20.00,20.00,0.00,73.80,3.90,20.80,19.59,6.00,10.00,9.00,12.93,2.40,5.09,7.63,20.40,0.93,1.66,0.00,0.00,60.60,72.50,10.46,7.71,0.00,111.70,77.60,0.00,2.00,0.00
6.00,0.00,20.95,0.00,14.00,4.20,5.00,10.00,10.00,3.60,0.70,3.50,17.00,0.00,0.00,4.00,10.97,1.00,18.10,40.62,3.10,0.00,0.00,2.80,20.00,19.10,19.00,10.00,2.40,0.00,26.60,76.50,3.60,0.00,14.00,12.50,0.00,18.02,0.00,0.60,20.00,20.00,20.00,0.00,70.40,3.90,20.80,19.59,6.00,10.00,9.00,12.93,2.40,5.47,8.20,20.40,0.93,1.66,0.00,0.00,57.20,70.20,9.43,7.06,0.00,108.60,72.80,0.00,2.00,0.00
7.00,0.00,20.83,0.00,14.00,4.20,5.00,10.00,10.00,3.60,0.70,3.50,17.00,0.00,0.00,4.00,10.97,1.00,17.90,39.00,3.10,0.00,0.00,2.80,20.00,19.10,19.00,10.00,2.40,0.00,26.00,73.20,3.60,0.00,14.00,12.50,0.00,18.02,0.00,0.60,20.00,20.00,20.00,0.00,68.60,3.90,20.80,19.59,6.00,10.00,9.00,12.93,2.40,5.87,8.84,20.40,0.93,1.66,0.00,0.00,53.70,67.60,8.38,6.41,0.00,105.10,69.70,0.00,2.00,0.00
8.00,0.00,21.00,0.00,14.00,4.20,5.00,10.00,10.00,3.60,0.70,3.50,17.00,0.00,0.00,4.00,10.97,1.00,17.90,38.33,2.90,0.00,0.00,2.80,20.00,19.10,19.00,10.00,2.40,0.00,25.53,70.00,3.60,0.00,14.00,12.50,0.00,18.02,0.00,0.60,20.00,20.00,20.00,0.00,61.80,3.90,20.80,19.59,6.00,10.00,9.00,12.93,2.40,6.32,9.69,20.40,0.93,1.66,0.00,0.00,49.40,64.60,7.27,5.76,0.00,100.00,66.70,0.00,2.00,0.00
9.00,0.00,21.04,0.00,14.00,4.20,5.00,10.00,10.00,3.60,0.70,3.50,17.00,0.00,0.00,4.00,10.97,1.00,18.10,37.35,0.00,0.00,0.00,2.80,20.00,19.10,19.00,10.00,2.40,0.00,24.98,66.80,3.60,0.00,14.00,12.50,0.00,18.02,0.00,0.60,20.00,20.00,20.00,0.00,53.40,3.90,20.80,19.59,6.00,10.00,9.00,12.93,2.40,6.84,10.46,20.40,0.93,1.66,0.00,0.00,44.80,61.40,6.44,5.16,0.00,94.40,64.10,0.00,2.00,0.00
10.00,0.00,20.95,0.00,14.00,4.20,5.00,10.00,10.00,3.60,0.70,3.50,17.00,0.00,0.00,4.00,10.97,1.00,18.30,35.43,0.00,0.00,0.00,2.80,20.00,19.10,19.00,10.00,2.40,0.00,24.25,64.80,3.60,0.00,14.00,12.50,0.00,18.02,0.00,0.60,20.00,20.00,20.00,0.00,48.70,3.90,20.80,19.59,6.00,10.00,9.00,12.93,2.40,7.52,10.99,20.40,0.93,1.66,0.00,0.00,41.50,58.10,6.41,4.72,0.00,91.50,60.60,0.00,2.00,0.00
