"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.59,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.40,3.00,19.20,8.00,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,17.30,42.10,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,27.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,9.40,12.60,18.00,0.00,1.00,40.90,59.20,1.40,0.90,0.00,77.80,18.00,0.00,2.00,0.00
2.00,0.00,23.47,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.40,3.30,17.10,8.00,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,16.20,38.40,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,21.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,9.20,12.80,18.00,0.00,1.00,37.10,55.80,1.10,0.80,0.00,74.40,15.00,0.00,2.00,0.00
3.00,0.00,23.78,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.40,3.60,16.20,7.60,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,15.10,35.50,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,17.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,9.10,12.70,18.00,0.00,1.00,33.60,53.00,0.90,0.60,0.00,71.20,14.00,0.00,2.00,0.00
4.00,0.00,23.95,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.40,4.00,15.10,7.60,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,14.00,32.70,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,15.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,9.00,12.70,18.00,0.00,1.00,30.20,49.80,0.60,0.40,0.00,67.90,14.00,0.00,2.00,0.00
5.00,0.00,23.80,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.40,4.50,13.30,7.60,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,13.00,30.00,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,13.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,9.30,12.80,18.00,0.00,1.00,26.20,45.20,0.50,0.40,0.00,64.20,13.00,0.00,2.00,0.00
6.00,0.00,24.07,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.40,5.00,11.80,7.60,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,11.90,27.30,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,12.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,9.40,12.90,18.00,0.00,1.00,22.60,41.00,0.40,0.30,0.00,60.90,13.00,0.00,2.00,0.00
7.00,0.00,23.92,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.40,5.30,10.70,7.60,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,11.00,24.30,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,11.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,9.40,12.90,18.00,0.00,1.00,19.80,37.40,0.30,0.30,0.00,58.50,12.00,0.00,2.00,0.00
8.00,0.00,23.69,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.40,5.70,9.80,7.60,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,10.30,21.90,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,9.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,9.40,12.90,18.00,0.00,1.00,17.00,33.50,0.20,0.30,0.00,56.10,11.00,0.00,2.00,0.00
9.00,0.00,23.83,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.40,6.70,9.60,7.60,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,10.00,20.80,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,8.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,9.70,13.20,18.00,0.00,1.00,14.00,29.10,0.20,0.20,0.00,53.80,9.00,0.00,2.00,0.00
10.00,0.00,23.83,0.00,14.00,4.20,7.00,12.29,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.40,7.80,9.60,7.60,8.90,14.83,4.70,19.32,19.32,19.51,19.51,2.60,0.00,9.80,19.70,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,8.00,12.88,20.00,19.51,8.40,0.00,6.92,10.00,2.40,10.10,13.40,18.00,0.00,1.00,11.60,25.10,0.20,0.20,0.00,51.90,8.00,0.00,2.00,0.00
