"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,59.98,24.85,61.09,650.00,211.66,3.14,3.29,110.48,19.21,3.65,40.07,74.77,7.22,3.88,164.07,110.03,92.64,30.33,120.00,13.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,181.24,181.15,0.00,67.16,67.94,52.80,0.00,197.33,184.41,4.02,0.00,76.38,31.60,29.46,62.12,20.61,20.56,20.56,21.85,21.85,59.98,59.97,101.65,20.46,15.00,22.16,21.95,5.06
2.00,77.06,29.98,67.20,650.00,211.66,3.14,3.29,110.48,19.21,3.65,40.07,74.77,7.22,3.88,164.07,105.46,92.64,18.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,173.99,173.93,0.00,54.54,40.99,40.99,0.00,197.33,184.41,3.19,0.00,76.38,60.04,44.28,62.12,0.00,24.49,24.48,20.60,26.78,52.71,52.70,101.65,20.46,15.00,18.04,17.88,5.06
3.00,77.06,29.98,67.20,650.00,211.66,3.14,3.29,110.48,19.21,3.65,40.07,74.77,7.22,3.88,164.07,103.28,92.64,10.13,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,174.63,174.57,0.00,50.89,38.00,38.00,0.00,197.33,184.41,0.00,0.00,76.38,60.15,44.17,62.12,0.00,0.00,0.00,20.60,20.60,67.26,67.24,101.65,20.46,15.00,18.04,17.88,5.06
4.00,72.63,29.98,67.20,650.00,211.66,3.14,3.29,110.48,19.21,3.65,40.07,57.86,7.22,3.88,164.07,96.41,92.64,4.12,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,155.63,155.63,0.00,31.74,38.88,38.76,0.00,197.33,184.41,0.00,0.00,76.38,59.93,44.39,62.12,0.00,0.00,0.00,20.60,26.78,59.98,59.97,101.65,20.46,15.00,18.04,17.88,5.06
5.00,72.37,29.98,67.20,650.00,211.66,3.14,3.29,110.48,19.21,3.65,40.07,55.21,7.22,3.88,164.07,94.54,92.64,4.12,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,153.51,153.51,0.00,31.98,32.04,32.00,0.00,197.33,184.41,0.00,0.00,76.38,52.19,52.12,62.12,0.00,0.00,0.00,20.60,20.60,59.98,59.97,101.65,20.46,15.00,18.04,17.88,5.06
6.00,78.57,0.00,67.20,650.00,211.66,3.14,3.29,110.48,19.21,3.65,40.07,55.55,7.22,3.88,164.07,95.16,92.64,18.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,151.56,151.56,0.00,30.90,30.95,30.92,0.00,197.33,184.41,0.00,0.00,76.38,52.19,52.12,62.12,0.00,0.00,0.00,0.00,20.60,59.98,59.97,101.65,20.46,15.00,18.04,17.88,5.06
7.00,75.55,0.00,67.20,650.00,211.66,3.14,3.29,110.48,19.21,3.65,40.07,50.02,7.22,3.88,164.07,92.53,92.64,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,149.00,149.00,0.00,25.98,25.99,23.10,0.00,197.33,184.41,0.00,0.00,76.38,52.19,52.12,62.12,0.00,0.00,0.00,20.60,20.60,41.99,41.99,101.65,20.46,15.00,18.04,17.88,5.06
8.00,75.53,0.00,67.20,650.00,211.66,3.14,3.29,110.48,19.21,3.65,40.07,50.02,7.22,3.88,164.07,92.73,92.64,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,148.49,148.48,0.00,0.00,32.68,40.36,0.00,197.33,184.41,0.00,0.00,67.06,52.19,52.12,62.12,0.00,0.00,0.00,20.60,20.60,48.58,48.57,101.65,20.46,15.00,18.04,17.88,5.06
9.00,73.88,0.00,67.20,650.00,211.66,3.14,3.29,110.37,19.21,3.65,40.07,50.02,7.22,3.88,164.07,93.02,92.50,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,146.25,146.25,0.00,0.00,35.72,30.78,0.00,197.33,184.41,0.00,0.00,76.38,55.84,46.36,62.12,0.00,0.00,0.00,26.78,20.60,42.75,42.75,101.65,20.46,15.00,18.04,17.88,5.06
10.00,73.87,0.00,67.20,650.00,211.66,3.14,3.29,110.35,19.21,3.65,40.07,50.23,7.22,3.88,164.07,93.25,92.48,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,146.26,146.26,0.00,0.00,33.84,33.78,0.00,197.33,184.41,0.00,0.00,76.38,58.91,43.66,62.12,0.00,0.00,0.00,26.78,20.60,33.23,33.23,101.65,20.46,15.00,18.04,17.88,5.06
11.00,72.07,0.00,67.20,650.00,211.66,3.14,3.29,110.19,19.21,3.65,40.07,50.66,7.22,3.88,164.07,92.97,92.28,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,146.11,146.11,0.00,0.00,44.06,58.93,0.00,197.33,184.41,0.00,0.00,76.38,53.39,46.16,62.12,0.00,0.00,0.00,20.60,20.60,71.96,71.94,101.65,20.46,15.00,18.04,17.88,5.06
12.00,78.57,0.00,67.20,650.00,211.66,3.14,3.29,110.48,19.21,3.65,40.07,64.36,7.22,3.88,164.07,93.46,92.64,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,153.15,153.14,0.00,0.00,67.47,49.02,0.00,197.33,0.00,0.00,0.00,76.38,64.51,48.43,62.12,0.00,0.00,0.00,20.60,20.60,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
13.00,66.07,0.00,67.20,650.00,211.66,3.14,3.29,103.78,19.21,3.65,40.07,50.02,7.22,3.88,164.07,82.08,84.49,0.00,120.00,0.00,6.88,87.77,0.00,6.39,0.00,47.77,5.47,13.85,144.18,144.18,0.00,0.00,0.00,61.22,0.00,197.33,0.00,0.00,0.00,0.00,57.75,46.56,62.12,0.00,0.00,0.00,26.78,20.60,110.37,20.60,101.65,20.46,15.00,18.04,17.88,5.06
