"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.81,66.81,586.88,190.00,5.22,5.48,75.94,19.10,1.68,17.03,104.05,7.23,3.88,102.26,59.92,64.27,4.15,87.00,15.22,6.88,55.61,26.00,6.39,0.00,42.78,3.08,13.12,145.08,145.08,56.69,0.00,67.55,20.92,167.62,73.31,66.94,3.96,74.55,0.00,66.24,60.00,25.05,30.52,0.00,30.40,0.00,35.55,109.73,26.94,110.48,0.00,20.30,20.00,0.00,4.06
2.00,78.57,29.81,66.81,600.36,194.36,5.22,5.48,79.20,19.10,1.68,17.03,108.02,7.23,3.88,102.26,60.46,68.27,6.58,87.00,15.22,6.88,55.61,26.00,6.39,0.00,50.77,3.08,14.96,145.08,145.08,56.80,0.00,67.55,20.73,97.25,125.40,118.28,5.67,0.00,0.00,66.24,66.15,25.05,29.13,29.01,29.01,0.00,37.78,81.38,109.69,111.89,0.00,20.30,20.00,0.00,4.06
3.00,78.57,29.81,66.81,595.68,192.85,5.22,5.48,77.43,19.10,1.68,17.03,109.30,7.23,3.88,102.26,59.89,66.10,4.15,87.00,15.22,6.88,55.61,26.00,6.39,0.00,45.95,3.08,13.85,145.08,145.08,22.51,22.51,56.90,67.00,167.29,73.40,67.02,5.67,71.25,63.40,66.24,60.00,25.05,29.13,29.01,29.01,0.00,31.41,109.73,20.73,112.49,0.00,20.30,20.00,0.00,4.06
4.00,78.57,29.81,66.81,609.28,197.25,5.22,5.48,83.94,19.10,1.68,17.03,109.73,7.23,3.88,102.26,59.68,74.06,18.78,87.00,15.22,6.88,55.61,26.00,6.39,0.00,44.31,3.08,13.47,185.00,0.00,49.33,49.09,49.56,20.73,137.29,89.23,83.12,5.67,74.55,61.84,66.24,66.15,25.05,29.13,29.01,29.01,57.38,20.73,60.02,109.68,112.53,0.00,20.30,20.00,0.00,4.06
5.00,78.57,29.81,66.81,611.83,198.08,5.22,5.48,83.94,19.10,1.68,17.03,112.17,7.23,3.88,102.26,59.32,74.06,20.65,87.00,15.22,6.88,55.61,26.00,6.39,0.00,45.30,3.08,13.70,187.59,0.00,25.51,66.77,0.00,67.00,181.51,73.21,66.84,5.52,71.47,66.94,66.24,66.15,25.05,28.34,28.23,28.22,33.44,33.44,64.93,109.68,112.43,0.00,20.30,20.00,0.00,4.06
6.00,78.57,29.81,66.81,595.01,192.63,5.22,5.48,73.45,19.10,1.68,17.03,125.48,7.23,3.88,102.26,58.86,61.23,42.33,87.00,15.22,6.88,55.61,26.00,6.39,0.00,39.28,3.08,12.32,145.08,145.08,66.36,20.73,20.73,57.99,128.12,0.00,181.70,4.54,71.07,59.15,63.14,63.06,25.05,23.31,23.23,23.23,22.19,29.62,27.55,109.69,111.74,0.00,20.30,20.00,0.00,4.06
7.00,78.57,29.81,66.81,635.39,205.71,5.22,5.48,83.94,19.10,1.68,17.03,123.01,7.23,3.88,102.26,57.36,74.06,22.45,87.00,15.22,6.88,55.61,26.00,6.39,0.00,40.38,3.08,12.57,0.00,183.19,32.01,31.98,32.04,67.00,72.68,0.00,183.34,4.41,74.55,62.18,66.24,60.00,25.05,22.62,22.55,22.55,0.00,75.84,55.53,86.17,109.99,0.00,20.30,10.01,9.99,4.06
8.00,78.57,29.81,66.81,599.31,194.02,5.22,5.48,83.94,19.10,1.68,17.03,116.06,7.23,3.88,102.26,54.58,74.06,32.99,87.00,15.22,6.88,55.61,26.00,6.39,0.00,37.77,3.08,11.97,0.00,180.73,22.02,50.59,61.91,22.02,170.42,0.00,141.35,3.72,71.24,63.33,66.24,60.00,25.05,19.08,19.05,19.05,0.00,31.99,0.00,83.95,106.59,0.00,20.30,10.01,9.99,4.06
9.00,78.57,29.81,66.81,574.82,186.10,5.22,5.48,83.94,19.10,1.68,17.03,109.21,7.23,3.88,102.26,51.45,74.06,28.51,87.00,15.22,6.88,55.61,26.00,6.39,0.00,36.20,3.08,11.61,0.00,175.05,62.95,0.00,63.31,20.73,106.05,179.70,0.00,0.00,70.76,49.24,60.67,55.65,25.05,0.00,0.00,0.00,0.00,27.16,0.00,100.17,100.55,0.00,20.30,0.00,20.00,4.06
10.00,78.57,29.81,66.81,639.08,206.90,5.22,5.48,64.52,19.10,1.68,17.03,105.47,7.23,3.88,102.26,50.27,50.31,15.13,87.00,15.22,6.88,55.61,26.00,6.39,0.00,36.20,3.08,11.61,145.08,145.08,32.97,0.00,67.55,32.97,142.05,0.00,0.00,0.00,0.00,0.00,55.39,52.74,25.05,0.00,0.00,0.00,0.00,20.73,0.00,92.06,99.50,0.00,20.30,0.00,20.00,4.06
