"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,18.57,20.50,15.24,14.00,4.20,7.00,10.46,18.11,3.04,0.40,3.30,18.69,11.82,17.83,17.57,0.00,8.00,3.14,16.48,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,13.33,10.68,39.23,3.48,27.00,18.36,17.43,114.93,16.89,27.89,0.60,18.36,18.36,18.89,2.40,33.97,12.12,19.38,7.00,10.80,7.82,16.52,2.40,8.63,7.36,18.90,0.77,1.00,57.01,61.74,9.00,8.20,103.84,67.42,37.91,0.40,2.00,80.25,240.22,11.00,192.63,22.00,0.33,20.87,0.00
2.00,17.59,20.52,14.44,14.00,4.20,7.00,10.46,18.11,3.04,0.40,3.30,18.69,9.56,17.13,17.57,0.00,8.00,4.55,19.88,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,12.55,10.95,41.66,3.48,27.00,18.36,17.43,107.14,16.89,22.98,0.60,18.36,18.36,18.89,2.40,49.49,12.12,19.38,7.00,10.80,7.82,16.52,2.40,8.62,7.36,18.90,0.78,1.00,63.65,67.53,9.60,8.37,85.87,67.98,59.00,0.40,2.00,77.85,226.37,11.00,188.38,22.00,0.33,13.82,0.00
3.00,15.74,20.41,13.56,14.00,4.20,7.00,10.46,18.11,3.04,0.40,3.30,18.69,8.20,16.08,17.57,0.00,8.00,6.07,22.47,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,11.62,11.46,44.31,3.48,27.00,18.36,17.43,83.57,16.89,19.17,0.60,18.36,18.36,18.89,2.40,65.35,12.12,19.38,7.00,10.80,7.82,16.52,2.40,8.52,7.36,18.90,0.77,1.00,69.44,72.82,10.20,8.65,69.35,68.08,78.09,0.40,2.00,78.63,225.09,11.00,195.48,22.00,0.33,6.77,0.00
4.00,13.13,20.54,12.30,14.00,4.20,7.00,10.46,18.11,3.04,0.40,3.30,18.69,7.51,14.71,17.57,0.00,8.00,6.38,25.27,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,9.95,12.68,47.63,3.48,27.00,18.36,17.43,65.72,16.89,15.41,0.60,18.36,18.36,18.89,2.40,82.30,12.12,19.38,7.00,10.80,7.82,16.52,2.40,8.15,7.36,18.90,0.77,1.00,72.61,76.61,10.40,9.26,56.55,66.77,91.20,0.40,2.00,79.36,225.84,11.00,192.63,22.00,0.31,9.19,0.00
5.00,9.70,20.43,10.13,14.00,4.20,7.00,10.46,18.11,3.04,0.40,3.30,18.69,9.04,13.25,17.57,0.00,8.00,6.29,28.07,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,7.64,13.78,50.52,3.48,27.00,18.36,17.43,54.64,16.89,11.37,0.60,18.36,18.36,18.89,2.40,96.22,12.12,19.38,7.00,10.80,7.82,16.52,2.40,7.60,7.16,18.90,0.77,1.00,75.58,79.80,10.50,9.67,48.43,66.29,102.83,0.30,2.00,76.31,201.83,11.00,161.23,22.00,0.30,11.62,0.00
6.00,8.09,20.43,7.56,14.00,4.20,7.00,10.46,18.11,3.04,0.40,3.30,18.69,11.38,11.91,17.57,0.00,8.00,6.65,30.31,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,6.33,14.91,53.66,3.48,27.00,18.36,17.43,43.05,16.89,7.30,0.60,18.36,18.36,18.89,2.40,100.98,12.12,19.38,7.00,10.80,7.82,16.52,2.40,7.15,6.73,18.90,0.65,1.00,79.36,82.81,10.40,9.49,37.30,69.15,108.84,0.20,2.00,61.06,131.33,11.00,113.38,22.00,0.27,9.73,0.00
7.00,7.89,20.45,5.39,14.00,4.20,7.00,10.46,18.11,3.04,0.40,3.30,18.69,12.46,11.19,17.57,0.00,8.00,7.10,32.49,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,5.81,15.98,56.68,3.48,27.00,18.36,17.43,33.53,16.89,5.10,0.60,18.36,18.36,18.89,2.40,105.68,12.12,19.38,7.00,10.80,7.82,16.52,2.40,6.85,6.41,18.90,0.63,1.00,82.95,85.81,10.10,9.26,28.33,71.70,114.51,0.20,2.00,45.87,82.44,11.00,62.62,22.00,0.25,7.85,0.00
8.00,6.53,20.47,4.34,14.00,4.20,7.00,10.46,18.11,3.04,0.40,3.30,18.69,11.54,10.12,17.57,0.00,8.00,7.05,32.26,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,5.02,16.68,58.52,3.48,27.00,18.36,17.43,26.41,16.89,3.74,0.60,18.36,18.36,18.89,2.40,110.26,12.12,19.38,7.00,10.80,7.82,16.52,2.40,6.65,6.22,18.90,0.59,1.00,85.27,87.91,9.80,8.87,21.07,72.89,119.72,0.10,2.00,38.56,56.65,11.00,47.01,22.00,0.21,5.96,0.00
9.00,4.35,20.43,3.78,14.00,4.20,7.00,10.46,18.11,3.04,0.40,3.30,18.69,9.10,8.67,17.57,0.00,8.00,6.90,31.34,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,3.95,17.42,60.39,3.48,27.00,18.36,17.43,20.31,16.89,2.83,0.60,18.36,18.36,18.89,2.40,114.81,12.12,19.38,7.00,10.80,7.82,16.52,2.40,6.47,6.03,18.90,0.50,1.00,86.95,89.41,9.50,8.54,15.95,74.69,124.99,0.10,2.00,34.52,47.88,11.00,34.78,22.00,0.17,4.06,0.00
10.00,2.12,20.50,2.85,14.00,4.20,7.00,10.46,18.11,3.04,0.40,3.30,18.69,6.76,7.37,17.57,0.00,8.00,6.05,30.91,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,3.23,18.25,62.32,3.48,27.00,18.36,17.43,17.44,16.89,2.09,0.60,18.36,18.36,18.89,2.40,119.26,12.12,19.38,7.00,10.80,7.82,16.52,2.40,6.34,5.82,18.90,0.36,1.00,86.72,89.09,8.80,8.34,13.54,78.30,130.42,0.10,2.00,28.97,42.31,11.00,28.55,22.00,0.14,3.78,0.00
11.00,0.70,20.48,1.83,14.00,4.20,7.00,10.46,18.11,3.04,0.40,3.30,18.69,4.04,6.41,17.57,0.00,8.00,5.00,30.58,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,2.78,19.10,64.30,3.48,27.00,18.36,17.43,14.37,16.89,1.44,0.60,18.36,18.36,18.89,2.40,123.04,12.12,19.38,7.00,10.80,7.82,16.52,2.40,6.15,5.66,18.90,0.31,1.00,86.19,88.83,8.10,8.08,11.73,81.73,134.60,0.10,2.00,18.24,28.38,11.00,18.63,22.00,0.10,3.49,0.00
12.00,0.11,20.54,1.22,14.00,4.20,7.00,10.46,18.11,3.24,0.40,3.30,18.69,0.97,4.85,17.57,0.00,8.00,4.30,29.90,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,2.04,19.81,65.80,3.48,27.00,18.36,17.43,9.43,16.89,0.84,0.60,18.36,18.36,18.89,2.40,124.19,12.12,19.38,7.00,10.80,7.82,16.52,2.40,5.71,5.52,18.90,0.21,1.00,84.00,87.97,7.40,7.65,8.66,84.17,134.31,0.10,2.00,10.24,17.72,11.00,11.88,22.00,0.06,2.92,0.00
13.00,0.00,20.46,0.69,14.00,4.20,7.00,10.46,18.11,3.24,0.40,3.30,18.69,0.01,2.52,17.57,0.00,8.00,3.70,28.70,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,0.93,20.07,65.80,3.48,27.00,18.36,17.43,4.51,16.89,0.35,0.60,18.36,18.36,18.89,2.40,123.79,12.12,19.38,7.00,10.80,7.82,16.52,2.40,5.13,4.99,18.90,0.07,1.00,79.95,85.35,6.60,7.12,4.44,85.10,132.14,0.00,2.00,5.03,10.09,11.00,5.28,22.00,0.03,2.35,0.00
14.00,0.00,20.49,0.19,14.00,4.20,7.00,10.46,18.11,3.24,0.40,3.30,18.69,0.00,0.88,17.57,0.00,8.00,2.90,27.50,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,0.23,20.06,65.04,3.48,27.00,18.36,17.43,1.59,16.89,0.07,0.60,18.36,18.36,18.89,2.40,122.34,12.12,19.38,7.00,10.80,7.82,16.52,2.40,4.60,4.09,18.90,0.04,1.00,74.90,81.89,6.30,6.28,1.63,84.21,128.48,0.00,2.00,1.84,4.11,11.00,1.45,22.00,0.01,1.17,0.00
15.00,0.00,20.53,0.01,14.00,4.20,7.00,10.46,18.11,3.24,0.40,3.30,18.69,0.00,0.14,17.57,0.00,8.00,2.10,26.30,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,0.02,20.00,64.25,3.48,27.00,18.36,17.43,0.27,16.89,0.01,0.60,18.36,18.36,18.89,2.40,120.22,12.12,19.38,7.00,10.80,7.82,16.52,2.40,4.12,3.46,18.90,0.00,1.00,69.97,78.67,6.10,5.45,0.27,83.16,124.16,0.00,2.00,0.41,0.96,11.00,0.24,22.00,0.00,0.00,0.00
16.00,0.00,20.60,0.00,14.00,4.20,7.00,10.46,18.11,3.24,0.40,3.30,18.69,0.00,0.00,17.57,0.00,8.00,1.80,25.20,8.00,9.91,13.03,4.80,18.17,18.17,18.37,18.37,1.40,0.00,19.81,63.36,3.48,27.00,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.89,2.40,116.08,12.12,19.38,7.00,10.80,7.82,16.52,2.40,3.81,3.61,18.90,0.00,1.00,65.38,76.15,5.80,4.64,0.00,81.60,117.85,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
