"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,23.91,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,1.26,13.48,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,3.66,10.97,3.20,24.30,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,11.88,12.83,19.44,8.00,10.00,8.23,17.49,2.40,4.88,8.90,18.90,0.00,1.20,9.07,18.43,0.21,0.39,0.00,23.49,3.99,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
2.00,0.00,23.91,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,1.26,13.48,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,3.66,10.97,3.20,24.30,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,11.88,12.83,19.44,8.00,10.00,8.23,17.49,2.40,4.88,8.90,18.90,0.00,1.20,9.07,18.43,0.21,0.39,0.00,23.49,3.99,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
3.00,0.00,23.82,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,1.44,13.01,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,3.51,10.16,3.20,24.60,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,9.62,12.83,19.44,8.00,10.80,8.23,17.49,2.40,4.89,8.89,18.90,0.00,1.20,6.72,15.00,0.16,0.34,0.00,21.21,2.30,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
4.00,0.00,23.95,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,1.56,12.73,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,3.42,9.70,3.20,24.80,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,8.36,12.83,19.44,8.00,10.80,8.23,17.49,2.40,4.87,8.80,18.90,0.00,1.20,5.05,12.39,0.12,0.30,0.00,18.40,2.37,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5.00,0.00,23.88,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,1.60,11.85,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,3.48,9.30,3.20,24.90,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,7.72,12.83,19.44,8.00,10.80,8.23,17.49,2.40,4.82,8.77,18.90,0.00,1.20,4.40,11.09,0.11,0.26,0.00,16.49,2.42,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
6.00,0.00,23.83,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,1.63,10.78,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,3.58,8.93,3.20,25.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,7.29,12.83,19.44,8.00,10.80,8.23,17.49,2.40,4.76,8.76,18.90,0.00,1.20,4.08,10.22,0.10,0.22,0.00,14.88,2.46,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
7.00,0.00,23.97,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,2.06,10.29,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,3.24,8.22,3.20,25.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,6.97,12.83,19.44,8.00,10.80,8.23,17.49,2.40,4.94,8.90,18.90,0.00,1.20,3.36,8.96,0.07,0.17,0.00,13.89,2.31,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
8.00,0.00,23.85,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,2.62,10.00,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,2.75,7.40,3.20,24.90,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,6.67,12.83,19.44,8.00,10.80,8.23,17.49,2.40,5.19,9.09,18.90,0.00,1.20,2.49,7.56,0.03,0.12,0.00,13.10,2.10,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
9.00,0.00,23.80,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,2.74,9.10,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,2.74,7.05,3.20,24.70,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,6.23,12.83,19.44,8.00,10.80,8.23,17.49,2.40,5.43,9.18,18.90,0.00,1.20,1.96,6.49,0.02,0.08,0.00,12.58,2.03,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
10.00,0.00,23.72,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,2.72,8.00,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,2.88,6.84,3.20,24.80,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,5.74,12.83,19.44,8.00,10.80,8.23,17.49,2.40,5.66,9.23,18.90,0.00,1.20,1.53,5.54,0.03,0.04,0.00,12.15,2.02,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
