"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,78.57,30.10,45.47,646.80,211.44,5.27,5.77,110.91,9.64,4.07,37.71,14.99,82.11,0.00,6.17,3.39,164.71,112.91,88.82,0.00,47.27,219.19,34.42,3.89,6.88,87.66,0.00,6.39,9.98,47.67,5.49,13.97,229.57,0.00,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.28,75.00,66.88,66.80,73.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76,100.00
2.00,78.57,30.10,45.47,646.80,211.44,5.27,5.77,110.91,9.64,4.07,37.71,14.99,82.29,0.00,6.17,3.39,164.71,112.91,88.82,0.00,47.27,219.19,34.42,3.89,6.88,87.66,0.00,6.39,9.98,47.67,5.49,15.62,229.57,0.00,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,74.89,76.27,66.88,66.80,73.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76,100.00
3.00,78.57,30.10,45.47,646.80,211.44,5.27,5.77,110.91,9.64,4.07,37.71,14.99,82.11,0.00,6.17,3.39,164.71,112.91,88.82,0.00,47.27,219.19,34.42,3.89,6.88,87.66,0.00,6.39,9.98,47.67,5.49,11.10,229.57,0.00,67.83,63.99,64.77,64.22,185.07,198.10,185.13,5.67,74.90,76.27,66.88,66.80,73.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76,100.00
4.00,78.57,30.10,45.47,646.80,211.44,5.27,5.77,110.91,9.64,4.07,37.71,14.99,82.11,0.00,6.17,3.39,164.71,112.91,88.82,0.00,47.27,219.19,34.42,3.89,6.88,87.66,0.00,6.39,9.98,47.67,5.49,11.09,229.57,0.00,63.03,66.88,67.66,62.86,185.07,198.10,185.13,5.67,74.89,76.27,66.88,66.80,73.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76,100.00
5.00,78.57,30.10,45.47,646.80,211.44,5.27,5.77,110.91,9.64,4.07,37.71,14.99,88.62,0.00,6.17,3.39,164.71,112.91,88.82,0.00,47.27,219.19,34.42,3.89,6.88,87.66,0.00,6.39,9.98,47.67,5.49,11.08,229.57,0.00,65.77,66.92,67.71,53.93,185.07,198.10,185.13,5.67,74.89,76.27,66.88,66.80,73.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76,100.00
6.00,78.57,30.10,45.47,646.80,211.44,5.27,5.77,110.91,9.64,4.07,37.71,14.99,98.88,0.00,6.17,3.39,164.71,112.91,88.82,0.00,47.27,219.19,34.42,3.89,6.88,87.66,0.00,6.39,9.98,47.67,5.49,15.74,229.57,0.00,67.42,67.01,67.76,67.21,185.07,198.10,185.13,5.67,74.89,76.27,66.88,66.80,73.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76,100.00
7.00,78.57,30.10,45.47,646.80,211.44,5.27,5.77,110.91,9.64,4.07,37.71,14.99,88.08,0.00,6.17,3.39,164.71,112.91,88.82,0.00,47.27,219.19,34.42,3.89,6.88,87.66,0.00,6.39,9.98,47.67,5.49,12.31,229.57,0.00,62.56,67.42,62.92,62.38,185.07,198.10,185.13,5.67,74.89,76.27,66.88,66.80,73.26,30.82,0.00,30.70,87.54,84.00,110.80,110.76,100.00
8.00,78.57,30.10,45.47,646.80,211.44,5.27,5.77,110.91,9.64,4.07,37.71,14.99,82.11,0.00,6.17,3.39,164.71,112.91,88.82,0.00,47.27,219.19,34.42,3.89,6.88,87.66,0.00,6.39,9.98,47.67,5.49,11.08,229.57,0.00,29.77,66.83,67.61,26.47,185.07,198.10,185.13,5.67,74.90,76.28,66.88,66.80,73.26,30.82,0.00,30.70,87.54,84.00,110.80,110.50,100.00
9.00,78.57,30.10,45.47,646.80,211.44,5.27,5.77,110.91,9.64,4.07,37.71,14.99,82.11,0.00,6.17,3.39,164.71,112.91,88.82,0.00,47.27,219.19,34.42,3.89,6.88,87.66,0.00,6.39,9.98,47.67,5.49,11.08,229.57,0.00,0.00,0.00,27.17,0.00,185.07,198.10,185.13,5.67,74.89,76.27,66.88,66.80,73.26,30.82,0.00,30.70,87.54,84.00,110.80,110.50,100.00
10.00,78.57,30.10,45.47,646.80,211.44,5.27,5.77,110.91,9.64,4.07,37.71,14.99,82.11,0.00,6.17,3.39,164.71,112.91,88.82,0.00,47.27,219.19,34.42,3.89,6.88,87.66,0.00,6.39,9.98,47.67,5.49,11.08,229.57,0.00,0.00,0.00,68.21,0.00,185.07,198.10,185.13,5.67,74.89,76.27,66.88,66.80,73.26,30.82,0.00,30.70,87.54,84.00,110.80,110.50,100.00
