"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
12.00,16.51,12.45,16.46,0.00,2.90,8.10,7.20,5.30,1.65,0.00,2.50,0.00,15.43,18.45,10.73,0.00,5.60,8.24,37.76,0.00,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,15.18,23.80,74.30,2.35,27.00,8.00,14.63,144.33,17.07,39.84,0.60,19.51,19.51,19.51,1.20,57.10,7.50,19.51,3.50,10.80,8.23,3.90,2.40,13.84,15.43,18.90,0.00,0.00,0.83,1.00,82.20,83.20,3.80,6.49,111.85,104.70,60.90,0.30,2.00,79.99,244.60,11.00,204.00,23.00,0.32,37.00
13.00,17.48,10.96,17.60,0.00,2.90,8.10,7.20,5.30,1.65,0.00,2.50,0.00,16.16,18.44,10.73,0.00,5.60,7.50,43.58,0.00,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,15.24,24.68,76.70,2.35,27.00,8.00,14.63,144.38,17.07,39.88,0.60,19.51,19.51,19.51,1.20,74.50,7.50,19.51,3.50,10.80,8.23,3.90,2.40,14.23,15.67,18.90,0.00,0.00,0.90,1.00,90.10,90.30,4.44,7.66,112.12,107.00,76.40,0.30,2.00,79.99,246.74,11.00,204.00,23.00,0.33,39.00
14.00,18.18,11.75,18.24,0.00,2.90,8.10,7.20,5.30,1.65,0.00,2.50,0.00,16.91,18.35,10.73,0.00,5.60,7.09,49.51,0.00,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,15.31,25.35,78.80,2.35,27.00,8.00,14.63,144.36,17.07,39.95,0.60,19.51,19.51,19.51,1.20,92.70,7.50,19.51,3.50,10.80,8.23,3.90,2.40,14.60,15.90,18.90,0.00,0.00,0.92,1.00,97.70,96.90,5.01,8.83,111.97,109.10,92.60,0.40,2.00,80.00,247.98,11.00,204.00,23.00,0.34,39.00
15.00,18.58,13.29,18.30,0.00,2.90,8.10,7.20,5.30,1.65,0.00,2.50,0.00,17.21,18.25,10.73,0.00,5.60,7.55,56.12,1.80,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,15.27,25.87,80.40,2.35,27.00,8.00,14.63,141.46,17.07,39.92,0.60,19.51,19.51,19.51,1.20,103.00,7.50,19.51,3.50,10.80,8.23,3.90,2.40,14.77,16.00,18.90,0.00,0.00,0.91,1.00,104.70,101.50,5.39,9.57,111.41,110.40,103.50,0.40,2.00,80.00,246.94,11.00,204.00,23.00,0.34,39.00
16.00,18.61,13.60,18.27,0.00,2.90,8.10,7.20,5.30,1.65,0.00,2.50,0.00,16.54,18.32,10.73,0.00,5.60,8.29,62.96,3.10,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,15.28,26.34,81.90,2.35,27.00,8.00,14.63,142.06,17.07,39.90,0.60,19.51,19.51,19.51,1.20,110.70,7.50,19.51,3.50,10.80,8.23,3.70,2.40,14.89,16.07,18.90,0.00,0.00,0.93,1.00,110.70,103.40,5.71,10.18,111.15,111.50,112.60,0.40,2.00,80.00,244.94,11.00,204.00,23.00,0.35,39.00
17.00,18.18,13.32,17.88,0.00,2.90,8.10,7.20,5.30,1.65,0.00,2.50,0.00,16.33,18.34,10.73,0.00,5.60,8.65,67.21,2.90,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,15.29,26.25,83.00,2.35,27.00,8.00,14.63,144.08,17.07,39.85,0.60,19.51,19.51,19.51,1.20,114.80,7.50,19.51,3.50,10.80,8.23,3.70,2.40,14.93,16.08,18.90,0.00,0.00,0.92,1.00,113.60,100.30,5.84,10.52,110.93,111.90,118.40,0.40,2.00,80.00,246.32,11.00,204.00,23.00,0.35,39.00
18.00,16.89,12.45,16.90,0.00,2.90,8.10,7.20,5.30,1.65,0.00,2.50,0.00,16.82,18.27,10.73,0.00,5.60,8.90,70.60,2.90,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,15.22,25.98,83.90,2.35,27.00,8.00,14.63,144.46,17.07,39.78,0.60,19.51,19.51,19.51,1.20,117.70,7.50,19.51,3.50,10.80,8.23,3.70,2.40,14.95,16.06,18.90,0.00,0.00,0.92,1.00,110.70,100.40,5.91,10.77,110.71,112.20,123.20,0.30,2.00,80.00,248.97,11.00,204.00,23.00,0.35,39.00
19.00,15.11,12.13,15.53,0.00,2.90,8.10,7.20,5.30,1.65,0.00,2.50,0.00,17.26,18.23,10.73,0.00,5.60,8.99,71.14,2.90,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,15.13,25.99,83.90,2.35,27.00,8.00,14.63,144.04,17.07,39.78,0.60,19.51,19.51,19.51,1.20,120.00,7.50,19.51,3.50,10.80,8.23,3.70,2.40,14.63,15.79,18.90,0.00,0.00,0.92,1.00,110.30,100.60,5.97,10.76,110.17,112.00,124.50,0.20,2.00,80.00,248.00,11.00,204.00,23.00,0.36,38.00
20.00,13.41,11.02,14.26,0.00,2.90,8.10,7.20,5.30,1.72,0.00,2.50,0.00,17.07,18.29,10.73,0.00,5.60,9.02,70.74,3.20,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,15.01,26.09,83.90,2.35,27.00,8.00,14.63,144.32,17.07,39.44,0.60,19.51,19.51,19.51,1.20,122.10,7.50,19.51,3.50,10.80,8.23,3.70,2.40,14.22,15.43,18.90,0.00,0.00,0.77,1.00,110.10,100.40,6.02,10.67,110.34,111.80,124.80,0.20,2.00,80.00,244.82,11.00,204.00,23.00,0.35,36.00
21.00,11.97,11.01,12.80,0.00,2.90,8.10,7.20,5.30,1.72,0.00,2.50,0.00,16.26,18.17,10.73,0.00,5.60,8.90,69.12,3.10,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,14.76,26.59,83.90,2.35,27.00,8.00,14.63,144.38,17.07,38.34,0.60,19.51,19.51,19.51,1.20,123.30,7.50,19.51,3.50,10.80,8.23,3.70,2.40,13.26,14.82,18.90,0.00,0.00,0.75,1.00,115.80,107.10,6.05,10.65,109.68,111.70,125.70,0.10,2.00,80.00,242.54,11.00,204.00,23.00,0.34,34.00
22.00,10.88,10.72,10.94,0.00,2.90,8.10,7.20,5.30,1.72,0.00,2.50,0.00,14.68,18.01,10.73,0.00,5.60,8.74,67.10,0.60,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,14.67,27.23,84.00,2.35,27.00,8.00,14.63,143.99,17.07,37.27,0.60,19.51,19.51,19.51,1.20,124.30,7.50,19.51,3.50,10.80,8.23,3.70,2.40,12.13,14.13,18.90,0.00,0.00,0.70,1.00,116.60,104.20,6.07,10.65,108.13,111.70,126.90,0.10,2.00,79.94,238.61,11.00,203.96,23.00,0.32,33.00
23.00,9.59,10.61,8.87,0.00,2.90,8.10,7.20,5.30,1.72,0.00,2.50,0.00,12.11,17.59,10.73,0.00,5.60,8.52,67.41,0.00,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,14.34,27.37,84.40,2.35,27.00,8.00,14.63,142.86,17.07,35.50,0.60,19.51,19.51,19.51,1.20,125.20,7.50,19.51,3.50,10.80,8.23,3.70,2.40,11.63,13.67,18.90,0.00,0.00,0.59,1.00,117.50,106.30,6.01,10.85,104.56,112.20,126.90,0.10,2.00,79.10,226.86,11.00,200.40,23.00,0.29,33.00
24.00,7.03,10.54,3.03,0.00,2.90,8.10,7.20,5.30,1.72,0.00,2.50,0.00,9.46,16.60,10.73,0.00,5.60,8.28,68.50,0.00,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,13.67,27.36,84.60,2.35,27.00,8.00,14.63,134.92,17.07,32.12,0.60,19.51,19.51,19.51,1.20,126.10,7.50,19.51,3.50,10.80,8.23,3.70,2.40,11.35,13.29,18.90,0.00,0.00,0.43,1.00,118.00,110.40,5.93,11.12,97.52,112.60,126.40,0.10,2.00,76.75,207.29,11.00,188.08,23.00,0.24,27.00
25.00,3.34,10.99,0.15,0.00,2.90,8.10,7.20,5.30,1.72,0.00,2.50,0.00,4.76,14.55,10.73,0.00,5.60,8.35,67.60,0.00,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,12.11,27.28,84.30,2.35,27.00,8.00,14.63,101.06,17.07,25.32,0.60,19.51,19.51,19.51,1.20,126.00,7.50,19.51,3.50,10.80,8.23,3.70,2.40,10.66,12.62,18.90,0.00,0.00,0.37,1.00,117.10,112.50,5.89,11.10,81.61,112.70,126.40,0.10,2.00,66.38,176.31,11.00,164.95,23.00,0.19,21.00
26.00,1.23,11.00,0.00,0.00,2.90,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.49,10.43,10.73,0.00,5.60,8.53,66.03,0.00,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,8.48,27.17,83.80,2.35,27.00,8.00,14.63,58.79,17.07,13.96,0.60,19.51,19.51,19.51,1.20,125.60,7.50,19.51,3.50,10.80,8.23,3.70,2.40,9.83,11.86,18.90,0.00,0.00,0.25,1.00,116.20,112.40,5.87,10.98,54.08,112.60,126.60,0.00,2.00,39.81,135.06,11.00,118.55,23.00,0.13,15.00
27.00,0.25,11.14,0.00,0.00,2.90,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,4.95,10.73,0.00,5.60,8.53,63.45,0.00,4.00,7.80,4.00,10.00,10.00,10.00,13.66,1.40,3.29,27.25,82.80,2.35,27.00,8.00,14.63,26.44,17.07,5.33,0.60,19.51,19.51,19.51,1.20,125.00,7.50,19.51,3.50,10.80,8.23,3.70,2.40,8.47,10.52,18.90,0.00,0.00,0.09,1.00,115.10,111.80,5.71,10.72,23.98,112.00,126.00,0.00,2.00,14.47,79.12,11.00,52.03,23.00,0.08,10.00
28.00,0.03,11.17,0.00,0.00,2.90,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,1.87,10.73,0.00,5.60,8.45,60.53,0.00,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.76,27.39,81.60,2.35,27.00,8.00,14.63,7.74,17.07,1.42,0.60,19.51,19.51,19.51,1.20,124.50,7.50,19.51,3.50,10.80,8.23,3.60,2.40,6.93,8.99,18.90,0.00,0.00,0.04,1.00,113.50,111.10,5.50,10.41,6.80,111.00,125.30,0.00,2.00,4.17,20.32,11.00,12.57,23.00,0.03,5.00
29.00,0.00,10.76,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.22,10.73,0.00,5.60,8.14,57.40,6.90,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.01,27.40,79.90,2.35,27.00,8.00,14.63,0.45,17.07,0.04,0.60,19.51,19.51,19.51,1.20,122.00,7.50,19.51,3.50,10.80,8.23,3.60,2.40,6.20,8.35,18.90,0.00,0.00,0.00,1.00,110.10,110.40,5.19,9.74,0.25,109.00,120.60,0.00,2.00,0.17,0.01,11.00,0.45,23.00,0.00,0.00
30.00,0.00,10.02,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,7.75,54.20,8.10,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.00,27.37,78.60,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,118.80,7.50,19.51,3.50,10.80,8.23,3.60,2.40,5.73,8.00,18.90,0.00,0.00,0.00,1.00,106.50,109.80,4.85,8.95,0.00,107.00,114.60,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
31.00,0.00,9.94,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,7.67,50.86,8.10,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.00,27.39,78.30,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,111.10,7.50,19.51,3.50,10.80,8.23,3.60,2.40,5.57,7.90,18.90,0.00,0.00,0.00,1.00,102.20,108.30,4.52,7.97,0.00,105.30,105.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
32.00,0.00,9.91,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,7.69,47.46,8.10,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.00,27.44,77.70,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,101.90,7.50,19.51,3.50,10.80,8.23,3.60,2.40,5.50,7.89,18.90,0.00,0.00,0.00,1.00,97.70,106.50,4.19,6.93,0.00,103.90,94.20,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
33.00,0.00,9.99,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,7.85,44.67,8.10,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.00,27.30,76.50,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,91.60,7.50,19.51,3.50,10.80,8.23,3.60,2.40,5.45,7.87,18.90,0.00,0.00,0.00,1.00,92.70,103.50,3.84,6.02,0.00,103.20,83.10,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
34.00,0.00,10.99,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,8.06,42.09,8.10,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.00,27.11,75.20,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,81.00,7.50,19.51,3.50,10.80,8.23,3.60,2.40,5.41,7.84,18.90,0.00,0.00,0.00,1.00,88.10,100.10,3.49,5.17,0.00,102.50,71.90,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
35.00,0.00,10.99,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,8.37,40.05,8.00,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.00,26.58,73.50,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,75.00,7.50,19.51,3.50,10.80,8.23,3.60,2.40,5.72,8.30,18.90,0.00,0.00,0.00,1.00,84.60,105.00,3.27,4.69,0.00,102.10,65.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
36.00,0.00,11.97,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,8.70,38.20,5.90,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.00,25.93,71.30,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,70.00,7.50,19.51,3.50,10.80,8.23,3.60,2.40,6.15,8.92,18.90,0.00,0.00,0.00,1.00,80.60,105.00,3.09,4.34,0.00,101.20,60.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
37.00,0.00,11.98,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,8.96,34.69,5.40,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.00,25.25,67.80,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,66.00,7.50,19.51,3.50,10.80,8.23,3.60,2.40,6.67,9.83,18.90,0.00,0.00,0.00,1.00,74.80,110.00,2.85,3.91,0.00,99.00,56.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
38.00,0.00,12.69,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,9.20,30.63,0.90,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.00,24.57,64.40,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,58.00,7.50,19.51,3.50,10.80,8.23,3.60,2.40,7.21,10.83,18.90,0.00,0.00,0.00,1.00,69.30,100.00,2.59,3.45,0.00,97.20,48.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
39.00,0.00,12.62,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,9.58,27.87,0.00,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.00,23.70,61.30,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,52.30,7.50,19.51,3.50,10.80,8.23,3.60,2.40,7.62,11.39,18.90,0.00,0.00,0.00,1.00,64.50,87.10,2.25,2.94,0.00,96.30,42.70,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
40.00,0.00,12.75,0.00,0.00,4.20,8.10,7.20,5.30,1.72,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,10.01,25.53,0.00,4.00,15.41,4.00,10.00,10.00,10.00,13.66,1.40,0.00,22.77,58.50,2.35,27.00,8.00,14.63,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,49.80,7.50,19.51,3.50,10.80,8.23,3.60,2.40,8.00,11.80,18.90,0.00,0.00,0.00,1.00,60.60,82.10,1.88,2.41,0.00,95.00,42.80,0.00,2.00,0.00,0.00,11.00,0.00,23.00,0.00,0.00
