"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
1.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.00,3.50,19.00,0.00,0.00,17.48,0.00,4.80,17.54,60.50,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.94,84.60,3.50,26.90,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,109.00,12.82,18.00,8.40,10.80,7.98,20.00,2.40,1.39,1.02,9.50,0.00,0.00,0.00,1.00,71.10,93.20,4.50,7.09,0.00,100.50,103.10,0.00,2.00,0.00,0.00,0.00,11.00
2.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.00,3.50,19.00,0.00,0.00,17.48,0.00,4.80,15.94,55.70,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.86,84.50,3.50,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,103.00,12.82,18.00,8.40,10.80,7.98,20.00,2.40,1.26,0.98,9.50,0.00,0.00,0.00,1.00,69.80,90.90,4.30,6.70,0.00,99.50,96.70,0.00,2.00,0.00,0.00,0.00,11.00
3.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.00,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.97,52.50,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.84,83.50,3.50,27.10,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,98.60,12.82,18.00,8.40,10.80,7.98,20.00,2.40,1.20,0.95,9.50,0.00,0.00,0.00,1.00,69.20,88.80,4.20,6.44,0.00,99.30,93.90,0.00,2.00,0.00,0.00,0.00,11.00
4.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.00,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.21,49.60,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.84,82.60,3.50,27.10,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,93.60,12.82,18.00,8.40,10.80,7.98,20.00,2.40,1.16,0.92,9.50,0.00,0.00,0.00,1.00,68.90,86.90,4.10,6.22,0.00,98.80,90.60,0.00,2.00,0.00,0.00,0.00,11.00
5.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.00,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.05,47.30,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.61,81.90,3.50,27.20,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,86.60,12.82,18.00,8.40,10.80,7.98,20.00,2.40,1.02,1.02,9.50,0.00,0.00,0.00,1.00,66.00,85.40,3.70,5.43,0.00,97.40,85.80,0.00,2.00,0.00,0.00,0.00,11.00
6.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.00,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.10,45.20,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.31,81.20,3.50,27.20,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,79.90,12.82,18.00,8.40,10.80,7.98,20.00,2.40,0.86,1.16,9.50,0.00,0.00,0.00,1.00,62.20,83.50,3.20,4.46,0.00,95.50,80.60,0.00,2.00,0.00,0.00,0.00,11.00
7.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.00,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.20,43.50,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,25.77,80.10,3.50,27.20,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,73.60,12.82,18.00,8.40,10.80,7.98,20.00,2.40,0.92,1.41,9.50,0.00,0.00,0.00,1.00,57.50,80.80,2.80,3.79,0.00,92.40,73.90,0.00,2.00,0.00,0.00,0.00,11.00
8.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.00,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.32,41.70,8.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,0.00,25.15,78.70,3.50,27.20,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,68.00,12.82,18.00,8.40,10.80,7.98,20.00,2.40,1.05,1.71,9.50,0.00,0.00,0.00,1.00,52.40,78.70,2.40,3.22,0.00,89.70,67.80,0.00,2.00,0.00,0.00,0.00,11.00
9.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.00,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.46,39.70,8.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,0.00,24.81,76.20,3.50,27.10,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,64.50,12.82,18.00,8.40,10.80,7.98,20.00,2.40,1.14,1.80,9.50,0.00,0.00,0.00,1.00,48.20,77.50,2.10,2.82,0.00,88.60,63.50,0.00,2.00,0.00,0.00,0.00,11.00
10.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.00,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.59,38.00,8.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,0.00,24.58,73.60,3.50,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,61.50,12.82,18.00,8.40,10.80,7.98,20.00,2.40,1.22,1.83,9.50,0.00,0.00,0.00,1.00,44.30,75.10,1.90,2.47,0.00,87.40,59.40,0.00,2.00,0.00,0.00,0.00,11.00
