"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,10.33,19.37,7.81,14.00,1.50,7.80,2.40,4.70,1.20,0.40,3.50,20.39,7.69,17.26,3.10,0.00,7.20,15.03,9.09,0.00,5.00,6.00,4.30,0.00,0.00,3.50,5.00,2.80,14.57,6.10,14.57,1.50,27.00,3.10,9.50,132.64,17.48,31.04,0.60,4.00,4.00,4.00,2.40,2.00,5.00,5.50,17.48,2.80,10.80,7.41,3.50,2.40,4.76,7.55,20.00,0.00,0.00,0.08,1.00,19.63,47.00,0.48,0.56,93.43,27.20,4.00,0.00,0.94,73.57,226.64,5.00,188.00,11.00
2.00,11.47,19.28,10.26,14.00,1.50,7.80,2.40,4.70,1.20,0.40,3.50,20.39,13.86,18.28,3.10,0.00,7.20,14.40,10.57,0.00,5.00,6.00,4.30,0.00,0.00,3.50,5.00,2.80,15.36,6.34,16.34,1.50,27.00,3.10,9.50,141.57,17.48,34.70,0.60,4.00,4.00,4.00,2.40,2.00,5.00,5.50,17.48,2.80,10.80,7.41,3.50,2.40,5.35,7.58,20.00,0.00,0.00,0.12,1.00,19.09,44.78,0.56,0.79,101.59,30.90,5.00,0.00,0.90,79.04,228.89,5.00,205.00,11.00
3.00,12.54,19.11,12.34,14.00,1.50,7.80,2.40,4.70,1.20,0.40,3.50,20.39,17.46,18.74,3.10,0.00,7.20,14.13,12.42,0.00,5.00,6.00,4.30,0.00,0.00,3.50,5.00,2.80,15.60,6.82,18.94,1.50,27.00,3.10,9.50,142.96,17.48,35.62,0.60,4.00,4.00,4.00,2.40,3.00,5.00,5.50,17.48,2.80,10.80,7.41,3.50,2.40,6.04,8.31,20.00,0.00,0.00,0.58,1.00,21.94,44.82,0.85,1.02,105.24,34.80,7.00,0.10,0.90,79.85,242.61,5.00,205.00,11.00
4.00,13.62,19.47,14.13,14.00,1.50,7.80,2.40,4.70,1.20,0.40,3.50,20.39,18.13,18.90,3.10,0.00,7.20,13.97,14.38,0.00,5.00,6.00,4.30,0.00,0.00,3.50,5.00,2.80,15.71,7.32,21.88,1.50,27.00,3.10,9.50,143.44,17.48,36.14,0.60,4.00,4.00,4.00,2.40,3.00,5.00,5.50,17.48,2.80,10.80,7.41,3.50,2.40,6.75,9.27,20.00,0.00,0.00,0.79,1.00,25.92,45.61,1.22,1.24,107.08,38.10,8.00,0.20,0.90,79.98,240.42,5.00,55.00,11.00
5.00,14.34,19.17,15.85,14.00,1.50,7.80,2.40,4.70,1.20,0.40,3.50,20.39,18.24,18.82,3.10,0.00,7.20,13.71,20.25,0.00,5.00,6.00,4.30,0.00,0.00,3.50,5.00,2.80,15.73,7.84,25.16,1.50,27.00,3.10,9.50,143.83,17.48,36.50,0.60,4.00,4.00,4.00,2.40,3.00,5.00,5.50,17.48,2.80,10.80,7.41,3.50,2.40,7.63,10.14,20.00,0.00,0.00,0.98,1.00,29.91,48.55,1.78,1.58,107.86,41.30,10.00,0.20,0.90,80.00,236.26,5.00,100.00,11.00
6.00,15.22,18.74,17.39,14.00,1.50,7.80,2.40,4.70,1.20,0.40,3.50,20.39,18.52,18.68,3.10,0.00,7.20,13.42,25.67,0.00,5.00,6.00,4.30,0.00,0.00,3.50,5.00,2.80,15.75,8.39,28.10,1.50,27.00,3.10,9.50,143.68,17.48,35.81,0.60,4.00,4.00,4.00,2.40,4.00,5.00,5.50,17.48,2.80,10.80,7.41,3.50,2.40,8.56,10.97,20.00,0.00,0.00,1.10,1.00,33.92,52.21,2.39,1.96,108.06,44.40,13.00,0.30,0.90,80.00,226.87,5.00,100.00,11.00
7.00,16.00,18.40,18.68,14.00,1.50,7.80,2.40,4.70,1.20,0.40,3.50,20.39,18.89,18.66,3.10,0.00,7.20,14.27,35.25,2.50,5.00,6.00,4.30,0.00,0.00,3.50,5.00,2.80,15.68,8.97,30.71,1.50,27.00,3.10,9.50,143.83,17.48,36.60,0.60,4.00,4.00,4.00,2.40,5.00,5.00,5.50,17.48,2.80,10.80,7.41,3.50,2.40,9.17,11.49,20.00,0.00,0.00,1.20,1.00,35.57,53.76,2.81,2.32,108.36,47.50,15.00,0.30,0.86,80.00,221.47,5.00,118.00,11.00
8.00,16.54,18.65,19.24,14.00,1.50,7.80,2.40,4.70,1.20,0.40,3.50,20.39,19.03,18.66,3.10,0.00,7.20,15.50,43.25,2.90,5.00,6.00,4.30,0.00,0.00,3.50,5.00,2.80,15.69,9.53,33.42,1.50,27.00,3.10,9.50,143.97,17.48,36.71,0.60,4.00,4.00,4.00,2.40,6.00,5.00,5.50,17.48,2.80,10.80,7.41,3.50,2.40,9.67,11.90,20.00,0.00,0.00,1.22,1.00,36.45,54.62,3.16,2.67,108.37,50.60,19.00,0.30,0.86,80.00,211.84,5.00,100.00,11.00
9.00,16.51,18.64,19.35,14.00,1.50,7.80,2.40,4.70,1.20,0.40,3.50,20.39,18.97,18.66,3.10,0.00,7.20,17.29,50.25,2.90,5.00,6.00,4.30,0.00,0.00,3.50,5.00,2.80,15.71,10.07,36.24,1.50,27.00,3.10,9.50,144.01,17.48,36.55,0.60,4.00,4.00,4.00,2.40,9.00,5.00,5.50,17.48,2.80,10.80,7.41,3.50,2.40,9.47,12.07,20.00,0.00,0.00,1.21,1.00,40.53,54.92,3.47,3.07,108.19,53.70,24.00,0.40,0.86,80.00,202.17,5.00,100.00,11.00
10.00,16.48,18.60,19.42,14.00,1.50,7.80,2.40,4.70,1.20,0.40,3.50,20.39,18.80,18.69,3.10,0.00,7.20,19.27,55.50,2.90,5.00,6.00,4.30,0.00,0.00,3.50,5.00,2.80,15.78,10.48,38.91,1.50,27.00,3.10,9.50,144.08,17.48,36.37,0.60,4.00,4.00,4.00,2.40,13.00,5.00,5.50,17.48,2.80,10.80,7.41,3.50,2.40,9.05,12.16,20.00,0.00,0.00,1.23,1.00,45.68,55.04,3.78,3.49,108.43,56.30,33.00,0.40,0.86,80.00,200.23,5.00,204.00,11.00
