"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,72.37,29.95,67.13,644.32,146.88,6.57,6.90,78.88,19.14,0.89,18.45,14.92,92.24,0.00,6.80,3.73,132.35,87.00,65.00,32.81,32.58,83.93,16.66,1.97,6.88,72.32,50.00,6.39,0.00,65.98,0.00,15.26,176.34,176.27,0.00,59.49,60.18,20.62,184.17,197.14,0.00,0.00,0.00,46.60,48.94,43.51,25.20,0.00,0.00,0.00,25.00,57.76,61.66,21.33,146.00
2.00,72.37,29.95,67.13,644.32,146.88,6.57,6.90,80.35,19.14,0.89,18.45,14.92,101.60,0.00,6.80,3.73,132.35,88.30,65.00,32.81,31.59,83.93,16.66,1.97,6.88,72.32,50.00,6.39,0.00,85.48,0.00,19.77,182.18,182.08,0.00,0.00,32.52,0.00,184.17,197.14,0.00,0.00,0.00,70.89,49.21,46.92,25.20,0.00,0.00,0.00,25.00,25.00,109.34,66.56,146.00
3.00,72.37,29.95,67.13,644.32,146.88,6.57,6.90,78.88,19.14,0.89,18.45,14.92,96.92,0.00,6.80,3.73,132.35,85.28,65.00,32.81,34.48,83.93,16.66,1.97,6.88,72.32,50.00,6.39,0.00,59.98,0.00,13.87,175.00,174.94,0.00,64.46,65.23,20.62,184.17,197.14,0.00,0.00,0.00,75.00,48.66,42.32,25.20,0.00,0.00,0.00,36.16,36.16,45.62,0.00,146.00
4.00,72.37,29.95,67.13,644.32,146.88,6.57,6.90,78.88,19.14,0.89,18.45,14.92,96.92,0.00,6.80,3.73,132.35,82.62,65.00,32.81,34.48,83.93,16.66,1.97,6.88,72.32,50.00,6.39,0.00,58.94,0.00,13.63,175.24,175.17,0.00,0.00,67.29,66.73,184.17,197.14,0.00,0.00,0.00,70.68,48.99,43.76,25.20,0.00,0.00,0.00,37.71,37.71,31.91,0.00,146.00
5.00,72.37,29.95,67.13,644.32,146.88,6.57,6.90,78.88,19.14,0.89,18.45,14.92,88.61,0.00,6.80,3.73,132.35,78.62,65.00,32.81,34.48,83.93,16.66,1.97,6.88,72.32,50.00,6.39,0.00,53.50,0.00,12.37,173.36,173.31,0.00,0.00,67.29,66.73,184.17,197.14,0.00,0.00,0.00,70.68,50.42,39.49,25.20,0.00,0.00,0.00,35.34,35.34,20.62,0.00,146.00
6.00,76.75,29.95,67.13,644.32,146.88,6.57,6.90,81.45,19.14,0.89,18.45,14.92,105.24,0.00,6.80,3.73,132.35,79.20,65.00,32.81,34.48,83.93,16.66,1.97,6.88,72.32,50.00,6.39,0.00,85.48,0.00,19.77,183.52,183.42,0.00,0.00,49.62,49.62,184.17,197.14,0.00,0.00,0.00,75.00,51.10,52.41,25.20,0.00,0.00,0.00,25.14,25.14,110.26,0.00,146.00
7.00,72.37,29.95,67.13,644.32,146.88,6.57,6.90,78.88,19.14,0.89,18.45,14.92,93.16,0.00,6.80,3.73,132.35,43.72,65.00,32.81,34.48,83.93,16.66,1.97,6.88,72.32,50.00,6.39,0.00,33.07,0.00,7.65,144.33,144.33,0.00,0.00,41.02,41.02,184.17,197.14,0.00,0.00,0.00,73.74,48.94,43.51,25.20,0.00,0.00,0.00,25.00,25.00,110.26,0.00,138.68
8.00,73.83,29.95,67.13,644.32,146.88,6.57,6.90,78.88,19.14,0.89,18.45,14.92,100.68,0.00,6.80,3.73,132.35,42.77,65.00,32.81,34.48,83.93,16.66,1.97,6.88,72.32,50.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.84,63.60,20.62,184.17,197.14,0.00,0.00,0.00,0.00,49.64,46.50,25.20,0.00,0.00,0.00,25.00,25.00,101.46,0.00,141.80
9.00,72.37,29.95,67.13,644.32,146.88,6.57,6.90,78.88,19.14,0.89,18.45,14.92,96.92,0.00,6.80,3.73,132.35,26.34,65.00,32.81,34.48,83.93,16.66,1.97,6.88,72.32,0.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.54,52.09,20.62,184.17,197.14,0.00,0.00,0.00,0.00,48.94,43.51,25.20,0.00,0.00,0.00,25.00,25.00,110.26,0.00,79.39
10.00,73.83,29.95,67.13,644.32,146.88,6.57,6.90,78.88,19.14,0.89,18.45,14.92,96.92,0.00,6.80,3.73,132.35,24.57,65.00,32.81,34.48,83.93,16.66,1.97,6.88,72.32,0.00,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.64,52.66,20.62,184.17,197.14,0.00,0.00,0.00,0.00,49.64,46.50,25.20,0.00,0.00,0.00,25.00,25.00,109.59,0.00,76.19
