"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,650.00,147.02,6.26,6.57,110.48,19.21,3.83,41.90,0.00,40.56,7.34,3.94,164.07,112.47,88.74,47.08,225.00,29.19,6.88,87.77,0.00,6.39,9.98,55.36,10.52,19.79,228.68,220.60,67.57,67.16,45.19,45.19,184.35,197.33,184.41,5.67,74.99,65.11,57.34,66.54,81.64,30.70,30.59,30.58,85.00,87.36,26.24,110.32,203.40,20.46,20.42,16.33,21.95,5.06
2.00,78.57,29.98,67.20,650.00,147.02,6.26,6.57,110.48,19.21,3.83,41.90,0.00,39.73,7.34,3.94,164.07,112.47,88.74,37.90,225.00,29.19,6.88,87.77,0.00,6.39,0.00,35.51,10.52,15.19,228.68,220.60,67.57,67.16,45.62,45.61,184.35,197.33,184.41,5.67,74.99,75.00,57.34,66.54,81.64,30.70,30.59,30.58,87.20,87.36,23.44,110.32,203.40,20.46,20.42,16.33,21.95,5.06
3.00,78.57,29.98,67.20,650.00,147.02,6.26,6.57,110.48,19.21,3.83,41.90,0.00,39.73,7.34,3.94,164.07,112.47,88.74,37.90,225.00,13.34,6.88,87.77,0.00,6.39,0.00,7.66,10.52,8.75,228.68,220.60,53.88,67.16,45.62,45.61,184.35,197.33,184.41,5.67,74.99,75.00,57.34,66.54,81.64,30.70,30.59,30.58,87.20,87.36,23.44,110.32,203.40,20.46,20.42,16.33,21.95,5.06
4.00,78.57,29.98,67.20,650.00,147.02,6.26,6.57,110.48,19.21,3.83,41.90,0.00,39.73,7.34,3.94,164.07,112.47,88.74,47.08,225.00,13.34,6.88,87.77,0.00,6.39,0.00,0.00,10.52,6.97,228.68,220.60,0.00,67.16,45.19,45.19,184.35,197.33,184.41,5.67,74.99,65.11,57.34,66.54,81.64,30.70,30.59,30.58,85.00,87.36,26.24,110.32,203.40,20.46,20.42,16.33,21.95,5.06
5.00,78.57,29.98,67.20,650.00,147.02,6.26,6.57,110.48,19.21,3.83,41.90,0.00,39.73,7.34,3.94,164.07,112.47,88.74,47.08,225.00,13.34,6.88,87.77,0.00,6.39,0.00,0.00,10.52,6.97,228.68,220.60,0.00,67.16,45.19,45.19,184.35,197.33,184.41,5.67,74.99,65.11,57.34,66.54,81.64,30.70,30.59,30.58,85.00,87.36,26.24,110.32,203.40,20.46,20.42,16.33,21.95,5.06
6.00,78.57,29.98,67.20,650.00,147.02,6.26,6.57,110.48,19.21,3.83,41.90,0.00,39.73,7.34,3.94,164.07,112.47,88.74,47.08,225.00,13.34,6.88,87.77,0.00,6.39,0.00,0.00,10.52,6.97,228.68,220.60,0.00,67.16,45.19,45.19,184.35,197.33,184.41,5.67,74.99,65.11,57.34,66.54,81.64,30.70,30.59,30.58,85.00,87.36,26.24,110.32,203.40,20.46,20.42,16.33,21.95,5.06
7.00,78.57,29.98,67.20,650.00,147.02,6.26,6.57,110.48,19.21,3.83,41.90,0.00,39.73,7.34,3.94,164.07,112.47,88.74,47.08,225.00,13.34,6.88,87.77,0.00,6.39,0.00,0.00,10.52,6.97,228.68,220.60,0.00,67.16,45.19,45.19,184.35,197.33,184.41,5.67,74.99,65.11,57.34,66.54,81.64,30.70,30.59,30.58,85.00,87.36,26.24,110.32,203.40,20.46,20.42,16.33,21.95,5.06
8.00,78.57,29.98,67.20,650.00,147.02,6.26,6.57,110.48,19.21,3.83,41.90,0.00,39.73,7.34,3.94,164.07,112.47,88.74,47.08,225.00,13.34,6.88,87.77,0.00,6.39,0.00,0.00,10.52,6.97,228.68,220.60,0.00,67.16,45.19,45.19,184.35,197.33,184.41,5.67,74.99,65.11,57.34,66.54,81.64,30.70,30.59,30.58,85.00,87.36,26.24,110.32,203.40,20.46,20.42,16.33,21.95,5.06
9.00,78.57,29.98,67.20,650.00,147.02,6.26,6.57,110.48,19.21,3.83,41.90,0.00,39.73,7.34,3.94,164.07,112.47,88.74,47.08,225.00,13.34,6.88,87.77,0.00,6.39,0.00,0.00,10.52,6.97,228.68,220.60,0.00,67.16,45.19,45.19,184.35,197.33,184.41,5.67,74.99,65.11,57.34,66.54,81.64,30.70,30.59,30.58,85.00,87.36,26.24,110.32,203.40,20.46,20.42,16.33,21.95,5.06
10.00,78.57,29.98,67.20,650.00,147.02,6.26,6.57,110.48,19.21,3.83,41.90,0.00,39.73,7.34,3.94,164.07,112.47,88.74,47.08,225.00,13.34,6.88,87.77,0.00,6.39,0.00,0.00,10.52,6.97,228.68,220.60,0.00,67.16,45.19,45.19,184.35,197.33,184.41,5.67,74.99,65.11,57.34,66.54,81.64,30.70,30.59,30.58,85.00,87.36,26.24,110.32,203.40,20.46,20.42,16.33,21.95,5.06
