"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,20.27,0.00,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,3.10,2.60,7.00,18.01,28.00,0.00,5.30,15.46,2.50,17.58,9.80,3.00,4.50,3.00,0.00,1.56,3.19,0.00,28.18,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,5.00,4.50,4.50,1.70,10.43,6.98,3.80,2.30,5.14,7.21,18.95,0.00,0.61,8.22,12.93,1.48,0.52,0.00,4.18,15.00,0.00,1.30,0.00,0.00,5.00,0.00,10.94,0.00,0.00,0.00,0.00
2.00,0.00,20.69,0.00,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,3.10,2.60,7.00,18.00,28.00,0.00,5.30,15.46,2.50,17.58,9.80,3.00,4.50,3.00,0.00,1.40,2.49,0.00,28.16,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,4.00,4.50,4.50,1.70,10.00,6.98,3.80,2.30,4.71,6.82,18.95,0.00,0.61,6.79,11.94,1.42,0.49,0.00,3.83,14.00,0.00,1.27,0.00,0.00,5.00,0.00,14.02,0.00,0.00,0.00,0.00
3.00,0.00,21.02,0.00,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,3.10,2.60,7.00,16.00,24.00,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.00,1.31,2.24,0.00,28.21,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,3.00,4.50,4.50,1.70,10.43,6.98,3.80,2.30,4.49,6.59,18.95,0.00,0.60,5.55,11.30,1.28,0.49,0.00,3.68,14.00,0.00,1.26,0.00,0.00,5.00,0.00,13.36,0.00,0.00,0.00,0.00
4.00,0.00,20.77,0.00,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,3.10,2.60,7.00,16.00,24.00,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.00,1.34,2.03,0.00,28.25,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,3.00,4.50,4.50,1.70,10.43,6.98,3.80,2.30,4.13,6.11,18.95,0.00,0.60,4.37,10.85,1.16,0.46,0.00,3.69,13.00,0.00,1.24,0.00,0.00,5.00,0.00,12.57,0.00,0.00,0.00,0.00
5.00,0.00,21.16,0.00,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,3.10,2.60,7.00,20.00,15.00,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.00,1.27,1.93,0.00,28.25,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,3.00,4.50,4.50,1.70,10.43,6.98,3.80,2.30,4.11,6.02,18.95,0.00,0.60,4.09,10.83,1.10,0.44,0.00,3.92,13.00,0.00,1.22,0.00,0.00,5.00,0.00,13.19,0.00,0.00,0.00,0.00
6.00,0.00,21.29,0.00,13.53,4.50,7.80,3.30,6.10,1.90,0.00,3.50,15.46,0.00,0.00,3.10,2.60,7.00,20.00,15.00,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.00,1.38,1.88,0.00,28.21,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,3.00,4.50,4.50,1.70,10.43,6.98,3.80,2.30,4.09,6.10,18.95,0.00,0.60,3.84,10.38,1.05,0.43,0.00,4.07,13.00,0.00,1.20,0.00,0.00,5.00,0.00,13.82,0.00,0.00,0.00,0.00
7.00,0.00,21.28,0.00,13.53,4.50,7.80,3.30,6.10,1.60,0.00,3.50,15.46,0.00,0.00,3.10,2.60,7.00,20.00,13.00,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.00,1.46,1.92,0.00,28.14,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,2.00,4.50,4.50,1.70,10.43,6.98,3.80,2.30,4.07,6.04,18.95,0.00,0.60,3.46,11.21,1.12,0.40,0.00,4.05,12.00,0.00,1.18,0.00,0.00,5.00,0.00,12.98,0.00,0.00,0.00,0.00
8.00,0.00,21.57,0.00,13.53,4.50,7.80,3.30,6.10,1.60,0.00,3.50,15.46,0.00,0.00,3.10,2.60,7.00,20.00,13.00,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.00,1.44,1.90,0.00,28.17,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,2.00,4.50,4.50,1.70,10.43,6.98,3.80,2.30,4.05,5.93,18.95,0.00,0.60,3.30,10.56,1.11,0.37,0.00,3.89,12.00,0.00,1.16,0.00,0.00,5.00,0.00,13.63,0.00,0.00,0.00,0.00
9.00,0.00,21.66,0.00,13.53,4.50,7.80,3.30,6.10,1.60,0.00,3.50,15.46,0.00,0.00,3.10,2.60,7.00,15.00,13.00,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.00,1.37,1.89,0.00,28.18,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,2.00,4.50,4.50,1.70,10.43,6.98,3.80,2.30,3.66,5.50,18.96,0.00,0.60,3.19,10.51,1.10,0.37,0.00,3.83,12.00,0.10,1.14,0.00,0.00,5.00,0.00,14.61,0.00,0.00,0.00,0.00
10.00,0.00,21.73,0.00,13.53,4.50,7.80,3.30,6.10,1.60,0.00,3.50,15.46,0.00,0.00,3.10,2.60,7.00,15.00,13.00,0.00,5.30,6.00,2.50,17.58,9.80,3.00,4.50,3.00,0.00,1.35,2.30,0.00,28.20,3.50,11.59,0.00,14.49,0.00,0.60,4.00,4.50,4.70,2.30,2.00,4.50,4.50,1.70,10.43,6.98,3.80,2.30,3.82,5.68,18.96,0.00,0.60,3.29,10.48,1.11,0.37,0.00,3.67,12.00,0.20,1.12,0.00,0.00,5.00,0.00,11.83,0.00,0.00,0.00,0.11
