"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,22.57,0.00,0.00,2.91,0.00,11.55,18.11,3.70,0.40,3.40,5.00,0.00,0.84,16.52,0.00,8.80,15.50,28.14,8.00,9.82,14.31,5.00,18.17,18.17,18.37,18.37,1.40,0.22,8.00,26.00,3.21,24.60,18.36,17.16,0.97,16.89,0.06,0.00,18.36,18.36,18.36,1.20,52.20,12.12,18.37,8.00,10.70,0.00,16.52,2.40,2.84,1.83,19.00,0.00,1.00,26.30,41.50,1.21,1.81,0.79,40.10,79.80,0.00,2.00,1.45,3.17,11.00,2.25,22.00,0.00,0.29
2.00,0.00,22.34,0.00,0.00,2.91,0.00,11.55,18.11,3.70,0.40,3.40,5.00,0.00,0.00,16.52,0.00,8.80,14.30,26.73,8.00,9.82,14.31,5.00,18.17,18.17,18.37,18.37,1.40,0.00,8.30,26.10,3.21,24.90,18.36,17.16,0.00,16.89,0.00,0.00,18.36,18.36,18.36,1.20,48.80,12.12,18.37,8.00,10.70,0.00,16.52,2.40,2.76,1.59,19.00,0.00,1.00,26.20,41.80,1.13,1.73,0.00,41.00,60.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.15
3.00,0.00,22.55,0.00,0.00,2.91,0.00,11.55,18.11,3.70,0.40,3.40,5.00,0.00,0.00,16.52,0.00,8.80,13.40,25.76,8.00,9.82,14.31,5.00,18.17,18.17,18.37,18.37,1.40,0.00,8.70,26.30,3.21,25.10,18.36,17.16,0.00,16.89,0.00,0.00,18.36,18.36,18.36,1.20,43.00,12.12,18.37,8.00,10.70,0.00,16.52,2.40,2.61,1.40,19.00,0.00,1.00,25.50,41.30,1.05,1.65,0.00,41.40,58.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,22.55,0.00,0.00,2.91,0.00,11.55,18.11,3.70,0.40,3.40,5.00,0.00,0.00,16.52,0.00,8.80,12.40,25.43,8.00,9.82,14.31,5.00,18.17,18.17,18.37,18.37,1.40,0.00,8.90,25.60,3.21,25.20,18.36,17.16,0.00,16.89,0.00,0.00,18.36,18.36,18.36,1.20,42.00,12.12,18.37,8.00,10.70,0.00,16.52,2.40,2.20,1.29,19.00,0.00,1.00,24.80,39.80,0.98,1.57,0.00,41.30,50.50,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,22.55,0.00,0.00,2.91,0.00,11.55,18.11,3.70,0.40,3.40,5.00,0.00,0.00,16.52,0.00,8.80,11.40,24.73,8.00,9.82,14.31,5.00,18.17,18.17,18.37,18.37,1.40,0.00,9.00,24.70,3.21,25.20,18.36,17.16,0.00,16.89,0.00,0.00,18.36,18.36,18.36,1.20,41.00,12.12,18.37,8.00,10.70,0.00,16.52,2.40,1.82,1.14,19.00,0.00,1.00,24.00,38.00,0.92,1.47,0.00,41.20,45.50,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,22.47,0.00,0.00,2.91,0.00,11.55,18.11,3.70,0.40,3.40,5.00,0.00,0.00,16.52,0.00,8.80,10.50,25.02,8.00,9.82,14.31,5.00,18.17,18.17,18.37,18.37,1.40,0.00,8.90,24.30,3.21,25.20,18.36,17.16,0.00,16.89,0.00,0.00,18.36,18.36,18.36,1.20,35.00,12.12,18.37,8.00,10.70,0.00,16.52,2.40,1.68,1.07,19.00,0.00,1.00,23.60,36.70,0.90,1.31,0.00,40.70,43.25,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,22.55,0.00,0.00,2.91,0.00,11.55,18.11,3.70,0.40,3.40,5.00,0.00,0.00,16.52,0.00,8.80,9.60,24.35,8.00,9.82,14.31,5.00,18.17,18.17,18.37,18.37,1.40,0.00,8.80,24.10,3.21,25.10,18.36,17.16,0.00,16.89,0.00,0.00,18.36,18.36,18.36,1.20,34.50,12.12,18.37,8.00,10.70,0.00,16.52,2.40,1.48,0.96,19.00,0.00,1.00,23.40,35.70,0.86,1.13,0.00,40.20,40.30,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,22.61,0.00,14.00,2.91,0.00,11.55,18.11,3.70,0.40,3.40,5.00,0.00,0.00,16.52,0.00,8.80,9.20,20.83,8.00,9.82,14.31,5.00,18.17,18.17,18.37,18.37,1.40,0.00,8.50,22.90,3.21,25.20,18.36,17.16,0.00,16.89,0.00,0.00,18.36,18.36,18.36,1.20,33.50,12.12,18.37,8.00,10.70,0.00,16.52,2.40,1.13,0.72,19.00,0.00,1.00,22.30,33.80,0.76,0.90,0.00,38.20,36.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,22.55,0.00,14.00,2.91,0.00,11.55,18.11,3.70,0.40,3.40,5.00,0.00,0.00,16.52,0.00,8.80,8.90,17.97,8.00,9.82,14.31,5.00,18.17,18.17,18.37,18.37,1.40,0.00,8.10,21.30,3.21,25.40,18.36,17.16,0.00,16.89,0.00,0.00,18.36,18.36,18.36,1.20,30.00,12.12,18.37,8.00,10.70,0.00,16.52,2.40,0.89,0.57,19.00,0.00,1.00,21.00,31.60,0.68,0.74,0.00,35.70,31.90,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,22.52,0.00,14.00,2.91,0.00,11.55,18.11,3.70,0.40,3.40,5.00,0.00,0.00,16.52,0.00,8.80,8.60,17.06,8.00,9.82,14.31,5.00,18.17,18.17,18.37,18.37,1.40,0.00,7.30,19.80,3.21,25.40,18.36,17.16,0.00,16.89,0.00,0.00,18.36,18.36,18.36,1.20,29.80,12.12,18.37,8.00,10.70,0.00,16.52,2.40,0.93,0.66,18.90,0.00,1.00,19.60,29.60,0.70,0.79,0.00,32.40,27.90,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
