"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.37,29.95,67.13,635.88,206.86,3.76,0.00,98.32,17.74,0.45,17.97,14.92,88.69,5.13,2.82,116.20,69.02,84.96,0.00,6.92,69.93,0.00,1.97,6.88,43.84,0.00,6.39,9.00,74.77,3.45,17.30,169.87,0.00,0.00,35.01,67.88,67.33,0.00,97.74,0.00,1.46,0.00,73.67,40.87,46.50,28.39,0.00,12.09,0.00,0.00,85.00,61.91,0.00,0.00
2.00,64.63,29.95,67.13,635.88,206.86,3.76,0.00,92.63,17.74,0.45,17.97,14.92,78.51,5.13,2.82,116.20,65.25,78.04,0.00,4.12,69.93,0.00,1.97,6.88,43.84,0.00,6.39,9.00,60.68,3.45,14.04,161.41,0.00,0.00,67.10,20.62,57.05,172.51,75.52,0.00,1.46,0.00,34.90,28.89,43.94,28.39,0.00,12.09,0.00,0.00,85.00,71.78,0.00,0.00
3.00,65.27,29.95,67.13,635.88,206.86,3.76,0.00,93.76,17.74,0.45,17.97,14.92,72.89,5.13,2.82,116.20,66.73,79.41,0.00,4.12,69.93,0.00,1.97,6.88,43.84,0.00,6.39,9.00,63.97,3.45,14.80,163.61,0.00,25.00,67.10,22.88,22.88,155.63,84.79,0.00,1.46,0.00,55.24,30.51,44.85,28.39,0.00,12.09,0.00,0.00,85.00,99.37,0.00,0.00
4.00,64.79,29.95,67.13,635.88,206.86,3.76,0.00,92.34,17.74,0.45,17.97,14.92,70.71,5.13,2.82,116.20,68.65,77.68,0.00,18.56,69.93,15.51,1.97,6.88,43.84,0.00,6.39,9.00,66.95,3.45,15.49,162.63,0.00,45.00,20.62,57.05,20.62,167.77,75.44,0.00,1.46,0.00,59.76,28.79,43.91,28.39,0.00,12.09,0.00,0.00,85.00,98.70,0.00,0.00
5.00,63.47,29.95,67.13,635.88,206.86,3.76,0.00,98.95,17.74,0.45,17.97,14.92,69.98,5.13,2.82,116.20,69.89,85.73,0.00,0.00,69.93,15.51,1.97,6.88,43.84,0.00,6.39,9.00,68.30,3.45,15.80,174.42,0.00,65.00,63.82,64.59,20.62,168.35,75.45,0.00,1.46,0.00,62.88,26.50,43.04,28.39,0.00,12.09,0.00,0.00,87.27,110.26,0.00,0.00
6.00,65.80,29.95,67.13,635.88,206.86,3.76,0.00,100.52,17.74,0.45,17.97,14.92,59.98,5.13,2.82,116.20,68.77,87.64,0.00,0.00,69.93,15.51,1.97,6.88,43.84,0.00,6.39,9.00,71.30,3.45,16.49,176.73,0.00,45.00,61.02,36.67,20.62,161.23,82.18,0.00,1.46,0.00,53.81,31.25,45.07,28.39,0.00,12.09,0.00,0.00,85.00,90.82,0.00,0.00
7.00,63.92,29.95,67.13,635.88,206.86,3.76,0.00,97.10,17.74,0.45,17.97,14.92,50.91,5.13,2.82,116.20,67.69,83.47,0.00,31.21,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,69.32,3.45,16.03,173.77,0.00,25.00,66.62,67.40,20.62,121.47,75.28,0.00,1.46,0.00,45.00,27.20,43.33,28.39,0.00,12.09,0.00,0.00,87.27,87.86,0.00,0.00
8.00,65.29,29.95,67.13,635.88,206.86,3.76,0.00,102.59,17.74,0.45,17.97,14.92,45.70,5.13,2.82,116.20,66.84,90.15,0.00,18.56,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,75.77,3.45,17.53,199.51,0.00,25.00,0.00,63.74,63.20,66.50,72.84,66.50,4.66,0.00,32.16,33.59,45.72,28.39,30.67,30.56,0.00,0.00,85.00,48.88,0.00,0.00
9.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,102.59,17.74,0.45,17.97,14.92,45.00,5.13,2.82,116.20,63.50,90.15,0.00,12.37,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,72.30,3.45,16.72,192.06,0.00,25.00,0.00,59.43,20.62,0.00,81.87,105.22,4.34,0.00,0.00,40.59,47.39,28.39,28.24,28.12,0.00,0.00,85.00,101.45,0.00,0.00
10.00,73.14,29.95,67.13,635.88,206.86,3.76,0.00,102.59,17.74,0.45,17.97,14.92,45.00,5.13,2.82,116.20,58.65,90.15,0.00,10.78,69.93,17.17,1.97,6.88,43.84,0.00,6.39,9.00,0.00,3.45,0.00,187.02,0.00,25.00,0.00,27.04,57.70,0.00,75.46,101.38,2.22,0.00,0.00,46.51,47.54,28.39,23.75,0.00,0.00,0.00,85.00,96.75,0.00,0.00
