"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,629.77,205.08,9.09,3.63,110.48,19.21,4.79,41.90,0.00,78.04,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,78.05,10.52,19.79,180.00,180.00,67.57,67.16,67.94,67.39,159.63,203.05,144.93,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
2.00,78.57,29.98,67.20,629.77,205.08,9.09,3.63,110.48,19.21,4.79,41.90,0.00,120.85,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,81.64,10.52,19.79,180.00,180.00,67.57,67.16,67.94,67.39,118.56,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
3.00,78.57,29.98,67.20,629.77,205.08,9.09,3.63,110.48,19.21,4.79,41.90,0.00,120.06,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,82.78,10.52,19.79,180.00,180.00,67.57,67.16,67.94,67.39,132.43,203.05,189.76,5.67,74.99,76.38,51.63,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
4.00,78.57,29.98,67.20,629.77,205.08,9.09,3.63,110.48,19.21,4.79,41.90,0.00,88.21,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,82.24,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,181.00,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,66.12,87.36,89.91,110.32,203.40,20.46,20.42,16.33,21.95,5.06
5.00,78.57,29.98,67.20,629.77,205.08,9.09,3.63,110.48,19.21,4.79,41.90,0.00,15.45,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,85.41,10.52,19.79,180.00,180.00,67.57,67.16,67.94,67.39,181.00,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,60.80,87.36,75.80,110.32,203.40,20.46,20.42,16.33,21.95,5.06
6.00,78.57,29.98,67.20,629.77,205.08,9.09,3.63,110.48,19.21,4.79,41.90,0.00,90.61,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,84.40,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,181.00,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,66.12,87.36,89.91,110.32,203.40,20.46,20.42,16.33,21.95,5.06
7.00,78.57,29.98,67.20,629.77,205.08,9.09,3.63,110.48,19.21,4.79,41.90,0.00,69.48,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,85.57,10.52,19.79,180.00,180.00,67.57,67.16,67.94,67.39,181.00,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,60.80,87.36,75.80,110.32,203.40,20.46,20.42,16.33,21.95,5.06
8.00,78.57,29.98,67.20,629.77,205.08,9.09,3.63,110.48,19.21,4.79,41.90,0.00,76.97,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,85.49,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,181.00,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,66.12,87.36,89.91,110.32,203.40,20.46,20.42,16.33,21.95,5.06
9.00,78.57,29.98,67.20,629.77,205.08,9.09,3.63,110.48,19.21,4.79,41.90,0.00,35.54,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,86.60,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,181.00,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,66.12,87.36,89.91,110.32,203.40,20.46,20.42,16.33,21.95,5.06
10.00,78.57,29.98,67.20,629.77,205.08,9.09,3.63,110.48,19.21,4.79,41.90,0.00,34.67,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,86.12,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,181.00,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,66.12,87.36,89.91,110.32,203.40,20.46,20.42,16.33,21.95,5.06
