"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,1.67,23.31,2.80,17.00,4.20,7.30,12.63,18.62,3.36,0.40,3.40,13.00,14.52,13.84,17.01,0.00,6.80,5.70,25.36,8.00,10.00,12.57,5.00,18.70,18.70,18.89,18.89,2.80,10.88,12.79,64.95,3.09,25.00,19.44,17.94,105.00,17.94,15.50,0.60,19.44,19.44,19.44,1.20,115.15,12.47,19.93,7.00,0.00,7.49,17.00,2.40,3.18,4.31,19.00,0.34,2.00,97.87,95.45,14.00,12.00,54.24,62.45,128.54,0.10,2.00,66.59,229.46,11.00,186.13,19.00,0.17,17.35,92.00
2.00,0.14,23.28,0.54,17.00,4.20,7.30,12.63,18.62,3.36,0.40,3.40,13.00,3.36,9.72,17.01,0.00,6.80,6.05,25.30,8.00,10.00,12.57,5.00,18.70,18.70,18.89,18.89,2.80,5.49,13.82,64.62,3.09,25.00,19.44,17.94,71.00,17.94,7.16,0.60,19.44,19.44,19.44,1.20,114.31,12.47,19.93,7.00,0.00,7.49,17.00,2.40,3.62,5.10,19.00,0.24,2.00,93.36,96.36,4.00,2.00,26.24,66.06,124.83,0.10,2.00,29.21,131.97,11.00,122.43,19.00,0.12,11.59,60.00
3.00,0.00,23.41,0.02,17.00,4.20,7.30,12.63,18.62,3.36,0.40,3.40,13.00,0.01,4.46,17.01,0.00,6.80,6.40,25.24,8.00,10.00,12.57,5.00,18.70,18.70,18.89,18.89,2.80,1.72,14.85,64.02,3.09,25.00,19.44,17.94,28.00,17.94,2.27,0.60,19.44,19.44,19.44,1.20,113.47,12.47,19.93,7.00,0.00,7.49,17.00,2.40,4.07,5.89,19.00,0.08,2.00,87.85,97.32,3.00,1.00,7.80,69.67,121.12,0.00,2.00,9.91,47.96,11.00,37.52,19.00,0.07,5.83,26.00
4.00,0.00,23.24,0.00,17.00,4.20,7.30,12.63,18.62,3.36,0.40,3.40,13.00,0.00,1.28,17.01,0.00,6.80,4.75,24.92,8.00,10.00,12.57,5.00,18.70,18.70,18.89,18.89,2.80,0.26,15.84,63.51,3.09,25.00,19.44,17.94,1.00,17.94,0.48,0.60,19.44,19.44,19.44,1.20,112.62,12.47,19.93,7.00,0.00,7.49,17.00,2.40,4.52,6.68,19.00,0.04,2.00,82.76,98.29,6.00,1.00,1.93,73.69,130.00,0.00,2.00,2.89,10.47,11.00,6.36,19.00,0.03,2.91,2.00
5.00,0.00,23.35,0.00,17.00,4.20,7.30,12.63,18.62,3.36,0.40,3.40,13.00,0.00,0.00,17.01,0.00,6.80,6.10,24.52,8.00,10.00,12.57,5.00,18.70,18.70,18.89,18.89,2.80,0.00,17.10,63.45,3.09,25.00,19.44,17.94,0.00,17.94,0.00,0.60,19.44,19.44,19.44,1.20,107.98,12.47,19.93,7.00,0.00,7.49,17.00,2.40,4.97,7.47,19.00,0.00,2.00,79.11,99.82,3.00,1.00,0.00,76.73,109.89,0.00,2.00,0.27,0.00,11.00,0.00,19.00,0.00,0.00,0.00
6.00,0.00,23.11,0.00,17.00,4.20,7.30,12.63,18.62,3.36,0.40,3.40,13.00,0.00,0.00,17.01,0.00,6.80,8.00,26.52,8.00,10.00,12.57,5.00,18.70,18.70,18.89,18.89,2.80,0.00,18.08,64.94,3.09,25.00,19.44,17.94,0.00,17.94,0.00,0.60,19.44,19.44,19.44,1.20,104.11,12.47,19.93,7.00,0.00,7.49,17.00,2.40,3.16,5.27,19.00,0.00,2.00,71.90,99.71,2.00,1.00,0.00,78.11,104.11,0.00,2.00,0.00,0.00,11.00,0.00,19.00,0.00,0.00,0.00
7.00,0.00,23.26,0.00,17.00,4.20,7.30,12.63,18.62,3.36,0.40,3.40,13.00,0.00,0.00,17.01,0.00,6.80,10.00,25.73,8.00,10.00,12.57,5.00,18.70,18.70,18.89,18.89,2.80,0.00,17.94,64.42,3.09,25.00,19.44,17.94,0.00,17.94,0.00,0.60,19.44,19.44,19.44,1.20,93.92,12.47,19.93,7.00,0.00,7.49,17.00,2.40,1.66,3.16,19.00,0.00,2.00,67.51,98.78,1.00,0.00,0.00,76.85,93.92,0.00,2.00,0.00,0.00,11.00,0.00,19.00,0.00,0.00,0.00
8.00,0.00,23.34,0.00,17.00,4.20,7.30,12.63,18.62,3.36,0.40,3.40,13.00,0.00,0.00,17.01,0.00,6.80,9.00,22.55,8.00,10.00,12.57,5.00,18.70,18.70,18.89,18.89,2.80,0.00,17.81,62.31,3.09,25.00,19.44,17.94,0.00,17.94,0.00,0.60,19.44,19.44,19.44,1.20,80.98,12.47,19.93,7.00,0.00,7.49,17.00,2.40,0.68,1.66,19.00,0.00,2.00,66.22,98.48,1.00,0.00,0.00,74.99,80.98,0.00,2.00,0.00,0.00,11.00,0.00,19.00,0.00,0.00,0.00
9.00,0.00,23.21,0.00,17.00,4.20,7.30,12.63,18.62,3.36,0.40,3.40,13.00,0.00,0.00,17.01,0.00,6.80,10.00,19.18,8.00,10.00,12.57,5.00,18.70,18.70,18.89,18.89,2.80,0.00,17.84,59.93,3.09,25.00,19.44,17.94,0.00,17.94,0.00,0.60,19.44,19.44,19.44,1.20,69.23,12.47,19.93,7.00,0.00,7.49,17.00,2.40,0.68,1.66,19.00,0.00,2.00,65.69,98.36,1.00,1.00,0.00,72.50,69.23,0.00,2.00,0.00,0.00,11.00,0.00,19.00,0.00,0.00,0.00
10.00,0.00,23.05,0.00,17.00,4.20,7.30,12.63,18.62,3.36,0.40,3.40,13.00,0.00,0.00,17.01,0.00,6.80,9.00,16.16,8.00,10.00,12.57,5.00,18.70,18.70,18.89,18.89,2.80,0.00,17.71,56.91,3.09,25.00,19.44,17.94,0.00,17.94,0.00,0.60,19.44,19.44,19.44,1.20,59.71,12.47,19.93,7.00,0.00,7.49,17.00,2.40,0.68,1.66,19.00,0.00,2.00,65.56,98.39,1.00,0.00,0.00,68.94,59.71,0.00,2.00,0.00,0.00,11.00,0.00,19.00,0.00,0.00,0.00
