"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.03,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,20.89,14.92,80.18,5.67,3.11,133.33,112.00,79.98,0.00,34.02,69.93,0.00,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,56.83,57.41,57.00,142.46,79.93,142.50,0.00,0.00,76.30,46.60,39.90,35.34,0.00,0.00,0.00,0.00,85.00,49.54,0.00,0.00
2.00,70.03,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,20.89,14.92,78.82,5.67,3.11,133.33,109.38,79.98,0.00,34.02,69.93,0.00,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,46.86,20.62,46.94,109.98,87.63,109.99,0.00,0.00,76.30,46.76,39.75,35.34,0.00,0.00,0.00,0.00,85.00,69.14,0.00,0.00
3.00,67.82,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,20.89,14.92,81.55,5.67,3.11,133.33,110.50,79.98,0.00,18.56,69.93,0.00,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,54.97,20.62,55.14,111.59,75.25,111.61,0.00,0.00,76.30,49.13,36.60,35.34,0.00,0.00,0.00,0.00,43.03,110.26,0.00,0.00
4.00,67.85,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,20.89,14.92,80.18,5.67,3.11,133.33,110.43,79.98,0.00,34.02,69.93,0.00,1.97,6.88,43.67,0.00,6.39,0.00,78.09,4.43,18.06,0.00,0.00,0.00,50.10,20.62,50.21,101.76,75.23,101.77,0.00,0.00,76.30,45.18,35.81,35.34,0.00,0.00,0.00,0.00,85.00,62.62,0.00,0.00
5.00,70.37,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,20.89,14.92,80.18,5.67,3.11,133.33,108.68,79.98,0.00,34.02,69.93,0.00,1.97,6.88,43.67,0.00,6.39,0.00,71.08,4.43,16.44,0.00,0.00,0.00,0.00,56.91,56.49,0.00,80.22,154.34,0.00,0.00,76.30,46.72,40.64,35.34,0.00,0.00,0.00,0.00,85.00,49.54,0.00,0.00
6.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,20.89,14.92,79.47,5.67,3.11,133.33,106.45,79.98,0.00,34.02,69.93,0.00,1.97,6.88,43.67,0.00,6.39,0.00,71.08,4.43,16.44,0.00,0.00,0.00,0.00,40.07,67.33,0.00,75.22,101.30,0.00,0.00,76.30,46.10,42.57,35.34,0.00,0.00,0.00,0.00,64.79,75.76,0.00,0.00
7.00,70.37,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,20.89,14.92,77.75,5.67,3.11,133.33,106.91,79.98,0.00,4.12,69.93,0.00,1.97,6.88,43.67,0.00,6.39,0.00,68.98,4.43,15.96,0.00,0.00,0.00,0.00,66.32,47.08,0.00,77.97,92.00,0.00,0.00,76.30,46.92,42.22,35.34,0.00,0.00,0.00,0.00,85.00,71.19,0.00,0.00
8.00,70.37,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,20.89,14.92,80.88,5.67,3.11,133.33,107.25,79.98,0.00,34.02,69.93,0.00,1.97,6.88,43.67,0.00,6.39,0.00,73.19,4.43,16.93,0.00,0.00,0.00,0.00,65.63,47.77,0.00,80.48,92.12,0.00,0.00,76.30,46.77,40.37,35.34,0.00,0.00,0.00,0.00,35.74,108.76,0.00,0.00
9.00,70.37,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,20.89,14.92,77.28,5.67,3.11,133.33,106.10,79.98,0.00,4.12,69.93,0.00,1.97,6.88,43.67,0.00,6.39,0.00,71.08,4.43,16.44,0.00,0.00,0.00,0.00,66.29,47.11,0.00,77.06,76.92,0.00,0.00,76.30,46.56,39.94,35.34,0.00,0.00,0.00,0.00,85.00,71.19,0.00,0.00
10.00,70.37,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,20.89,14.92,85.54,5.67,3.11,133.33,103.12,79.98,0.00,34.02,69.93,0.00,1.97,6.88,43.67,0.00,6.39,0.00,71.08,4.43,16.44,0.00,0.00,0.00,0.00,56.91,56.49,0.00,77.96,0.00,0.00,0.00,76.30,46.55,39.96,35.34,0.00,0.00,0.00,0.00,25.00,108.76,0.00,0.00
11.00,70.37,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,20.89,14.92,80.18,5.67,3.11,133.33,83.83,79.98,0.00,34.02,69.93,0.00,1.97,6.88,43.67,0.00,6.39,9.00,71.08,4.43,16.44,0.00,0.00,0.00,0.00,66.36,47.04,0.00,72.84,0.00,0.00,0.00,0.00,46.54,39.96,35.34,0.00,0.00,0.00,0.00,85.00,60.88,0.00,0.00
12.00,65.33,29.95,67.13,635.88,206.86,3.76,0.00,67.41,17.56,0.45,20.89,14.92,80.18,5.67,3.11,133.33,80.99,53.36,0.00,28.77,69.93,0.00,1.97,6.88,43.67,0.00,6.39,9.00,71.08,4.43,16.44,0.00,0.00,0.00,0.00,61.17,67.33,0.00,72.84,0.00,0.00,0.00,0.00,45.32,34.09,35.34,0.00,0.00,0.00,0.00,25.00,110.26,0.00,0.00
13.00,63.48,29.95,67.13,635.88,206.86,3.76,0.00,67.62,17.56,0.45,0.00,14.92,73.09,5.67,3.11,133.33,64.92,53.61,0.00,27.48,69.93,0.00,1.97,6.88,43.67,0.00,6.39,9.00,51.10,4.43,11.82,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,0.00,0.00,0.00,41.84,24.18,33.53,0.00,0.00,0.00,0.00,25.00,106.03,0.00,0.00
14.00,63.48,29.95,67.13,635.88,206.86,3.76,0.00,73.76,17.56,0.45,0.00,14.92,58.82,5.67,3.11,133.33,63.83,61.08,0.00,29.55,69.93,0.00,1.97,6.88,43.67,0.00,6.39,9.00,58.56,4.43,13.55,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,0.00,0.00,0.00,44.19,29.65,33.53,0.00,0.00,0.00,0.00,25.00,103.96,0.00,0.00
15.00,63.48,29.95,67.13,567.07,184.48,3.76,0.00,69.15,17.56,0.45,0.00,14.92,91.90,5.67,3.11,133.33,71.48,55.48,0.00,24.71,69.93,0.00,1.97,6.88,43.67,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,0.00,0.00,0.00,43.18,26.75,35.34,0.00,0.00,0.00,0.00,25.00,108.79,0.00,0.00
16.00,63.48,29.95,67.13,561.75,182.75,3.76,0.00,70.01,17.56,0.45,0.00,14.92,78.86,5.67,3.11,133.33,69.24,56.52,0.00,23.24,69.93,0.00,1.97,6.88,43.67,0.00,6.39,9.00,37.39,4.43,8.65,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,0.00,0.00,0.00,43.15,26.66,35.34,0.00,0.00,0.00,0.00,25.00,110.26,0.00,0.00
17.00,72.37,29.95,67.13,605.10,196.85,3.76,0.00,72.92,17.56,0.45,0.00,14.92,81.70,5.67,3.11,133.33,70.31,60.06,0.00,28.22,69.93,0.00,1.97,6.88,43.67,0.00,6.39,9.00,46.80,4.43,10.82,0.00,0.00,0.00,0.00,57.05,20.62,0.00,72.84,0.00,1.46,0.00,0.00,46.44,45.38,35.34,0.00,12.09,0.00,0.00,77.15,110.26,0.00,0.00
18.00,72.37,29.95,67.13,602.12,195.88,3.76,0.00,73.61,17.56,0.45,0.00,14.92,70.62,5.67,3.11,133.33,68.57,60.91,0.00,27.35,69.93,0.00,1.97,6.88,43.67,0.00,6.39,9.00,46.60,4.43,10.78,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,1.46,0.00,0.00,46.07,42.32,35.34,0.00,12.09,0.00,0.00,80.95,50.97,0.00,0.00
19.00,57.89,29.95,67.13,618.46,201.20,3.76,0.00,81.32,17.56,0.45,0.00,14.92,66.37,5.67,3.11,133.33,68.07,70.28,0.00,4.12,69.93,0.00,1.97,6.88,43.67,0.00,6.39,9.00,62.15,4.43,14.38,0.00,0.00,0.00,66.23,67.01,20.62,0.00,72.84,0.00,1.46,0.00,0.00,39.55,21.03,35.34,0.00,12.09,0.00,0.00,57.76,89.93,0.00,0.00
20.00,63.48,29.95,67.13,610.67,198.66,3.76,0.00,78.67,17.56,0.45,0.00,14.92,56.15,5.67,3.11,133.33,66.60,67.06,0.00,26.92,69.93,0.00,1.97,6.88,43.67,0.00,6.39,9.00,58.27,4.43,13.48,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,1.46,0.00,0.00,43.04,26.89,35.34,0.00,12.09,0.00,0.00,81.38,50.97,0.00,0.00
21.00,63.48,29.95,67.13,587.25,191.04,3.76,0.00,78.93,17.56,0.45,0.00,14.92,41.92,5.67,3.11,133.33,64.47,67.38,0.00,0.00,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,50.85,4.43,11.76,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,1.46,0.00,0.00,43.04,26.89,35.34,0.00,12.09,0.00,0.00,43.69,88.78,0.00,0.00
22.00,72.37,29.95,67.13,601.14,195.56,3.76,0.00,82.22,17.56,0.45,0.00,14.92,41.45,5.67,3.11,133.33,64.59,71.38,0.00,0.00,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,57.16,4.43,13.22,0.00,0.00,0.00,0.00,63.71,20.62,0.00,72.84,0.00,1.46,0.00,0.00,47.35,44.14,35.34,0.00,12.09,0.00,0.00,76.70,105.47,0.00,0.00
23.00,72.37,29.95,67.13,600.84,195.46,3.76,0.00,84.61,17.56,0.45,0.00,14.92,37.49,5.67,3.11,133.33,63.04,74.29,0.00,0.00,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,59.88,4.43,13.85,0.00,0.00,0.00,0.00,65.50,64.96,0.00,72.84,0.00,1.46,0.00,0.00,46.95,41.64,35.34,0.00,12.09,0.00,0.00,25.00,110.26,0.00,0.00
24.00,65.14,29.95,67.13,611.90,199.06,3.76,0.00,80.37,17.56,0.45,0.00,13.31,29.64,5.67,3.11,133.33,59.40,69.12,0.00,0.00,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,60.53,4.43,14.00,0.00,0.00,0.00,0.00,67.88,61.17,0.00,72.84,0.00,1.46,0.00,0.00,44.64,32.79,35.34,0.00,12.09,0.00,0.00,63.18,74.27,0.00,0.00
25.00,63.48,29.95,67.13,597.15,194.26,3.76,0.00,84.52,17.56,0.45,0.00,2.48,32.25,5.67,3.11,133.33,61.91,74.18,0.00,0.00,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,62.60,4.43,14.48,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,1.46,0.00,0.00,43.64,27.79,35.34,0.00,12.09,0.00,0.00,25.00,106.70,0.00,0.00
26.00,63.48,29.95,67.13,593.06,192.93,3.76,0.00,85.35,17.56,0.45,0.00,14.92,36.08,5.67,3.11,133.33,62.83,75.19,0.00,0.00,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,60.81,4.43,14.07,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,1.46,0.00,0.00,43.62,26.30,35.34,0.00,12.09,0.00,0.00,25.00,106.70,0.00,0.00
27.00,63.48,29.95,67.13,587.03,190.97,3.76,0.00,84.14,17.56,0.45,0.00,14.92,35.90,5.67,3.11,133.33,63.52,73.72,0.00,0.00,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,55.40,4.43,12.81,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,1.46,0.00,0.00,43.62,26.30,35.34,0.00,12.09,0.00,0.00,25.00,106.70,0.00,0.00
28.00,63.48,29.95,67.13,568.27,184.87,3.76,0.00,78.76,17.56,0.45,0.00,14.92,42.19,5.67,3.11,133.33,64.04,67.17,0.00,18.56,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,48.55,4.43,11.23,0.00,0.00,0.00,0.00,67.29,66.73,0.00,72.84,0.00,1.46,0.00,0.00,43.24,26.68,35.34,0.00,12.09,0.00,0.00,25.00,100.52,0.00,0.00
29.00,71.74,29.69,67.13,567.55,184.63,3.76,0.00,74.94,17.56,0.45,0.00,14.92,58.07,5.67,3.11,133.33,67.11,62.52,0.00,18.56,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,42.76,4.43,9.89,0.00,0.00,0.00,0.00,0.00,44.97,0.00,72.84,0.00,1.46,0.00,0.00,45.86,40.64,35.34,0.00,12.09,0.00,0.00,84.46,110.26,0.00,0.00
30.00,71.74,29.69,67.13,608.47,197.95,3.76,0.00,83.90,17.56,0.45,0.00,14.92,82.47,5.67,3.11,133.33,0.00,73.42,0.00,18.56,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,65.87,4.43,15.24,0.00,0.00,0.00,0.00,67.88,67.33,0.00,72.84,0.00,1.46,0.00,0.00,47.30,43.05,35.34,0.00,12.09,0.00,0.00,25.00,99.33,0.00,0.00
31.00,71.74,29.69,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,80.95,5.67,3.11,133.33,83.83,79.98,0.00,4.12,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,60.19,0.00,67.33,0.00,72.84,0.00,1.46,0.00,0.00,46.33,44.50,35.34,0.00,12.09,0.00,0.00,49.51,89.46,0.00,0.00
32.00,68.00,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,81.71,5.67,3.11,133.33,83.83,79.98,0.00,4.12,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,0.00,0.00,72.84,0.00,1.46,0.00,0.00,45.88,35.49,35.34,0.00,12.09,0.00,0.00,85.00,46.52,0.00,0.00
33.00,66.93,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,85.13,5.67,3.11,133.33,99.95,79.98,0.00,34.71,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,60.02,60.73,60.23,0.00,125.50,0.00,1.46,0.00,0.00,45.50,37.96,35.34,0.00,12.09,0.00,0.00,85.00,20.62,0.00,0.00
34.00,71.93,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,100.51,5.67,3.11,133.33,111.57,79.98,0.00,34.66,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,47.53,47.81,47.61,0.00,98.34,179.34,1.46,0.00,0.00,46.65,39.86,35.34,0.00,12.09,0.00,0.00,85.00,37.51,0.00,0.00
35.00,78.57,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,125.43,5.67,3.11,133.33,112.36,79.98,0.00,35.37,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,144.33,0.00,38.50,38.56,30.33,164.45,82.49,164.51,2.65,0.00,0.00,50.46,59.27,35.34,15.19,15.18,0.00,0.00,85.00,87.16,49.34,0.00
36.00,78.57,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,126.31,5.67,3.11,133.33,112.36,79.98,0.00,28.05,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,144.33,0.00,61.54,62.27,61.75,170.30,75.48,170.37,4.32,0.00,0.00,48.52,58.01,35.34,28.06,27.95,0.00,0.00,87.27,75.77,60.41,0.00
37.00,78.57,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,132.35,5.67,3.11,133.33,112.36,79.98,0.00,35.37,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,149.86,0.00,35.17,48.38,21.97,176.16,105.99,176.23,4.66,0.00,0.00,50.38,58.69,35.34,30.67,30.56,0.00,0.00,87.27,109.94,109.85,0.00
38.00,78.57,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,140.01,5.67,3.11,133.33,112.36,79.98,0.00,35.37,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,150.29,0.00,52.55,35.14,21.56,179.20,116.90,179.27,4.56,0.00,0.00,51.40,60.60,35.34,29.91,29.79,0.00,0.00,87.27,101.46,110.22,0.00
39.00,78.57,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,137.90,5.67,3.11,133.33,112.36,79.98,0.00,35.37,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,146.22,0.00,65.83,66.61,55.49,174.86,94.40,174.93,3.80,0.00,0.00,50.21,57.92,35.34,24.11,24.02,0.00,0.00,87.27,60.78,105.79,0.00
40.00,78.57,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,130.91,5.67,3.11,133.33,112.36,79.98,0.00,35.37,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,144.33,0.00,60.17,60.88,60.38,162.19,91.46,162.25,2.80,0.00,0.00,56.00,52.13,35.34,16.32,16.30,0.00,0.00,87.27,36.32,86.48,0.00
41.00,78.57,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,124.36,5.67,3.11,133.33,112.36,79.98,0.00,35.37,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,144.33,0.00,37.14,65.33,64.79,160.10,81.45,160.16,2.22,0.00,0.00,49.87,58.26,35.34,11.86,11.86,0.00,0.00,87.27,65.24,33.33,0.00
42.00,75.27,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,105.47,5.67,3.11,133.33,108.18,79.98,0.00,34.50,69.93,17.17,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,144.33,0.00,64.40,52.81,24.61,139.83,86.31,139.88,1.46,0.00,0.00,47.44,50.27,35.34,12.09,0.00,0.00,0.00,85.00,0.00,57.14,0.00
43.00,78.57,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,94.54,5.67,3.11,133.33,104.30,79.98,0.00,35.37,69.93,17.17,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,38.56,38.64,30.19,148.06,83.77,148.11,0.00,0.00,0.00,50.93,59.28,35.34,0.00,0.00,0.00,0.00,85.00,76.16,20.62,0.00
44.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,85.36,5.67,3.11,133.33,101.41,79.98,0.00,34.02,69.93,17.17,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,144.33,0.00,0.00,28.31,28.31,20.62,0.00,109.40,0.00,0.00,0.00,0.00,45.99,41.65,35.34,0.00,0.00,0.00,0.00,85.00,106.32,20.62,0.00
45.00,70.03,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,80.18,5.67,3.11,133.33,93.30,79.98,0.00,34.02,69.93,17.17,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,60.40,61.11,40.92,0.00,85.39,0.00,0.00,0.00,0.00,46.79,39.71,35.34,0.00,0.00,0.00,0.00,85.00,20.62,20.62,0.00
46.00,70.03,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,0.00,14.92,80.18,5.67,3.11,133.33,20.61,79.98,0.00,4.12,69.93,17.17,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,65.59,48.82,0.00,0.00,72.84,0.00,0.00,0.00,0.00,46.56,39.94,35.34,0.00,0.00,0.00,0.00,85.00,70.17,20.62,0.00
