"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,8.12,23.67,4.76,14.00,4.20,6.70,11.00,20.00,3.50,0.00,3.40,15.00,10.01,10.80,19.00,0.00,8.80,16.60,52.00,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,6.45,14.10,48.00,3.00,27.00,20.00,19.00,65.70,19.00,8.07,0.60,20.00,20.00,20.00,1.20,28.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,5.31,6.34,18.00,0.00,0.00,0.59,1.00,15.80,16.00,1.19,2.22,78.20,90.00,28.00,0.14,2.00,74.70,183.70,11.00,155.80,25.00,0.00,26.60
2.00,7.14,23.77,3.78,14.00,4.20,6.70,11.00,20.00,3.50,0.00,3.40,15.00,9.66,10.03,19.00,0.00,8.80,15.90,53.60,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,6.58,14.00,57.00,3.00,27.00,20.00,19.00,59.70,19.00,6.31,0.60,20.00,20.00,20.00,1.20,50.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,5.44,6.29,18.00,0.00,0.00,0.50,1.00,16.10,16.50,1.26,2.38,68.20,91.00,40.00,0.14,2.00,69.70,165.90,11.00,141.60,25.00,0.00,25.20
3.00,6.16,23.76,2.45,14.00,4.20,6.70,11.00,20.00,3.50,0.00,3.40,15.00,8.61,8.07,19.00,0.00,8.80,15.10,56.00,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,4.44,13.70,57.00,3.00,27.00,20.00,19.00,49.50,19.00,4.50,0.60,20.00,20.00,20.00,1.20,55.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,5.56,6.32,18.00,0.00,0.00,0.48,1.00,15.80,16.50,1.29,2.43,63.20,91.00,50.00,0.07,2.00,68.50,150.30,11.00,128.00,25.00,0.00,23.80
4.00,5.04,23.78,1.33,14.00,4.20,6.70,11.00,20.00,3.50,0.00,3.40,15.00,7.14,6.01,19.00,0.00,8.80,14.50,55.10,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,4.00,13.40,58.00,3.00,27.00,20.00,19.00,45.90,19.00,3.28,0.60,20.00,20.00,20.00,1.20,65.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,5.67,6.38,18.00,0.00,0.00,0.45,1.00,14.50,16.10,1.31,2.44,60.20,90.00,60.00,0.07,2.00,60.30,132.50,11.00,117.20,25.00,0.00,23.10
5.00,3.50,23.77,0.70,14.00,4.20,6.70,11.00,20.00,3.50,0.00,3.40,15.00,6.02,5.43,19.00,0.00,8.80,13.90,53.20,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,3.44,13.10,55.00,3.00,27.00,20.00,19.00,42.20,19.00,3.05,0.60,20.00,20.00,20.00,1.20,70.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,5.74,6.16,18.00,0.00,0.00,0.38,1.00,12.90,15.60,1.32,2.48,53.30,90.00,66.00,0.07,2.00,50.00,128.60,11.00,99.90,25.00,0.00,23.10
6.00,2.17,23.77,0.42,14.00,4.20,6.70,11.00,20.00,3.55,0.00,3.40,15.00,3.71,4.75,19.00,0.00,8.80,12.90,50.40,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,2.98,12.90,54.00,3.00,27.00,20.00,19.00,29.50,19.00,3.16,0.60,20.00,20.00,20.00,1.20,69.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,5.80,5.83,18.00,0.00,0.00,0.27,1.00,11.90,15.20,1.31,2.52,49.40,88.00,69.00,0.07,2.00,36.70,113.00,11.00,61.40,25.00,0.00,18.90
7.00,1.26,23.77,0.07,14.00,4.20,6.70,11.00,20.00,3.55,0.00,3.40,15.00,0.63,4.37,19.00,0.00,8.80,11.80,47.30,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,2.81,12.60,50.00,3.00,27.00,20.00,19.00,18.20,19.00,3.15,0.60,20.00,20.00,20.00,1.20,72.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,5.60,5.51,18.00,0.00,0.00,0.24,1.00,11.20,15.00,1.26,2.42,38.70,75.00,72.00,0.07,2.00,21.60,71.60,11.00,40.30,25.00,0.00,14.70
8.00,0.63,23.77,0.00,14.00,4.20,6.70,11.00,20.00,3.55,0.00,3.40,15.00,0.00,2.94,19.00,0.00,8.80,11.00,45.90,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,1.51,12.80,56.00,3.00,27.00,20.00,19.00,10.20,19.00,2.76,0.60,20.00,20.00,20.00,1.20,74.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,5.32,5.19,18.00,0.00,0.00,0.16,1.00,10.60,14.60,1.18,2.28,31.50,70.00,74.00,0.00,2.00,15.00,39.20,11.00,18.40,25.00,0.00,10.50
9.00,0.21,23.77,0.00,14.00,4.20,6.70,11.00,20.00,3.55,0.00,3.40,15.00,0.00,1.43,19.00,0.00,8.80,10.40,45.00,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,0.58,13.20,42.60,3.00,27.00,20.00,19.00,3.80,19.00,1.34,0.60,20.00,20.00,20.00,1.20,76.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,5.02,4.85,18.00,0.00,0.00,0.06,1.00,10.00,14.20,1.13,2.14,19.50,67.70,76.00,0.00,2.00,3.20,5.60,11.00,8.40,25.00,0.00,7.00
10.00,0.00,23.77,0.00,14.00,4.20,6.70,11.00,20.00,3.55,0.00,3.40,15.00,0.00,0.48,19.00,0.00,8.80,9.60,43.30,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,0.17,12.60,39.90,3.00,27.00,20.00,19.00,0.80,19.00,0.67,0.60,20.00,20.00,20.00,1.20,78.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,4.71,4.50,18.00,0.00,0.00,0.03,1.00,9.70,14.40,1.09,2.00,3.30,65.50,78.00,0.00,2.00,0.60,6.10,11.00,2.00,25.00,0.00,3.50
11.00,0.00,23.76,0.00,14.00,4.20,6.70,11.00,20.00,3.55,0.00,3.40,15.00,0.00,0.06,19.00,0.00,8.80,8.70,41.20,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,0.01,11.70,36.30,3.00,27.00,20.00,19.00,0.00,19.00,0.03,0.60,20.00,20.00,20.00,1.20,75.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,4.43,4.23,18.00,0.00,0.00,0.00,1.00,9.40,14.90,1.01,1.87,0.70,62.00,75.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
12.00,0.00,23.75,0.00,14.00,4.20,6.70,11.00,20.00,3.55,0.00,3.40,15.00,0.00,0.00,19.00,0.00,8.80,9.00,39.10,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,0.00,10.30,31.10,3.00,27.00,20.00,19.00,0.00,19.00,0.00,0.60,20.00,20.00,20.00,1.20,67.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,4.16,3.98,18.00,0.00,0.00,0.00,1.00,8.50,15.00,0.93,1.75,0.00,57.60,67.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
13.00,0.00,23.74,0.00,14.00,4.20,6.70,11.00,20.00,3.55,0.00,3.40,15.00,0.00,0.00,19.00,0.00,8.80,9.70,36.80,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,0.00,8.70,25.40,3.00,27.00,20.00,19.00,0.00,19.00,0.00,0.60,20.00,20.00,20.00,1.20,58.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,3.78,3.59,18.00,0.00,0.00,0.00,1.00,7.40,15.00,0.86,1.58,0.00,53.00,58.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
14.00,0.00,23.40,0.00,14.00,4.20,6.70,11.00,20.00,3.55,0.00,3.40,15.00,0.00,0.00,19.00,0.00,8.80,10.20,34.30,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,0.00,7.60,21.60,3.00,27.00,20.00,19.00,0.00,19.00,0.00,0.60,20.00,20.00,20.00,1.20,50.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,3.38,3.15,18.00,0.00,0.00,0.00,1.00,7.60,15.90,0.80,1.40,0.00,48.30,50.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
15.00,0.00,23.75,0.00,14.00,4.20,6.70,11.00,20.00,3.55,0.00,3.40,15.00,0.00,0.00,19.00,0.00,8.80,10.50,31.70,8.00,11.18,15.35,5.00,20.00,20.00,20.00,20.00,1.40,0.00,6.60,18.60,3.00,27.00,20.00,19.00,0.00,19.00,0.00,0.60,20.00,20.00,20.00,1.20,43.00,12.83,21.00,8.20,10.70,7.03,20.00,2.40,2.98,2.71,18.00,0.00,0.00,0.00,1.00,8.30,17.10,0.75,1.21,0.00,43.70,43.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
