"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,21.46,0.01,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.07,16.05,0.00,8.40,2.83,45.22,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.01,11.61,42.12,3.21,24.90,17.84,16.94,0.00,16.41,0.01,0.60,17.84,17.84,17.84,2.40,113.57,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.40,0.28,19.00,0.00,2.00,41.69,68.70,2.43,3.23,0.12,59.35,110.40,0.00,2.00,0.48,1.02,11.00,0.00,22.00,0.00,1.71,0.00
2.00,0.00,21.59,0.00,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.00,16.05,0.00,8.40,2.51,45.37,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.00,12.40,40.32,3.21,24.80,17.84,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,2.40,108.40,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.00,0.08,19.00,0.00,2.00,38.27,64.67,2.01,2.63,0.00,57.74,101.53,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
3.00,0.00,21.44,0.00,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.00,16.05,0.00,8.40,2.31,44.53,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.00,12.88,38.59,3.21,24.90,17.84,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,2.40,100.67,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.00,0.08,19.00,0.00,2.00,35.06,61.36,1.65,2.13,0.00,56.18,90.88,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
4.00,0.00,21.65,0.00,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.00,16.05,0.00,8.40,2.77,41.40,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.00,12.12,37.02,3.21,24.90,17.84,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,2.40,85.62,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.00,0.08,19.00,0.00,2.00,33.20,59.50,1.49,1.93,0.00,53.41,76.33,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5.00,0.00,21.70,0.00,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.00,16.05,0.00,8.40,3.29,38.38,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.00,11.34,35.18,3.21,25.10,17.84,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,2.40,71.02,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.00,0.08,19.00,0.00,2.00,51.00,57.51,1.33,1.73,0.00,50.91,61.93,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
6.00,0.00,21.63,0.00,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.00,16.05,0.00,8.40,4.00,35.70,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.00,10.51,32.52,3.21,25.20,17.84,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,2.40,57.78,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.00,0.08,19.00,0.00,2.00,28.68,55.11,1.19,1.48,0.00,49.26,48.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
7.00,0.00,21.48,0.00,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.00,16.05,0.00,8.40,4.61,32.88,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.00,9.87,29.89,3.21,25.10,17.84,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,2.40,44.29,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.00,0.08,19.00,0.00,2.00,25.79,51.65,1.05,1.24,0.00,47.45,34.95,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
8.00,0.00,21.35,0.00,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.00,16.05,0.00,8.40,4.96,29.63,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.00,9.79,27.42,3.21,25.10,17.84,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,2.40,30.05,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.18,0.29,19.00,0.00,2.00,21.75,45.02,0.92,1.00,0.00,45.22,24.57,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
9.00,0.00,21.51,0.00,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.00,16.05,0.00,8.40,5.37,26.25,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.00,9.59,25.29,3.21,25.20,17.84,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,2.40,18.52,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.18,0.29,19.00,0.00,2.00,38.00,39.91,0.83,0.82,0.00,43.59,16.55,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
10.00,0.00,21.62,0.00,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.00,16.05,0.00,8.40,6.02,22.54,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.00,8.97,24.17,3.21,25.20,17.84,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,2.40,15.13,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.18,0.29,19.00,0.00,2.00,18.04,49.34,0.82,0.80,0.00,43.78,15.62,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
11.00,0.00,21.55,0.00,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.00,16.05,0.00,8.40,6.62,19.14,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.00,8.40,22.84,3.21,25.30,17.84,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,2.40,12.69,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.68,0.71,19.00,0.00,2.00,17.43,38.57,0.81,0.77,0.00,43.59,14.95,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
12.00,0.00,21.58,0.00,14.00,4.20,7.00,11.23,17.61,3.60,0.40,3.30,17.00,0.00,0.00,16.05,0.00,8.40,7.12,16.72,8.00,10.26,13.91,4.80,17.67,17.67,17.84,17.84,0.00,0.00,7.92,20.90,3.21,25.40,17.84,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,2.40,13.11,11.78,17.84,8.00,10.80,8.01,16.05,2.40,0.68,0.71,19.00,0.00,2.00,16.61,37.19,0.79,0.70,0.00,42.24,15.11,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
