"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
11.00,0.20,23.07,0.00,14.00,2.90,7.90,5.80,9.85,1.40,0.40,3.00,0.00,0.93,1.50,11.22,0.00,0.00,18.71,12.08,0.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,1.14,13.45,31.74,2.15,26.80,4.00,15.61,23.85,17.95,4.25,0.60,19.51,19.51,19.51,1.20,22.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.85,5.09,18.90,0.00,0.00,0.00,1.00,30.31,33.82,0.71,0.95,22.17,59.58,18.00,0.00,2.00,8.66,18.63,11.00,18.57,0.00,23.00
12.00,0.87,22.53,0.40,14.00,2.90,7.90,5.80,9.85,1.40,0.40,3.00,0.00,2.27,4.51,11.22,0.00,0.00,19.46,11.51,0.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,4.79,13.74,32.58,2.15,26.90,4.00,15.61,66.25,17.95,12.63,0.60,19.51,19.51,19.51,1.20,24.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,3.23,5.70,18.90,0.00,0.00,0.00,1.00,30.31,33.82,0.70,0.84,52.34,60.89,18.00,0.00,2.00,30.97,57.31,11.00,59.32,0.32,23.00
13.00,2.60,22.51,1.83,14.00,2.90,7.90,5.80,9.85,1.40,0.40,3.00,0.00,5.46,9.67,11.22,0.00,0.00,19.55,11.29,0.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,9.76,13.79,33.39,2.15,26.90,4.00,15.61,104.93,17.95,23.52,0.60,19.51,19.51,19.51,1.20,25.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,3.95,6.75,18.90,0.00,0.00,0.03,1.00,30.31,33.82,0.72,0.86,79.85,60.51,18.00,0.00,2.00,56.87,114.04,11.00,113.17,0.65,23.00
14.00,5.29,21.66,3.65,14.00,2.90,7.90,5.80,9.85,1.40,0.40,3.00,0.00,12.68,14.93,11.22,0.00,0.00,19.42,11.20,0.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,13.20,13.76,34.19,2.15,26.90,4.00,15.61,131.70,17.95,31.51,0.60,19.51,19.51,19.51,1.20,25.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,4.78,7.95,18.90,0.00,0.00,0.05,1.00,30.31,33.82,0.74,0.93,95.66,59.57,19.00,0.00,2.00,72.43,177.79,11.00,160.24,0.97,23.00
15.00,7.71,22.29,6.53,14.00,2.90,7.90,5.80,9.85,1.20,0.40,3.00,0.00,16.05,16.97,11.22,0.00,0.00,18.93,12.80,0.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,14.44,13.89,36.11,2.15,26.90,4.00,15.61,138.98,17.95,34.35,0.60,19.51,19.51,19.51,1.20,26.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,5.12,8.26,18.90,0.00,0.00,0.06,1.00,24.43,26.82,0.83,1.15,101.40,62.14,20.00,0.00,2.00,76.48,210.79,11.00,180.10,1.29,23.00
16.00,9.55,22.20,9.56,14.00,2.90,7.90,5.80,9.85,1.20,0.40,3.00,0.00,17.35,17.91,11.22,0.00,0.00,18.33,14.97,3.20,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.19,14.08,38.40,2.15,26.80,4.00,15.61,141.31,17.95,35.76,0.60,19.51,19.51,19.51,1.20,26.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,5.29,8.26,18.90,0.00,0.00,0.09,1.00,24.43,26.82,0.93,1.42,104.80,65.89,22.00,0.10,2.00,78.51,224.54,11.00,195.16,1.94,23.00
17.00,10.85,22.15,11.82,14.00,2.90,7.90,5.80,9.85,1.20,0.40,3.00,0.00,18.18,18.38,11.22,0.00,0.00,17.41,17.88,3.90,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.57,14.63,41.95,2.15,26.70,4.00,15.61,142.63,17.95,36.49,0.60,19.51,19.51,19.51,1.20,28.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,5.91,8.99,18.90,0.00,0.00,0.44,1.00,18.46,20.68,1.30,1.86,106.99,69.93,24.00,0.20,2.00,79.22,235.51,11.00,199.74,2.58,23.00
18.00,12.15,22.07,13.56,14.00,2.90,7.90,5.80,9.85,1.20,0.40,3.00,0.00,17.75,18.54,11.22,0.00,0.00,16.38,21.02,4.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.68,15.30,45.92,2.15,26.70,4.00,15.61,143.97,17.95,37.74,0.60,19.51,19.51,19.51,1.20,31.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,6.68,9.96,18.90,0.00,0.00,0.59,1.00,18.46,20.68,1.74,2.35,109.24,74.05,28.00,0.20,2.00,79.38,241.99,11.00,201.93,3.23,23.00
19.00,13.77,22.06,14.73,14.00,2.90,7.90,5.80,9.85,1.20,0.40,3.00,0.00,17.36,18.47,11.22,0.00,0.00,15.45,25.80,5.50,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.64,16.46,50.84,2.15,26.40,4.00,15.61,144.47,17.95,38.69,0.60,19.51,19.51,19.51,1.20,35.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,7.71,10.73,18.90,0.00,0.00,0.74,1.00,23.44,26.65,2.31,3.16,111.02,79.23,31.00,0.30,2.00,79.51,246.40,11.00,203.42,3.88,23.00
20.00,15.34,22.14,15.66,14.00,2.90,7.90,5.80,9.85,1.20,0.40,3.00,0.00,17.69,18.49,11.22,0.00,0.00,14.54,31.12,5.40,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.69,17.79,56.09,2.15,26.30,4.00,15.61,144.48,17.95,39.03,0.60,19.51,19.51,19.51,1.20,41.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,8.83,11.43,18.90,0.00,0.00,0.83,1.00,23.44,26.65,2.93,4.08,111.58,84.77,36.00,0.30,2.00,79.56,248.57,11.00,203.45,4.52,23.00
21.00,16.65,22.18,16.50,14.00,2.90,7.90,5.80,9.85,1.20,0.40,3.00,0.00,18.07,18.54,11.22,0.00,0.00,14.88,36.35,5.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.77,18.79,60.19,2.15,26.10,4.00,15.61,144.46,17.95,39.23,0.60,19.51,19.51,19.51,1.20,49.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,9.20,11.54,18.90,0.00,0.00,0.90,1.00,38.33,42.09,3.43,5.02,111.84,88.66,43.00,0.30,2.00,79.61,249.29,11.00,203.40,5.17,23.00
22.00,17.18,22.42,17.21,14.00,2.90,7.90,5.80,9.85,1.20,0.40,3.00,0.00,18.09,18.50,11.22,0.00,0.00,15.64,41.55,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.82,19.68,63.90,2.15,26.00,4.00,15.61,144.37,17.95,39.27,0.60,19.51,19.51,19.51,1.20,61.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,9.32,11.46,18.90,0.00,0.00,0.92,1.00,38.33,42.09,3.89,5.95,111.88,92.00,51.00,0.40,2.00,79.78,248.81,11.00,203.71,5.82,23.00
23.00,17.00,22.20,17.32,14.00,2.90,7.90,5.80,9.85,1.20,0.40,3.00,0.00,18.01,18.49,11.22,0.00,0.00,16.96,48.19,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.80,20.25,66.73,2.15,25.90,4.00,15.61,135.87,17.95,39.09,0.60,19.51,19.51,19.51,1.20,74.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,8.57,10.68,18.90,0.00,0.00,0.91,1.00,74.96,81.51,4.16,6.54,111.72,94.03,60.00,0.40,2.00,79.81,248.24,11.00,203.61,6.46,23.00
24.00,16.65,21.52,16.76,14.00,2.90,7.90,5.80,9.85,1.20,0.40,3.00,0.00,17.31,18.56,11.22,0.00,0.00,18.46,55.30,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.77,20.70,69.26,2.15,25.70,4.00,15.61,139.14,17.95,39.00,0.60,19.51,19.51,19.51,1.20,89.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,7.53,9.67,18.90,0.00,0.00,0.93,1.00,74.96,81.51,4.38,7.02,110.83,95.62,72.00,0.40,2.00,79.77,247.73,11.00,202.48,6.46,23.00
25.00,16.13,20.88,15.99,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,17.15,18.56,11.22,0.00,0.00,19.63,59.60,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.64,21.34,72.14,2.15,25.50,4.00,15.61,140.91,17.95,38.82,0.60,19.51,19.51,19.51,1.20,101.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,7.32,9.12,18.90,0.00,0.00,0.92,1.00,94.75,99.84,4.68,7.65,109.99,95.61,83.00,0.40,2.00,79.62,248.74,11.00,200.92,6.46,23.00
26.00,15.32,20.76,15.19,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,17.74,18.46,11.22,0.00,0.00,20.69,62.96,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.49,22.04,75.14,2.15,25.40,4.00,15.61,143.42,17.95,38.70,0.60,19.51,19.51,19.51,1.20,110.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,7.38,8.72,18.90,0.00,0.00,0.92,1.00,94.75,99.84,5.01,8.32,110.65,95.07,94.00,0.30,2.00,79.38,250.32,11.00,201.10,5.82,23.00
27.00,14.05,20.84,14.35,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,18.57,18.47,11.22,0.00,0.00,20.86,63.40,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.37,22.49,76.81,2.15,25.50,4.00,15.61,144.48,17.95,38.64,0.60,19.51,19.51,19.51,1.20,117.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,6.94,7.85,18.90,0.00,0.00,0.92,1.00,102.88,105.20,4.04,7.43,111.13,95.29,103.00,0.20,2.00,79.02,250.21,11.00,201.60,5.17,23.00
28.00,12.40,20.47,13.45,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,18.70,18.49,11.22,0.00,0.00,20.73,62.88,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.34,22.86,78.03,2.15,25.50,4.00,15.61,143.90,17.95,38.32,0.60,19.51,19.51,19.51,1.20,121.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,6.34,6.82,18.90,0.00,0.00,0.77,1.00,103.68,105.93,4.75,8.41,109.52,95.76,111.00,0.20,2.00,78.72,248.71,11.00,201.92,4.52,23.00
29.00,11.03,20.52,12.12,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,18.23,18.30,11.22,0.00,0.00,20.91,64.45,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,15.14,23.16,78.44,2.15,25.80,4.00,15.61,141.30,17.95,37.75,0.60,19.51,19.51,19.51,1.20,124.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,5.57,5.65,18.90,0.00,0.00,0.75,1.00,106.46,107.36,4.44,8.17,106.83,96.21,117.00,0.10,2.00,78.04,246.12,11.00,201.13,3.88,23.00
30.00,9.88,20.61,10.50,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,17.03,17.88,11.22,0.00,0.00,21.19,66.72,5.10,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,14.57,23.44,78.58,2.15,26.10,4.00,15.61,136.38,17.95,36.35,0.60,19.51,19.51,19.51,1.20,126.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,4.74,4.42,18.90,0.00,0.00,0.70,1.00,107.60,108.43,5.16,9.08,103.22,96.66,122.00,0.10,2.00,76.89,241.61,11.00,196.87,3.23,23.00
31.00,8.19,20.41,9.10,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,15.52,17.09,11.22,0.00,0.00,21.29,69.22,4.60,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,13.61,23.51,78.74,2.15,25.90,4.00,15.61,130.10,17.95,34.48,0.60,19.51,19.51,19.51,1.20,127.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,4.50,4.29,18.90,0.00,0.00,0.59,1.00,111.59,110.21,5.29,9.27,97.67,98.33,125.00,0.10,2.00,74.29,234.99,11.00,185.03,2.58,23.00
32.00,5.60,20.27,6.01,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,13.29,15.90,11.22,0.00,0.00,21.33,71.79,6.80,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,12.54,23.52,78.90,2.15,25.90,4.00,15.61,116.74,17.95,30.45,0.60,19.51,19.51,19.51,1.20,129.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,4.46,4.51,18.90,0.00,0.00,0.43,1.00,111.59,110.21,5.05,9.06,90.18,100.41,127.00,0.10,2.00,66.83,221.97,11.00,166.08,1.94,23.00
33.00,2.97,20.38,3.17,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,4.61,13.47,11.22,0.00,0.00,20.68,72.29,7.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,10.04,23.62,78.94,2.15,25.90,4.00,15.61,82.47,17.95,22.40,0.60,19.51,19.51,19.51,1.20,129.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,4.26,3.92,18.90,0.00,0.00,0.37,1.00,117.69,112.32,4.93,8.90,69.25,100.98,127.00,0.10,2.00,49.91,186.23,11.00,129.87,1.29,23.00
34.00,1.12,20.56,0.81,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.13,8.95,11.22,0.00,0.00,19.81,72.09,7.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,6.06,23.75,78.93,2.15,26.00,4.00,15.61,44.62,17.95,11.61,0.60,19.51,19.51,19.51,1.20,130.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,3.99,3.05,18.90,0.00,0.00,0.25,1.00,117.69,112.32,4.84,8.75,39.96,101.03,127.00,0.00,2.00,24.14,134.84,11.00,78.41,0.65,23.00
35.00,0.22,20.14,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,3.96,11.22,0.00,0.00,18.80,71.56,7.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,1.86,23.93,78.77,2.15,26.10,4.00,15.61,16.59,17.95,4.43,0.60,19.51,19.51,19.51,1.20,130.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,3.41,2.44,18.90,0.00,0.00,0.09,1.00,117.88,112.51,4.74,8.46,15.59,100.77,124.00,0.00,2.00,8.25,76.79,11.00,29.21,0.32,23.00
36.00,0.03,19.83,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,1.26,11.22,0.00,0.00,17.74,70.93,7.60,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.33,24.12,78.56,2.15,26.30,4.00,15.61,4.23,17.95,1.05,0.60,19.51,19.51,19.51,1.20,129.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.73,1.92,18.90,0.00,0.00,0.04,1.00,117.88,112.51,4.63,8.11,3.69,100.40,120.00,0.00,2.00,2.02,20.02,11.00,6.25,0.00,23.00
37.00,0.00,20.58,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,16.48,68.66,7.50,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,24.05,77.37,2.15,26.50,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,128.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.64,1.71,18.90,0.00,0.00,0.00,1.00,118.12,112.86,4.37,7.43,0.00,100.66,115.00,0.00,2.00,0.00,0.02,11.00,0.00,0.00,23.00
38.00,0.00,20.18,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,15.15,65.84,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.90,75.86,2.15,26.60,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,126.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.75,1.60,18.90,0.00,0.00,0.00,1.00,118.12,112.86,4.06,6.63,0.00,101.13,107.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
39.00,0.00,19.84,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,14.04,61.64,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.37,73.26,2.15,26.70,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,122.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.37,1.31,18.90,0.00,0.00,0.00,1.00,118.41,113.15,3.67,6.04,0.00,98.65,98.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
40.00,0.00,19.74,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,13.02,56.97,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,22.71,70.31,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,117.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,1.81,0.97,18.90,0.00,0.00,0.00,1.00,118.41,113.15,3.25,5.52,0.00,95.18,88.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
41.00,0.00,19.75,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,12.28,51.75,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,22.71,68.95,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,107.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,1.44,0.78,18.90,0.00,0.00,0.00,1.00,118.51,113.24,2.93,4.85,0.00,92.35,76.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
42.00,0.00,19.64,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,11.65,46.35,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,22.94,68.12,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,94.00,9.80,19.51,6.00,10.80,8.24,5.80,2.40,1.14,0.64,18.90,0.00,0.00,0.00,1.00,118.51,113.24,2.63,4.14,0.00,89.74,63.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
