"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,72.37,29.95,67.13,644.32,146.88,6.00,4.08,80.97,18.93,0.71,22.89,14.92,104.26,0.00,6.80,3.73,129.37,80.25,65.23,32.63,34.48,81.60,0.00,1.97,6.88,70.69,0.00,6.39,0.00,85.48,0.00,19.77,166.16,166.13,0.00,67.10,26.09,0.00,184.17,197.14,0.00,0.00,74.88,76.26,47.83,45.42,34.83,0.00,0.00,0.00,28.22,28.22,105.59,74.75,129.75
2.00,72.37,29.95,67.13,644.32,146.88,6.00,4.08,80.97,18.93,0.71,22.89,14.92,101.79,0.00,6.80,3.73,129.37,79.24,65.23,32.63,34.48,81.60,0.00,1.97,6.88,70.69,0.00,6.39,0.00,83.85,0.00,19.39,177.06,176.99,0.00,67.10,67.88,67.33,184.17,197.14,0.00,0.00,74.91,75.00,51.07,42.18,34.83,0.00,0.00,0.00,44.15,44.15,23.52,71.97,128.19
3.00,72.37,29.95,67.13,644.32,146.88,6.00,4.08,80.97,18.93,0.71,22.89,14.92,99.78,0.00,6.80,3.73,129.37,78.45,65.23,32.63,34.48,81.60,0.00,1.97,6.88,70.69,0.00,6.39,0.00,85.48,0.00,19.77,144.33,144.33,0.00,67.10,45.87,67.33,184.17,197.14,0.00,0.00,74.87,76.26,48.63,42.20,34.83,0.00,0.00,0.00,49.26,49.26,45.42,74.51,127.03
4.00,72.37,29.95,67.13,644.32,146.88,6.00,4.08,80.97,18.93,0.71,22.89,14.92,92.99,0.00,6.80,3.73,129.37,76.59,65.23,32.63,34.48,81.60,0.00,1.97,6.88,70.69,0.00,6.39,0.00,85.48,0.00,19.77,160.21,160.20,0.00,67.10,67.88,67.33,184.17,197.14,0.00,0.00,74.87,76.26,49.55,46.13,34.83,0.00,0.00,0.00,38.70,38.70,45.42,68.82,123.79
5.00,72.37,29.95,67.13,644.32,146.88,6.00,4.08,80.97,18.93,0.71,22.89,14.92,89.74,0.00,6.80,3.73,129.37,74.88,65.23,32.63,34.48,81.60,0.00,1.97,6.88,70.69,0.00,6.39,0.00,67.81,0.00,15.69,212.31,212.07,0.00,67.10,67.88,67.33,184.17,197.14,0.00,0.00,74.87,76.26,46.97,42.25,34.83,0.00,0.00,0.00,25.00,25.00,61.95,45.79,121.69
6.00,72.85,29.95,67.13,644.32,146.88,6.00,4.08,80.97,18.93,0.71,22.89,14.92,88.84,0.00,6.80,3.73,129.37,72.14,65.23,32.63,34.48,81.60,0.00,1.97,6.88,70.69,0.00,6.39,0.00,85.48,0.00,19.77,193.86,193.69,0.00,67.10,67.88,32.52,184.17,197.14,0.00,0.00,74.91,0.00,48.40,48.89,34.83,0.00,0.00,0.00,25.00,25.00,95.05,70.63,120.06
7.00,72.37,29.95,67.13,644.32,146.88,6.00,4.08,80.97,18.93,0.71,22.89,14.92,70.46,0.00,6.80,3.73,129.37,68.10,65.23,32.63,34.48,81.60,0.00,1.97,6.88,70.69,0.00,6.39,0.00,44.11,0.00,10.20,217.91,217.65,0.00,66.84,67.62,55.15,184.17,197.14,0.00,0.00,67.27,70.44,47.89,40.91,34.83,0.00,0.00,0.00,25.00,25.00,65.42,0.00,112.28
8.00,74.45,29.95,67.13,644.32,146.88,6.00,4.08,80.97,18.93,0.71,22.89,14.92,73.03,0.00,6.80,3.73,129.37,66.89,65.23,32.63,34.48,81.60,0.00,1.97,6.88,70.69,0.00,6.39,0.00,50.93,0.00,11.78,218.42,218.17,0.00,67.10,67.88,28.46,184.17,197.14,0.00,0.00,0.00,0.00,49.94,47.76,34.83,0.00,0.00,0.00,25.00,25.00,93.87,0.00,113.68
9.00,72.69,29.95,67.13,644.32,146.88,6.00,4.08,80.97,18.93,0.71,22.89,14.92,52.62,0.00,6.80,3.73,129.37,63.22,65.23,32.63,34.48,81.60,0.00,1.97,6.88,70.69,0.00,6.39,0.00,16.49,0.00,3.81,206.13,205.91,0.00,0.00,41.02,41.02,184.17,197.14,0.00,0.00,0.00,0.00,44.40,48.85,34.83,0.00,0.00,0.00,25.00,25.00,110.26,0.00,105.20
10.00,72.69,29.95,67.13,644.32,146.88,6.00,4.08,80.97,18.93,0.71,22.89,14.92,59.83,0.00,6.80,3.73,129.37,84.07,65.23,32.63,34.48,81.60,0.00,1.97,6.88,70.69,0.00,6.39,0.00,4.64,0.00,0.00,187.21,187.08,0.00,66.62,67.40,20.62,184.17,197.14,0.00,0.00,0.00,0.00,49.09,44.16,34.83,0.00,0.00,0.00,25.00,25.00,93.87,0.00,0.00
