"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,22.30,0.00,14.00,4.20,6.30,10.46,18.11,1.78,0.40,3.00,16.00,0.00,0.00,16.52,0.00,8.60,1.00,21.45,8.00,10.00,14.51,5.00,18.17,18.17,18.37,18.37,1.40,0.00,25.98,79.03,3.48,25.20,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,96.00,12.12,18.37,8.00,10.70,7.45,16.52,1.20,2.71,1.51,19.00,0.00,2.00,19.54,52.00,5.20,4.80,0.00,111.81,97.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,22.38,0.00,14.00,4.20,6.30,10.46,18.11,1.78,0.40,3.00,16.00,0.00,0.00,16.52,0.00,8.60,1.15,19.96,8.00,10.00,14.51,5.00,18.17,18.17,18.37,18.37,1.40,0.00,25.34,77.14,3.48,24.90,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,96.00,12.12,18.37,8.00,10.70,7.45,16.52,1.20,2.83,1.68,19.00,0.00,2.00,20.38,53.00,4.80,4.36,0.00,109.75,80.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,22.25,0.00,14.00,4.20,6.30,10.46,18.11,1.78,0.40,3.00,16.00,0.00,0.00,16.52,0.00,8.60,1.70,18.65,8.00,10.00,14.51,5.00,18.17,18.17,18.37,18.37,1.40,0.00,24.72,74.82,3.48,25.20,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,74.00,12.12,18.37,8.00,10.70,7.45,16.52,1.20,2.91,1.73,19.00,0.00,2.00,23.71,54.00,4.50,3.97,0.00,107.09,67.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,22.26,0.00,14.00,4.20,6.30,10.46,18.11,1.78,0.40,3.00,16.00,0.00,0.00,16.52,0.00,8.60,2.43,17.86,8.00,10.00,14.51,5.00,18.17,18.17,18.37,18.37,1.40,0.00,24.18,71.20,3.48,25.30,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,64.00,12.12,18.37,8.00,10.70,7.45,16.52,1.20,2.90,1.42,19.00,0.00,2.00,26.24,60.00,4.10,3.71,0.00,104.53,64.62,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,22.24,0.00,14.00,4.20,6.30,10.46,18.11,1.78,0.40,3.00,16.00,0.00,0.00,16.52,0.00,8.60,3.08,17.10,8.00,10.00,14.51,5.00,18.17,18.17,18.37,18.37,1.40,0.00,23.54,67.66,3.48,25.30,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,51.00,12.12,18.37,8.00,10.70,7.45,16.52,1.20,2.94,1.20,19.00,0.00,2.00,26.47,56.60,3.50,3.44,0.00,102.28,51.58,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,22.48,0.00,14.00,4.20,6.30,10.46,18.11,1.78,0.40,3.00,16.00,0.00,0.00,16.52,0.00,8.60,3.56,16.41,8.00,10.00,14.51,5.00,18.17,18.17,18.37,18.37,1.40,0.00,22.60,64.31,3.48,25.40,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,42.00,12.12,18.37,8.00,10.70,7.45,16.52,1.20,3.11,1.20,19.00,0.00,2.00,26.60,65.00,3.10,3.11,0.00,99.32,39.27,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,22.20,0.00,14.00,4.20,6.30,10.46,18.11,1.78,0.40,3.00,16.00,0.00,0.00,16.52,0.00,8.60,3.75,14.38,8.00,10.00,14.51,5.00,18.17,18.17,18.37,18.37,1.40,0.00,21.89,61.71,3.48,25.30,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,60.00,12.12,18.37,8.00,10.70,7.45,16.52,1.20,3.13,1.11,19.00,0.00,2.00,24.92,65.00,3.40,2.74,0.00,94.69,58.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,22.49,0.00,14.00,4.20,6.30,10.46,18.11,1.78,0.40,3.00,16.00,0.00,0.00,16.52,0.00,8.60,3.89,10.75,8.00,10.00,14.51,5.00,18.17,18.17,18.37,18.37,1.40,0.00,21.62,61.39,3.48,25.30,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,39.27,12.12,18.37,8.00,10.70,7.45,16.52,1.20,3.01,0.92,19.00,0.00,2.00,21.92,55.00,3.60,2.24,0.00,90.69,21.85,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,22.33,0.00,14.00,4.20,6.30,10.46,18.11,1.78,0.40,3.00,16.00,0.00,0.00,16.52,0.00,8.60,4.00,7.35,8.00,10.00,14.51,5.00,18.17,18.17,18.37,18.37,1.40,0.00,21.23,60.35,3.48,25.50,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,33.59,12.12,18.37,8.00,10.70,7.45,16.52,1.20,2.93,0.78,19.00,0.00,2.00,19.32,48.00,3.10,1.85,0.00,86.89,15.48,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,22.26,0.00,14.00,4.20,6.30,10.46,18.11,1.78,0.40,3.00,16.00,0.00,0.00,16.52,0.00,8.60,4.03,4.60,8.00,10.00,14.51,5.00,18.17,18.17,18.37,18.37,1.40,0.00,20.45,57.18,3.48,25.50,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,27.59,12.12,18.37,8.00,10.70,7.45,16.52,1.20,2.94,0.78,19.00,0.00,2.00,17.12,43.93,2.70,1.76,0.00,83.99,10.36,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
