"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,16.08,22.01,18.54,14.00,2.90,7.90,5.80,9.45,3.35,0.40,3.50,19.00,19.19,18.95,8.00,0.00,7.00,17.50,54.62,8.00,4.40,5.40,4.80,18.93,18.93,19.42,19.42,1.40,15.63,15.77,59.46,3.30,27.00,14.56,17.48,142.96,17.96,38.95,0.60,18.06,19.42,19.42,2.40,1.31,12.82,10.19,0.00,7.00,10.80,8.11,17.48,1.20,13.78,15.36,18.00,0.00,0.00,1.13,1.00,50.23,63.15,1.62,3.34,111.57,84.19,1.93,0.30,2.00,80.00,250.92,19.42,203.58,11.00
2.00,16.34,22.09,18.88,14.00,2.90,7.90,5.80,9.45,3.35,0.40,3.50,19.00,19.48,18.95,8.00,0.00,7.00,18.10,58.26,8.00,4.40,5.40,4.80,18.93,18.93,19.42,19.42,1.40,15.67,16.21,59.18,3.30,27.00,14.56,17.48,139.07,17.96,39.13,0.60,18.06,19.42,19.42,2.40,2.27,12.82,10.19,0.00,7.00,10.80,8.11,17.48,1.20,14.07,15.57,18.00,0.00,0.00,1.15,1.00,50.46,63.90,1.81,3.70,111.69,85.22,4.34,0.40,2.00,79.99,251.47,19.42,203.62,11.00
3.00,16.25,21.97,18.87,14.00,2.90,7.90,5.80,9.45,3.35,0.40,3.50,19.00,19.26,18.97,8.00,0.00,7.00,18.70,63.28,8.00,4.40,5.40,4.80,18.93,18.93,19.42,19.42,1.40,15.73,16.40,58.77,3.30,27.00,14.56,17.48,132.76,17.96,39.28,0.60,18.06,19.42,19.42,2.40,14.03,12.82,10.19,0.00,7.00,10.80,8.11,17.48,1.20,14.20,15.80,18.00,0.00,0.00,1.14,1.00,50.78,64.92,2.11,3.90,111.70,86.70,18.03,0.40,2.00,79.98,251.58,19.42,203.63,11.00
4.00,16.12,21.85,18.71,14.00,2.90,7.90,5.80,9.45,3.35,0.40,3.50,19.00,18.51,18.95,8.00,0.00,7.00,19.50,68.74,8.00,4.40,5.40,4.80,18.93,18.93,19.42,19.42,1.40,15.76,16.52,58.31,3.30,27.00,14.56,17.48,138.97,17.96,39.27,0.60,18.06,19.42,19.42,2.40,37.71,12.82,10.19,0.00,7.00,10.80,8.11,17.48,1.20,14.28,16.05,18.00,0.00,0.00,1.16,1.00,51.14,66.03,2.45,4.04,111.74,88.34,43.82,0.40,2.00,79.99,251.51,19.42,203.61,11.00
5.00,15.86,21.40,18.14,14.00,2.90,7.90,5.80,9.45,3.35,0.40,3.50,19.00,18.43,18.92,8.00,0.00,7.00,20.50,73.76,8.00,4.40,5.40,4.80,18.93,18.93,19.42,19.42,1.40,15.77,16.61,57.90,3.30,27.00,14.56,17.48,137.70,17.96,39.11,0.60,18.06,19.42,19.42,2.40,59.47,12.82,10.19,0.00,7.00,10.80,8.11,17.48,1.20,13.82,15.54,18.00,0.00,0.00,1.15,1.00,51.47,67.05,2.59,4.24,111.72,89.82,67.52,0.40,2.00,80.00,251.18,19.42,203.58,11.00
6.00,15.19,21.29,17.08,14.00,2.90,7.90,5.80,9.45,3.35,0.40,3.50,19.00,18.93,18.96,8.00,0.00,7.00,20.90,77.40,8.00,4.40,5.40,4.80,18.93,18.93,19.42,19.42,1.40,15.77,16.84,57.62,3.30,27.00,14.56,17.48,139.26,17.96,38.93,0.60,18.06,19.42,19.42,2.40,75.43,12.82,10.19,0.00,7.00,10.80,8.11,17.48,1.20,13.18,14.78,18.00,0.00,0.00,1.15,1.00,51.70,67.80,2.67,4.47,111.59,90.85,84.93,0.30,2.00,80.00,249.48,19.42,203.52,11.00
7.00,14.32,21.34,15.79,14.00,2.90,7.90,5.80,9.45,3.35,0.40,3.50,19.00,19.06,18.97,8.00,0.00,7.00,21.20,77.08,8.00,4.40,5.40,4.80,18.93,18.93,19.42,19.42,1.40,15.72,17.24,58.25,3.30,27.00,14.56,17.48,139.41,17.96,38.80,0.60,18.06,19.42,19.42,2.40,99.17,12.82,10.19,0.00,7.00,10.80,8.11,17.48,1.20,12.35,13.35,18.00,0.00,0.00,1.15,1.00,51.53,67.80,2.59,4.32,111.59,90.12,109.58,0.20,2.00,80.00,242.08,19.42,203.43,11.00
8.00,13.51,21.34,14.47,14.00,2.90,7.90,5.80,9.45,3.35,0.40,3.50,19.00,18.58,18.95,8.00,0.00,7.00,21.50,76.40,8.00,4.40,5.40,4.80,18.93,18.93,19.42,19.42,1.40,15.59,17.18,58.65,3.30,27.00,14.56,17.48,142.99,17.96,38.71,0.60,18.06,19.42,19.42,2.40,111.00,12.82,10.19,0.00,7.00,10.80,8.11,17.48,1.20,11.46,11.69,18.00,0.00,0.00,0.97,1.00,51.16,67.79,2.47,4.03,111.12,88.53,123.43,0.20,2.00,80.00,226.79,19.42,203.05,11.00
9.00,12.76,21.52,12.72,14.00,2.90,7.90,5.80,9.45,3.35,0.40,3.50,19.00,17.68,18.79,8.00,0.00,7.00,21.80,75.71,8.00,4.40,5.40,4.80,18.93,18.93,19.42,19.42,1.40,15.36,16.92,59.04,3.30,27.00,14.56,17.48,144.28,17.96,38.09,0.60,18.06,19.42,19.42,2.40,114.83,12.82,10.19,0.00,7.00,10.80,8.11,17.48,1.20,10.90,11.10,18.00,0.00,0.00,0.94,1.00,50.79,67.79,2.47,4.14,109.31,86.93,129.27,0.10,2.00,79.93,213.26,19.42,200.61,11.00
10.00,11.91,21.50,10.61,14.00,2.90,7.90,5.80,9.45,3.35,0.40,3.50,19.00,15.97,18.45,8.00,0.00,7.00,22.10,75.40,8.00,4.40,5.40,4.80,18.93,18.93,19.42,19.42,1.40,15.06,17.73,58.74,3.30,27.00,14.56,17.48,143.43,17.96,36.52,0.60,18.06,19.42,19.42,2.40,116.56,12.82,10.19,0.00,7.00,10.80,8.11,17.48,1.20,10.46,10.86,18.00,0.00,0.00,0.88,1.00,48.21,64.56,2.53,4.37,106.14,86.20,131.92,0.10,2.00,79.23,207.04,19.42,192.16,11.00
