"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CS INTIPAMPA EXPANSION","CS COENERGY"
1.00,17.91,16.70,18.10,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,16.88,18.58,19.00,0.00,4.30,21.04,68.69,2.70,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.65,26.26,82.84,2.20,27.00,19.51,18.05,143.53,0.00,39.78,0.60,19.51,19.51,19.51,1.20,116.52,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.81,1.41,18.00,0.00,0.00,126.30,127.10,3.80,10.59,111.81,111.50,119.27,0.40,2.00,80.00,252.40,11.00,204.00,18.00,40.05,0.36
2.00,16.82,16.51,16.87,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,17.38,18.49,19.00,0.00,4.30,22.98,72.12,2.70,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.61,26.27,83.85,2.20,27.00,19.51,18.05,144.37,0.00,39.73,0.60,19.51,19.51,19.51,1.20,118.71,10.00,15.61,5.00,10.80,8.22,6.20,2.40,2.80,2.42,18.00,0.00,0.00,125.60,125.10,4.08,10.92,111.79,111.30,123.32,0.30,2.00,80.00,252.40,11.00,204.00,18.00,42.28,0.36
3.00,15.20,14.58,15.42,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,18.04,18.50,19.00,0.00,4.30,24.42,73.67,2.80,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.53,26.45,84.26,2.20,27.00,19.51,18.05,144.48,0.00,39.69,0.60,19.51,19.51,19.51,1.20,120.84,10.00,15.61,5.00,10.80,8.22,6.20,2.40,3.77,3.65,18.00,0.00,0.00,125.10,123.10,4.31,11.01,112.12,110.90,126.55,0.20,2.00,80.00,252.40,11.00,204.00,18.00,40.05,0.36
4.00,13.35,13.58,14.19,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,18.22,18.59,19.00,0.00,4.30,25.69,74.60,3.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.54,26.70,84.48,2.20,27.00,19.51,18.05,144.48,0.00,39.48,0.60,19.51,19.51,19.51,1.20,122.97,10.00,15.61,5.00,10.80,8.22,6.20,2.40,4.73,4.95,18.00,0.00,0.00,124.00,121.60,4.53,11.01,112.00,109.60,129.50,0.20,2.00,80.00,252.40,11.00,204.00,18.00,35.60,0.36
5.00,11.82,13.81,12.72,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,17.90,18.53,19.00,0.00,4.30,26.51,75.16,3.10,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.62,26.85,84.54,2.20,27.00,19.51,18.05,144.48,0.00,39.18,0.60,19.51,19.51,19.51,1.20,124.19,10.00,15.61,5.00,10.80,8.22,6.20,2.40,5.71,5.89,18.00,0.00,0.00,122.80,120.40,4.55,11.04,111.08,108.00,130.36,0.10,2.00,79.99,252.40,11.00,204.00,18.00,31.15,0.35
6.00,10.79,13.92,10.81,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,17.33,18.30,19.00,0.00,4.30,27.18,75.60,3.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,15.52,26.97,84.55,2.20,27.00,19.51,18.05,144.33,0.00,38.09,0.60,19.51,19.51,19.51,1.20,125.11,10.00,15.61,5.00,10.80,8.22,6.20,2.40,6.70,6.73,18.00,0.00,0.00,119.80,118.20,4.51,11.08,109.32,106.80,130.53,0.10,2.00,79.71,252.40,11.00,203.89,18.00,22.25,0.35
7.00,9.48,14.35,9.16,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,16.28,17.72,19.00,0.00,4.30,28.72,75.75,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,14.90,27.25,84.64,2.20,27.00,19.51,18.05,143.19,0.00,35.43,0.60,19.51,19.51,19.51,1.20,125.94,10.00,15.61,5.00,10.80,8.22,6.20,2.40,6.87,6.98,18.00,0.00,0.00,116.40,115.90,4.49,11.02,105.16,105.60,130.19,0.10,2.00,78.54,252.40,11.00,199.41,18.00,17.80,0.33
8.00,6.87,14.66,5.39,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,14.28,16.64,19.00,0.00,4.30,28.21,75.81,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,13.81,27.59,84.76,2.20,27.00,19.51,18.05,132.12,0.00,31.32,0.60,19.51,19.51,19.51,1.20,126.75,10.00,15.61,5.00,10.80,8.22,6.20,2.40,6.77,7.03,18.00,0.00,0.00,112.80,114.30,4.48,10.94,97.31,105.50,129.68,0.10,2.00,74.18,252.40,11.00,186.00,18.00,13.35,0.30
9.00,3.50,14.63,1.35,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,7.13,14.36,19.00,0.00,4.30,27.80,75.50,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,11.61,27.79,84.89,2.20,27.00,19.51,18.05,94.81,0.00,23.48,0.60,19.51,19.51,19.51,1.20,126.95,10.00,15.61,5.00,10.80,8.22,6.20,2.40,6.56,6.80,18.00,0.00,0.00,109.30,112.60,4.42,10.78,78.90,105.60,129.29,0.10,2.00,60.03,245.10,11.00,159.53,18.00,8.90,0.26
10.00,1.31,14.71,0.05,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.44,10.19,19.00,0.00,4.30,27.08,75.07,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,7.67,27.95,85.01,2.20,27.00,19.51,18.05,54.53,0.00,12.51,0.60,19.51,19.51,19.51,1.20,126.95,10.00,15.61,5.00,10.80,8.22,6.20,2.40,6.33,6.47,18.00,0.00,0.00,106.80,111.90,4.35,10.59,49.22,104.50,128.95,0.00,2.00,32.24,169.59,11.00,106.38,18.00,4.45,0.20
11.00,0.27,14.05,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,4.89,19.00,0.00,4.30,25.95,74.12,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,2.70,27.87,84.67,2.20,27.00,19.51,18.05,21.13,0.00,4.67,0.60,19.51,19.51,19.51,1.20,125.97,10.00,15.61,5.00,10.80,8.22,6.20,2.40,5.88,6.05,18.00,0.00,0.00,108.90,111.00,3.75,10.02,19.68,103.00,126.52,0.00,2.00,11.64,41.44,11.00,42.00,18.00,2.23,0.13
12.00,0.04,14.22,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,1.76,19.00,0.00,4.30,24.67,73.00,6.30,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.54,27.72,84.18,2.20,27.00,19.51,18.05,5.74,0.00,1.02,0.60,19.51,19.51,19.51,1.20,124.67,10.00,15.61,5.00,10.80,8.22,6.20,2.40,5.36,5.59,18.00,0.00,0.00,105.50,109.90,2.98,9.31,5.13,101.20,123.39,0.00,2.00,3.33,9.47,11.00,9.50,18.00,0.00,0.08
13.00,0.00,13.40,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,23.60,71.03,7.20,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,27.51,83.01,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,120.71,10.00,15.61,5.00,10.80,8.22,6.20,2.40,4.99,5.28,18.00,0.00,0.00,101.50,109.40,2.52,8.84,0.00,99.20,116.02,0.00,2.00,0.14,0.50,11.00,0.23,18.00,0.00,0.03
14.00,0.00,13.27,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,22.59,68.78,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,27.27,81.63,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,115.87,10.00,15.61,5.00,10.80,8.22,6.20,2.40,4.67,5.01,18.00,0.00,0.00,97.30,109.10,2.16,8.46,0.00,96.70,107.24,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.01
15.00,0.00,13.62,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,21.59,64.73,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,27.01,79.94,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,105.68,10.00,15.61,5.00,10.80,8.22,6.20,2.40,4.04,4.20,18.00,0.00,0.00,91.50,106.20,2.07,7.34,0.00,94.10,97.77,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
16.00,0.00,14.40,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,20.61,60.08,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,26.75,78.14,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,93.71,10.00,15.61,5.00,10.80,8.22,6.20,2.40,3.30,3.20,18.00,0.00,0.00,85.20,102.50,2.06,5.97,0.00,92.30,88.07,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
17.00,0.00,15.10,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,20.06,54.53,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,26.30,76.17,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,83.60,10.00,15.61,5.00,10.80,8.22,6.20,2.40,2.69,2.35,18.00,0.00,0.00,80.10,97.90,2.02,4.85,0.00,90.80,77.16,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
18.00,0.00,17.09,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,19.67,48.68,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,25.78,74.15,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,74.10,10.00,15.61,5.00,10.80,8.22,6.20,2.40,2.13,1.54,18.00,0.00,0.00,75.30,93.00,1.98,3.81,0.00,89.30,65.85,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
19.00,0.00,18.09,0.00,18.00,4.20,8.10,5.80,7.30,1.50,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,18.88,43.99,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,25.33,72.20,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,66.14,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.78,1.23,18.00,0.00,0.00,72.70,89.30,1.84,3.30,0.00,87.90,57.75,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
20.00,0.00,18.33,0.00,18.00,4.20,8.10,5.80,7.30,1.60,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,17.96,39.69,8.10,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,24.90,70.28,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,58.69,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.50,1.09,18.00,0.00,0.00,70.90,86.00,1.68,2.97,0.00,86.50,50.71,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
21.00,0.00,18.44,0.00,18.00,4.20,8.10,5.80,7.30,1.60,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,17.72,37.35,8.00,0.00,15.41,3.60,18.15,15.41,16.59,19.51,1.40,0.00,24.52,68.07,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,55.73,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.37,1.17,18.00,0.00,0.00,68.40,84.80,1.44,2.73,0.00,85.00,48.01,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
22.00,0.00,18.43,0.00,18.00,4.20,8.10,5.80,7.30,1.60,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,17.70,35.66,8.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,0.00,24.15,65.77,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,54.26,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.29,1.33,18.00,0.00,0.00,65.80,84.20,1.16,2.53,0.00,85.20,46.75,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
23.00,0.00,18.39,0.00,18.00,4.20,8.10,5.80,7.30,1.60,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,18.35,33.99,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,0.00,23.88,63.95,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,52.74,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.22,1.61,18.00,0.00,0.00,62.40,83.20,0.96,2.41,0.00,85.90,46.48,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
24.00,0.00,18.32,0.00,18.00,4.20,8.10,5.80,7.30,1.60,0.00,2.50,0.00,0.00,0.00,19.00,0.00,4.30,19.22,32.34,0.00,0.00,4.10,3.60,18.15,15.41,16.59,19.51,1.40,0.00,23.64,62.29,2.20,27.00,19.51,18.05,0.00,0.00,0.00,0.60,19.51,19.51,19.51,1.20,51.20,10.00,15.61,5.00,10.80,8.22,6.20,2.40,1.16,1.93,18.00,0.00,0.00,58.70,82.10,0.79,2.32,0.00,85.60,46.53,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00
