"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.81,66.81,599.96,194.24,5.13,5.38,80.83,19.10,1.64,15.41,47.56,7.22,3.88,109.40,0.00,82.29,0.00,89.00,0.00,6.88,59.49,26.00,6.39,0.00,25.00,3.95,9.74,0.00,0.00,60.26,59.87,67.45,22.09,183.28,0.00,0.00,0.00,0.00,0.00,57.70,45.63,30.70,0.00,0.00,0.00,20.73,20.73,0.00,67.50,13.56,18.92,2.07,20.00,0.00,4.06
2.00,78.57,29.81,66.81,595.48,192.78,5.13,5.38,80.83,19.10,1.64,15.41,62.68,7.22,3.88,109.40,48.78,82.29,4.15,89.00,0.00,6.88,59.49,26.00,6.39,0.00,25.00,3.95,9.74,0.00,0.00,0.00,0.00,40.39,67.00,183.28,0.00,0.00,0.00,0.00,59.07,60.67,47.46,30.70,0.00,0.00,0.00,48.02,20.73,0.00,27.77,55.73,18.92,2.07,20.00,0.00,4.06
3.00,78.57,29.81,66.81,556.97,180.32,5.13,5.38,80.83,19.10,1.64,15.41,136.90,7.22,3.88,109.40,55.82,82.29,18.00,89.00,0.00,6.88,59.49,26.00,6.39,0.00,25.00,3.95,9.74,0.00,0.00,0.00,0.00,62.44,61.91,183.28,0.00,0.00,0.00,67.36,59.07,63.39,49.55,30.70,0.00,0.00,0.00,20.73,20.73,0.00,50.61,84.70,18.92,2.07,20.00,0.00,4.06
4.00,78.57,29.81,66.81,518.54,167.87,5.13,5.38,80.83,19.10,1.64,15.41,111.28,7.22,3.88,109.40,55.19,82.29,18.00,89.00,0.00,6.88,59.49,26.00,6.39,0.00,25.00,3.95,9.74,0.00,0.00,0.00,0.00,67.06,57.29,183.28,0.00,0.00,0.00,67.36,59.07,56.53,51.60,30.70,0.00,0.00,0.00,20.73,20.73,0.00,49.57,74.23,18.92,2.07,20.00,0.00,4.06
5.00,78.57,29.81,66.81,500.47,162.02,5.13,5.38,80.83,19.10,1.64,15.41,67.70,7.22,3.88,109.40,53.72,82.29,18.00,89.00,0.00,6.88,59.49,26.00,6.39,9.00,25.00,3.95,9.74,0.00,145.08,0.00,0.00,62.44,61.91,183.28,0.00,0.00,1.35,0.00,59.07,58.04,45.82,30.70,0.00,10.36,0.00,20.73,20.73,0.00,52.68,58.18,18.92,2.07,20.00,0.00,4.06
6.00,78.57,29.81,66.81,479.25,155.15,5.13,5.38,80.83,19.10,1.64,15.41,47.56,7.22,3.88,109.40,49.77,82.29,18.00,89.00,0.00,6.88,59.49,26.00,6.39,9.00,25.00,3.95,9.74,0.00,145.08,0.00,0.00,66.83,56.89,183.28,0.00,0.00,1.35,0.00,61.53,62.19,56.17,30.70,0.00,10.36,0.00,20.73,20.73,0.00,53.31,37.66,18.92,2.07,20.00,0.00,4.06
7.00,78.57,29.81,66.81,474.54,153.63,5.13,5.38,80.83,19.10,1.64,15.41,47.56,7.22,3.88,109.40,46.77,82.29,18.00,89.00,15.99,6.88,59.49,26.00,6.39,9.00,25.00,3.95,9.74,0.00,145.08,0.00,0.00,39.84,39.84,183.28,0.00,0.00,1.35,67.36,59.07,64.96,58.74,30.70,0.00,10.36,0.00,20.73,20.73,0.00,97.35,23.55,18.92,2.07,20.00,0.00,4.06
8.00,78.57,29.81,66.81,539.21,174.57,5.13,5.38,80.83,19.10,1.64,15.41,47.56,7.22,3.88,109.40,48.38,82.29,18.00,89.00,15.99,6.88,59.49,26.00,6.39,9.00,25.00,3.95,9.74,0.00,145.08,0.00,0.00,66.80,56.54,183.28,0.00,0.00,1.35,67.36,59.07,64.96,58.74,30.70,0.00,10.36,0.00,20.73,20.73,0.00,53.70,22.87,18.92,2.07,20.00,0.00,4.06
9.00,78.57,29.81,66.81,608.59,197.03,5.13,5.38,80.83,19.10,1.64,15.41,47.56,7.22,3.88,109.40,52.59,82.29,18.00,89.00,15.99,6.88,59.49,26.00,6.39,9.00,25.00,3.95,9.74,0.00,145.08,0.00,0.00,39.84,39.84,183.28,0.00,0.00,1.35,74.20,62.47,65.63,59.39,30.70,0.00,10.36,0.00,20.73,20.73,0.00,104.92,25.81,18.92,2.07,10.01,9.99,4.06
10.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,80.83,19.10,1.64,15.41,47.56,7.22,3.88,109.40,57.92,82.29,18.00,89.00,15.99,6.88,59.49,26.00,6.39,9.00,26.95,3.95,10.19,0.00,145.08,0.00,0.00,21.79,57.89,183.28,0.00,0.00,1.35,74.55,62.80,66.24,60.00,30.70,10.36,0.00,0.00,20.73,20.73,0.00,109.68,32.51,18.92,2.07,10.01,9.99,4.06
11.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,80.83,19.10,1.64,15.41,47.56,7.22,3.88,109.40,61.63,82.29,18.00,89.00,15.99,6.88,59.49,26.00,6.39,9.00,68.18,3.95,19.68,0.00,153.03,0.00,0.00,44.75,67.00,183.28,0.00,0.00,1.35,74.55,62.80,66.24,60.00,30.70,10.36,0.00,0.00,20.73,20.73,0.00,76.47,42.04,18.92,2.07,10.01,9.99,4.06
