"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
11.00,13.41,18.70,12.85,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,10.78,14.27,3.10,6.60,25.08,34.60,3.61,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,9.98,5.00,19.71,0.00,18.95,3.30,10.62,105.00,13.53,22.55,0.60,2.80,3.00,3.20,1.15,4.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,15.46,14.76,9.50,1.19,0.37,22.93,35.35,8.20,2.99,75.60,19.02,9.00,0.20,1.26,70.68,210.66,10.63,158.65,12.14,0.37,27.74,89.03,12.57
12.00,13.75,18.47,13.09,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,10.93,14.41,0.00,6.60,25.01,38.24,3.71,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,9.89,5.69,21.57,0.00,18.95,3.30,10.73,106.00,13.53,22.61,0.60,2.80,3.00,3.20,1.15,4.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,16.08,15.28,9.50,1.22,0.37,25.65,38.70,8.06,3.40,76.32,20.74,11.00,0.10,1.25,74.42,223.41,10.63,156.98,12.14,0.38,27.69,88.26,12.56
13.00,13.87,18.36,13.23,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,10.04,14.38,0.00,6.60,25.18,41.71,3.69,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,10.00,6.58,24.75,0.00,18.95,3.30,10.79,106.00,13.53,22.51,0.60,2.80,3.00,3.20,1.15,5.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,16.40,15.41,9.50,1.21,0.37,28.59,44.46,7.27,3.50,76.32,24.89,15.00,0.10,1.25,76.99,226.21,10.63,155.45,12.14,0.39,27.37,87.41,12.57
14.00,13.28,18.41,12.99,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,9.70,14.28,0.00,6.60,25.34,45.17,3.69,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,10.25,7.47,27.92,0.00,18.95,3.30,10.83,107.00,13.53,22.18,0.60,2.80,3.00,3.20,1.15,7.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,16.37,15.39,9.50,1.23,0.37,31.52,50.23,7.60,4.07,77.04,29.05,19.00,0.10,1.24,77.97,236.27,10.63,152.89,12.14,0.40,26.78,85.61,12.68
15.00,13.12,18.21,12.81,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,9.79,14.20,0.00,6.60,25.74,46.58,3.70,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,10.54,8.59,30.12,0.00,18.95,3.30,10.87,107.00,13.53,21.89,0.60,2.80,3.00,3.20,1.15,10.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,16.65,15.53,9.50,1.22,0.37,35.56,54.29,8.25,4.85,77.04,34.57,26.00,0.10,1.23,77.58,243.63,10.63,149.65,12.14,0.40,27.47,83.51,12.78
16.00,12.12,18.38,12.11,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,9.32,14.08,0.00,6.60,26.14,47.98,3.71,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,10.67,9.71,32.33,0.00,18.95,3.30,10.91,107.00,13.53,21.50,0.60,2.80,3.00,3.20,1.15,15.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,16.29,15.45,9.50,1.22,0.37,39.59,58.35,9.01,4.99,77.04,40.09,35.00,0.10,1.22,75.82,245.38,10.63,146.04,12.14,0.41,28.02,81.50,12.85
17.00,11.74,18.43,11.46,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,8.66,14.39,0.00,6.60,26.70,49.47,0.63,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,10.62,11.05,40.63,0.00,18.95,3.30,10.92,107.00,13.53,21.06,0.60,2.80,3.00,3.20,1.15,22.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,16.42,15.34,9.50,1.22,0.37,44.87,61.49,9.18,5.17,77.04,41.60,43.00,0.00,1.22,72.77,241.32,10.63,140.05,12.14,0.42,28.35,77.57,12.90
18.00,9.93,17.98,10.18,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,8.25,14.50,0.00,6.60,27.25,50.95,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,10.28,12.38,48.93,0.00,18.95,3.30,10.95,106.00,13.53,20.44,0.60,2.80,3.00,3.20,1.15,32.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,15.95,15.13,9.50,1.03,0.37,50.14,64.63,9.16,5.38,76.32,43.11,53.00,0.00,1.24,68.30,233.22,10.63,132.93,12.14,0.42,28.44,73.46,13.00
19.00,9.27,17.75,9.42,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,6.99,14.48,0.00,6.60,27.65,53.08,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,9.61,14.14,54.35,0.00,18.95,3.30,10.99,104.00,13.53,19.42,0.60,2.80,3.00,3.20,1.15,43.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,15.93,15.04,9.50,1.00,0.37,56.52,71.25,9.74,5.56,74.88,49.24,63.00,0.00,1.27,62.29,218.63,10.63,125.43,12.14,0.42,28.32,70.68,13.39
20.00,6.73,17.67,7.68,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,6.07,14.53,3.10,6.60,28.05,55.22,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,8.77,15.90,59.76,0.00,18.95,3.30,10.99,101.00,13.53,17.88,0.60,2.80,3.00,3.20,1.15,56.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,15.90,14.94,9.50,0.93,0.37,62.89,77.87,10.37,5.76,72.72,55.37,74.00,0.00,1.34,54.82,195.27,10.63,113.02,12.14,0.41,27.87,65.43,13.13
21.00,5.87,17.57,6.30,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,4.65,14.33,3.10,6.60,28.19,57.02,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,7.71,17.94,62.51,0.00,18.95,3.30,10.98,92.00,13.53,15.60,0.60,2.80,3.00,3.20,1.15,69.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,15.52,14.84,9.50,0.78,0.37,69.71,85.94,10.05,5.59,66.24,65.59,85.00,0.00,1.43,45.93,165.46,10.63,96.09,12.14,0.38,25.82,58.41,13.00
22.00,2.97,17.51,3.89,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,3.70,13.08,3.10,6.60,28.34,58.81,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,5.88,19.99,65.26,0.00,18.95,3.30,10.95,77.00,13.53,12.05,0.60,2.80,3.00,3.20,1.15,81.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,15.57,14.76,9.50,0.57,0.37,76.53,94.01,9.82,5.87,55.44,75.81,96.00,0.00,1.52,34.68,124.48,10.63,75.60,12.14,0.33,22.94,50.55,12.61
23.00,1.98,17.57,2.28,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,1.34,9.51,3.10,6.60,27.88,57.48,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,3.55,20.61,63.42,0.00,18.95,3.30,10.94,58.00,13.53,7.09,0.60,2.80,3.00,3.20,1.15,92.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,15.35,14.78,9.50,0.49,0.37,76.90,97.19,8.68,5.73,41.76,78.27,104.00,0.00,1.60,21.79,75.74,10.63,44.67,12.14,0.25,15.83,32.47,6.70
24.00,1.12,17.33,0.97,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.26,4.21,3.10,6.60,27.41,56.14,0.00,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,1.49,21.24,61.57,0.00,18.95,3.30,10.93,33.00,13.53,2.91,0.60,2.80,3.00,3.20,1.15,99.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,15.21,14.82,9.50,0.34,0.37,77.27,100.38,9.69,6.05,23.76,80.74,109.00,0.00,1.67,9.71,37.22,10.63,17.92,12.14,0.16,8.56,14.16,1.57
25.00,0.70,17.41,0.34,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.01,0.66,3.10,6.60,26.80,54.12,1.38,3.20,7.10,5.00,18.74,9.70,2.50,4.00,2.80,0.10,21.50,61.02,0.00,18.95,3.30,10.89,8.00,13.53,0.56,0.60,2.80,3.00,3.20,1.15,102.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,14.97,14.52,9.50,0.12,0.37,80.08,102.88,7.86,5.93,5.76,85.71,108.00,0.00,1.73,2.57,7.71,10.63,3.99,12.14,0.06,2.54,3.39,0.89
26.00,0.00,17.39,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.02,3.10,6.60,26.20,52.11,2.83,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,21.77,60.47,0.00,18.95,3.30,10.89,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,101.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,14.63,14.16,9.50,0.06,0.37,82.89,105.38,7.90,5.93,0.00,90.67,101.00,0.00,1.76,0.00,0.35,10.63,0.00,12.14,0.03,0.00,0.00,0.86
27.00,0.00,17.23,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,3.10,6.60,24.89,48.19,7.56,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,21.20,57.80,0.00,18.95,3.30,10.89,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,96.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,14.56,14.24,9.50,0.00,0.37,83.12,104.40,7.95,5.76,0.00,87.53,93.00,0.00,1.80,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.18
28.00,0.00,16.91,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,3.10,6.60,23.58,44.27,7.91,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,20.63,55.12,0.00,18.95,3.30,10.89,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,87.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,14.09,14.07,9.50,0.00,0.37,83.36,103.41,7.97,5.53,0.00,84.39,82.00,0.00,1.82,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
29.00,0.00,15.86,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,3.10,6.60,23.10,42.64,7.97,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,19.35,53.84,0.00,18.95,3.30,10.88,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,78.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.98,13.94,9.50,0.00,0.37,78.74,95.71,7.31,4.37,0.00,80.84,72.00,0.00,1.85,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
30.00,0.00,16.52,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,3.10,6.60,22.62,41.00,7.97,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,18.06,52.56,0.00,18.95,3.30,10.88,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,69.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,14.09,13.99,9.50,0.00,0.37,74.13,88.00,6.88,3.65,0.00,77.28,64.00,0.00,1.87,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
31.00,0.00,16.51,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,3.10,6.60,22.45,39.20,7.96,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,16.55,49.40,0.00,18.95,3.30,10.87,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,62.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.80,13.72,9.50,0.00,0.37,67.75,81.95,7.00,3.44,0.00,72.30,57.00,0.00,1.88,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
32.00,0.00,16.54,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,3.10,6.60,22.28,37.40,7.95,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,15.05,46.23,0.00,18.95,3.30,10.86,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,55.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.75,13.55,9.50,0.00,0.37,61.38,75.90,6.81,2.87,0.00,67.31,51.00,0.00,1.87,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
33.00,0.00,17.07,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,3.10,6.60,21.83,36.62,7.93,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,13.77,48.02,0.00,18.95,3.30,10.86,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,51.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.98,13.75,9.50,0.00,0.37,55.34,72.49,6.50,2.67,0.00,63.52,47.00,0.00,1.86,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
34.00,0.00,17.71,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,21.38,35.84,7.89,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,12.49,49.81,0.00,18.95,3.30,10.85,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,50.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.67,13.65,9.50,0.00,0.37,49.29,69.07,6.37,2.35,0.00,59.73,46.00,0.00,1.84,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
35.00,0.00,17.73,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,21.11,32.97,7.61,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,11.95,47.77,0.00,18.95,3.30,10.84,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,48.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.69,13.63,9.50,0.00,0.37,43.73,62.75,5.49,1.96,0.00,53.49,44.00,0.00,1.80,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
36.00,0.00,17.87,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,20.84,30.10,0.00,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,11.40,45.74,0.00,18.95,3.30,10.85,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,47.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.80,13.75,9.50,0.00,0.37,38.16,56.42,4.12,2.00,0.00,47.25,42.00,0.00,1.78,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
37.00,0.00,17.77,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,20.19,27.86,0.00,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,11.36,40.05,0.00,18.95,3.30,10.83,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,44.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.81,13.77,9.50,0.00,0.37,37.69,54.36,4.60,1.39,0.00,45.97,40.00,0.00,1.75,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
38.00,0.00,17.91,0.00,13.53,2.80,7.30,3.30,3.50,1.20,0.00,3.50,15.46,0.00,0.00,0.00,6.60,19.53,25.62,0.00,3.20,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,11.31,34.35,0.00,18.95,3.30,10.83,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,42.00,5.00,4.00,1.70,10.43,0.00,3.50,2.30,13.79,13.81,9.50,0.00,0.37,37.22,52.29,4.42,1.22,0.00,44.69,39.00,0.00,1.71,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
