"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,18.00,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.00,12.43,62.40,8.00,10.54,15.12,4.99,20.00,20.00,19.51,19.51,0.00,0.00,16.91,38.42,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,82.70,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.78,3.08,18.00,0.00,0.00,0.00,1.23,37.40,59.50,3.06,2.00,0.00,70.80,79.83,0.00,2.00,0.00,0.00
2.00,0.00,18.00,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.00,11.51,63.70,8.00,10.54,15.12,4.99,20.00,20.00,19.51,19.51,0.00,0.00,15.73,36.03,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,73.60,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.61,3.23,18.00,0.00,0.00,0.00,1.23,37.00,58.90,2.78,1.93,0.00,65.11,71.14,0.00,2.00,0.00,0.00
3.00,0.00,18.00,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.00,10.52,62.00,8.00,10.54,15.12,4.99,20.00,20.00,19.51,19.51,0.00,0.00,14.51,34.09,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,66.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.43,3.31,18.00,0.00,0.00,0.00,1.23,35.80,56.60,2.54,1.88,0.00,63.85,64.52,0.00,2.00,0.00,0.00
4.00,0.00,18.00,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.00,9.26,57.40,8.00,10.54,15.12,4.99,20.00,20.00,19.51,19.51,0.00,0.00,13.15,32.26,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,62.10,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.21,3.15,18.00,0.00,0.00,0.00,1.23,35.00,55.10,2.41,1.87,0.00,62.78,60.34,0.00,2.00,0.00,0.00
5.00,0.00,18.00,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.00,8.17,52.90,8.00,10.54,15.12,4.99,20.00,20.00,19.51,19.51,0.00,0.00,12.16,30.65,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,59.30,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.03,2.99,18.00,0.00,0.00,0.00,1.23,34.20,55.00,2.33,1.81,0.00,62.46,56.94,0.00,2.00,0.00,0.00
6.00,0.00,18.00,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.00,7.59,48.60,8.00,10.54,15.12,4.99,20.00,20.00,19.51,19.51,0.00,0.00,12.23,29.11,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,55.60,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.00,2.81,18.00,0.00,0.00,0.00,1.23,33.30,54.90,2.40,1.61,0.00,61.05,51.35,0.00,2.00,0.00,0.00
7.00,0.00,18.00,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.00,7.06,42.30,8.00,10.54,15.12,4.99,20.00,20.00,19.51,19.51,0.00,0.00,12.28,27.54,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,51.60,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.00,2.75,18.00,0.00,0.00,0.00,1.23,32.60,54.50,2.42,1.45,0.00,56.03,45.09,0.00,2.00,0.00,0.00
8.00,0.00,18.00,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.00,6.71,35.90,8.00,10.54,15.12,4.99,20.00,20.00,19.51,19.51,0.00,0.00,12.25,27.72,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,39.30,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.08,3.06,18.00,0.00,0.00,0.00,1.23,31.90,53.50,2.28,1.38,0.00,52.20,34.69,0.00,2.00,0.00,0.00
9.00,0.00,18.00,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.00,6.33,30.60,8.00,10.54,15.12,4.99,20.00,20.00,19.51,19.51,0.00,0.00,11.82,28.47,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,27.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.21,3.42,18.00,0.00,0.00,0.00,1.23,31.70,50.80,2.06,1.26,0.00,52.03,22.93,0.00,2.00,0.00,0.00
10.00,0.00,18.00,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.00,5.86,26.40,8.00,10.54,15.12,4.99,20.00,20.00,19.51,19.51,0.00,0.00,10.22,28.60,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,16.30,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.47,3.89,18.00,0.00,0.00,0.00,1.23,29.90,46.80,1.59,1.01,0.00,51.59,16.09,0.00,2.00,0.00,0.00
