"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,18.76,0.00,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.00,0.00,3.10,3.18,6.00,8.00,15.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.00,17.67,50.71,2.20,28.07,3.12,12.51,0.00,14.98,0.00,0.60,3.80,4.30,4.40,2.30,34.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,8.31,9.33,9.45,0.00,0.94,66.57,70.67,8.45,4.96,0.00,66.85,48.00,0.00,1.76,0.00,0.00,11.00,0.00,12.00,0.00,0.00,0.00
2.00,0.00,18.97,0.00,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.00,0.00,3.10,3.18,6.00,8.00,15.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.00,17.37,49.75,2.20,28.12,3.12,12.51,0.00,14.98,0.00,0.60,3.80,4.30,4.40,2.30,27.00,6.00,4.00,1.60,10.00,8.38,4.40,2.30,7.87,9.36,9.45,0.00,0.92,68.98,72.22,8.92,5.70,0.00,67.10,44.00,0.00,1.72,0.00,0.00,11.00,0.00,12.00,0.00,0.00,0.00
3.00,0.00,18.91,0.00,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.00,0.00,3.10,3.17,6.00,6.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.00,16.82,48.34,2.20,28.24,3.12,12.51,0.00,14.98,0.00,0.60,3.80,4.30,4.40,2.30,22.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,8.11,9.17,9.45,0.00,0.90,67.62,71.42,8.91,5.74,0.00,65.23,41.00,0.00,1.72,0.00,0.00,11.00,0.00,12.00,0.00,0.00,0.00
4.00,0.00,20.00,0.00,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.00,0.00,3.10,3.17,6.00,6.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.00,16.10,46.71,2.20,28.25,3.12,12.51,0.00,14.98,0.00,0.60,3.80,4.30,4.40,2.30,19.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,7.86,9.33,9.45,0.00,0.88,65.25,69.67,8.68,5.84,0.00,63.20,38.00,0.00,1.72,0.00,0.00,11.00,0.00,12.00,0.00,0.00,0.00
5.00,0.00,20.37,0.00,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.00,0.00,3.10,3.17,6.00,5.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.00,15.48,45.21,2.20,28.32,3.12,12.51,0.00,14.98,0.00,0.60,3.80,4.30,4.40,2.30,17.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,8.16,9.38,9.45,0.00,0.85,63.34,68.58,8.37,5.72,0.00,62.62,36.00,0.00,1.68,0.00,0.00,11.00,0.00,12.00,0.00,0.00,0.00
6.00,0.00,20.48,0.00,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.00,0.00,3.10,3.17,6.00,5.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.00,14.77,43.74,2.20,28.29,3.12,12.51,0.00,14.98,0.00,0.60,3.80,4.30,4.40,2.30,17.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,7.31,8.60,9.45,0.00,0.83,62.72,68.00,8.55,6.20,0.00,60.12,33.00,0.00,1.68,0.00,0.00,11.00,0.00,12.00,0.00,0.00,0.00
7.00,0.00,20.58,0.00,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.00,0.00,3.10,3.17,6.00,5.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.00,14.13,42.47,2.20,28.28,3.12,12.51,0.00,14.98,0.00,0.60,3.80,4.30,4.40,2.30,16.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,7.21,8.72,9.45,0.00,0.81,60.77,66.83,8.25,6.03,0.00,59.62,31.00,0.00,1.64,0.00,0.00,11.00,0.00,12.00,0.00,0.00,0.00
8.00,0.00,20.93,0.00,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.00,0.00,3.10,3.16,6.00,5.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.00,13.63,41.21,2.20,28.27,3.12,12.51,0.00,14.98,0.00,0.60,3.80,4.30,4.40,2.30,15.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,6.38,7.66,9.45,0.00,0.79,59.40,65.60,8.26,6.22,0.00,58.72,29.00,0.00,1.64,0.00,0.00,11.00,0.00,12.00,0.00,0.00,0.00
9.00,0.00,20.84,0.00,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.00,0.00,3.10,3.16,6.00,5.00,12.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.00,12.82,38.93,2.20,28.24,3.12,12.51,0.00,14.98,0.00,0.60,3.80,4.30,4.40,2.30,15.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,7.55,8.52,9.45,0.00,0.77,56.21,62.80,7.83,5.97,0.00,55.56,28.00,0.00,1.64,0.00,0.00,11.00,0.00,12.00,0.00,0.00,0.00
10.00,0.00,20.90,0.00,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.00,0.00,3.10,3.16,6.00,5.00,12.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.00,12.01,37.43,2.20,28.22,3.12,12.51,0.00,14.98,0.00,0.60,3.80,4.30,4.40,2.30,15.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,7.55,8.58,9.45,0.00,0.76,52.34,59.58,7.44,5.73,0.00,52.55,27.00,0.00,1.64,0.00,0.00,11.00,0.00,12.00,0.00,0.00,0.00
11.00,0.00,21.01,0.00,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.00,0.00,3.10,3.16,6.00,6.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.00,11.53,36.35,2.20,28.05,3.12,12.51,0.00,14.98,0.00,0.60,3.80,4.30,4.40,2.30,14.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,7.88,8.79,9.45,0.00,0.74,50.45,57.38,7.05,5.59,0.00,48.56,0.00,0.00,1.60,0.00,0.00,11.00,0.00,12.00,0.00,0.00,0.00
12.00,0.00,20.99,0.01,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.02,0.02,3.10,3.16,6.00,6.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,0.07,10.83,34.95,2.20,28.03,3.12,12.51,0.00,14.98,0.04,0.60,3.80,4.30,4.40,2.30,12.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,8.12,8.88,9.45,0.00,0.73,47.54,54.04,6.85,5.31,0.00,44.90,0.00,0.00,1.60,0.00,0.25,11.00,0.08,12.00,0.00,0.00,0.00
13.00,0.81,21.16,0.67,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,0.86,1.49,3.10,3.16,6.00,8.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,2.03,10.40,33.25,2.20,28.10,3.12,12.51,2.00,14.98,1.54,0.60,3.80,4.30,4.40,2.30,11.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,8.40,8.59,9.45,0.03,0.72,44.30,50.74,6.81,4.96,1.44,42.17,0.00,0.10,1.56,1.64,16.40,11.00,7.18,12.00,0.00,0.00,0.87
14.00,2.23,21.51,2.28,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,3.19,6.87,3.10,3.16,6.00,8.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,6.72,9.91,31.22,2.20,28.08,3.12,12.51,23.00,14.98,6.35,0.60,3.80,4.30,4.40,2.30,10.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,9.15,9.36,9.45,0.07,0.71,42.39,49.13,6.43,4.59,16.56,41.39,0.00,0.20,1.56,7.01,72.00,11.00,48.78,12.00,0.03,0.37,23.15
15.00,3.49,21.32,4.21,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,7.38,12.03,3.10,3.16,6.00,8.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,10.14,9.93,31.07,2.20,28.09,3.12,12.51,54.00,14.98,15.11,0.60,3.80,4.30,4.40,2.30,9.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,9.10,9.64,9.45,0.08,0.69,43.14,48.22,6.62,4.60,38.88,40.57,0.00,0.20,1.56,17.06,146.38,11.00,110.25,12.00,0.07,10.04,56.21
16.00,6.75,21.38,6.91,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,9.45,13.82,3.10,3.16,6.00,8.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.45,9.68,32.51,2.20,28.09,3.12,12.51,92.00,14.98,23.35,0.60,3.80,4.30,4.40,2.30,9.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,9.06,10.10,9.45,0.12,0.68,43.01,48.70,6.46,4.89,66.24,39.49,0.00,0.30,1.52,28.70,195.94,11.00,151.78,12.00,0.13,21.34,75.33
17.00,7.86,21.19,8.54,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,11.09,14.49,3.10,3.16,6.00,8.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.96,9.49,32.01,2.20,27.99,3.12,12.51,114.00,14.98,28.26,0.60,3.80,4.30,4.40,1.15,8.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,9.09,10.31,9.45,0.55,0.68,43.95,49.01,6.64,4.90,82.08,38.76,0.00,0.30,1.52,39.31,209.81,11.00,161.38,12.00,0.18,31.59,76.46
18.00,10.66,21.03,10.57,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,11.41,14.36,3.10,3.16,6.00,8.00,13.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.82,8.69,30.06,2.20,27.91,3.12,12.51,121.00,14.98,29.68,0.60,3.80,4.30,4.40,1.15,6.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,8.99,10.44,9.45,0.75,0.73,44.25,48.47,6.34,4.85,87.12,35.12,0.00,0.30,1.52,47.50,213.22,11.00,162.41,12.00,0.24,36.89,75.90
19.00,11.51,20.97,11.85,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,12.03,14.49,3.10,3.16,6.00,9.00,15.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.85,8.98,31.04,2.20,27.79,3.12,12.51,125.00,14.98,29.79,0.60,3.80,4.30,4.40,1.15,4.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,9.31,10.71,9.45,0.94,0.62,43.97,48.92,6.63,4.87,90.00,34.85,0.00,0.40,1.52,54.24,214.77,11.00,163.95,12.00,0.30,37.66,77.12
20.00,13.59,20.86,13.48,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,12.05,14.65,3.10,3.16,6.00,9.00,15.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.90,8.82,31.31,2.20,27.65,3.12,12.51,125.00,14.98,29.73,0.60,3.80,4.30,4.40,1.15,3.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,12.35,12.76,9.45,1.05,0.62,44.64,48.76,6.85,4.92,90.00,36.02,0.00,0.40,1.52,59.61,214.85,11.00,164.58,12.00,0.33,37.81,78.08
21.00,14.12,20.88,14.50,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,12.69,14.74,3.10,3.16,6.00,9.00,20.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.98,9.14,32.57,2.20,27.63,3.12,12.51,123.00,14.98,29.47,0.60,3.80,4.30,4.40,1.15,2.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,12.81,12.74,9.45,1.14,0.61,47.21,51.62,6.62,5.12,88.56,36.98,0.00,0.40,1.52,63.74,214.03,11.00,167.25,12.00,0.36,37.59,81.40
22.00,15.33,20.33,15.45,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,13.24,14.67,3.10,3.16,6.00,9.00,20.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.92,9.62,34.11,2.20,27.49,3.12,12.51,122.00,14.98,29.20,0.60,3.80,4.30,4.40,1.15,2.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,13.03,13.20,9.45,1.17,0.60,48.52,53.79,6.86,5.26,87.84,37.19,0.00,0.40,1.52,66.70,213.97,11.00,169.40,12.00,0.37,37.20,84.23
23.00,15.54,19.95,15.75,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,13.40,14.63,3.10,3.16,6.00,9.00,42.00,3.10,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.91,10.17,34.97,2.20,27.43,3.12,12.51,121.00,14.98,28.97,0.60,3.80,4.30,4.40,1.15,2.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,13.04,13.29,9.45,1.15,0.60,50.24,55.67,7.13,5.32,87.12,37.14,0.00,0.30,1.52,68.64,213.19,11.00,169.30,12.00,0.38,36.76,84.57
24.00,15.83,19.46,15.90,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,13.64,14.60,3.10,3.15,6.00,9.00,42.00,3.10,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.88,10.24,36.04,2.20,27.34,3.12,12.51,122.00,14.98,28.87,0.60,3.80,4.30,4.40,1.15,2.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,13.25,13.47,9.45,1.18,0.59,53.32,58.60,7.41,5.71,87.84,38.15,0.00,0.20,1.52,69.49,213.21,11.00,168.65,12.00,0.39,36.31,84.08
25.00,15.71,19.53,15.74,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,13.57,14.61,3.10,6.35,6.00,15.00,64.00,2.90,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.86,10.22,37.32,2.20,27.20,3.12,12.51,123.00,14.98,28.92,0.60,3.80,4.30,4.40,1.15,4.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,13.34,13.58,9.45,1.16,0.59,55.54,61.69,7.71,5.97,88.56,39.27,0.00,0.20,1.48,69.25,213.83,11.00,168.15,12.00,0.39,36.32,83.43
26.00,15.05,19.40,15.17,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,13.74,14.65,3.10,6.35,6.00,15.00,64.00,2.90,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.93,10.84,38.70,2.20,27.10,3.12,12.51,124.00,14.98,29.10,0.60,3.80,4.30,4.40,1.15,8.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,13.70,13.90,9.45,1.16,0.58,57.36,63.77,7.76,5.75,89.28,40.82,0.00,0.10,1.48,67.84,214.97,11.00,168.32,12.00,0.40,36.53,83.21
27.00,14.61,19.48,14.52,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,13.50,14.79,3.10,6.35,6.00,21.00,68.00,2.90,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,12.02,10.97,39.10,2.20,27.18,3.12,12.51,125.00,14.98,29.28,0.60,3.80,4.30,4.40,1.15,13.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,14.07,14.03,9.45,1.16,0.58,58.57,65.24,8.04,5.95,90.00,41.69,28.00,0.10,1.44,65.18,216.01,11.00,168.60,12.00,0.41,36.76,83.04
28.00,13.05,19.14,13.19,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,13.63,14.91,3.10,6.36,6.00,21.00,68.00,2.90,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,12.08,10.57,39.36,2.20,27.14,3.12,12.51,126.00,14.98,29.49,0.60,3.80,4.30,4.40,1.15,21.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,13.90,13.87,9.45,0.98,0.58,60.80,67.33,8.14,6.01,90.72,42.33,38.00,0.10,1.44,61.23,216.90,11.00,168.94,12.00,0.41,37.00,83.06
29.00,12.31,19.29,12.09,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,12.69,14.94,3.10,6.36,6.00,19.00,68.00,2.50,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,12.07,10.74,39.75,2.20,27.07,3.12,12.51,128.00,14.98,29.58,0.60,3.80,4.30,4.40,1.15,29.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,14.03,13.88,9.45,0.95,0.57,62.45,68.60,8.41,6.16,92.16,42.82,48.00,0.10,1.48,55.86,216.22,11.00,168.83,12.00,0.41,37.11,83.02
30.00,9.92,19.47,10.15,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,12.60,14.78,3.10,6.36,6.00,19.00,68.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.92,11.00,40.35,2.20,27.02,3.12,12.51,128.00,14.98,29.38,0.60,3.80,4.30,4.40,1.15,39.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,13.71,13.70,9.45,0.89,0.57,62.08,70.65,8.36,5.94,92.16,44.56,57.00,0.10,1.52,49.15,213.85,11.00,165.95,12.00,0.41,36.93,81.00
31.00,8.89,19.36,8.59,14.00,2.80,7.20,2.80,4.90,1.40,0.00,3.50,13.00,10.77,14.27,3.10,6.35,6.00,16.00,64.00,0.00,2.50,6.00,2.45,17.39,10.00,2.50,4.50,1.30,11.46,11.25,40.25,2.20,26.87,3.12,12.51,123.00,14.98,27.96,0.60,3.80,4.30,4.40,1.15,50.00,6.00,4.00,1.60,10.80,8.38,4.40,2.30,13.79,13.48,9.45,0.75,0.57,63.39,71.04,8.48,5.76,88.56,47.31,67.00,0.00,1.60,40.98,206.50,11.00,158.84,12.00,0.38,36.98,76.79
