"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
1.00,0.00,15.66,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,27.97,44.53,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.70,91.60,2.45,27.70,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,128.30,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,6.30,10.70,18.90,0.00,0.00,0.00,0.00,103.80,99.60,16.29,15.15,0.00,134.53,143.20,0.00,1.40,0.00,0.00,0.00,0.00,12.00
2.00,0.00,15.74,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,28.19,45.98,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.70,91.40,2.45,27.80,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,128.90,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,6.40,10.40,18.90,0.00,0.00,0.00,0.00,103.80,100.10,16.22,15.08,0.00,134.53,142.10,0.00,1.40,0.00,0.00,0.00,0.00,12.00
3.00,0.00,15.98,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,28.40,47.47,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.60,91.10,2.45,27.70,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,129.80,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,6.50,9.80,18.90,0.00,0.00,0.00,0.00,103.80,100.10,16.02,14.96,0.00,134.55,140.50,0.00,1.36,0.00,0.00,0.00,0.00,12.00
4.00,0.00,16.52,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,28.60,48.97,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.70,91.10,2.45,27.70,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,130.30,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,7.00,10.20,18.90,0.00,0.00,0.00,0.00,103.30,100.60,15.94,15.09,0.00,134.56,141.50,0.00,1.36,0.00,0.00,0.00,0.00,12.00
5.00,0.00,16.39,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,28.69,50.40,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.10,31.80,91.10,2.45,27.80,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,130.60,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,7.60,10.80,18.90,0.00,0.00,0.00,0.00,102.60,101.40,15.89,15.29,0.00,134.57,143.40,0.00,1.36,0.00,0.00,0.00,0.00,12.00
6.00,0.57,16.27,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.04,0.01,3.10,0.00,7.60,28.74,51.81,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,1.90,31.80,91.20,2.45,27.70,5.00,10.68,1.12,16.02,0.15,0.60,3.00,3.40,3.50,1.20,131.80,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,8.90,12.30,18.90,0.00,0.00,0.00,0.00,101.60,101.10,15.92,15.35,0.68,134.56,144.80,0.00,1.32,0.13,0.00,0.00,0.00,12.00
7.00,4.83,16.97,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.24,0.25,3.10,0.00,7.60,28.85,52.44,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,5.30,31.80,91.20,2.45,27.70,5.00,10.68,11.90,16.02,5.92,0.60,3.00,3.40,3.50,1.20,133.20,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,10.40,14.00,18.90,0.00,0.00,0.03,0.00,100.40,100.40,15.97,15.38,8.19,134.55,146.10,0.00,1.32,2.74,15.47,0.00,0.00,12.00
8.00,8.33,16.91,0.54,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.50,1.43,3.10,0.00,7.60,28.97,52.82,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,7.10,31.80,91.10,2.45,27.70,5.00,10.68,34.57,16.02,16.43,0.60,3.00,3.40,3.50,1.20,133.40,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,10.80,14.20,18.90,0.00,0.00,0.07,0.00,99.80,100.00,16.24,15.38,27.76,134.55,148.70,0.00,1.32,9.17,58.47,0.00,0.00,12.00
9.00,10.02,17.65,2.88,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.95,2.90,3.10,0.00,7.60,29.00,54.85,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,8.40,31.80,91.00,2.45,27.60,5.00,10.68,56.32,16.02,26.21,0.60,3.00,3.40,3.50,1.20,133.20,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,10.80,13.90,18.90,0.00,0.00,0.08,0.00,99.30,99.70,16.58,15.36,45.05,134.55,151.70,0.00,1.28,22.07,104.71,0.00,0.00,12.00
10.00,11.18,18.14,6.19,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.44,4.58,3.10,0.00,7.60,28.99,57.44,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,9.30,31.70,90.90,2.45,27.60,5.00,10.68,71.53,16.02,30.92,0.60,3.00,3.40,3.50,1.20,132.90,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,11.20,14.00,18.90,0.00,0.00,0.12,0.00,99.00,99.20,16.80,15.28,57.02,134.55,153.00,0.00,1.32,35.37,151.50,0.00,0.00,12.00
