"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,20.98,0.00,0.00,4.20,7.90,3.80,4.70,1.51,0.40,3.50,19.00,0.00,0.00,4.00,0.00,6.60,17.00,12.00,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,2.80,0.00,0.72,1.04,2.05,27.00,5.00,12.62,0.00,17.86,0.00,0.60,4.20,4.70,4.70,2.40,1.00,7.50,8.00,18.16,3.00,10.70,8.65,7.50,1.20,5.27,8.00,18.00,0.00,0.00,0.00,1.23,0.00,0.00,0.00,0.00,0.00,0.07,1.00,0.00,1.24,0.00,0.00,6.00
2.00,0.00,21.00,0.00,0.00,4.20,7.90,3.80,4.70,1.51,0.40,3.50,19.00,0.00,0.00,4.00,0.00,6.60,8.11,19.67,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,2.80,0.00,1.05,2.18,2.05,27.00,5.00,12.62,0.00,17.86,0.00,0.60,4.20,4.70,4.70,2.40,2.56,7.50,8.00,18.16,3.00,10.70,8.65,7.50,1.20,9.14,13.35,18.00,0.00,0.00,0.00,1.23,2.42,4.88,0.06,0.09,0.00,0.07,3.70,0.00,1.32,0.00,0.00,6.00
3.00,0.00,21.35,0.00,0.00,4.20,7.90,3.80,4.70,1.51,0.40,3.50,19.00,0.00,0.00,4.00,0.00,6.60,8.63,16.47,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,2.80,0.00,1.01,2.09,2.05,27.00,5.00,12.62,0.00,17.86,0.00,0.60,4.20,4.70,4.70,2.40,3.09,7.50,8.00,18.16,3.00,10.70,8.65,7.50,1.20,9.25,13.34,18.00,0.00,0.00,0.00,1.23,1.54,3.98,0.02,0.03,0.00,0.04,3.18,0.00,1.28,0.00,0.00,6.00
4.00,0.00,21.30,0.00,0.00,4.20,7.90,3.80,4.70,1.51,0.40,3.50,19.00,0.00,0.00,4.00,0.00,6.60,9.19,13.19,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,2.80,0.00,1.00,2.26,2.05,27.00,5.00,12.62,0.00,17.86,0.00,0.60,4.20,4.70,4.70,2.40,7.34,7.50,8.00,18.16,3.00,10.70,8.65,7.50,1.20,9.72,13.49,18.00,0.00,0.00,0.00,1.23,2.25,8.00,0.07,0.08,0.00,0.06,4.98,0.00,1.28,0.00,0.00,6.00
5.00,0.00,21.42,0.00,0.00,4.20,7.90,3.80,4.70,1.51,0.40,3.50,19.00,0.00,0.00,4.00,0.00,6.60,9.81,9.92,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,2.80,0.00,1.09,2.49,2.05,27.00,5.00,12.62,0.00,17.86,0.00,0.60,4.20,4.70,4.70,2.40,10.30,7.50,8.00,18.16,3.00,10.70,8.65,7.50,1.20,9.88,13.50,18.00,0.00,0.00,0.00,1.23,3.17,11.77,0.11,0.12,0.00,0.07,6.62,0.00,1.28,0.00,0.00,6.00
6.00,0.00,21.28,0.00,0.00,4.20,7.90,3.80,4.70,1.51,0.40,3.50,19.00,0.00,0.00,4.00,0.00,6.60,10.61,6.65,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,2.80,0.00,1.45,2.94,2.05,27.00,5.00,12.62,0.00,17.86,0.00,0.60,4.20,4.70,4.70,2.40,9.39,7.50,8.00,18.16,3.00,10.70,8.65,7.50,1.20,9.13,13.08,18.00,0.00,0.00,0.00,1.23,4.72,14.79,0.09,0.16,0.00,0.10,7.76,0.00,1.28,0.00,0.00,6.00
7.00,0.00,21.33,0.00,0.00,4.20,7.90,3.80,4.70,1.51,0.40,3.50,19.00,0.00,0.00,4.00,0.00,6.60,11.53,3.99,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,2.80,0.00,1.69,3.18,2.05,27.00,5.00,12.62,0.00,17.86,0.00,0.60,4.20,4.70,4.70,2.40,9.05,7.50,8.00,18.16,3.00,10.70,8.65,7.50,1.20,8.49,12.67,18.00,0.00,0.00,0.00,1.23,6.21,17.75,0.09,0.18,0.00,0.11,8.67,0.00,1.24,0.00,0.00,6.00
8.00,0.00,21.47,0.00,0.00,4.20,7.90,3.80,4.70,1.51,0.40,3.50,19.00,0.00,0.00,4.00,0.00,6.60,12.82,3.16,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,2.80,0.00,1.55,2.78,2.05,27.00,5.00,12.62,0.00,17.86,0.00,0.60,4.20,4.70,4.70,2.40,10.43,7.50,8.00,18.16,3.00,10.70,8.65,7.50,1.20,8.19,12.30,18.00,0.00,0.00,0.00,1.23,7.56,20.57,0.12,0.18,0.00,0.13,8.84,0.00,1.24,0.00,0.00,6.00
9.00,0.00,21.35,0.00,0.00,4.20,7.90,3.80,4.70,1.51,0.40,3.50,19.00,0.00,0.00,4.00,0.00,6.60,13.79,2.43,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,2.80,0.00,1.46,2.42,2.05,27.00,5.00,12.62,0.00,17.86,0.00,0.60,4.20,4.70,4.70,2.40,11.36,7.50,8.00,18.16,3.00,10.70,8.65,7.50,1.20,7.95,12.02,18.00,0.00,0.00,0.00,1.23,9.07,23.52,0.13,0.17,0.00,0.16,8.97,0.00,1.24,0.00,0.00,6.00
10.00,0.00,21.15,0.00,0.00,4.20,7.90,3.80,4.70,1.51,0.40,3.50,19.00,0.00,0.00,4.00,0.00,6.60,13.81,1.98,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,2.80,0.00,1.52,2.15,2.05,27.00,5.00,12.62,0.00,17.86,0.00,0.60,4.20,4.70,4.70,2.40,10.96,7.50,8.00,18.16,3.00,10.70,8.65,7.50,1.20,7.89,12.03,18.00,0.00,0.00,0.00,1.23,11.06,26.84,0.10,0.14,0.00,0.25,8.96,0.00,1.24,0.00,0.00,6.00
