"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,635.03,206.59,6.14,7.88,99.46,16.51,3.56,30.11,14.92,70.00,6.61,3.63,163.91,112.36,88.65,0.00,35.37,203.81,15.16,1.97,6.88,87.69,0.00,9.98,0.00,3.45,0.00,0.00,0.00,66.23,0.00,66.60,44.54,0.00,197.14,184.23,5.67,72.14,71.83,34.49,46.82,50.96,0.00,30.56,30.55,43.56,43.58,20.62,0.00,203.20
2.00,48.41,29.95,67.13,635.03,206.59,6.14,7.88,104.55,16.51,3.56,30.11,14.92,70.00,6.61,3.63,163.91,112.36,88.65,0.00,35.37,203.81,15.16,1.97,6.88,87.69,0.00,9.98,0.00,3.45,0.00,0.00,0.00,34.75,0.00,55.13,34.75,0.00,197.14,184.23,5.67,71.06,58.17,40.37,37.50,50.96,0.00,30.56,30.55,43.56,43.58,20.80,0.00,203.20
3.00,48.41,29.95,67.13,635.03,206.59,6.14,7.88,110.37,16.51,3.56,30.11,14.92,70.00,6.61,3.63,163.91,112.36,88.65,0.00,35.37,203.81,15.16,1.97,6.88,87.69,0.00,9.98,47.10,3.45,10.89,0.00,0.00,65.93,0.00,66.47,20.80,0.00,197.14,184.23,5.67,74.91,76.30,29.88,29.14,50.96,0.00,30.56,30.55,43.56,43.58,104.45,0.00,203.20
4.00,48.41,29.95,67.13,635.03,206.59,6.14,7.88,110.37,16.51,3.56,30.11,14.92,70.00,6.61,3.63,163.91,112.36,88.65,0.00,35.37,203.81,15.16,1.97,6.88,87.69,0.00,9.98,49.35,3.45,11.41,0.00,0.00,46.96,0.00,63.20,46.87,0.00,197.14,184.23,5.67,74.91,76.30,0.00,60.60,50.96,0.00,30.56,30.55,43.56,43.58,82.42,82.39,203.20
5.00,48.41,29.95,67.13,635.03,206.59,6.14,7.88,110.37,16.51,3.56,30.11,14.92,70.00,6.61,3.63,163.91,112.36,88.65,0.00,35.37,203.81,15.16,1.97,6.88,87.69,0.00,9.98,57.78,3.45,13.36,0.00,0.00,67.34,0.00,67.71,34.94,0.00,197.14,184.23,5.67,74.91,76.30,36.06,33.88,50.96,0.00,30.56,30.55,43.56,43.58,88.84,88.81,203.20
6.00,48.41,29.95,67.13,635.03,206.59,6.14,7.88,110.37,16.51,3.56,30.11,14.92,70.00,6.61,3.63,163.91,112.36,88.65,0.00,35.37,203.81,15.16,1.97,6.88,87.69,0.00,9.98,62.04,3.45,14.35,0.00,0.00,67.34,0.00,67.71,41.92,0.00,197.14,184.23,5.67,74.91,76.30,38.69,35.66,50.96,0.00,30.56,30.55,43.56,43.58,101.39,101.34,203.20
7.00,48.41,29.95,67.13,635.03,206.59,6.14,7.88,110.37,16.51,3.56,30.11,14.92,70.00,6.61,3.63,163.91,112.36,88.65,0.00,35.37,203.81,15.16,1.97,6.88,87.69,0.00,9.98,62.24,3.45,14.40,0.00,0.00,67.34,0.00,67.71,42.37,0.00,197.14,184.23,5.67,74.91,76.30,39.26,36.04,50.96,0.00,30.56,30.55,43.56,43.58,91.97,91.93,203.20
8.00,48.41,29.95,67.13,635.03,206.59,6.14,7.88,110.37,16.51,3.56,30.11,14.92,70.00,6.61,3.63,163.91,112.36,88.65,0.00,35.37,203.81,15.16,1.97,6.88,87.69,0.00,9.98,60.02,3.45,13.88,0.00,0.00,67.34,0.00,67.71,38.62,0.00,197.14,184.23,5.67,74.91,76.30,37.58,34.93,50.96,0.00,30.56,30.55,43.56,43.58,85.48,85.44,203.20
9.00,48.41,29.95,67.13,635.03,206.59,6.14,7.88,110.37,16.51,3.56,30.11,14.92,70.00,6.61,3.63,163.91,112.36,88.65,0.00,35.37,203.81,15.16,1.97,6.88,87.69,0.00,9.98,55.87,3.45,12.92,0.00,0.00,67.34,0.00,67.71,31.97,0.00,197.14,184.23,5.67,74.91,76.30,35.18,33.25,50.96,0.00,30.56,30.55,43.56,43.58,72.98,72.96,203.20
10.00,48.41,29.95,67.13,635.03,206.59,6.14,7.88,110.37,16.51,3.56,30.11,14.92,70.00,6.61,3.63,163.91,112.36,88.65,0.00,35.37,203.81,15.16,1.97,6.88,87.69,0.00,9.98,46.58,3.45,10.78,0.00,0.00,66.61,0.00,66.91,20.83,0.00,197.14,184.23,5.67,74.91,76.30,30.72,29.83,50.96,0.00,30.56,30.55,43.56,43.58,44.68,44.68,203.20
