"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,0.00,0.00,0.00,650.00,211.66,8.26,4.07,0.00,19.21,3.65,38.06,50.02,7.22,3.88,164.07,67.85,16.48,45.00,120.00,0.00,6.88,87.77,36.00,6.39,9.00,0.00,5.47,0.00,144.18,144.18,0.00,0.00,0.00,47.71,0.00,72.76,0.00,4.78,0.00,0.00,20.60,28.93,55.10,21.09,21.04,21.04,0.00,52.11,0.00,0.00,101.65,20.46,15.00,22.16,21.95,5.06
2.00,65.98,0.00,67.20,650.00,211.66,8.26,4.07,76.14,19.21,3.65,38.06,50.02,7.22,3.88,164.07,64.21,52.33,4.12,120.00,0.00,6.88,87.77,36.00,6.39,9.00,0.00,5.47,0.00,144.18,144.18,0.00,60.25,0.00,61.22,0.00,72.76,0.00,5.51,0.00,0.00,27.23,44.23,55.10,24.87,24.77,24.77,0.00,72.95,0.00,0.00,101.65,20.46,15.00,19.65,16.28,5.06
3.00,73.37,0.00,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,50.02,7.22,3.88,164.07,65.49,94.08,45.00,120.00,0.00,6.88,87.77,36.00,6.39,9.98,0.00,5.47,0.00,196.12,0.00,0.00,29.07,29.42,20.60,0.00,72.76,0.00,5.67,0.00,0.00,53.67,46.12,55.10,30.70,30.59,30.58,0.00,47.75,0.00,0.00,101.65,20.46,15.00,19.65,16.28,5.06
4.00,74.31,0.00,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,50.02,7.22,3.88,164.07,65.08,94.08,45.00,126.09,0.00,6.88,87.77,36.00,6.39,9.98,4.63,5.47,3.86,211.52,0.00,0.00,20.60,20.60,28.93,0.00,72.76,0.00,5.67,0.00,0.00,46.83,45.71,55.10,30.70,30.59,30.58,0.00,46.63,0.00,0.00,101.65,20.46,15.00,19.65,16.28,5.06
5.00,78.57,0.00,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,50.02,7.22,3.88,164.07,76.92,94.08,45.00,136.07,0.00,6.88,87.77,36.00,6.39,9.98,4.63,5.47,3.86,213.82,0.00,0.00,0.00,0.00,61.22,0.00,72.76,0.00,5.67,0.00,0.00,55.09,53.04,55.10,30.70,30.59,30.58,45.70,0.00,0.00,0.00,101.65,20.46,15.00,18.04,17.88,5.06
6.00,78.57,0.00,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,50.02,7.22,3.88,164.07,76.91,94.08,45.00,120.00,0.00,6.88,87.77,36.00,6.39,9.98,4.63,5.47,3.86,208.97,0.00,0.00,0.00,0.00,63.61,0.00,72.76,0.00,5.67,0.00,63.85,58.59,54.35,55.10,30.70,30.59,30.58,26.78,26.78,0.00,0.00,101.65,20.46,15.00,16.13,19.79,5.06
7.00,73.44,0.00,67.20,650.00,211.66,8.26,4.07,91.18,19.21,3.65,38.06,50.02,7.22,3.88,164.07,66.82,70.62,0.00,120.00,0.00,6.88,87.77,36.00,6.39,9.98,4.63,5.47,3.86,144.18,144.18,0.00,0.00,0.00,67.39,0.00,72.76,0.00,5.67,0.00,63.85,40.63,49.70,55.10,30.70,30.59,30.58,48.46,37.78,0.00,0.00,101.65,20.46,15.00,19.65,16.28,5.06
8.00,0.00,0.00,67.20,650.00,211.66,8.26,4.07,88.11,19.21,3.65,38.06,50.02,7.22,3.88,164.07,67.22,66.88,0.00,120.00,0.00,6.88,87.77,36.00,6.39,9.98,4.63,5.47,0.00,144.18,144.18,0.00,0.00,0.00,67.39,0.00,72.76,0.00,5.67,0.00,30.90,33.21,47.86,55.10,30.70,30.59,30.58,34.95,39.87,110.37,0.00,101.65,20.46,15.00,18.04,17.88,5.06
9.00,72.68,0.00,67.20,650.00,211.66,8.26,4.07,84.72,19.21,3.65,38.06,50.02,7.22,3.88,164.07,65.41,62.76,0.00,120.00,0.00,6.88,87.77,36.00,6.39,9.98,4.63,5.47,3.86,144.18,144.18,0.00,0.00,0.00,67.39,0.00,72.76,0.00,5.67,0.00,30.90,43.02,50.20,55.10,30.70,30.59,30.58,32.99,35.66,110.37,0.00,101.65,20.46,15.00,19.65,16.28,5.06
10.00,73.35,0.00,67.20,650.00,211.66,8.26,4.07,80.34,19.21,3.65,38.06,50.02,7.22,3.88,164.07,67.12,57.44,0.00,174.78,0.00,6.88,87.77,36.00,6.39,9.98,4.63,5.47,3.86,144.18,144.18,0.00,0.00,0.00,37.35,0.00,72.76,0.00,5.67,0.00,63.85,49.06,45.86,55.10,30.70,30.59,30.58,0.00,60.02,104.76,0.00,101.65,20.46,15.00,19.65,16.28,0.00
11.00,65.98,0.00,67.20,650.00,211.66,8.26,4.07,91.96,19.21,3.65,38.06,50.02,7.22,3.88,164.07,83.83,71.56,4.12,161.09,0.00,6.88,87.77,36.00,6.39,9.98,4.63,5.47,3.86,144.18,144.18,0.00,0.00,67.94,20.60,0.00,72.76,0.00,5.67,0.00,30.90,26.66,45.37,55.10,30.70,30.59,30.58,0.00,80.83,26.78,0.00,101.65,20.46,15.00,19.65,16.28,0.00
12.00,73.81,0.00,67.20,650.00,211.66,8.26,4.07,61.65,19.21,3.65,38.06,50.02,7.22,3.88,164.07,83.83,34.72,4.12,198.73,0.00,6.88,87.77,0.00,6.39,9.98,4.63,5.47,3.86,191.56,144.18,0.00,0.00,20.60,20.60,0.00,72.76,0.00,5.67,0.00,30.90,45.10,50.63,55.10,30.70,30.59,30.58,0.00,74.96,53.77,0.00,101.65,20.46,15.00,16.13,19.79,5.06
13.00,74.97,0.00,67.20,650.00,211.66,8.26,4.07,84.38,19.21,3.65,38.06,50.02,7.22,3.88,164.07,83.83,62.35,4.12,199.65,0.00,6.88,87.77,0.00,6.39,9.98,4.63,5.47,3.86,144.18,144.18,0.00,0.00,35.03,32.44,0.00,72.76,0.00,5.67,0.00,30.90,47.65,51.16,55.10,30.70,30.59,30.58,0.00,65.37,107.39,20.60,101.65,20.46,15.00,16.13,19.79,5.06
14.00,78.57,0.00,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,50.02,7.22,3.88,164.07,83.83,94.08,4.12,189.21,0.00,6.88,87.77,0.00,6.39,9.98,4.63,5.47,3.86,144.18,144.18,0.00,0.00,31.25,30.33,0.00,72.76,0.00,5.67,0.00,71.95,60.98,47.15,55.10,30.70,30.59,30.58,59.65,59.86,74.59,20.60,101.65,20.46,15.00,18.04,17.88,5.06
15.00,78.57,0.00,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,50.02,7.22,3.88,164.07,83.83,94.08,45.00,120.00,13.00,6.88,87.77,0.00,6.39,9.00,4.63,5.47,3.86,144.18,0.00,0.00,43.37,20.60,43.42,0.00,76.05,69.58,0.00,66.94,30.90,60.98,47.15,55.10,0.00,0.00,0.00,0.00,20.60,101.17,20.60,101.65,20.46,15.00,18.04,17.88,5.06
16.00,78.57,0.00,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,50.02,7.22,3.88,164.07,83.83,94.08,18.00,120.00,13.00,6.88,87.77,0.00,6.39,9.00,4.63,5.47,3.86,144.18,144.18,0.00,20.60,66.20,20.60,0.00,197.33,0.00,0.00,66.94,30.90,55.09,53.04,55.10,0.00,0.00,0.00,20.60,26.78,110.37,68.30,101.65,20.46,15.00,18.04,17.88,5.06
17.00,78.57,0.00,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,50.02,7.22,3.88,164.07,83.83,94.08,22.83,120.00,13.00,6.88,87.77,0.00,6.39,9.00,4.63,5.47,3.86,144.18,144.18,0.00,56.75,25.32,25.32,0.00,197.33,184.41,0.00,66.94,30.90,55.79,52.34,55.10,0.00,0.00,0.00,35.31,35.41,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
18.00,78.57,0.00,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,124.61,7.22,3.88,164.07,83.83,94.08,18.00,120.00,13.00,6.88,87.77,0.00,6.39,9.00,44.42,5.47,13.07,144.18,144.18,0.00,25.38,44.60,37.42,0.00,197.33,184.41,1.34,74.99,76.38,65.95,46.98,55.10,10.30,0.00,0.00,56.75,57.11,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
19.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,142.44,7.22,3.88,164.07,112.47,94.08,18.00,120.00,13.00,6.88,87.77,0.00,6.39,9.00,73.43,5.47,19.79,212.35,218.75,0.00,67.16,67.94,20.60,0.00,197.33,184.41,5.67,74.99,76.38,66.62,66.54,55.10,25.67,25.57,25.56,58.35,58.73,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
20.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,142.44,7.22,3.88,164.07,112.47,94.08,18.00,121.20,13.00,6.88,87.77,0.00,6.39,9.00,73.94,5.47,19.79,220.60,228.42,0.00,33.58,67.94,46.11,0.00,197.33,184.41,5.67,74.99,76.38,66.62,66.54,55.10,30.70,30.59,30.58,84.50,87.36,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
21.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,142.44,7.22,3.88,164.07,112.47,94.08,18.00,128.32,13.00,6.88,87.77,0.00,6.39,9.00,76.90,5.47,19.79,220.60,228.42,0.00,33.88,67.94,45.81,0.00,197.33,184.41,5.67,74.99,76.38,66.62,66.54,55.10,30.70,30.59,30.58,41.46,87.36,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
22.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,142.44,7.22,3.88,164.07,112.47,94.08,18.00,127.70,13.00,6.88,87.77,0.00,6.39,9.00,80.85,5.47,19.79,228.68,220.60,0.00,67.16,58.52,22.14,0.00,197.33,184.41,5.67,74.99,62.20,66.62,47.62,55.10,30.70,30.59,30.58,87.20,29.62,103.01,110.32,101.65,20.46,15.00,18.04,17.88,5.06
23.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,142.44,7.22,3.88,164.07,112.47,94.08,18.00,124.08,13.00,6.88,87.77,0.00,6.39,9.00,80.42,5.47,19.79,228.68,220.60,0.00,67.16,51.88,28.78,0.00,197.33,184.41,5.67,74.99,62.20,66.62,66.54,55.10,29.53,29.42,29.41,47.54,47.67,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
24.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,142.44,7.22,3.88,164.07,112.47,94.08,24.72,120.00,13.00,6.88,87.77,0.00,6.39,9.00,77.64,5.47,19.79,228.68,220.60,0.00,21.61,67.94,58.08,0.00,197.33,184.41,5.67,74.99,62.20,66.62,47.62,55.10,25.67,25.57,25.56,87.20,40.91,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
25.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,142.44,7.22,3.88,164.07,112.47,94.08,18.00,120.00,13.00,6.88,87.77,0.00,6.39,9.00,73.43,5.47,19.79,206.62,208.21,0.00,21.94,67.94,57.75,0.00,197.33,184.41,5.67,74.99,62.20,66.38,47.38,55.10,25.67,25.57,25.56,87.20,29.62,103.01,110.32,101.65,20.46,15.00,18.04,17.88,5.06
26.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,142.44,7.22,3.88,164.07,112.47,94.08,18.00,120.00,13.00,6.88,87.77,0.00,6.39,9.00,73.43,5.47,19.79,154.69,188.68,0.00,33.89,67.94,45.80,0.00,197.33,184.41,2.34,74.99,76.38,63.54,44.59,55.10,0.00,12.80,12.80,48.40,87.36,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
27.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,142.44,7.22,3.88,164.07,112.47,94.08,18.00,120.00,13.00,6.88,87.77,0.00,6.39,0.00,73.43,5.47,19.79,220.60,0.00,0.00,20.60,67.94,67.39,0.00,197.33,184.41,5.60,74.99,76.38,66.62,47.62,55.10,28.78,28.67,28.66,87.20,46.04,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
28.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,142.44,7.22,3.88,164.07,59.99,94.08,20.70,120.00,13.00,6.88,87.77,0.00,6.39,0.00,73.43,5.47,19.79,144.18,0.00,0.00,23.78,56.48,41.30,0.00,197.33,184.41,0.00,74.99,62.20,63.07,45.06,55.10,0.00,0.00,0.00,20.60,85.00,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
29.00,78.57,29.98,67.20,650.00,211.66,8.26,4.07,110.48,19.21,3.65,38.06,99.50,7.22,3.88,164.07,47.83,94.08,37.90,120.00,13.00,6.88,87.77,0.00,6.39,0.00,4.63,5.47,3.86,144.18,0.00,0.00,20.60,20.60,20.60,0.00,197.33,184.41,0.00,74.99,62.20,62.18,43.74,55.10,0.00,0.00,0.00,87.20,53.24,110.37,110.32,101.65,20.46,15.00,18.04,17.88,5.06
