"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,10.15,0.00,11.52,19.00,0.00,7.30,4.50,10.11,2.50,0.30,3.50,0.00,13.45,14.49,8.00,7.00,2.48,17.80,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,12.05,26.51,74.38,2.90,28.12,0.00,18.46,119.00,7.50,28.56,0.00,7.00,8.00,8.00,0.00,125.26,9.00,8.50,3.50,10.80,0.00,9.10,2.20,12.62,10.94,19.00,0.90,1.24,73.83,86.10,1.62,5.08,85.68,114.69,120.17,0.30,1.64,61.01,203.64,11.00,167.49,13.50,0.26,38.57,86.29
2.00,11.34,0.00,12.67,19.00,0.00,7.30,4.50,10.11,2.50,0.30,3.50,0.00,13.37,14.43,8.00,7.00,5.62,20.75,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,11.95,26.45,75.44,2.90,28.12,0.00,18.46,119.00,7.50,28.26,0.00,7.00,8.00,8.00,0.00,125.49,9.00,8.50,3.50,10.80,0.00,9.10,2.20,12.66,11.39,19.00,1.01,1.24,70.91,84.19,1.91,5.07,85.68,113.65,121.24,0.20,1.60,62.47,206.32,11.00,166.19,13.50,0.30,38.57,86.06
3.00,11.78,0.00,13.18,19.00,0.00,7.30,4.50,10.11,2.50,0.30,3.50,0.00,13.34,14.28,8.00,7.00,8.16,22.63,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,11.83,26.57,77.92,2.90,28.12,0.00,18.46,117.00,7.50,28.10,0.00,7.00,8.00,8.00,0.00,125.52,9.00,8.50,3.50,10.80,0.00,9.10,2.20,13.03,11.89,19.00,1.10,1.24,73.91,87.96,2.65,5.35,84.24,114.50,125.60,0.20,1.60,62.70,208.41,11.00,165.16,13.50,0.34,38.57,85.99
4.00,12.17,0.00,13.78,19.00,0.00,7.30,4.50,10.11,2.50,0.30,3.50,0.00,13.08,14.24,8.00,7.00,8.70,24.51,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,11.71,26.97,79.50,2.90,28.12,0.00,18.46,116.00,7.50,28.16,0.00,7.00,8.00,8.00,0.00,132.30,9.00,8.50,3.50,10.80,0.00,9.10,2.20,13.23,12.25,19.00,1.12,1.24,74.39,87.43,3.32,5.40,83.52,115.46,138.47,0.10,1.60,63.81,209.40,11.00,164.18,13.50,0.36,39.38,85.21
5.00,12.35,0.00,14.12,19.00,0.00,7.30,4.50,10.11,2.50,0.30,3.50,0.00,13.51,14.18,8.00,7.00,10.04,26.26,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,11.67,26.76,80.45,2.90,28.12,0.00,18.46,116.00,7.50,28.30,0.00,7.00,8.00,8.00,0.00,132.30,9.00,8.50,3.50,10.80,0.00,9.10,2.20,13.69,12.51,19.00,1.11,1.24,82.46,96.24,5.01,6.22,83.52,115.72,142.84,0.10,1.64,64.76,209.85,11.00,163.22,13.50,0.38,40.20,84.44
6.00,11.86,0.00,13.90,19.00,0.00,7.30,4.50,10.11,2.50,0.30,3.50,0.00,13.47,14.25,8.00,7.00,11.38,28.02,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,11.76,26.95,81.12,2.90,28.12,0.00,18.46,116.00,7.50,28.17,0.00,7.00,8.00,8.00,0.00,132.30,9.00,8.50,3.50,10.80,0.00,9.10,2.20,13.76,12.62,19.00,1.13,1.24,80.24,94.53,5.69,6.70,83.52,116.07,149.21,0.10,1.60,64.75,209.81,11.00,162.80,13.50,0.38,39.54,84.12
7.00,11.69,0.00,13.53,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,13.24,14.25,4.00,7.00,12.92,29.97,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,11.78,26.65,81.02,2.90,28.12,0.00,18.46,117.00,7.50,27.95,0.00,7.00,8.00,8.00,0.00,132.30,9.00,8.50,3.50,10.80,0.00,9.10,2.20,12.97,12.64,19.00,1.12,1.24,85.51,100.27,6.72,7.60,84.24,115.83,156.58,0.10,1.60,64.58,207.89,11.00,162.76,13.50,0.38,38.89,84.12
8.00,10.48,0.00,12.74,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,13.35,14.38,4.00,7.00,14.46,31.92,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,11.89,26.12,79.67,2.90,28.12,0.00,18.46,117.00,7.50,27.78,0.00,7.00,8.00,8.00,0.00,132.30,9.00,8.50,3.50,10.80,0.00,9.10,2.20,12.00,12.03,19.00,1.12,1.24,80.33,97.87,6.44,7.46,84.24,115.58,164.95,0.10,1.60,64.53,206.49,11.00,163.84,13.50,0.36,38.74,85.04
9.00,10.06,0.00,12.12,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,13.04,14.48,4.00,7.00,15.00,33.07,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,11.87,25.89,79.95,2.90,28.12,0.00,18.46,116.00,7.50,28.45,0.00,7.00,8.00,8.00,0.00,130.50,9.00,8.50,3.50,10.80,0.00,9.10,2.20,12.06,12.09,19.00,1.12,1.24,88.68,104.40,8.25,8.21,83.52,115.74,169.50,0.00,1.60,64.06,205.67,11.00,166.36,13.50,0.35,38.60,86.45
10.00,8.84,0.00,11.02,0.00,0.00,7.30,4.50,10.11,2.30,0.30,3.50,0.00,13.18,14.58,4.00,7.00,15.54,34.23,0.00,7.00,0.00,2.50,18.08,17.30,7.00,10.69,0.00,11.89,25.92,80.89,2.90,28.12,0.00,18.46,115.00,7.50,28.73,0.00,7.00,8.00,8.00,0.00,128.33,9.00,8.50,3.50,10.80,0.00,9.10,2.20,12.03,12.29,19.00,0.94,1.24,86.10,101.47,7.71,8.13,82.80,115.90,171.67,0.00,1.60,64.09,202.09,11.00,168.29,13.50,0.32,38.49,87.37
