"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,17.84,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.70,3.50,0.00,0.00,0.00,19.00,0.00,8.40,15.00,21.00,0.00,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,10.96,25.48,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,17.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,0.00,0.18,18.00,0.00,0.00,0.00,1.23,19.94,35.11,1.29,0.71,0.00,66.09,7.00,0.00,2.00,0.00,0.00
2.00,0.00,17.73,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.70,3.50,0.00,0.00,0.00,19.00,0.00,8.40,9.25,17.28,0.00,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,11.13,28.81,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,12.91,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.71,5.40,18.00,0.00,0.00,0.00,1.23,19.94,35.11,1.29,0.71,0.00,52.55,8.69,0.00,2.00,0.00,0.00
3.00,0.00,17.76,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.70,3.50,0.00,0.00,0.00,19.00,0.00,8.40,9.43,18.17,0.00,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,11.13,28.55,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,12.12,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.76,5.48,18.00,0.00,0.00,0.00,1.23,18.76,34.32,1.29,0.72,0.00,51.21,9.49,0.00,2.00,0.00,0.00
4.00,0.00,17.72,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.70,3.50,0.00,0.00,0.00,19.00,0.00,8.40,9.43,20.59,0.00,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,11.25,28.43,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,12.50,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.78,5.45,18.00,0.00,0.00,0.00,1.23,9.40,15.86,1.32,0.75,0.00,29.93,10.96,0.00,2.00,0.00,0.00
5.00,0.00,17.79,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.70,3.50,0.00,0.00,0.00,19.00,0.00,8.40,9.80,24.38,0.00,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,11.96,29.58,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,15.28,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.62,5.20,18.00,0.00,0.00,0.00,1.23,20.05,37.24,1.32,0.79,0.00,51.25,14.29,0.00,2.00,0.00,0.00
6.00,0.00,17.76,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.70,3.50,0.00,0.00,0.00,19.00,0.00,8.40,10.29,28.63,0.00,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,12.86,31.14,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,18.85,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.41,4.88,18.00,0.00,0.00,0.00,1.23,20.71,38.57,1.31,0.82,0.00,53.44,18.24,0.00,2.00,0.00,0.00
7.00,0.00,17.80,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.70,3.50,0.00,0.00,0.00,19.00,0.00,8.40,11.26,27.81,0.00,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,13.31,31.99,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,19.78,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.13,4.34,18.00,0.00,0.00,0.00,1.23,21.04,38.91,1.26,0.81,0.00,55.42,18.37,0.00,2.00,0.00,0.00
8.00,0.00,17.81,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.70,3.50,0.00,0.00,0.00,19.00,0.00,8.40,12.40,25.29,0.00,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,13.60,32.60,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,19.83,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.82,3.73,18.00,0.00,0.00,0.00,1.23,21.25,38.91,1.21,0.80,0.00,57.34,17.23,0.00,2.00,0.00,0.00
9.00,0.00,17.76,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.70,3.50,0.00,0.00,0.00,19.00,0.00,8.40,13.60,22.48,0.00,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,13.47,31.84,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,18.33,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,1.93,4.19,18.00,0.00,0.00,0.00,1.23,22.02,41.08,1.09,0.73,0.00,56.80,14.90,0.00,2.00,0.00,0.00
10.00,0.00,17.79,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.70,3.50,0.00,0.00,0.00,19.00,0.00,8.40,14.84,19.58,0.00,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,13.21,30.61,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,16.31,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,2.18,5.02,18.00,0.00,0.00,0.00,1.23,22.96,43.98,0.95,0.64,0.00,55.43,12.17,0.00,2.00,0.00,0.00
