"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,76.10,8.10,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,58.24,66.88,47.28,60.16,23.90,30.70,30.70,87.54,84.00,110.80,69.76
2.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,76.10,8.10,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,58.24,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,63.90
3.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,76.10,8.10,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,58.24,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,63.90
4.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,76.10,8.10,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,58.24,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,63.90
5.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,76.10,8.10,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,58.24,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,22.90
6.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,108.88,19.29,3.81,34.87,4.99,76.10,8.10,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,60.06,66.88,47.86,60.16,30.82,30.70,30.70,87.54,84.00,110.80,20.51
7.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,76.10,8.10,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,58.24,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,63.90
8.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,76.10,8.10,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,221.46,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,58.24,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,69.76
9.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,107.96,19.29,3.81,34.87,4.99,76.10,8.10,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,72.88,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,49.27
10.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,76.10,8.10,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,58.24,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,63.90
11.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,78.34,8.34,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,58.24,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,63.90
12.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,78.34,8.34,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,58.24,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,63.90
13.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,78.34,8.34,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,0.00,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,20.98
14.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,34.87,4.99,78.34,8.34,8.11,4.45,164.71,112.91,133.36,44.28,47.27,253.03,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.75,0.00,66.88,47.28,60.16,30.82,30.70,30.70,87.54,84.00,110.80,20.98
