"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.03,29.69,67.13,635.88,206.86,3.76,0.00,37.11,17.56,0.45,18.87,14.92,80.18,5.13,2.82,133.33,86.66,16.50,0.00,4.12,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,44.77,4.43,10.36,0.00,0.00,0.00,53.39,66.63,49.31,136.63,78.00,136.67,0.00,0.00,30.93,46.50,40.00,32.75,0.00,0.00,0.00,0.00,45.92,110.26,0.00,0.00
2.00,68.08,29.69,67.13,635.88,206.86,3.76,0.00,37.11,17.56,0.45,18.87,14.92,80.18,5.13,2.82,133.33,85.05,16.50,0.00,0.00,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,31.41,4.43,7.26,0.00,0.00,0.00,58.85,59.51,0.00,107.71,78.22,107.72,0.00,0.00,66.54,46.52,39.84,32.75,0.00,0.00,0.00,0.00,25.00,110.26,0.00,0.00
3.00,69.56,29.69,67.13,635.88,206.86,3.76,0.00,37.11,17.56,0.45,18.87,14.92,77.00,5.13,2.82,133.33,83.45,16.50,0.00,0.00,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,21.51,4.43,4.97,0.00,0.00,0.00,56.65,57.26,0.00,95.04,76.09,95.05,0.00,0.00,58.26,46.12,39.19,32.75,0.00,0.00,0.00,0.00,34.05,110.26,0.00,0.00
4.00,69.73,29.69,67.13,635.88,206.86,3.76,0.00,37.11,17.56,0.45,18.87,14.92,74.50,5.13,2.82,133.33,82.64,16.49,0.00,0.00,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,65.62,47.79,0.00,94.56,77.94,94.56,0.00,0.00,30.93,46.44,39.31,32.75,0.00,0.00,0.00,0.00,45.92,110.26,0.00,0.00
5.00,69.72,29.69,67.13,635.88,206.86,3.76,0.00,37.11,17.56,0.45,18.87,14.92,71.44,5.13,2.82,133.33,81.97,16.49,0.00,0.00,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,16.49,4.43,3.81,0.00,0.00,0.00,66.61,46.81,0.00,86.13,75.14,86.13,0.00,0.00,30.93,49.13,36.60,32.75,0.00,0.00,0.00,0.00,45.92,110.26,0.00,0.00
6.00,69.45,29.69,67.13,635.88,206.86,3.76,0.00,37.11,17.56,0.45,18.87,14.92,72.99,5.13,2.82,133.33,81.95,16.49,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,16.49,4.43,3.81,0.00,0.00,0.00,56.82,57.43,0.00,71.88,74.75,71.88,0.00,0.00,63.65,45.96,35.91,32.75,0.00,0.00,0.00,0.00,25.00,91.51,0.00,0.00
7.00,69.72,29.69,67.13,635.88,206.86,3.76,0.00,37.11,17.56,0.45,18.87,14.92,72.96,5.13,2.82,133.33,82.24,16.49,0.00,4.12,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,16.49,4.43,3.81,0.00,0.00,0.00,56.63,0.00,56.81,72.97,76.32,72.97,0.00,0.00,66.55,46.20,37.89,32.75,0.00,0.00,0.00,0.00,25.00,110.25,0.00,0.00
8.00,69.73,29.69,67.13,635.88,206.86,3.76,0.00,37.11,17.56,0.45,18.87,14.92,73.94,5.13,2.82,133.33,82.35,16.49,0.00,4.12,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,16.49,4.43,3.81,0.00,0.00,0.00,65.61,0.00,47.81,83.56,77.54,83.56,0.00,0.00,0.00,46.44,39.30,32.75,0.00,0.00,0.00,0.00,45.92,110.26,0.00,0.00
9.00,69.73,29.69,67.13,635.88,206.86,3.76,0.00,37.11,17.56,0.45,18.87,14.92,80.05,5.13,2.82,133.33,84.06,16.49,0.00,4.12,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,16.49,4.43,3.82,0.00,0.00,0.00,65.62,0.00,47.79,94.49,77.94,94.50,0.00,0.00,0.00,46.43,39.31,32.75,0.00,0.00,0.00,0.00,45.92,110.26,0.00,0.00
10.00,69.73,29.69,67.13,635.88,206.86,3.76,0.00,37.11,17.56,0.45,18.87,14.92,83.56,5.13,2.82,133.33,85.03,16.49,0.00,4.12,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,20.06,4.43,4.64,0.00,0.00,0.00,65.62,47.78,0.00,101.08,78.08,101.09,0.00,0.00,0.00,46.43,39.31,32.75,0.00,0.00,0.00,0.00,45.92,110.26,0.00,0.00
