"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
11.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,50.00,5.13,2.82,163.91,112.36,101.94,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,46.86,5.46,10.84,144.33,0.00,0.00,0.00,0.00,61.17,156.16,0.00,0.00,0.00,67.01,30.93,41.67,51.32,54.97,30.67,30.56,30.55,46.51,46.53,61.38,61.37,203.20,14.04,20.25
12.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,50.00,5.13,2.82,163.91,112.36,101.94,44.06,33.15,200.30,13.33,1.97,6.88,87.69,6.39,9.98,46.50,5.46,10.76,144.33,0.00,57.62,0.00,57.92,20.62,133.23,0.00,0.00,0.00,0.00,76.30,40.91,51.00,54.97,30.67,30.56,30.55,46.51,46.53,61.38,61.37,203.20,14.04,20.25
13.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,14.23,200.30,13.33,1.97,6.88,87.69,6.39,9.98,75.27,5.46,17.41,144.33,0.00,20.62,60.19,20.62,20.62,121.51,0.00,121.53,0.00,0.00,75.00,44.16,48.28,54.97,30.67,30.56,30.55,46.51,46.53,61.38,61.37,203.20,14.04,20.25
14.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,22.25,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,0.00,43.15,43.08,23.58,23.58,90.66,96.64,90.66,0.00,70.84,52.28,43.37,50.05,54.97,30.67,30.56,30.55,46.51,46.53,63.48,63.47,203.20,14.04,20.25
15.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,28.41,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,0.00,29.97,47.15,47.36,25.48,97.59,103.61,97.59,0.00,71.13,59.86,25.00,66.47,54.97,30.67,30.56,30.55,46.51,46.53,74.31,74.29,203.20,14.04,20.25
16.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,32.88,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.55,0.00,29.89,40.15,57.87,29.89,97.83,103.86,97.84,0.00,71.22,61.88,66.00,27.42,54.97,30.67,30.56,30.55,46.51,46.53,73.37,73.35,203.20,14.04,20.25
17.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,35.06,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,147.18,0.00,33.43,51.28,51.63,25.19,95.19,101.19,95.20,0.00,71.23,62.20,25.00,66.47,54.97,30.67,30.56,30.55,46.51,46.53,84.87,84.84,203.20,14.04,20.25
18.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,35.25,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,150.66,0.00,29.01,53.34,53.77,29.01,0.00,149.34,139.67,0.00,72.71,61.41,66.00,26.44,54.97,30.67,30.56,30.55,46.51,46.53,74.20,74.17,203.20,14.04,20.25
19.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,34.84,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,151.61,0.00,44.25,56.08,56.62,26.94,89.68,95.67,89.69,0.00,71.23,62.19,25.00,50.56,54.97,30.67,30.56,30.55,46.65,46.68,81.42,81.38,203.20,14.04,20.25
20.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,34.27,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,150.00,0.00,33.13,58.11,58.73,33.13,87.41,93.41,87.41,0.00,72.93,59.59,66.00,0.00,54.97,30.67,30.56,30.55,46.51,46.53,63.50,63.49,203.20,14.04,20.25
21.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,28.23,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,0.00,40.11,51.10,51.44,28.40,78.46,84.62,78.46,0.00,70.91,54.26,25.00,42.69,54.97,30.67,30.56,30.55,46.51,46.53,53.91,53.90,203.20,14.04,20.25
22.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,23.66,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,0.00,37.52,56.80,30.85,30.85,99.84,105.91,0.00,0.00,68.73,47.07,44.00,20.62,54.97,30.67,30.56,30.55,46.36,46.39,36.84,36.84,203.20,14.04,20.25
23.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,26.99,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,0.00,38.93,38.90,34.19,38.92,95.10,101.09,0.00,0.00,70.40,42.77,44.00,20.62,54.97,30.67,30.56,30.55,46.57,46.60,37.57,37.57,203.20,14.04,20.25
24.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,29.21,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,0.00,28.11,48.37,48.61,28.11,101.92,108.04,0.00,0.00,68.56,46.82,44.00,20.62,54.97,30.67,30.56,30.55,46.44,46.47,33.32,33.32,203.20,14.04,20.25
25.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,34.51,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,145.17,0.00,33.83,51.00,51.33,33.81,119.20,126.39,0.00,0.00,70.90,53.91,44.00,23.66,54.97,30.67,30.56,30.55,46.51,46.53,66.99,66.98,203.20,14.04,20.25
26.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.00,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,145.75,0.00,43.43,43.28,43.57,43.36,87.11,93.12,87.12,0.00,71.04,57.62,44.00,25.92,54.97,30.67,30.56,30.55,46.51,46.53,74.57,74.55,203.20,14.04,20.25
27.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,60.55,5.13,2.82,163.91,112.36,101.94,22.03,35.36,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,147.05,0.00,26.98,62.76,63.50,26.98,98.79,104.83,98.79,0.00,73.82,61.28,44.00,29.47,54.97,30.67,30.56,30.55,46.51,46.53,42.22,42.22,203.20,14.04,20.25
28.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,147.44,0.00,47.77,57.14,57.72,21.75,110.90,117.44,110.92,0.00,74.86,66.82,44.00,32.11,54.97,30.67,30.56,30.55,46.51,46.53,61.16,61.14,203.20,14.04,20.25
29.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,152.64,0.00,34.46,66.46,67.24,34.46,119.15,126.33,119.17,0.00,74.91,76.30,44.00,44.08,54.97,30.67,30.56,30.55,46.51,46.53,60.33,60.32,203.20,14.04,20.25
30.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,29.92,67.10,67.88,29.92,120.05,124.53,120.07,0.00,74.91,76.30,44.00,59.38,54.97,30.67,30.56,30.55,46.65,46.68,61.38,61.37,203.20,14.04,20.25
31.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,172.37,170.74,67.50,67.10,67.88,20.62,119.15,126.33,119.17,0.00,74.91,76.30,57.20,46.85,54.97,30.67,30.56,30.55,46.51,46.53,91.87,91.83,203.20,14.04,20.25
32.00,28.67,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,102.15,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,171.03,170.98,23.30,67.10,67.88,23.30,127.71,135.84,127.74,0.00,74.91,76.30,52.30,43.65,54.97,30.67,30.56,30.55,46.36,46.39,70.35,70.33,203.20,14.04,20.25
33.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,109.51,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,176.87,176.80,67.50,67.10,67.88,20.62,132.24,140.95,132.28,0.00,74.91,76.30,53.46,44.37,54.97,30.67,30.56,30.55,46.51,46.53,110.01,109.96,203.20,14.04,20.25
34.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,112.81,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,180.70,180.61,33.46,67.10,67.88,33.46,143.11,153.29,143.16,0.00,74.91,76.30,61.68,50.76,54.97,30.67,30.56,30.55,46.65,46.68,110.26,110.22,203.20,14.04,20.25
35.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,111.84,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,180.78,180.68,35.40,67.10,67.88,35.40,142.39,152.47,142.43,0.00,74.91,76.30,60.51,49.34,54.97,30.67,30.56,30.55,46.51,46.53,110.26,110.22,203.20,14.04,20.25
36.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,115.68,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,179.83,179.75,35.86,67.10,67.88,35.86,145.13,155.58,145.18,0.00,74.91,76.30,59.95,48.90,54.97,30.67,30.56,30.55,46.51,46.53,110.26,110.22,203.20,14.04,20.25
37.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,115.72,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,177.56,180.31,67.50,67.10,67.88,20.62,143.03,153.20,143.08,0.00,74.91,76.30,56.41,46.30,54.97,30.67,30.56,30.55,46.36,46.39,105.45,105.40,203.20,14.04,20.25
38.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,111.86,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,180.03,179.94,39.87,67.10,67.88,39.87,145.76,156.28,145.80,0.00,74.91,76.30,61.06,50.35,54.97,30.67,30.56,30.55,46.65,46.68,108.16,108.12,203.20,14.04,20.25
39.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,108.38,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,179.50,176.81,67.50,67.10,67.88,20.62,143.41,153.63,143.46,0.00,74.91,76.30,58.11,47.50,54.97,30.67,30.56,30.55,46.51,46.53,92.31,92.27,203.20,14.04,20.25
40.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,106.20,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,173.37,175.37,67.50,67.10,67.88,20.62,150.44,161.54,150.49,0.00,74.91,76.30,55.23,47.50,54.97,30.67,30.56,30.55,46.51,46.53,107.25,107.20,203.20,14.04,20.25
41.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,98.70,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,169.97,169.93,67.50,67.10,67.88,20.62,144.66,155.04,144.71,0.00,74.91,76.30,52.46,43.75,54.97,30.67,30.56,30.55,46.51,46.53,106.07,106.02,203.20,14.04,20.25
42.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,88.45,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,165.40,165.37,23.30,67.10,67.88,23.30,135.16,144.26,135.20,0.00,74.91,76.30,47.43,40.81,54.97,30.67,30.56,30.55,46.51,46.53,56.38,56.37,203.20,14.04,20.25
43.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,78.05,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,159.18,159.16,23.30,67.10,67.88,23.30,122.82,130.38,122.84,0.00,74.91,76.30,45.42,39.65,54.97,30.67,30.56,30.55,46.51,46.53,20.62,20.62,203.20,14.04,20.25
44.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,3.75,24.50,14.92,79.52,5.13,2.82,163.91,112.36,101.94,22.03,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,156.70,156.45,23.30,67.10,67.88,23.30,129.03,137.32,129.06,0.00,74.91,76.30,46.53,44.87,54.97,30.67,30.56,30.55,46.36,46.39,92.29,92.25,203.20,14.04,20.25
