"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,8.90,23.71,5.40,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,4.80,14.52,19.00,0.00,8.00,4.70,40.10,7.50,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,10.94,15.00,56.60,3.36,23.50,20.00,18.46,45.00,17.88,17.30,0.00,19.44,19.44,19.44,1.20,55.00,12.83,22.00,8.00,9.00,6.33,20.00,2.40,7.31,8.24,19.00,0.63,1.00,67.20,85.20,8.70,7.23,45.00,71.20,55.00,0.20,2.00,66.10,110.00,11.00,85.00,22.00,0.23,12.83
2.00,6.50,23.68,4.30,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,3.20,12.73,19.00,0.00,8.00,4.50,39.50,7.50,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,8.24,15.30,56.50,3.36,24.00,20.00,18.46,35.00,17.88,13.20,0.00,19.44,19.44,19.44,1.20,70.00,12.83,22.00,8.00,9.00,6.33,20.00,2.40,6.80,7.51,19.00,0.59,1.00,66.60,83.90,8.30,6.79,46.55,70.10,70.00,0.10,1.60,60.60,120.00,11.00,65.00,22.00,0.20,9.33
3.00,3.50,23.57,2.90,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,1.40,10.49,19.00,0.00,8.00,4.20,37.50,7.50,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,5.58,15.80,56.50,3.36,24.20,20.00,18.46,55.00,17.88,7.70,0.00,19.44,19.44,19.44,1.20,78.00,12.83,22.00,8.00,9.00,6.33,20.00,2.40,6.30,6.78,19.00,0.50,1.00,63.90,81.60,7.80,6.46,35.20,69.40,78.00,0.10,2.00,52.50,80.00,11.00,95.00,22.00,0.16,5.84
4.00,1.10,23.55,1.70,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.50,8.14,19.00,0.00,8.00,4.00,36.00,7.50,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,3.79,16.10,56.80,3.36,24.10,20.00,18.46,25.00,17.88,4.50,0.00,19.44,19.44,19.44,1.20,87.00,12.83,22.00,8.00,9.00,6.33,20.00,2.40,5.87,6.06,19.00,0.36,1.00,61.90,81.60,7.10,6.45,22.25,68.40,87.00,0.10,2.00,34.30,51.00,11.00,58.30,22.00,0.12,5.25
5.00,0.20,23.58,1.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.10,6.29,19.00,0.00,8.00,3.70,36.50,7.50,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,2.79,16.30,57.00,3.36,23.90,20.00,18.46,15.20,17.88,2.70,0.00,19.44,19.44,19.44,1.20,93.00,12.83,22.00,8.00,9.00,6.33,20.00,2.40,5.37,5.41,19.00,0.31,1.00,62.40,81.10,6.20,6.30,13.50,67.30,93.00,0.10,2.00,14.60,25.00,11.00,28.10,22.00,0.09,4.65
6.00,0.00,23.54,0.40,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,4.32,19.00,0.00,8.00,3.60,36.90,7.50,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,1.94,16.20,56.90,3.36,24.30,20.00,18.46,6.50,17.88,1.40,0.00,19.44,19.44,19.44,1.20,98.00,12.83,22.00,8.00,9.00,6.33,20.00,2.40,4.64,5.00,19.00,0.22,1.00,62.70,79.30,6.00,5.70,5.50,66.60,98.00,0.10,2.00,6.70,18.30,11.00,9.30,22.00,0.06,3.92
7.00,0.00,23.82,0.10,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,2.23,19.00,0.00,8.00,3.40,37.20,7.50,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.90,16.10,56.70,3.36,24.50,20.00,18.46,2.10,17.88,0.40,0.00,19.44,19.44,19.44,1.20,101.00,12.83,22.00,8.00,9.00,6.33,20.00,2.40,3.88,4.49,19.00,0.07,1.00,62.70,76.90,6.00,5.10,1.70,66.00,101.00,0.00,2.00,2.50,6.20,11.00,3.50,22.00,0.03,3.20
8.00,0.00,23.67,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.75,19.00,0.00,8.00,3.20,37.10,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.24,15.70,55.40,3.36,24.50,20.00,18.46,0.20,17.88,0.00,0.00,19.44,19.44,19.44,1.20,102.00,12.83,22.00,8.00,9.00,6.33,20.00,2.40,3.04,3.70,18.90,0.04,1.00,62.70,75.60,5.70,4.49,0.10,63.80,102.00,0.00,2.00,0.20,0.30,11.00,0.20,22.00,0.02,1.73
9.00,0.00,23.76,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.17,19.00,0.00,8.00,2.90,36.20,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.04,15.30,53.80,3.36,24.90,20.00,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,99.00,12.83,22.00,8.00,9.00,6.33,20.00,2.40,2.27,3.10,19.00,0.00,1.00,62.80,75.30,5.30,3.97,0.00,61.00,99.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.27
10.00,0.00,23.79,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.00,19.00,0.00,8.00,2.90,35.20,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,15.20,52.10,3.36,24.80,20.00,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,94.00,12.83,22.00,8.00,9.00,6.33,20.00,2.40,1.71,3.09,19.00,0.00,1.00,63.00,76.70,4.90,3.73,0.00,60.10,94.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.13
11.00,0.00,23.94,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.00,19.00,0.00,8.00,3.00,34.30,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,15.10,50.30,3.36,25.30,20.00,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,1.20,87.00,12.83,22.00,8.00,9.00,6.33,20.00,2.40,1.31,3.09,18.90,0.00,1.00,63.60,77.50,4.50,3.52,0.00,59.70,87.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
