"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,71.74,29.95,67.13,635.03,206.59,7.51,7.88,110.37,18.44,2.23,20.89,14.92,94.00,7.56,4.15,163.91,112.36,129.91,22.12,31.34,149.34,0.00,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,191.54,191.38,23.30,67.10,67.88,23.30,184.17,188.35,184.23,5.67,74.91,76.30,45.90,44.93,42.67,25.67,25.57,25.56,85.00,32.04,65.01,64.99,146.00
2.00,71.74,29.95,67.13,635.03,206.59,7.51,7.88,110.37,18.44,2.23,20.89,14.92,94.00,7.56,4.15,163.91,112.36,129.91,22.12,34.04,149.34,0.00,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,188.46,188.32,23.30,67.10,67.88,23.30,184.17,197.14,184.23,5.67,74.91,53.40,43.89,46.94,42.67,25.67,25.57,25.56,87.12,45.63,65.01,64.99,146.00
3.00,71.74,29.95,67.13,635.03,206.59,7.51,7.88,110.37,18.44,2.23,20.89,14.92,94.00,7.56,4.15,163.91,112.36,129.91,22.12,34.04,149.34,0.00,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,186.65,186.52,23.30,67.10,67.88,23.30,184.17,197.14,184.23,5.67,74.91,53.40,43.89,46.94,42.67,25.67,25.57,25.56,45.63,87.27,65.01,64.99,146.00
4.00,71.25,29.95,67.13,635.03,206.59,7.51,7.88,110.37,18.44,2.23,20.89,14.92,94.00,7.56,4.15,163.91,112.36,129.91,22.12,34.04,149.34,0.00,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,178.45,178.37,23.30,67.10,67.88,23.30,184.17,197.14,184.23,5.67,74.91,53.40,43.89,46.94,42.67,25.67,25.57,25.56,87.12,45.63,65.01,64.99,146.00
5.00,71.06,29.95,67.13,635.03,206.59,7.51,7.88,110.37,18.44,2.23,20.89,14.92,94.00,7.56,4.15,163.91,112.36,129.91,22.12,35.22,149.34,0.00,1.97,6.88,87.69,0.00,9.00,83.99,3.45,19.43,175.39,175.33,23.30,67.10,67.88,23.30,184.17,188.35,184.23,5.67,74.91,53.40,42.70,46.77,42.67,25.67,25.57,25.56,51.46,87.27,65.01,64.99,146.00
6.00,72.33,29.95,67.13,635.03,206.59,7.51,7.88,110.37,18.44,2.23,20.89,14.92,94.00,7.56,4.15,163.91,112.36,129.91,22.12,31.34,149.34,0.00,1.97,6.88,87.69,0.00,9.00,84.35,3.45,19.51,172.37,172.32,23.30,67.10,67.88,23.30,184.17,197.14,184.23,5.67,74.91,53.40,45.51,46.68,42.67,25.67,25.57,25.56,45.63,87.27,65.01,64.99,146.00
7.00,72.31,29.95,67.13,635.03,206.59,7.51,7.88,110.37,18.44,2.23,20.89,14.92,94.00,7.56,4.15,163.91,112.36,129.91,22.12,31.34,149.34,0.00,1.97,6.88,87.69,0.00,0.00,69.10,3.45,15.98,169.01,168.97,23.30,67.10,67.88,23.30,184.17,197.14,184.23,5.40,74.91,56.93,43.89,46.94,42.67,27.74,27.63,27.63,85.00,24.62,65.01,64.99,146.00
8.00,71.74,29.95,67.13,623.69,202.90,7.51,7.88,110.37,18.44,2.23,20.89,14.92,94.00,7.56,4.15,163.91,112.36,129.91,22.12,31.34,149.34,0.00,1.97,6.88,87.69,0.00,0.00,47.22,3.45,10.92,165.55,165.53,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,56.93,43.89,46.94,42.67,0.00,0.00,0.00,24.62,85.00,65.01,64.99,146.00
9.00,71.41,29.95,67.13,635.03,206.59,7.51,7.88,110.37,18.44,2.23,20.89,14.92,94.00,7.56,4.15,163.91,103.03,129.91,22.12,31.43,149.34,0.00,1.97,6.88,87.69,0.00,0.00,4.64,3.45,0.00,144.33,144.33,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,53.40,45.26,45.57,42.67,0.00,0.00,0.00,33.98,85.00,65.01,64.99,146.00
10.00,72.06,29.95,67.13,635.03,206.59,7.51,7.88,110.37,18.44,2.23,20.89,14.92,94.00,7.56,4.15,163.91,104.16,129.91,22.12,31.34,149.34,0.00,1.97,6.88,87.69,0.00,0.00,4.64,3.45,0.00,0.00,228.06,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,53.40,44.22,46.61,42.67,0.00,0.00,0.00,85.00,33.98,65.01,64.99,146.00
