"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,78.57,0.00,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.85,41.90,9.96,106.87,5.13,2.82,164.07,112.47,132.84,44.10,47.08,242.00,30.27,2.14,6.88,87.77,26.00,6.39,9.98,64.79,9.70,15.00,228.68,228.42,32.03,67.16,67.94,32.11,184.35,72.89,184.41,5.67,74.99,75.00,66.62,0.00,79.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
2.00,78.57,0.00,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.85,41.90,9.96,106.87,5.13,2.82,164.07,112.47,132.84,37.93,47.08,242.00,30.27,2.14,6.88,87.77,36.00,6.39,9.98,43.10,9.70,9.98,228.68,228.42,32.03,67.16,67.94,32.11,66.43,197.33,184.41,5.67,74.99,75.00,66.62,0.00,79.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
3.00,78.57,0.00,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.85,41.90,9.96,106.87,5.13,2.82,164.07,112.47,132.84,44.10,47.08,242.00,30.27,2.14,6.88,87.77,36.00,6.39,9.98,47.98,9.70,11.11,228.68,228.42,25.37,67.16,67.94,38.77,71.91,197.33,184.41,5.67,74.99,75.00,66.62,0.00,79.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
4.00,78.57,0.00,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.85,41.90,9.96,106.87,5.13,2.82,164.07,112.47,132.84,44.10,47.08,242.00,30.27,2.14,6.88,87.77,36.00,6.39,9.98,41.43,9.70,9.59,228.68,228.42,32.12,67.16,67.94,32.02,71.91,197.33,184.41,5.67,74.99,75.00,66.62,0.00,79.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
5.00,78.57,0.00,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.85,41.90,9.96,106.87,5.13,2.82,164.07,112.47,132.84,44.10,47.08,242.00,30.27,2.14,6.88,87.77,36.00,6.39,9.98,40.95,9.70,9.48,228.68,228.42,32.12,67.16,67.94,32.02,71.91,197.33,184.41,5.67,74.99,75.00,66.62,0.00,79.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
6.00,78.57,0.00,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.85,41.90,9.96,106.87,5.13,2.82,164.07,112.47,132.84,44.10,47.08,242.00,30.27,2.14,6.88,87.77,36.00,6.39,9.98,38.17,9.70,8.84,228.68,228.42,32.14,67.16,67.94,32.00,71.91,197.33,184.41,5.67,74.99,75.00,66.62,0.00,79.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
7.00,78.57,0.00,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.85,41.90,9.96,106.87,5.13,2.82,164.07,112.47,132.84,44.10,47.08,242.00,30.27,2.14,6.88,87.77,36.00,6.39,9.98,38.84,9.70,8.99,228.68,228.42,32.02,67.16,67.94,32.12,71.91,197.33,184.41,5.67,74.99,75.00,66.62,0.00,79.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
8.00,78.57,0.00,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.85,41.90,9.96,106.87,5.13,2.82,164.07,112.47,132.84,44.10,47.08,242.00,30.27,2.14,6.88,87.77,36.00,6.39,9.98,85.48,9.70,19.79,228.68,228.42,38.74,67.16,67.94,25.40,71.91,197.33,184.41,5.67,74.99,75.00,66.62,0.00,79.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
9.00,78.57,0.00,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.85,41.90,9.96,106.87,5.13,2.82,164.07,112.47,132.84,26.08,47.08,242.00,30.27,2.14,6.88,87.77,36.00,6.39,9.98,85.48,9.70,19.79,228.68,228.42,67.57,67.16,67.94,20.60,66.43,197.33,184.41,5.67,74.99,75.00,66.62,0.00,79.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
10.00,78.57,0.00,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.85,41.90,9.96,106.87,5.13,2.82,164.07,112.47,132.84,38.27,45.00,242.00,30.27,2.14,6.88,87.77,36.00,6.39,9.98,92.77,9.70,19.79,228.68,228.42,27.48,67.16,67.94,42.14,66.43,197.33,184.41,5.67,74.99,75.00,66.62,0.00,79.64,30.70,30.59,30.58,0.00,87.36,110.37,110.32,203.40,19.44,20.27
