"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,15.04,23.09,12.93,14.00,4.20,6.70,0.00,18.31,3.66,0.40,3.40,19.00,15.52,14.80,17.01,0.00,8.40,8.48,37.76,6.00,10.00,5.20,5.00,18.70,18.70,18.89,18.89,1.40,13.19,23.04,76.39,3.09,26.00,18.89,17.66,125.41,17.38,36.91,0.60,18.89,18.89,18.89,2.40,62.00,12.47,19.36,8.20,10.70,8.78,0.00,1.20,13.63,15.15,0.00,0.00,0.00,0.83,1.00,92.42,99.48,4.75,9.12,97.67,104.59,52.00,0.30,2.00,70.60,226.54,11.00,178.07,22.00,0.32,48.59
2.00,15.78,23.07,13.43,14.00,4.20,6.70,0.00,18.31,3.66,0.40,3.40,19.00,14.67,16.15,17.01,0.00,8.40,8.10,43.85,8.10,10.00,5.20,5.00,18.70,18.70,18.89,18.89,1.40,13.69,23.78,78.89,3.09,26.00,18.89,17.66,122.44,17.38,35.77,0.60,18.89,18.89,18.89,2.40,68.00,12.47,19.36,8.20,10.70,8.78,0.00,1.20,13.95,15.40,0.00,0.00,0.00,0.85,1.00,97.18,101.84,5.13,9.73,94.74,105.98,58.00,0.40,2.00,70.27,222.43,11.00,174.68,22.00,0.33,48.57
3.00,16.11,23.10,13.51,14.00,4.20,6.70,0.00,18.31,3.66,0.40,3.40,19.00,12.46,16.89,17.01,0.00,8.40,7.84,50.96,8.10,10.00,5.20,5.00,18.70,18.70,18.89,18.89,1.40,13.76,24.34,80.74,3.09,26.00,18.89,17.66,116.82,17.38,32.23,0.60,18.89,18.89,18.89,2.40,74.00,12.47,19.36,8.20,10.70,8.78,0.00,1.20,14.29,15.56,0.00,0.00,0.00,0.84,1.00,100.93,103.72,5.37,10.06,89.35,106.53,64.00,0.40,2.00,69.44,212.21,11.00,167.75,22.00,0.35,48.55
4.00,16.18,23.17,14.07,14.00,4.20,6.70,0.00,18.31,3.66,0.40,3.40,19.00,10.29,16.99,17.01,0.00,8.40,7.63,58.39,8.00,10.00,5.20,5.00,18.70,18.70,18.89,18.89,1.40,13.59,24.71,81.96,3.09,25.90,18.89,17.66,116.71,17.38,26.41,0.60,18.89,18.89,18.89,2.40,80.00,12.47,19.36,8.20,10.70,8.78,0.00,1.20,14.64,15.68,0.00,0.00,0.00,0.85,1.00,104.33,105.42,5.56,10.28,89.69,107.07,70.00,0.40,2.00,69.74,205.78,11.00,165.49,22.00,0.34,45.95
5.00,15.87,23.06,14.72,14.00,4.20,6.70,0.00,18.31,3.66,0.40,3.40,19.00,8.97,16.72,17.01,0.00,8.40,8.73,62.66,8.00,10.00,5.20,5.00,18.70,18.70,18.89,18.89,1.40,13.18,24.94,83.02,3.09,25.60,18.89,17.66,114.89,17.38,21.18,0.60,18.89,18.89,18.89,2.40,88.00,12.47,19.36,8.20,10.70,8.78,0.00,1.20,14.83,15.81,0.00,0.00,0.00,0.85,1.00,108.19,107.23,5.74,10.55,88.85,106.82,78.00,0.40,2.00,70.15,201.72,11.00,165.62,22.00,0.34,43.35
6.00,14.92,23.12,14.21,14.00,4.20,6.70,0.00,18.31,3.66,0.40,3.40,19.00,7.95,15.80,17.01,0.00,8.40,10.26,65.88,8.00,10.00,5.20,5.00,18.70,18.70,18.89,18.89,1.40,12.30,25.03,83.91,3.09,25.50,18.89,17.66,105.91,17.38,18.99,0.60,18.89,18.89,18.89,2.40,96.00,12.47,19.36,8.20,10.70,8.78,0.00,1.20,14.95,15.94,0.00,0.00,0.00,0.84,1.00,112.19,109.07,5.92,10.84,82.18,106.58,86.00,0.30,2.00,69.21,197.28,11.00,166.10,22.00,0.32,35.63
7.00,13.51,22.94,12.95,14.00,4.20,6.70,0.00,18.31,3.66,0.40,3.40,19.00,6.88,14.64,17.01,0.00,8.40,10.36,66.28,7.50,10.00,5.20,5.00,18.70,18.70,18.89,18.89,1.40,10.88,25.07,84.55,3.09,25.20,18.89,17.66,90.26,17.38,17.61,0.60,18.89,18.89,18.89,2.40,104.00,12.47,19.36,8.20,10.70,8.78,0.00,1.20,14.89,15.95,0.00,0.00,0.00,0.84,1.00,111.18,107.81,5.97,10.71,73.39,105.99,94.00,0.20,2.00,66.84,120.50,11.00,86.30,22.00,0.31,27.90
8.00,12.06,23.14,10.85,14.00,4.20,6.70,0.00,18.31,3.66,0.40,3.40,19.00,5.17,13.61,17.01,0.00,8.40,9.99,65.74,4.90,10.00,5.20,5.00,18.70,18.70,18.89,18.89,1.40,9.47,25.04,84.94,3.09,25.10,18.89,17.66,80.03,17.38,14.78,0.60,18.89,18.89,18.89,2.40,110.00,12.47,19.36,8.20,10.70,8.78,0.00,1.20,14.77,15.91,0.00,0.00,0.00,0.71,1.00,108.50,105.53,5.98,10.44,67.49,110.00,100.00,0.20,2.00,63.09,51.80,11.00,34.00,22.00,0.28,21.73
9.00,10.25,23.15,8.64,14.00,4.20,6.70,0.00,18.31,3.66,0.40,3.40,19.00,2.98,12.55,17.01,0.00,8.40,10.67,65.83,4.90,10.00,5.20,5.00,18.70,18.70,18.89,18.89,1.40,8.15,24.96,85.29,3.09,25.00,18.89,17.66,72.33,17.38,11.86,0.60,18.89,18.89,18.89,2.40,114.00,12.47,19.36,8.20,10.70,8.78,0.00,1.20,14.51,15.81,0.00,0.00,0.00,0.69,1.00,107.12,104.32,5.93,10.27,61.19,111.46,104.00,0.10,2.00,55.87,27.50,11.00,22.50,22.00,0.24,15.55
10.00,8.24,23.04,5.61,14.00,4.20,6.70,0.00,18.31,3.66,0.40,3.40,19.00,1.14,11.30,17.01,0.00,8.40,11.72,66.13,4.90,10.00,5.20,5.00,18.70,18.70,18.89,18.89,1.40,6.85,24.83,85.60,3.09,25.00,18.89,17.66,62.62,17.38,9.18,0.60,18.89,18.89,18.89,2.40,116.00,12.47,19.36,8.20,10.70,8.78,0.00,1.20,14.21,15.68,0.00,0.00,0.00,0.65,1.00,106.16,103.47,5.87,10.12,54.24,108.52,106.00,0.10,2.00,48.71,12.40,11.00,21.60,22.00,0.21,13.11
