"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,12.88,19.11,12.56,0.00,2.90,7.70,2.30,9.00,1.60,0.40,3.50,19.50,19.13,19.13,3.10,0.00,6.80,8.00,47.40,5.40,4.00,9.56,4.60,18.45,17.00,9.00,12.00,2.80,15.64,17.90,71.50,2.50,26.19,4.50,12.00,144.46,17.86,37.66,0.60,5.00,5.50,5.70,2.40,97.40,7.00,11.00,19.42,4.00,6.00,7.43,0.00,2.40,13.10,12.60,18.00,0.00,0.00,0.94,0.40,88.50,89.40,6.90,5.40,109.31,101.70,112.40,0.20,1.88,79.98,215.00,0.00,195.00,11.00
2.00,12.08,18.71,10.76,0.00,2.90,7.70,2.30,9.00,1.60,0.40,3.50,19.50,18.27,18.83,3.10,0.00,6.80,8.50,46.80,3.39,4.00,9.56,4.60,18.45,17.00,9.00,12.00,2.80,15.36,17.50,65.80,2.50,26.17,4.50,12.00,144.13,17.86,36.80,0.60,5.00,5.50,5.70,2.40,101.90,7.00,11.00,19.42,4.00,6.00,7.43,0.00,2.40,12.90,12.60,18.00,0.00,0.00,0.88,0.40,81.80,89.20,6.20,5.20,106.74,99.50,115.30,0.10,1.92,79.57,223.90,0.00,191.00,11.00
3.00,11.32,18.61,8.44,0.00,2.90,7.70,2.30,9.00,1.60,0.40,3.50,19.50,16.56,18.13,3.10,0.00,6.80,9.00,41.90,3.52,4.00,9.56,4.60,18.45,17.00,9.00,12.00,2.80,14.76,17.10,60.10,2.50,26.47,4.50,12.00,139.05,17.86,33.88,0.60,5.00,5.50,5.70,2.40,105.60,7.00,11.00,19.42,4.00,6.00,7.43,0.00,2.40,12.60,12.50,18.00,0.00,0.00,0.74,0.40,74.90,88.80,5.50,5.00,101.84,97.00,117.50,0.10,1.92,76.29,181.00,0.00,161.00,11.00
4.00,10.41,18.68,6.07,0.00,2.90,7.70,2.30,9.00,1.60,0.40,3.50,19.50,10.50,16.45,3.10,0.00,6.80,8.90,38.60,6.44,4.00,9.56,4.60,18.45,17.00,9.00,12.00,2.80,12.78,16.70,55.60,2.50,26.43,4.50,12.00,106.57,17.86,23.48,0.60,5.00,5.50,5.70,2.40,105.60,7.00,11.00,19.42,4.00,6.00,7.43,0.00,2.40,12.30,12.30,18.00,0.00,0.00,0.54,0.40,72.30,87.40,4.80,4.30,87.55,94.60,115.40,0.10,1.96,55.52,120.10,0.00,131.00,11.00
5.00,9.15,19.11,4.05,0.00,2.90,7.70,2.30,9.00,1.60,0.40,3.50,19.50,1.42,12.43,3.10,0.00,6.80,8.60,40.30,7.95,4.00,9.56,4.60,18.45,17.00,9.00,12.00,2.80,5.34,16.20,53.90,2.50,26.56,4.50,12.00,44.18,17.86,10.29,0.60,5.00,5.50,5.70,2.40,104.30,7.00,11.00,19.42,4.00,6.00,7.43,0.00,2.40,11.90,12.20,18.00,0.00,0.00,0.46,0.40,64.60,85.80,4.10,3.50,45.46,92.10,111.90,0.10,2.00,25.36,50.20,0.00,66.00,11.00
6.00,6.54,18.07,2.17,0.00,2.90,7.70,2.30,9.00,1.60,0.40,3.50,19.50,0.03,6.04,3.10,0.00,6.80,8.40,41.20,8.08,4.00,9.56,4.60,18.45,17.00,9.00,12.00,2.80,0.21,15.80,50.60,2.50,26.68,4.50,12.00,10.83,17.86,1.73,0.60,5.00,5.50,5.70,2.40,96.90,7.00,11.00,19.42,4.00,6.00,7.43,0.00,2.40,11.30,11.90,18.00,0.00,0.00,0.32,0.40,56.70,84.20,3.50,2.90,9.93,90.10,100.50,0.10,2.00,7.35,9.00,0.00,1.00,11.00
7.00,0.77,18.02,0.69,0.00,2.90,7.70,2.30,9.00,1.60,0.40,3.50,19.50,0.00,1.04,3.10,0.00,6.80,8.20,40.10,8.12,4.00,9.56,4.60,18.45,17.00,9.00,12.00,2.80,0.00,15.20,44.90,2.50,26.79,4.50,12.00,0.77,17.86,0.10,0.60,5.00,5.50,5.70,2.40,87.40,7.00,11.00,19.42,4.00,6.00,7.43,0.00,2.40,10.50,11.60,18.00,0.00,0.00,0.11,0.40,43.80,77.70,3.00,2.50,1.47,86.10,86.50,0.00,2.00,0.93,0.10,0.00,0.00,11.00
8.00,0.00,18.58,0.00,0.00,2.90,7.70,2.30,9.00,1.60,0.40,3.50,19.50,0.00,0.00,3.10,0.00,6.80,7.70,38.50,8.07,4.00,15.53,4.60,18.45,17.00,9.00,12.00,2.80,0.00,15.30,43.30,2.50,26.89,4.50,12.00,0.00,17.86,0.00,0.60,5.00,5.50,5.70,2.40,75.00,7.00,11.00,19.42,4.00,6.00,7.43,0.00,2.40,10.20,12.00,18.00,0.00,0.00,0.05,0.40,38.10,73.00,2.80,2.20,0.00,80.20,71.10,0.00,2.00,0.00,0.00,0.00,0.00,11.00
9.00,0.00,18.64,0.00,0.00,2.90,7.70,2.30,9.00,1.60,0.40,3.50,19.50,0.00,0.00,3.10,0.00,6.80,7.00,35.60,8.06,4.00,15.53,4.60,18.45,17.00,9.00,12.00,2.80,0.00,15.40,42.40,2.50,26.99,4.50,12.00,0.00,17.86,0.00,0.60,5.00,5.50,5.70,2.40,61.60,7.00,11.00,19.42,4.00,6.00,7.43,0.00,2.40,10.10,12.70,18.00,0.00,0.00,0.00,0.40,33.20,69.00,2.80,2.10,0.00,74.60,55.30,0.00,2.00,0.00,0.00,0.00,0.00,11.00
10.00,0.00,19.64,0.00,0.00,2.90,7.70,2.30,9.00,1.60,0.40,3.50,19.50,0.00,0.00,3.10,0.00,6.80,6.80,33.10,8.04,4.00,15.53,4.60,18.45,17.00,9.00,12.00,2.80,0.00,15.10,40.70,2.50,27.13,4.50,12.00,0.00,17.86,0.00,0.60,5.00,5.50,5.70,2.40,50.40,7.00,11.00,19.42,4.00,6.00,7.43,0.00,2.40,9.90,13.00,18.00,0.00,0.00,0.00,0.40,33.30,64.30,2.80,1.90,0.00,68.80,41.30,0.00,2.00,0.00,0.00,0.00,0.00,11.00
