"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,2.20,22.80,4.66,15.00,2.90,6.90,6.00,12.82,3.35,0.40,3.50,19.00,1.35,2.35,19.00,0.00,6.80,15.20,35.26,0.00,4.00,5.00,4.50,18.93,18.93,19.42,19.42,1.40,2.68,22.50,67.74,3.00,27.00,19.42,17.48,71.22,17.96,19.23,0.60,20.00,20.00,20.00,2.40,82.00,12.62,21.00,0.00,7.00,10.80,8.24,17.48,1.20,4.48,8.63,18.00,0.00,0.00,0.03,1.00,69.50,76.30,7.30,6.96,49.17,100.10,76.00,0.00,2.00,34.24,115.47,19.42,137.64,11.00
2.00,4.52,22.82,7.13,15.00,2.90,6.90,6.00,12.82,3.35,0.40,3.50,19.00,2.23,4.72,19.00,0.00,6.80,15.48,39.12,0.00,4.00,5.00,4.50,18.93,18.93,19.42,19.42,1.40,4.38,22.80,68.11,3.00,27.00,19.42,17.48,102.39,17.96,28.35,0.60,20.00,20.00,20.00,2.40,85.00,12.62,21.00,0.00,7.00,10.80,8.24,17.48,1.20,4.92,9.21,18.00,0.00,0.00,0.06,1.00,69.90,76.10,7.70,7.48,70.86,101.20,76.00,0.00,2.00,51.47,155.82,19.42,173.92,11.00
3.00,7.07,22.93,9.72,15.00,2.90,6.90,6.00,12.82,3.35,0.40,3.50,19.00,3.28,7.19,19.00,0.00,6.80,15.86,42.42,2.50,4.00,5.00,4.50,18.93,18.93,19.42,19.42,1.40,6.59,23.40,69.68,3.00,27.00,19.42,17.48,121.12,17.96,33.20,0.60,20.00,20.00,20.00,2.40,89.00,12.62,21.00,0.00,7.00,10.80,8.24,17.48,1.20,5.00,9.28,18.00,0.00,0.00,0.08,1.00,70.10,76.70,8.20,7.78,83.70,102.80,77.00,0.00,2.00,61.48,170.55,19.42,192.67,11.00
4.00,9.36,22.29,11.95,15.00,2.90,6.90,6.00,12.82,3.35,0.40,3.50,19.00,4.43,9.51,19.00,0.00,6.80,16.28,45.53,3.00,4.00,5.00,4.50,18.93,18.93,19.42,19.42,1.40,8.34,24.00,71.65,3.00,27.00,19.42,17.48,130.25,17.96,35.11,0.60,20.00,20.00,20.00,2.40,92.00,12.62,21.00,0.00,7.00,10.80,8.24,17.48,1.20,4.95,9.16,18.00,0.00,0.00,0.12,1.00,70.30,77.20,8.60,8.01,92.58,104.30,80.00,0.00,2.00,70.90,207.52,19.42,201.70,11.00
5.00,11.73,22.25,13.74,15.00,2.90,6.90,6.00,12.82,3.35,0.40,3.50,19.00,5.27,12.57,19.00,0.00,6.80,16.39,48.40,3.00,4.00,5.00,4.50,18.93,18.93,19.42,19.42,1.40,11.42,24.30,73.60,3.00,27.00,19.42,17.48,135.66,17.96,36.17,0.60,20.00,20.00,20.00,2.40,94.00,12.62,21.00,0.00,7.00,10.80,8.24,17.48,1.20,5.54,9.67,18.00,0.00,0.00,0.55,1.00,70.50,77.20,8.80,8.21,98.71,105.70,82.00,0.10,2.00,76.95,225.51,19.42,203.87,11.00
6.00,13.48,22.09,15.28,15.00,2.90,6.90,6.00,12.82,3.35,0.40,3.50,19.00,7.49,15.35,19.00,0.00,6.80,16.40,51.19,3.00,4.00,5.00,4.50,18.93,18.93,19.42,19.42,1.40,13.39,24.80,75.55,3.00,27.00,19.42,17.48,140.21,17.96,36.85,0.60,20.00,20.00,20.00,2.40,95.00,12.62,21.00,0.00,7.00,10.80,8.24,17.48,1.20,6.33,10.38,18.00,0.00,0.00,0.75,1.00,70.90,77.30,9.00,8.39,102.60,107.00,83.00,0.20,2.00,78.81,238.17,0.00,204.00,11.00
7.00,15.15,22.49,16.54,15.00,2.90,6.90,6.00,12.82,3.35,0.40,3.50,19.00,11.01,16.82,19.00,0.00,6.80,16.72,56.38,3.00,4.00,5.00,4.50,18.93,18.93,19.42,19.42,1.40,14.44,25.60,77.56,3.00,27.00,19.42,17.48,142.84,17.96,37.39,0.60,20.00,20.00,20.00,2.40,96.00,12.62,21.00,0.00,7.00,10.80,8.24,17.48,1.20,7.16,11.01,18.00,0.00,0.00,0.93,1.00,72.10,77.40,9.30,8.69,106.36,108.10,85.00,0.20,2.00,79.74,245.59,0.00,204.00,11.00
8.00,16.40,22.53,17.45,15.00,2.90,6.90,6.00,12.82,3.35,0.40,3.50,19.00,13.07,17.45,19.00,0.00,6.80,17.14,62.38,3.20,4.00,5.00,4.50,18.93,18.93,19.42,19.42,1.40,14.88,26.30,79.59,3.00,27.00,19.42,17.48,143.19,17.96,38.03,0.60,20.00,20.00,20.00,2.40,97.00,12.62,21.00,0.00,7.00,10.80,8.24,17.48,1.20,8.00,11.60,18.00,0.00,0.00,1.04,1.00,73.30,77.70,9.60,9.03,108.15,109.10,87.00,0.30,2.00,79.90,249.51,0.00,204.00,11.00
9.00,17.37,21.79,18.16,15.00,2.90,6.90,6.00,12.82,3.35,0.40,3.50,19.00,14.68,17.87,19.00,0.00,6.80,18.22,66.08,3.20,4.00,5.00,4.50,18.93,18.93,19.42,19.42,1.40,15.13,26.60,80.38,3.00,27.00,19.42,17.48,142.74,17.96,38.58,0.60,20.00,20.00,20.00,2.40,99.00,12.62,21.00,0.00,7.00,10.80,8.24,17.48,1.20,8.43,11.83,18.00,0.00,0.00,1.13,1.00,74.70,78.30,9.90,9.30,109.42,109.50,89.00,0.30,2.00,79.97,251.46,0.00,204.00,11.00
10.00,17.88,21.95,18.57,15.00,2.90,6.90,6.00,12.82,3.35,0.40,3.50,19.00,16.02,18.23,19.00,0.00,6.80,19.51,69.01,3.20,4.00,5.00,4.50,18.93,18.93,19.42,19.42,1.40,15.31,26.80,80.75,3.00,27.00,19.42,17.48,139.68,17.96,39.00,0.60,20.00,20.00,20.00,2.40,100.00,12.62,21.00,0.00,7.00,10.80,8.24,17.48,1.20,8.72,11.93,18.00,0.00,0.00,1.15,1.00,76.10,79.40,10.20,9.56,110.34,109.70,90.00,0.30,2.00,80.00,252.04,0.00,204.00,11.00
