"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.87,0.00,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,0.00,0.00,17.49,0.00,9.00,1.96,20.32,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,21.08,57.64,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,38.12,12.83,19.44,8.10,10.70,7.55,17.49,1.20,4.68,8.09,18.90,0.00,1.00,48.39,62.43,1.33,1.67,0.00,64.17,29.92,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.87,0.00,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,0.00,0.00,17.49,0.00,9.00,1.96,20.32,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,21.08,57.64,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,38.12,12.83,19.44,8.10,10.70,7.55,17.49,1.20,4.68,8.09,18.90,0.00,1.00,48.39,62.43,1.33,1.67,0.00,64.17,29.92,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.78,0.00,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,0.00,0.00,17.49,0.00,9.00,1.98,19.90,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,20.35,54.19,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,34.85,12.83,19.44,8.10,10.70,7.55,17.49,1.20,4.72,7.89,18.90,0.00,1.00,41.11,54.67,1.15,1.41,0.00,62.98,28.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.87,0.00,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,0.00,0.00,17.49,0.00,9.00,1.99,19.47,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,19.58,51.42,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,31.55,12.83,19.44,8.10,10.70,7.55,17.49,1.20,4.74,7.61,18.90,0.00,1.00,34.76,47.61,0.99,1.18,0.00,61.78,26.81,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.87,0.00,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,0.00,0.00,17.49,0.00,9.00,1.88,18.02,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,18.87,49.02,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,29.63,12.83,19.44,8.10,10.70,7.55,17.49,1.20,4.62,7.43,18.90,0.00,1.00,31.62,44.58,0.89,1.02,0.00,60.30,25.76,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.84,0.00,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,0.00,0.00,17.49,0.00,9.00,1.74,16.23,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,18.19,46.99,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,28.19,12.83,19.44,8.10,10.70,7.55,17.49,1.20,4.46,7.28,18.90,0.00,1.00,29.55,42.88,0.80,0.89,0.00,58.83,24.76,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.78,0.00,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,0.00,0.00,17.49,0.00,9.00,1.92,15.67,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,17.64,45.11,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,28.09,12.83,19.44,8.10,10.70,7.55,17.49,1.20,4.20,6.81,18.90,0.00,1.00,28.51,42.64,0.72,0.78,0.00,57.30,23.66,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.93,0.00,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,0.00,0.00,17.49,0.00,9.00,2.21,15.52,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,17.20,43.37,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,28.44,12.83,19.44,8.10,10.70,7.55,17.49,1.20,3.90,6.23,18.90,0.00,1.00,27.81,42.89,0.63,0.70,0.00,55.78,22.53,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.81,0.00,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,0.00,0.00,17.49,0.00,9.00,2.35,13.97,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,16.79,42.00,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,27.69,12.83,19.44,8.10,10.70,7.55,17.49,1.20,3.88,5.98,18.90,0.00,1.00,27.14,42.01,0.54,0.60,0.00,54.27,21.14,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.79,0.00,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,0.00,0.00,17.49,0.00,9.00,2.45,11.96,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,16.42,41.00,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,26.57,12.83,19.44,8.10,10.70,7.55,17.49,1.20,3.95,5.84,18.90,0.00,1.00,26.49,40.75,0.44,0.50,0.00,52.76,19.65,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
