"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
11.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,12.26,50.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,57.56,6.70,13.31,0.00,144.33,31.47,31.44,31.49,31.46,160.93,173.07,160.99,0.00,67.01,52.58,0.00,60.65,53.05,30.67,30.56,30.55,45.75,45.78,31.45,31.45,203.20,19.42,20.25
12.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,12.26,50.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,55.16,6.70,12.76,0.00,0.00,0.00,35.75,41.56,41.56,0.00,197.14,184.23,0.00,67.01,52.58,66.56,0.00,53.05,30.67,30.56,30.55,46.64,46.67,24.50,24.50,203.20,19.42,20.25
13.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,12.26,50.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,41.07,6.70,9.50,0.00,0.00,0.00,53.36,0.00,53.50,0.00,167.31,155.71,0.00,67.01,52.58,43.24,33.47,53.05,30.67,30.56,30.55,45.75,45.78,21.98,21.98,203.20,19.42,20.25
14.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,0.00,50.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,23.32,6.70,5.39,0.00,0.00,41.62,41.56,41.68,0.00,0.00,100.27,94.28,0.00,67.01,0.00,28.09,28.60,53.05,30.67,30.56,30.55,45.75,45.78,20.62,20.62,203.20,19.42,20.25
15.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,50.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,44.41,6.70,10.27,0.00,0.00,21.94,21.94,56.99,0.00,0.00,111.90,105.65,0.00,67.01,30.93,47.97,50.30,53.05,30.67,30.56,30.55,47.06,47.08,21.56,21.56,203.20,19.42,20.25
16.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,11.23,50.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,47.54,6.70,11.00,150.71,0.00,23.80,43.00,43.12,0.00,0.00,110.76,104.56,0.00,0.00,53.02,51.12,40.81,53.05,30.67,30.56,30.55,46.91,46.94,22.65,22.65,203.20,19.42,20.25
17.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,62.13,6.70,14.37,0.00,157.53,36.16,35.80,64.22,0.00,0.00,139.88,131.33,0.00,0.00,54.01,44.28,42.69,53.05,30.67,30.56,30.55,47.06,47.08,48.54,48.53,203.20,19.42,20.25
18.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,66.58,6.70,15.40,0.00,162.19,55.82,29.41,29.55,29.55,0.00,143.64,134.66,0.00,0.00,56.58,41.96,48.65,53.05,30.67,30.56,30.55,47.06,47.08,50.27,50.26,203.20,19.42,20.25
19.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,73.73,6.70,17.05,0.00,169.25,26.36,26.30,28.38,26.36,0.00,140.13,131.56,0.00,67.01,45.00,53.60,46.05,53.05,30.67,30.56,30.55,47.06,47.08,71.80,71.78,203.20,19.42,20.25
20.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,77.01,6.70,17.81,0.00,175.32,34.85,34.53,59.71,34.85,0.00,141.80,133.03,0.00,67.01,45.00,44.87,53.47,53.05,30.67,30.56,30.55,47.06,47.08,83.44,83.41,203.20,19.42,20.25
21.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,12.26,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,77.29,6.70,17.88,0.00,178.44,25.62,56.73,57.41,25.62,0.00,142.63,133.76,0.00,67.01,30.93,45.39,54.34,53.05,30.67,30.56,30.55,47.20,47.23,93.87,93.83,203.20,19.42,20.25
22.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,11.22,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,72.99,6.70,16.88,176.46,0.00,25.85,54.19,54.81,25.85,0.00,129.53,122.07,0.00,67.01,45.00,51.87,44.83,53.05,30.67,30.56,30.55,46.91,46.94,76.53,76.50,203.20,19.42,20.25
23.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,13.30,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,77.96,6.70,18.03,181.57,0.00,28.20,41.38,41.70,56.05,0.00,131.68,124.01,0.00,67.01,45.00,44.69,55.29,53.05,30.67,30.56,30.55,47.20,47.23,77.44,77.41,203.20,19.42,20.25
24.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,12.26,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,74.66,6.70,17.27,178.25,0.00,34.33,34.02,58.18,34.33,0.00,128.88,121.48,0.00,0.00,57.12,52.78,45.47,53.05,30.67,30.56,30.55,47.06,47.08,69.75,69.73,203.20,19.42,20.25
25.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,12.26,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,72.11,6.70,16.68,174.52,0.00,41.49,34.23,56.50,24.04,0.00,120.95,114.20,0.00,0.00,53.71,46.17,49.69,53.05,30.67,30.56,30.55,47.06,47.08,67.43,67.42,203.20,19.42,20.25
26.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,5.05,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,65.87,6.70,15.24,164.23,0.00,32.45,46.97,32.45,32.45,0.00,0.00,184.23,0.00,0.00,46.72,41.69,48.08,53.05,30.67,30.56,30.55,47.06,47.08,32.69,32.68,203.20,19.42,20.25
27.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,0.00,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,57.77,6.70,13.36,165.40,0.00,27.83,27.74,38.69,38.57,0.00,0.00,175.88,0.00,0.00,38.36,39.91,45.00,53.05,30.67,30.56,30.55,47.06,47.08,26.20,26.20,203.20,19.42,20.25
28.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,0.00,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,54.74,6.70,12.66,163.86,0.00,27.41,0.00,43.87,36.11,0.00,0.00,169.97,0.00,0.00,36.49,39.83,44.81,53.05,30.67,30.56,30.55,47.06,47.08,25.08,25.08,203.20,19.42,20.25
29.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,6.98,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,53.84,6.70,12.45,164.56,0.00,31.49,31.46,31.51,31.48,0.00,173.01,0.00,0.00,0.00,35.56,45.50,36.72,53.05,30.67,30.56,30.55,46.91,46.94,48.53,48.52,203.20,19.42,20.25
30.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,12.26,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,58.16,6.70,13.45,169.16,0.00,43.71,0.00,43.85,43.64,0.00,197.14,0.00,0.00,0.00,42.54,42.82,42.78,53.05,30.67,30.56,30.55,47.20,47.23,59.67,59.66,203.20,19.42,20.25
31.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,12.26,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,61.80,6.70,14.30,167.09,0.00,32.22,31.98,40.18,32.22,0.00,130.16,122.64,0.00,0.00,49.68,0.00,60.65,53.05,30.67,30.56,30.55,46.91,46.94,24.91,24.91,203.20,19.42,20.25
32.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,12.26,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,66.42,6.70,15.36,168.29,0.00,28.62,44.57,28.62,41.02,110.84,117.38,110.86,0.00,0.00,63.57,42.05,48.78,53.05,30.67,30.56,30.55,47.06,47.08,36.86,36.86,203.20,19.42,20.25
33.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,13.35,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,78.15,6.70,18.08,173.53,0.00,32.34,47.01,32.34,50.65,133.29,142.13,133.32,0.00,0.00,66.99,42.14,48.69,53.05,30.67,30.56,30.55,47.06,47.08,26.24,26.24,203.20,19.42,20.25
34.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,181.54,0.00,62.18,61.80,27.33,27.33,163.13,175.43,163.19,0.00,0.00,76.30,49.77,43.46,53.05,30.67,30.56,30.55,47.06,47.08,50.76,50.75,203.20,19.42,20.25
35.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,181.19,0.00,39.25,38.76,64.44,39.25,171.31,184.05,171.38,0.00,69.25,47.75,46.37,47.38,53.05,30.67,30.56,30.55,47.20,47.23,57.03,57.02,203.20,19.42,20.25
36.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,84.86,6.70,19.63,174.79,0.00,31.88,60.91,43.98,31.88,166.93,179.47,166.99,0.00,70.28,41.16,42.38,43.12,53.05,30.67,30.56,30.55,46.91,46.94,34.23,34.23,203.20,19.42,20.25
37.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,109.53,5.13,2.82,163.91,112.36,103.32,44.06,23.83,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,227.41,227.15,28.27,67.10,67.88,28.27,184.17,197.14,184.23,0.00,74.91,76.30,61.93,50.53,53.05,30.67,30.56,30.55,47.06,47.08,110.26,110.22,203.20,19.42,20.25
38.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,128.16,5.13,2.82,163.91,112.36,109.50,44.06,18.88,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,228.46,228.19,67.50,67.10,33.43,22.53,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,53.05,30.67,30.56,30.55,47.06,47.08,110.26,110.22,203.20,19.42,20.25
39.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,134.34,5.13,2.82,163.91,112.36,117.97,44.06,18.68,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,228.46,228.19,29.44,67.10,67.88,29.44,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,53.05,30.67,30.56,30.55,47.20,47.23,110.26,110.22,203.20,19.42,20.25
40.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,131.85,5.13,2.82,163.91,112.36,115.96,44.06,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,228.46,228.19,67.50,67.10,67.88,20.62,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,53.05,30.67,30.56,30.55,46.91,46.94,110.26,110.22,203.20,19.42,20.25
41.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,137.25,5.13,2.82,163.91,112.36,120.67,44.06,24.59,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,228.46,228.19,28.44,67.10,67.88,28.44,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,53.05,30.67,30.56,30.55,47.20,47.23,110.26,110.22,203.20,19.42,20.25
42.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,105.81,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,225.18,224.92,23.14,67.10,67.88,35.27,184.17,197.14,184.23,0.00,74.91,76.30,53.54,54.88,53.05,30.67,30.56,30.55,47.02,47.05,110.26,110.22,203.20,19.42,20.25
43.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,99.51,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,224.66,224.40,32.73,67.10,67.88,32.73,184.17,197.14,184.23,0.00,74.91,76.30,59.22,48.36,53.05,30.67,30.56,30.55,47.09,47.12,108.64,108.59,203.20,19.42,20.25
44.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,81.71,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,219.21,218.95,25.25,67.10,67.88,25.25,184.17,197.14,184.23,0.00,74.91,76.30,54.65,45.13,53.05,30.67,30.56,30.55,47.06,47.08,98.31,98.27,203.20,19.42,20.25
45.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,81.71,5.13,2.82,163.91,112.36,103.32,44.06,29.55,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,217.37,217.11,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,47.43,48.51,53.05,30.67,30.56,30.55,47.06,47.08,97.60,97.56,203.20,19.42,20.25
46.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,81.71,5.13,2.82,163.91,112.36,103.32,44.06,24.74,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,207.30,207.06,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,39.61,51.22,53.05,30.67,30.56,30.55,47.06,47.08,23.41,23.41,203.20,19.42,20.25
47.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,10.96,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,168.36,168.33,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,53.40,30.26,31.52,53.05,30.67,30.56,30.55,46.91,46.94,0.00,0.00,203.20,19.42,20.25
48.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,26.42,14.92,81.71,5.13,2.82,163.91,112.36,103.32,44.06,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,193.34,193.17,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,53.40,53.40,66.47,53.05,30.67,30.56,30.55,47.20,47.23,0.00,31.10,203.20,19.42,20.25
