"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,24.57,0.00,14.00,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.80,8.20,10.00,8.10,10.44,14.93,5.00,19.32,19.32,19.51,19.51,0.00,0.00,23.15,57.97,3.05,0.00,19.51,19.32,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,32.00,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,0.00,0.18,9.00,0.00,1.00,56.69,50.31,4.51,3.80,0.00,94.12,17.00,0.00,2.00,0.00
2.00,0.00,24.52,0.00,14.00,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.80,9.13,26.10,8.10,10.44,14.93,5.00,19.32,19.32,19.51,19.51,0.00,0.00,16.27,39.43,3.05,0.00,19.51,19.32,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,22.63,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.73,7.88,9.00,0.00,1.00,29.89,56.83,1.48,1.02,0.00,81.00,5.96,0.00,2.00,0.00
3.00,0.00,24.62,0.00,14.00,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.80,9.88,25.22,8.10,10.44,14.93,5.00,19.32,19.32,19.51,19.51,0.00,0.00,14.79,35.35,3.05,0.00,19.51,19.32,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,17.33,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.72,8.25,9.00,0.00,1.00,26.75,53.55,1.09,0.77,0.00,73.93,4.45,0.00,2.00,0.00
4.00,0.00,24.41,0.00,14.00,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.80,10.03,24.02,8.10,10.44,14.93,5.00,19.32,19.32,19.51,19.51,0.00,0.00,13.28,33.10,3.05,0.00,19.51,19.32,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,13.34,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.86,8.36,9.00,0.00,1.00,23.70,48.90,0.83,0.60,0.00,66.60,3.37,0.00,2.00,0.00
5.00,0.00,24.31,0.00,14.00,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.80,10.04,22.79,8.10,10.44,14.93,5.00,19.32,19.32,19.51,19.51,0.00,0.00,11.89,30.51,3.05,0.00,19.51,19.32,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,9.66,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,5.01,8.51,9.00,0.00,1.00,20.78,44.43,0.60,0.45,0.00,59.53,2.40,0.00,2.00,0.00
6.00,0.00,24.15,0.00,14.00,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.80,9.62,21.46,8.10,10.44,14.93,5.00,19.32,19.32,19.51,19.51,0.00,0.00,10.84,26.93,3.05,0.00,19.51,19.32,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,6.89,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,5.18,8.80,9.00,0.00,1.00,18.26,40.51,0.48,0.39,0.00,53.24,1.75,0.00,2.00,0.00
7.00,0.00,24.19,0.00,14.00,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.80,9.32,20.43,8.10,10.44,14.93,5.00,19.32,19.32,19.51,19.51,0.00,0.00,9.86,23.85,3.05,0.00,19.51,19.32,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,4.71,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,5.32,8.92,9.00,0.00,1.00,16.01,36.91,0.38,0.33,0.00,47.34,1.34,0.00,2.00,0.00
8.00,0.00,24.28,0.00,14.00,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.80,9.42,20.29,8.10,10.44,14.93,5.00,19.32,19.32,19.51,19.51,0.00,0.00,9.06,22.30,3.05,0.00,19.51,19.32,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,4.30,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,5.31,8.53,9.00,0.00,1.00,14.61,34.29,0.35,0.30,0.00,42.60,1.60,0.00,2.00,0.00
9.00,0.00,24.15,0.00,14.00,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.80,9.51,19.90,8.10,10.44,14.93,5.00,19.32,19.32,19.51,19.51,0.00,0.00,8.63,21.46,3.05,0.00,19.51,19.32,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,4.32,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,5.34,8.34,9.00,0.00,1.00,14.37,33.20,0.33,0.29,0.00,39.77,1.90,0.00,2.00,0.00
10.00,0.00,24.22,0.00,14.00,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.80,9.60,18.77,8.10,10.44,14.93,5.00,19.32,19.32,19.51,19.51,0.00,0.00,9.26,22.71,3.05,0.00,19.51,19.32,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,5.67,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,5.48,8.76,9.00,0.00,1.00,17.64,36.65,0.34,0.34,0.00,42.66,2.31,0.00,2.00,0.00
