"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,4.88,0.00,110.91,19.29,3.81,41.50,0.00,95.81,8.91,3.85,2.11,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,0.00,11.08,229.57,229.31,20.51,67.42,43.85,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.64,30.79,30.68,30.67,87.54,84.00,110.80,30.73
2.00,78.57,30.10,67.46,646.80,211.44,4.88,0.00,110.91,19.29,3.81,41.50,0.00,81.26,8.91,3.85,2.11,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,0.00,11.08,229.57,229.31,43.85,67.42,20.51,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.64,30.82,30.70,30.70,87.54,84.00,110.80,30.73
3.00,78.57,30.10,67.46,646.80,211.44,4.88,0.00,110.91,19.29,3.81,41.50,0.00,92.72,8.91,3.85,2.11,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,0.00,11.08,229.57,229.31,20.51,67.42,43.85,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.64,30.82,30.70,30.70,87.54,84.00,110.80,47.32
4.00,78.57,30.10,67.46,646.80,211.44,4.88,0.00,110.91,19.29,3.81,41.50,0.00,60.05,8.91,3.85,2.11,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,0.00,11.08,229.57,229.31,20.51,67.42,43.85,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.64,30.82,30.70,30.70,87.54,84.00,110.80,47.32
5.00,78.57,30.10,67.46,646.80,211.44,4.88,0.00,110.91,19.29,3.81,41.50,0.00,45.00,8.91,3.85,2.11,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,0.00,11.08,229.57,229.31,20.51,67.42,43.85,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.64,30.82,30.70,30.70,87.54,84.00,110.80,47.32
6.00,78.57,30.10,67.46,646.80,211.44,4.88,0.00,110.91,19.29,3.81,41.50,0.00,45.00,8.91,3.85,2.11,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,31.38,0.00,7.29,229.57,229.31,20.51,67.42,43.85,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.64,30.82,30.70,30.70,87.54,84.00,110.80,47.32
7.00,78.57,30.10,67.46,646.80,211.44,4.88,0.00,110.91,19.29,3.81,41.50,0.00,45.00,8.91,3.85,2.11,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,31.53,0.00,7.33,229.57,229.31,20.51,67.42,43.85,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.64,30.82,30.70,30.70,87.54,84.00,110.80,47.32
8.00,78.57,30.10,67.46,646.80,211.44,4.88,0.00,110.91,19.29,3.81,41.50,0.00,45.00,8.91,3.85,2.11,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,34.63,0.00,8.05,229.57,229.31,20.51,67.42,43.85,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.64,30.82,30.70,30.70,87.54,84.00,110.80,47.32
9.00,78.57,30.10,67.46,646.80,211.44,4.88,0.00,110.91,19.29,3.81,41.50,0.00,54.52,8.91,3.85,2.11,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,0.00,11.08,229.57,229.31,20.51,67.42,43.85,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.64,30.82,30.70,30.70,87.54,84.00,110.80,47.32
10.00,78.57,30.10,67.46,646.80,211.44,4.88,0.00,110.91,19.29,3.81,41.50,0.00,72.14,8.91,3.85,2.11,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,0.00,11.08,229.57,229.31,28.29,67.42,28.29,28.29,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.64,30.82,30.70,30.70,87.54,84.00,110.80,47.32
