"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,1.20,23.75,2.70,6.00,4.20,7.10,14.09,20.21,3.20,2.00,5.00,17.00,5.96,5.63,19.29,12.63,8.00,4.79,20.18,8.00,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,2.38,7.79,29.06,3.97,24.00,19.44,18.46,71.30,17.88,16.03,0.00,20.00,20.00,20.00,2.40,86.00,12.83,19.44,8.00,10.80,8.12,0.00,2.40,0.00,0.18,19.00,2.00,2.00,27.40,27.50,2.70,4.09,58.00,22.70,86.00,0.55,2.00,30.08,159.97,20.00,55.00,22.00,0.50,7.02,87.94
2.00,0.23,23.80,1.78,6.00,4.20,7.10,14.09,20.21,2.00,2.00,5.00,17.00,1.56,3.84,19.29,12.63,8.00,4.35,20.83,8.01,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,1.61,8.00,29.15,3.97,23.90,19.44,18.46,30.00,17.88,8.17,0.00,20.00,20.00,20.00,2.40,90.00,12.83,19.44,8.00,10.80,8.12,0.00,2.40,0.00,0.00,19.00,2.00,2.00,26.00,27.60,2.58,3.80,28.50,22.80,90.00,0.55,2.00,12.64,108.56,20.00,2.00,22.00,0.50,6.51,61.91
3.00,0.01,23.84,0.80,6.00,4.20,7.10,14.09,20.21,2.00,2.00,5.00,17.00,0.02,1.87,19.29,12.63,8.00,3.82,21.98,8.01,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.73,8.08,29.20,3.97,24.10,19.44,18.46,8.20,17.88,2.27,0.00,20.00,20.00,20.00,2.40,90.00,12.83,19.44,8.00,10.80,8.12,0.00,2.40,0.00,0.00,19.00,2.00,2.00,24.30,27.70,2.39,3.48,7.40,22.30,90.00,0.55,2.00,3.24,48.44,20.00,1.00,22.00,0.50,5.99,27.71
4.00,0.00,23.71,0.18,6.00,4.20,7.10,14.09,20.21,1.00,2.00,5.00,17.00,0.00,0.65,19.29,12.63,8.00,3.04,24.62,8.01,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.15,8.04,29.20,3.97,24.10,19.44,18.46,1.50,17.88,0.35,0.00,20.00,20.00,20.00,2.40,87.00,12.83,19.44,8.00,10.80,8.12,0.00,2.40,0.00,0.00,19.00,2.00,2.00,23.90,29.10,2.02,3.06,1.20,22.70,87.00,0.55,2.00,0.68,9.55,20.00,0.00,22.00,0.50,3.00,1.82
5.00,0.00,23.84,0.01,6.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.09,19.29,12.63,8.00,2.27,26.54,8.01,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.01,7.95,29.00,3.97,24.30,19.44,18.46,0.00,17.88,0.00,0.00,20.00,20.00,20.00,2.40,81.00,12.83,19.44,8.00,10.80,8.12,0.00,2.40,0.00,0.00,19.00,2.00,2.00,24.10,30.90,1.67,2.67,0.00,23.40,81.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.50,0.00,0.00
6.00,0.00,23.84,0.00,6.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,1.52,26.31,8.01,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,7.81,28.58,3.97,24.30,19.44,18.46,0.00,17.88,0.00,0.60,20.00,20.00,20.00,2.40,71.00,12.83,19.44,8.00,10.80,8.12,0.00,2.40,0.00,0.00,19.00,2.00,2.00,22.30,30.60,1.38,2.40,0.00,23.30,71.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.50,0.00,0.00
7.00,0.00,23.71,0.00,6.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,0.93,26.25,8.01,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,7.65,28.14,3.97,24.40,19.44,18.46,0.00,17.88,0.00,0.60,20.00,20.00,20.00,2.40,61.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.00,19.00,2.00,2.00,20.00,29.60,1.16,2.17,0.00,22.80,65.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.50,0.00,0.00
8.00,0.00,23.81,0.00,6.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,0.78,26.69,8.02,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,7.46,27.67,3.97,24.40,19.44,18.46,0.00,17.88,0.00,0.60,20.00,20.00,20.00,2.40,56.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.00,18.90,2.00,2.00,19.10,29.30,1.12,2.09,0.00,22.70,58.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.50,0.00,0.00
9.00,0.00,23.84,0.00,6.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,0.72,26.92,8.03,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,7.23,26.28,3.97,24.40,19.44,18.46,0.00,17.88,0.00,0.60,20.00,20.00,20.00,2.40,42.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.00,18.90,2.00,2.00,18.80,29.30,1.06,1.96,0.00,22.60,42.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.50,0.00,0.00
10.00,0.00,23.90,0.00,6.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,0.89,26.52,8.02,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,6.95,23.97,3.97,24.60,19.44,18.46,0.00,17.88,0.00,0.60,20.00,20.00,20.00,2.40,33.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.00,0.00,18.90,2.00,2.00,17.60,27.60,0.94,1.65,0.00,20.60,33.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.50,0.00,0.00
