"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,14.35,23.76,8.66,17.00,2.90,8.20,4.50,9.85,1.50,0.00,3.40,0.00,14.82,14.66,19.00,0.00,7.00,24.50,50.20,3.90,6.00,15.53,2.50,18.45,17.67,10.00,10.00,2.80,12.03,25.60,78.40,2.75,27.00,19.42,19.03,116.72,17.96,27.34,0.60,7.00,8.00,8.00,2.40,89.30,11.84,17.50,19.42,4.30,10.70,7.58,13.40,1.20,7.72,11.55,18.00,0.00,0.00,1.10,1.23,43.09,109.40,4.13,7.34,85.49,99.56,95.90,0.30,1.90,66.38,200.32
2.00,14.57,23.66,9.73,17.00,2.90,8.20,4.50,9.85,1.50,0.00,3.40,0.00,15.15,14.63,19.00,0.00,7.00,24.30,56.00,3.90,6.00,15.53,2.50,18.45,17.67,10.00,10.00,2.80,12.00,25.60,78.70,2.75,27.00,19.42,19.03,115.30,17.96,26.70,0.60,7.00,8.00,8.00,2.40,87.90,11.84,17.50,19.42,4.30,10.70,7.58,13.40,1.20,8.81,11.99,18.00,0.00,0.00,1.13,1.23,42.66,109.90,4.32,7.66,85.08,101.37,95.70,0.30,1.90,66.74,200.50
3.00,14.42,23.56,10.60,17.00,2.90,8.20,4.50,9.85,1.50,0.00,3.40,0.00,13.98,14.79,19.00,0.00,7.00,24.10,61.70,3.90,6.00,15.53,2.50,18.45,17.67,10.00,10.00,2.80,11.90,25.50,78.80,2.75,27.00,19.42,19.03,111.51,17.96,24.66,0.60,7.00,8.00,8.00,2.40,85.90,11.84,17.50,19.42,4.30,10.70,7.58,13.40,1.20,9.77,12.35,18.00,0.00,0.00,1.12,1.23,43.95,110.30,4.55,8.04,83.54,103.23,95.10,0.40,1.90,67.43,201.01
4.00,14.31,23.51,11.01,17.00,2.90,8.20,4.50,9.85,1.50,0.00,3.40,0.00,13.26,14.96,19.00,0.00,7.00,24.00,66.70,3.90,6.00,15.53,2.50,18.45,17.67,10.00,10.00,2.80,11.90,25.10,78.90,2.75,27.00,19.42,19.03,109.14,17.96,22.91,0.60,7.00,8.00,8.00,2.40,89.80,11.84,17.50,19.42,4.30,10.70,7.58,13.20,1.20,10.32,12.44,18.00,0.00,0.00,1.14,1.23,37.96,110.80,4.82,8.59,82.60,105.21,99.30,0.40,1.90,67.89,201.97
5.00,14.22,23.01,10.75,17.00,2.90,8.20,4.50,9.85,1.50,0.00,3.40,0.00,13.16,15.05,19.00,0.00,7.00,24.00,71.60,3.90,6.00,15.53,2.50,18.45,17.67,10.00,10.00,2.80,11.99,24.60,79.10,2.75,27.00,19.42,19.03,109.57,17.96,21.85,0.60,7.00,8.00,8.00,2.40,96.00,11.84,17.50,19.42,4.30,10.70,7.58,13.20,1.20,10.68,12.47,18.00,0.00,0.00,1.13,1.23,32.20,111.70,5.04,9.16,82.73,106.89,105.60,0.40,1.90,67.94,206.44
6.00,14.00,23.27,9.74,17.00,2.90,8.20,4.50,9.85,1.50,0.00,3.40,0.00,13.30,15.11,19.00,0.00,7.00,24.80,73.10,3.90,6.00,15.53,2.50,18.45,17.67,10.00,10.00,2.80,12.08,24.70,79.70,2.75,27.00,19.42,19.03,110.31,17.96,20.64,0.60,7.00,8.00,8.00,2.40,101.00,11.84,17.50,19.42,4.30,10.70,7.58,13.20,1.20,10.49,12.34,18.00,0.00,0.00,1.12,1.23,24.99,111.00,5.16,9.75,82.75,107.65,111.40,0.40,1.90,67.86,213.86
7.00,13.59,23.01,8.46,17.00,2.90,8.20,4.50,9.85,1.50,0.00,3.40,0.00,13.69,15.16,19.00,0.00,7.00,25.90,73.40,3.80,6.00,15.53,2.50,18.45,17.67,10.00,10.00,2.80,12.15,24.90,80.60,2.75,27.00,19.42,19.03,110.86,17.96,19.05,0.60,7.00,8.00,8.00,2.40,105.80,11.84,17.50,19.42,4.30,10.70,7.58,13.20,1.20,10.40,12.36,18.00,0.00,0.00,1.12,1.23,22.88,108.70,5.30,10.21,82.38,108.33,117.20,0.30,1.90,67.70,214.64
8.00,13.12,23.04,7.46,17.00,2.90,8.20,4.50,9.85,1.50,0.00,3.40,0.00,13.70,15.11,19.00,0.00,7.00,26.70,72.80,3.80,6.00,15.53,2.50,18.45,17.67,10.00,10.00,2.80,12.10,25.10,81.30,2.75,27.00,19.42,19.03,109.41,17.96,17.45,0.60,7.00,8.00,8.00,2.40,109.90,11.84,17.50,19.42,4.30,10.70,7.58,13.20,1.20,10.65,12.79,18.00,0.00,0.00,0.95,1.23,50.60,106.40,6.03,10.29,80.83,108.75,122.50,0.20,1.90,67.13,208.46
9.00,12.57,22.78,6.43,17.00,2.90,8.20,4.50,9.85,1.50,0.00,3.40,0.00,12.99,14.93,19.00,0.00,7.00,27.50,72.00,3.80,6.00,15.53,2.50,18.45,17.67,10.00,10.00,2.80,11.86,25.40,82.00,2.75,27.00,19.42,19.03,102.96,17.96,15.41,0.60,7.00,8.00,8.00,2.40,113.90,11.84,17.50,19.42,4.30,10.70,7.58,13.20,1.20,10.87,13.17,18.00,0.00,0.00,0.92,1.23,33.81,104.20,5.70,10.35,76.03,109.36,127.60,0.20,1.90,66.15,202.79
10.00,11.90,22.89,5.43,17.00,2.90,8.20,4.50,9.85,1.50,0.00,3.40,0.00,10.91,14.44,19.00,0.00,7.00,27.80,71.30,3.80,6.00,15.53,2.50,18.45,17.67,10.00,10.00,2.80,11.29,25.80,82.80,2.75,27.00,19.42,19.03,97.63,17.96,14.33,0.60,7.00,8.00,8.00,2.40,115.70,11.84,17.50,19.42,4.30,10.70,7.58,13.20,1.20,11.03,13.36,18.00,0.00,0.00,0.86,1.23,33.62,102.70,5.65,10.35,71.21,110.52,130.90,0.10,1.90,63.55,196.74
