"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,14.11,23.68,12.58,14.00,4.20,0.00,0.00,19.14,3.60,0.40,3.40,0.00,18.04,13.24,17.49,0.00,8.20,3.39,9.33,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,13.16,1.71,0.00,3.20,24.20,19.44,18.46,138.90,17.88,28.12,0.00,19.44,19.44,19.44,2.40,4.68,12.83,19.44,8.00,10.80,8.23,0.00,2.40,11.21,12.31,18.90,0.62,0.00,1.00,1.00,0.24,0.82,101.10,0.00,0.00,0.20,2.00,76.75,240.00,11.00,199.00,22.00,0.26,34.49,51.64
2.00,15.74,23.75,13.72,14.00,4.20,0.00,0.00,19.14,3.60,0.40,3.40,0.00,18.32,13.31,17.49,0.00,8.20,3.39,9.63,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,13.10,1.79,0.00,3.20,24.00,19.44,18.46,136.80,17.88,22.79,0.00,19.44,19.44,19.44,2.40,10.01,12.83,19.44,8.00,10.80,8.23,0.00,2.40,11.69,12.49,18.90,0.70,0.00,1.00,5.00,0.38,1.22,100.40,0.00,0.00,0.30,2.00,64.87,240.00,11.00,199.00,22.00,0.28,23.96,51.64
3.00,17.11,23.69,14.61,14.00,4.20,0.00,0.00,19.14,3.60,0.40,3.40,0.00,18.70,8.36,17.49,0.00,8.20,2.14,11.53,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,12.88,1.88,0.00,3.20,23.80,19.44,18.46,131.80,17.88,22.90,0.00,19.44,19.44,19.44,2.40,10.66,12.83,19.44,8.00,10.80,8.23,0.00,2.40,11.93,12.74,18.90,0.76,0.00,8.00,8.00,0.65,1.78,97.10,0.00,0.00,0.30,2.00,66.18,240.00,11.00,199.00,22.00,0.31,22.27,51.64
4.00,17.98,23.68,15.01,14.00,4.20,0.00,0.00,19.14,3.60,0.40,3.40,0.00,19.00,8.78,17.49,0.00,8.20,3.31,15.28,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,12.34,1.97,5.00,3.20,23.60,19.44,18.46,117.50,17.88,26.11,0.00,19.44,19.44,19.44,2.40,30.75,12.83,19.44,8.00,10.80,8.23,0.00,2.40,12.08,13.00,19.00,0.78,1.20,12.00,13.00,0.95,2.39,86.40,2.00,0.00,0.30,2.00,63.14,240.00,11.00,199.00,22.00,0.33,27.68,51.64
5.00,18.20,23.77,14.89,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,19.05,14.34,17.49,0.00,8.20,3.00,19.34,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,11.47,2.27,8.00,3.20,23.40,19.44,18.46,92.80,17.88,24.08,0.00,19.44,19.44,19.44,2.40,40.37,12.83,19.44,8.00,10.80,8.23,0.00,2.40,12.54,13.11,19.00,0.77,1.20,15.00,20.00,0.95,2.83,76.60,8.00,10.00,0.40,2.00,68.56,240.00,11.00,199.00,22.00,0.34,20.87,51.64
6.00,17.88,23.82,14.52,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,18.68,14.63,17.49,0.00,8.20,3.86,26.84,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,11.56,2.64,11.00,3.20,23.50,19.44,18.46,83.60,17.88,21.45,0.00,19.44,19.44,19.44,2.40,49.48,12.83,19.44,8.00,10.80,8.23,0.00,2.40,13.09,13.16,19.00,0.78,1.20,18.96,25.49,0.84,3.20,68.60,12.00,22.00,0.40,2.00,67.00,238.00,11.00,192.20,22.00,0.34,17.02,51.64
7.00,17.34,23.72,13.34,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,17.31,14.68,17.49,0.00,8.20,4.65,27.14,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,11.72,2.43,13.40,3.20,23.70,19.44,18.46,68.00,17.88,18.23,0.60,19.44,19.44,19.44,2.40,60.08,12.83,19.44,8.00,10.80,8.23,17.49,2.40,13.50,13.66,19.00,0.77,1.20,21.14,27.67,1.13,3.43,58.50,16.00,38.00,0.40,2.00,65.01,229.80,11.00,189.20,22.00,0.34,6.77,51.64
8.00,16.89,23.70,10.66,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,16.35,14.47,17.49,0.00,8.20,5.41,25.05,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,11.24,2.03,14.60,3.20,23.80,19.44,18.46,53.70,17.88,14.55,0.60,19.44,19.44,19.44,2.40,71.18,12.83,19.44,8.00,10.80,8.23,17.49,2.40,13.85,14.32,19.00,0.77,1.20,23.38,29.95,1.56,3.63,46.20,20.00,68.17,0.40,2.00,57.70,244.30,11.00,218.30,22.00,0.32,16.24,85.00
9.00,15.92,23.89,8.08,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,16.38,14.08,17.49,0.00,8.20,5.40,26.29,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,9.97,2.36,16.70,3.20,23.70,19.44,18.46,45.80,17.88,11.02,0.60,19.44,19.44,19.44,2.40,81.68,12.83,19.44,8.00,10.80,8.23,17.49,2.40,13.84,14.43,19.00,0.77,1.20,26.08,33.02,1.90,3.88,34.40,23.20,82.64,0.30,2.00,45.28,252.30,11.00,218.40,22.00,0.30,11.62,90.00
10.00,13.83,23.90,6.40,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,16.36,13.31,17.49,0.00,8.20,5.12,28.64,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,8.64,2.93,18.40,3.20,23.70,19.44,18.46,33.20,17.88,7.95,0.60,19.44,19.44,19.44,2.40,91.99,12.83,19.44,8.00,10.80,8.23,17.49,2.40,13.70,14.37,19.00,0.65,1.20,28.59,35.78,2.22,4.16,23.70,23.80,95.96,0.20,2.00,38.03,252.20,11.00,196.60,22.00,0.27,7.31,104.03
11.00,10.76,23.68,5.22,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,15.14,12.17,17.49,0.00,8.20,4.84,28.95,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,7.57,3.36,19.10,3.20,23.80,19.44,18.46,24.70,17.88,5.50,0.60,19.44,19.44,19.44,2.40,101.45,12.83,19.44,8.00,10.80,8.23,17.49,2.40,13.33,13.65,19.00,0.63,1.20,29.42,35.67,2.31,4.07,17.10,23.90,103.84,0.20,2.00,34.06,230.60,11.00,210.10,22.00,0.25,7.85,104.16
12.00,7.33,23.56,4.35,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,13.22,9.70,17.49,0.00,8.20,4.56,28.57,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,5.08,3.74,19.80,3.20,23.80,19.44,18.46,18.70,17.88,3.86,0.60,19.44,19.44,19.44,2.40,110.63,12.83,19.44,8.00,10.80,8.23,17.49,2.40,12.88,12.71,19.00,0.59,1.20,32.00,35.02,2.32,3.86,13.60,25.00,109.89,0.10,2.00,30.34,180.10,11.00,217.00,22.00,0.21,7.84,99.28
13.00,3.99,23.75,3.31,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,10.26,7.10,17.49,0.00,8.20,4.29,25.29,6.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,3.22,3.78,20.40,3.20,23.80,19.44,18.46,13.40,17.88,2.57,0.60,19.44,19.44,19.44,2.40,115.94,12.83,19.44,8.00,10.80,8.23,17.49,2.40,12.38,11.85,19.00,0.50,1.20,32.00,34.52,2.31,3.88,10.10,28.00,116.33,0.10,2.00,27.54,251.60,11.00,206.70,22.00,0.17,4.06,0.00
14.00,1.55,23.79,2.40,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,8.59,5.06,17.49,0.00,8.20,4.02,21.05,6.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,2.42,3.71,20.70,3.20,24.00,19.44,18.46,8.30,17.88,1.73,0.60,19.44,19.44,19.44,2.40,119.97,12.83,19.44,8.00,10.80,8.23,17.49,2.40,11.86,11.02,19.00,0.36,1.20,32.00,34.20,2.29,3.96,6.80,29.00,122.89,0.10,2.00,23.39,232.80,11.00,172.60,22.00,0.13,5.67,0.00
15.00,0.35,23.66,1.62,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,5.47,3.59,17.49,0.00,8.20,3.56,20.99,6.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,1.74,4.18,20.40,3.20,24.10,19.44,18.46,4.40,17.88,1.04,0.60,19.44,19.44,19.44,2.40,120.88,12.83,19.44,8.00,10.80,8.23,17.49,2.40,11.04,10.49,19.00,0.31,1.20,28.82,34.51,2.15,3.74,4.00,24.70,125.66,0.10,2.00,13.97,139.10,11.00,69.00,22.00,0.09,3.49,0.00
16.00,0.02,23.62,0.88,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,1.17,2.05,17.49,0.00,8.20,3.03,22.33,6.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.96,4.83,20.50,3.20,24.10,19.44,18.46,1.80,17.88,0.42,0.60,19.44,19.44,19.44,2.40,120.75,12.83,19.44,8.00,10.80,8.23,17.49,2.40,10.12,10.06,19.00,0.22,1.20,27.79,34.58,1.97,3.42,1.80,25.10,127.16,0.10,2.00,6.32,36.30,11.00,19.70,22.00,0.06,3.21,0.00
17.00,0.00,24.07,0.25,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,0.02,0.76,17.49,0.00,8.20,2.65,23.83,6.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.24,5.27,22.00,3.20,24.20,19.44,18.46,0.50,17.88,0.10,0.60,19.44,19.44,19.44,2.40,119.68,12.83,19.44,8.00,10.80,8.23,17.49,2.40,9.07,9.12,19.00,0.07,1.20,25.94,34.40,1.73,3.11,0.50,25.10,123.72,0.00,2.00,2.43,36.00,11.00,26.20,22.00,0.03,2.35,0.00
18.00,0.00,23.75,0.04,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,18.00,0.00,0.21,17.49,0.00,8.20,2.31,25.37,5.90,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.05,5.64,23.20,3.20,24.20,19.44,18.46,0.10,17.88,0.02,0.60,19.44,19.44,19.44,2.40,118.29,12.83,19.44,8.00,10.80,8.23,17.49,2.40,7.97,8.02,19.00,0.04,1.20,24.63,34.79,1.46,2.81,0.10,25.10,118.63,0.00,2.00,0.80,20.80,11.00,13.50,22.00,0.01,1.75,0.00
19.00,0.00,23.83,0.00,14.00,4.20,0.00,12.24,19.14,3.55,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,1.81,24.83,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,5.15,23.30,3.20,24.20,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,114.88,12.83,19.44,8.00,10.80,8.23,17.49,2.40,6.93,6.94,19.00,0.00,1.20,24.08,35.68,1.19,2.53,0.00,25.00,110.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
20.00,0.00,23.82,0.00,14.00,4.20,0.00,12.24,19.14,3.55,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,1.24,23.60,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,4.39,23.00,3.20,24.20,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,110.79,12.83,19.44,8.00,10.80,8.23,17.49,2.40,5.90,5.87,19.00,0.00,1.20,23.58,36.56,0.92,2.27,0.00,25.20,102.06,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,1.17,0.00
21.00,0.00,23.79,0.00,14.00,4.20,0.00,12.24,19.14,3.55,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,1.09,24.04,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,4.08,21.70,3.20,24.30,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,102.06,12.83,19.44,8.00,10.80,8.23,17.49,2.40,5.69,6.09,19.00,0.00,1.20,23.61,37.04,0.83,2.09,0.00,26.20,91.51,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
22.00,0.00,23.80,0.00,14.00,4.20,0.00,12.24,19.14,3.55,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.20,1.08,25.05,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,3.92,20.20,3.20,24.40,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,91.78,12.83,19.44,8.00,10.80,8.23,17.49,2.40,5.74,6.75,19.00,0.00,1.20,23.22,36.60,0.79,1.96,0.00,26.40,80.37,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
