"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.71,29.26,67.13,594.17,193.29,0.00,0.00,81.69,17.91,0.44,16.96,11.67,79.50,5.13,2.82,116.26,63.98,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,83.16,4.43,19.23,0.00,0.00,0.00,67.10,42.67,42.67,147.88,158.64,0.00,1.34,0.00,0.00,41.62,46.61,27.01,10.31,0.00,0.00,0.00,85.00,20.62,105.29,101.60
2.00,70.71,29.26,67.13,594.17,193.29,0.00,0.00,81.69,17.91,0.44,16.96,10.22,49.87,5.13,2.82,116.26,59.76,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,82.51,4.43,19.09,0.00,0.00,0.00,67.10,42.67,42.67,92.13,98.12,0.00,1.40,0.00,0.00,41.62,46.61,27.01,11.16,0.00,0.00,0.00,85.00,20.62,108.55,101.60
3.00,70.71,29.26,67.13,588.10,191.32,0.00,0.00,81.69,17.91,0.44,16.96,10.22,59.97,5.13,2.82,116.26,60.12,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,69.42,4.43,16.06,0.00,0.00,0.00,67.10,42.67,42.67,117.60,124.61,0.00,0.00,0.00,0.00,41.62,46.61,27.01,0.00,0.00,0.00,0.00,85.00,20.62,104.23,101.60
4.00,68.93,28.52,67.13,546.91,177.92,0.00,0.00,81.69,17.91,0.44,16.96,10.22,50.98,5.13,2.82,116.26,56.38,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,47.54,4.43,11.00,0.00,144.33,0.00,67.10,67.88,22.92,88.29,94.29,0.00,0.00,0.00,52.58,39.08,46.22,27.01,0.00,0.00,0.00,0.00,85.00,41.29,94.02,101.60
5.00,69.17,28.63,67.13,544.58,177.16,0.00,0.00,81.69,17.91,0.44,16.96,10.22,48.50,5.13,2.82,116.26,53.41,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,44.25,4.43,10.23,0.00,144.33,0.00,67.10,67.88,22.92,0.00,176.89,0.00,0.00,0.00,52.58,36.90,45.85,27.01,0.00,0.00,0.00,0.00,85.00,41.29,74.51,101.60
6.00,72.37,29.95,67.13,563.47,183.31,0.00,0.00,81.69,17.91,0.44,16.96,10.22,54.91,5.13,2.82,116.26,55.51,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,0.00,4.43,0.00,0.00,144.33,0.00,67.10,43.77,43.77,184.17,0.00,0.00,0.00,0.00,52.68,45.30,47.15,27.01,0.00,0.00,0.00,0.00,42.78,83.41,58.09,101.60
7.00,72.37,29.95,67.13,560.67,182.40,0.00,0.00,81.69,17.91,0.44,16.96,10.46,57.29,5.13,2.82,116.26,59.25,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,58.46,4.43,13.52,0.00,144.33,0.00,67.10,44.11,44.11,100.88,107.00,0.00,0.00,0.00,52.58,45.30,47.14,27.01,0.00,0.00,0.00,0.00,25.00,100.52,0.00,101.60
8.00,70.71,29.26,67.13,563.69,183.38,0.00,0.00,81.69,17.91,0.44,16.96,10.46,57.29,5.13,2.82,116.26,63.26,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,50.63,4.43,11.71,0.00,144.33,0.00,67.10,67.88,22.92,0.00,197.14,0.00,0.00,0.00,52.58,41.62,46.61,27.01,0.00,0.00,0.00,0.00,85.00,41.29,102.25,101.60
9.00,70.71,29.26,67.13,557.14,181.25,0.00,0.00,81.69,17.91,0.44,16.96,11.28,61.78,5.13,2.82,116.26,66.49,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,49.45,4.43,11.44,0.00,144.33,0.00,67.10,67.88,51.89,107.85,114.21,0.00,0.00,0.00,52.58,41.62,46.61,27.01,0.00,0.00,0.00,0.00,74.23,20.62,102.97,101.60
10.00,62.57,29.95,67.13,554.96,180.54,0.00,0.00,81.69,17.91,0.44,16.96,14.92,81.71,5.13,2.82,116.26,69.86,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,62.99,4.43,14.57,0.00,144.33,0.00,67.10,67.88,51.89,134.59,143.63,0.00,0.00,0.00,52.58,25.19,42.43,27.01,0.00,0.00,0.00,0.00,74.23,20.62,103.53,101.60
11.00,48.60,29.95,67.13,556.01,180.88,0.00,0.00,81.69,17.91,0.44,16.96,14.92,81.71,5.13,2.82,116.26,69.86,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,85.48,4.43,19.77,0.00,144.33,0.00,67.10,67.88,43.60,184.17,197.14,0.00,0.00,0.00,53.26,0.00,34.72,27.01,0.00,0.00,0.00,0.00,85.00,20.62,104.14,101.60
12.00,48.60,29.95,67.13,619.28,201.46,0.00,0.00,81.69,17.91,0.44,16.96,14.92,81.71,5.13,2.82,116.26,69.86,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,85.48,4.43,19.77,0.00,144.33,0.00,67.10,67.88,43.60,184.17,197.14,0.00,0.00,0.00,53.40,0.00,34.58,27.01,0.00,0.00,0.00,0.00,85.00,20.62,106.39,101.60
13.00,49.52,29.95,67.13,631.01,205.28,0.00,0.00,81.69,17.91,0.44,16.96,14.92,81.71,5.13,2.82,116.26,69.86,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,85.48,4.43,19.77,0.00,144.33,0.00,67.10,67.88,43.60,184.17,197.14,0.00,0.00,0.00,53.40,0.00,34.58,27.01,0.00,0.00,0.00,0.00,85.00,20.62,110.22,101.60
14.00,71.65,29.95,67.13,631.01,205.28,0.00,0.00,81.69,17.91,0.44,16.96,14.92,81.71,5.13,2.82,116.26,94.47,69.81,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,37.77,184.17,197.14,0.00,1.34,0.00,45.00,39.52,46.29,27.01,10.31,0.00,0.00,0.00,85.00,20.62,110.22,101.60
15.00,78.57,29.95,67.13,631.01,205.28,3.75,0.00,87.86,17.91,0.44,16.96,14.92,110.29,5.13,2.82,116.26,112.36,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,85.48,4.43,19.77,144.33,0.00,0.00,67.10,67.88,43.60,184.17,197.14,0.00,1.34,74.91,53.40,58.56,49.57,27.01,10.31,0.00,0.00,0.00,85.00,20.62,110.22,101.60
16.00,78.57,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,136.02,5.13,2.82,116.26,112.36,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,85.48,4.43,19.77,144.33,0.00,0.00,67.10,67.88,43.60,184.17,197.14,0.00,2.67,74.91,53.40,59.92,50.13,27.01,30.67,0.00,0.00,0.00,85.00,20.62,110.22,101.60
17.00,78.57,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,133.07,5.13,2.82,116.26,112.36,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,85.48,4.43,19.77,144.33,0.00,0.00,67.10,67.88,50.17,184.17,197.14,0.00,2.67,74.91,53.40,57.42,48.79,27.01,30.67,0.00,0.00,0.00,85.00,25.70,110.22,101.60
18.00,78.57,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,139.05,5.13,2.82,116.26,112.36,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,85.48,4.43,19.77,147.76,0.00,0.00,67.10,67.88,49.47,184.17,197.14,0.00,2.67,74.91,53.40,61.91,51.03,27.01,30.67,0.00,0.00,0.00,85.00,26.40,110.22,101.60
19.00,78.57,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,117.68,5.13,2.82,116.26,110.02,94.77,0.00,14.05,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,85.48,4.43,19.77,144.33,0.00,0.00,67.10,67.88,49.16,184.17,197.14,0.00,2.19,74.91,53.40,58.77,49.36,27.01,23.30,0.00,0.00,0.00,85.00,24.65,110.22,101.60
20.00,78.57,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,106.33,5.13,2.82,116.26,106.09,94.77,0.00,15.48,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,85.48,4.43,19.77,144.33,0.00,0.00,67.10,67.88,50.44,184.17,197.14,0.00,1.88,73.89,52.37,58.77,49.36,27.01,18.54,0.00,0.00,0.00,85.00,21.94,110.22,101.60
21.00,78.57,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,97.39,5.13,2.82,116.26,102.78,94.77,0.00,14.11,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,85.48,4.43,19.77,144.33,0.00,0.00,67.10,67.88,53.13,184.17,197.14,0.00,1.34,67.01,45.00,56.78,46.55,27.01,10.31,0.00,0.00,0.00,85.00,20.62,110.22,101.60
22.00,78.57,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,142.31,5.13,2.82,116.26,112.36,94.77,0.00,35.37,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.98,95.45,4.43,19.77,0.00,0.00,0.00,67.10,67.88,29.38,184.17,197.14,0.00,2.74,74.91,53.40,61.91,51.03,27.01,30.67,0.00,0.00,0.00,85.00,20.62,110.22,101.60
23.00,78.57,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,120.10,5.13,2.82,116.26,102.18,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,31.94,184.17,197.14,0.00,1.68,74.91,53.40,58.39,49.74,27.01,25.80,0.00,0.00,0.00,85.00,20.62,110.22,101.60
24.00,72.61,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,88.30,5.13,2.82,116.26,52.03,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,31.94,184.17,197.14,0.00,0.00,0.00,53.40,41.62,46.61,27.01,0.00,0.00,0.00,0.00,85.00,20.62,110.22,101.60
25.00,70.71,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,88.30,5.13,2.82,116.26,17.01,94.77,0.00,33.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,29.74,29.74,184.17,197.14,0.00,0.00,0.00,0.00,47.42,40.81,27.01,0.00,0.00,0.00,0.00,85.00,20.62,110.20,101.60
26.00,70.71,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,88.30,5.13,2.82,116.26,14.01,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,0.00,71.67,4.43,16.58,0.00,0.00,0.00,67.10,31.65,20.62,184.17,197.14,0.00,0.00,0.00,0.00,41.62,46.61,27.01,0.00,0.00,0.00,0.00,85.00,47.87,104.95,101.60
