"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,69.10,28.60,67.13,643.66,209.39,7.22,2.03,88.96,17.74,1.78,28.29,14.92,136.34,0.00,5.13,2.82,143.75,68.91,88.38,43.50,34.48,154.10,15.83,4.12,6.88,78.13,0.00,0.00,9.00,85.48,4.43,19.77,144.33,144.33,40.56,67.10,40.56,0.00,140.91,150.79,140.96,5.67,74.91,51.46,41.34,46.03,49.12,25.67,25.57,25.56,0.00,85.08,22.28,110.22,136.27
2.00,67.25,27.83,67.13,643.66,209.39,7.22,2.03,88.96,17.74,1.78,28.29,14.92,138.11,0.00,5.13,2.82,143.75,72.29,88.38,43.50,34.48,149.86,15.83,4.12,6.88,78.13,0.00,0.00,9.00,79.10,4.43,18.30,144.33,144.33,40.79,67.10,40.79,0.00,168.12,180.72,168.18,5.67,72.41,49.29,38.81,42.23,49.12,25.67,25.57,25.56,0.00,75.69,21.83,110.22,138.09
3.00,71.41,29.55,67.13,643.66,209.39,7.22,2.03,88.96,17.74,1.78,28.29,14.92,142.31,0.00,5.13,2.82,143.75,72.68,88.38,43.50,34.48,183.79,15.83,4.12,6.88,78.13,0.00,0.00,9.00,85.48,4.43,19.77,144.33,144.33,41.39,67.10,41.39,0.00,171.69,184.45,171.76,5.67,74.91,51.46,42.23,47.37,49.12,25.67,25.57,25.56,0.00,87.27,20.62,110.22,141.90
4.00,71.82,29.72,67.13,643.66,209.39,7.22,2.03,88.96,17.74,1.78,28.29,14.92,142.31,0.00,5.13,2.82,143.75,72.02,88.38,43.50,34.48,193.96,15.83,4.12,6.88,78.13,0.00,0.00,9.00,85.48,4.43,19.77,144.33,144.33,41.39,67.10,41.39,0.00,172.97,185.77,173.03,5.67,74.91,51.46,42.96,48.50,49.12,29.50,29.38,29.38,0.00,87.27,20.62,110.22,142.49
5.00,69.26,28.66,67.13,643.66,209.39,7.22,2.03,88.96,17.74,1.78,28.29,14.92,142.09,0.00,5.13,2.82,143.75,69.93,88.38,43.50,34.48,188.80,15.83,4.12,6.88,78.13,0.00,0.00,9.00,73.96,4.43,17.11,144.33,144.33,27.44,67.10,67.88,0.00,165.36,177.81,165.42,5.67,67.02,45.01,38.83,42.27,49.12,28.02,27.91,27.91,0.00,87.27,20.62,110.22,140.57
6.00,69.60,28.80,67.13,643.66,209.39,7.22,2.03,88.96,17.74,1.78,28.29,14.92,142.31,0.00,5.13,2.82,143.75,69.15,88.38,43.50,34.48,189.97,15.83,4.12,6.88,78.13,0.00,0.00,9.00,75.72,4.43,17.52,144.33,144.33,27.44,67.10,67.88,0.00,168.47,181.09,168.53,5.67,67.95,45.92,40.03,44.05,49.12,27.80,27.69,27.68,0.00,87.27,20.62,110.22,141.19
7.00,72.36,29.94,67.13,643.66,209.39,7.22,2.03,88.96,17.74,1.78,28.29,14.92,142.31,0.00,5.13,2.82,143.75,69.14,88.38,43.50,34.48,197.93,15.83,4.12,6.88,78.13,0.00,0.00,9.00,82.46,4.43,19.07,228.46,0.00,27.44,67.10,67.88,0.00,177.21,190.12,177.28,5.67,0.00,51.46,44.70,51.11,49.12,28.58,28.47,28.46,0.00,87.27,20.62,110.22,142.60
8.00,72.16,29.86,67.13,643.66,209.39,7.22,2.03,88.96,17.74,1.78,28.29,14.92,137.25,0.00,5.13,2.82,143.75,66.20,88.38,43.50,34.48,187.63,15.83,4.12,6.88,78.13,0.00,0.00,9.00,72.33,4.43,16.73,228.46,0.00,27.44,67.10,67.88,0.00,166.70,179.23,166.76,5.67,0.00,51.46,41.79,46.71,49.12,25.67,25.57,25.56,0.00,87.27,20.62,110.22,135.76
9.00,70.37,29.12,67.13,643.66,209.39,7.22,2.03,88.96,17.74,1.78,28.29,14.92,132.42,0.00,5.13,2.82,143.75,64.47,88.38,43.50,34.48,179.09,15.83,4.12,6.88,78.13,0.00,0.00,9.00,61.77,4.43,14.29,228.46,0.00,27.44,67.10,67.88,0.00,160.28,172.37,160.34,5.67,0.00,51.46,41.34,46.03,49.12,25.67,25.57,25.56,0.00,87.27,20.62,110.22,132.64
10.00,67.90,28.10,67.13,643.66,209.39,7.22,2.03,88.96,17.74,1.78,28.29,14.92,117.35,0.00,5.13,2.82,143.75,60.74,88.38,43.50,34.48,143.56,15.83,4.12,6.88,78.13,0.00,0.00,9.00,37.61,4.43,8.70,228.46,0.00,27.44,67.10,67.88,0.00,151.69,162.94,151.74,5.67,0.00,51.46,40.51,44.77,49.12,25.67,25.57,25.56,0.00,82.68,20.62,110.22,125.89
