"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,42.46,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,67.57,26.23,32.63,34.48,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,45.30,0.00,10.48,0.00,0.00,0.00,20.62,45.03,45.03,166.08,178.57,0.00,0.00,0.00,75.00,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,80.38
2.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,58.21,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,64.95,45.39,32.63,34.48,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,50.77,0.00,11.74,0.00,0.00,0.00,62.83,36.50,20.62,159.90,171.97,0.00,0.00,0.00,75.00,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,66.21
3.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,65.86,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,61.43,54.71,32.63,34.48,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,50.77,0.00,11.74,0.00,0.00,0.00,59.34,30.30,30.30,157.41,169.24,0.00,0.00,0.00,75.00,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,55.89
4.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,50.00,0.00,5.13,2.82,126.27,62.17,65.00,32.63,4.12,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,59.54,0.00,13.77,0.00,0.00,0.00,66.61,47.61,20.62,167.28,179.83,0.00,0.00,0.00,75.00,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,53.13
5.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,48.52,19.19,0.71,21.75,12.77,73.90,0.00,5.13,2.82,126.27,64.91,33.61,32.63,34.48,80.47,0.00,1.97,6.88,69.00,0.00,6.39,0.00,42.87,0.00,9.92,0.00,150.52,0.00,53.12,32.81,20.62,183.11,196.08,0.00,0.00,0.00,75.00,46.84,35.34,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,54.03
6.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,75.17,0.00,5.13,2.82,126.27,66.68,65.00,32.63,34.48,82.38,0.00,1.97,6.88,69.00,0.00,6.39,0.00,44.84,0.00,10.37,0.00,170.67,0.00,53.29,20.62,32.64,184.17,197.14,0.00,0.00,0.00,75.00,47.87,39.11,30.87,0.00,0.00,0.00,25.56,25.56,110.26,0.00,53.95
7.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,72.78,19.19,0.71,21.75,12.77,65.23,0.00,5.13,2.82,126.27,69.17,63.12,32.63,34.48,80.47,16.66,1.97,6.88,69.00,0.00,6.39,0.00,40.90,0.00,9.46,0.00,150.52,0.00,53.12,32.81,20.62,184.17,197.14,0.00,0.00,0.00,75.00,45.66,31.72,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,60.07
8.00,70.63,29.23,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,68.68,0.00,5.13,2.82,126.27,70.25,65.00,32.63,34.48,80.47,16.66,1.97,6.88,69.00,0.00,6.39,0.00,62.21,0.00,14.39,0.00,153.09,0.00,53.12,32.81,20.62,184.17,197.14,0.00,0.00,0.00,75.00,48.08,39.95,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,62.40
9.00,72.37,29.95,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,59.12,0.00,5.13,2.82,126.27,65.61,65.00,32.63,34.48,80.47,16.66,1.97,6.88,69.00,0.00,6.39,0.00,72.66,0.00,16.81,0.00,176.79,0.00,0.00,49.85,20.62,184.17,197.14,0.00,0.00,0.00,75.00,49.37,45.37,30.87,0.00,0.00,0.00,27.10,27.10,110.26,0.00,43.51
10.00,72.37,29.95,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,55.05,0.00,5.13,2.82,126.27,65.13,65.00,32.63,34.48,80.47,16.66,1.97,6.88,69.00,0.00,6.39,0.00,74.04,0.00,17.13,0.00,180.29,0.00,49.87,50.23,20.62,184.17,197.14,0.00,0.00,0.00,0.00,49.41,45.54,30.87,0.00,0.00,0.00,25.61,25.61,110.26,0.00,40.93
11.00,71.78,29.71,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,57.67,0.00,5.13,2.82,126.27,64.37,65.00,32.63,4.12,80.47,16.66,1.97,6.88,69.00,0.00,6.39,0.00,64.90,0.00,15.01,0.00,150.52,0.00,57.69,58.34,20.62,184.17,197.14,0.00,0.00,0.00,0.00,47.70,38.43,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,41.19
12.00,72.37,29.95,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,118.89,0.00,5.13,2.82,126.27,68.38,65.00,32.63,34.48,82.33,16.66,1.97,6.88,69.00,0.00,6.39,0.00,85.48,0.00,19.77,0.00,0.00,0.00,56.96,57.58,20.62,184.17,197.14,0.00,0.00,0.00,0.00,49.85,47.40,30.87,0.00,0.00,0.00,25.13,25.13,110.26,0.00,68.53
13.00,72.37,29.95,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,50.28,0.00,5.13,2.82,126.27,58.35,65.00,32.63,34.48,80.47,16.66,1.97,6.88,69.00,0.00,6.39,0.00,68.70,0.00,15.89,0.00,0.00,0.00,56.96,57.58,20.62,184.17,197.14,0.00,0.00,0.00,0.00,48.94,43.51,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,37.12
14.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,65.90,19.19,0.71,21.75,12.77,31.02,0.00,5.13,2.82,126.27,57.24,54.75,32.63,34.48,80.47,16.66,1.97,6.88,69.00,0.00,6.39,0.00,16.49,0.00,3.81,145.00,0.00,0.00,56.45,57.06,20.62,183.76,196.73,0.00,0.00,0.00,0.00,45.66,31.72,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,28.71
15.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,48.34,0.00,5.13,2.82,126.27,61.69,65.00,32.63,34.48,80.47,16.66,1.97,6.88,69.00,0.00,6.39,0.00,45.34,0.00,10.49,145.00,0.00,0.00,52.91,53.38,20.62,184.17,197.14,0.00,0.00,0.00,0.00,47.87,39.11,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,36.96
16.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,71.59,19.19,0.71,21.75,12.77,48.63,0.00,5.13,2.82,126.27,64.96,61.68,32.63,34.48,80.47,16.66,1.97,6.88,69.00,0.00,6.39,0.00,29.73,0.00,6.88,190.00,0.00,0.00,49.87,50.23,20.62,184.17,197.14,0.00,0.00,0.00,0.00,45.66,31.72,30.87,0.00,0.00,0.00,25.00,25.00,110.26,0.00,37.55
17.00,68.32,28.27,67.13,644.32,146.88,6.10,6.40,74.32,19.19,0.71,21.75,12.77,41.23,0.00,5.13,2.82,126.27,58.90,65.00,32.63,34.48,82.68,16.66,1.97,6.88,69.00,0.00,6.39,0.00,41.77,0.00,9.66,190.00,0.00,0.00,60.67,61.39,20.62,184.17,197.14,0.00,0.00,0.00,0.00,47.87,39.11,30.87,0.00,0.00,0.00,34.61,34.61,88.31,0.00,33.45
