"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,10.89,20.92,0.00,14.00,4.20,7.60,3.40,5.30,0.00,0.40,3.40,20.39,2.72,10.30,4.00,0.00,10.00,19.28,4.00,0.00,10.00,15.53,1.80,18.93,10.00,3.50,5.00,2.80,11.46,3.01,8.73,2.20,27.00,5.50,12.62,104.56,17.86,22.73,0.60,3.60,4.10,4.30,2.40,2.00,7.00,7.00,19.42,2.30,10.60,21.71,5.90,1.20,8.24,10.38,18.90,0.00,0.00,0.08,1.00,11.29,14.73,0.06,0.09,74.13,20.52,2.00,0.00,1.04,52.36,113.65,6.00
2.00,11.98,20.90,0.70,14.00,4.20,7.60,3.40,5.30,0.00,0.40,3.40,20.39,6.43,14.58,4.00,0.00,10.00,18.42,6.00,0.00,10.00,15.53,1.80,18.93,10.00,3.50,5.00,2.80,12.75,2.89,7.97,2.20,27.00,5.50,12.62,120.41,17.86,28.60,0.60,3.60,4.10,4.30,2.40,1.00,7.00,7.00,19.42,2.30,10.60,21.71,5.90,1.20,8.04,10.11,18.90,0.00,0.00,0.12,1.00,11.29,14.73,0.11,0.17,85.88,20.52,2.00,0.00,1.00,63.58,187.58,6.00
3.00,12.63,21.00,4.27,14.00,2.90,7.60,3.40,5.30,0.00,0.40,3.40,20.39,11.61,16.32,4.00,0.00,10.00,17.76,8.50,0.00,10.00,15.53,1.80,18.93,10.00,3.50,5.00,2.80,13.37,2.67,7.00,2.20,27.00,5.50,12.62,125.76,17.86,31.06,0.60,3.60,4.10,4.30,2.40,1.00,7.00,7.00,19.42,2.30,10.60,21.71,5.90,1.20,8.08,10.21,18.90,0.00,0.00,0.59,1.00,11.29,14.73,0.19,0.36,89.94,20.52,2.00,0.00,1.00,68.71,233.34,6.00
4.00,13.31,20.81,9.47,14.00,2.90,7.60,3.40,5.30,0.00,0.40,3.40,20.39,14.25,16.92,4.00,0.00,10.00,17.17,10.63,0.00,10.00,15.53,1.80,18.93,10.00,3.50,5.00,2.80,13.69,2.33,5.82,2.20,27.00,5.50,12.62,127.37,17.86,31.63,0.60,3.60,4.10,4.30,2.40,1.00,7.00,7.00,19.42,2.30,10.60,21.71,5.90,1.20,8.19,10.43,18.90,0.00,0.00,0.80,1.00,11.29,14.73,0.29,0.59,91.83,20.52,3.00,0.00,1.00,70.44,248.72,6.00
5.00,14.05,20.85,12.88,14.00,2.90,7.60,3.40,5.30,0.00,0.40,3.40,20.39,16.13,17.15,4.00,0.00,10.00,16.52,14.46,0.00,10.00,15.53,1.80,18.93,10.00,3.50,5.00,2.80,13.82,2.17,5.25,2.20,27.00,5.50,12.62,127.78,17.86,31.82,0.60,3.60,4.10,4.30,2.40,1.00,7.00,7.00,19.42,2.30,10.60,21.71,5.90,1.20,8.69,11.00,18.90,0.00,0.00,0.99,1.00,11.29,14.73,0.47,0.62,92.73,20.52,3.00,0.00,1.00,70.75,250.00,6.00
6.00,14.55,20.70,15.12,14.00,2.90,7.60,3.40,5.30,0.00,0.40,3.40,20.39,17.34,17.09,4.00,0.00,10.00,15.84,19.40,0.00,10.00,15.53,1.80,18.93,10.00,3.50,5.00,2.80,13.79,2.18,5.29,2.20,27.00,5.50,12.62,127.68,17.86,31.94,0.60,3.60,4.10,4.30,2.40,1.00,7.00,7.00,19.42,2.30,10.60,21.71,5.90,1.20,9.31,11.67,18.90,0.00,0.00,1.11,1.00,11.29,14.73,0.68,0.59,93.09,20.52,3.00,0.00,1.00,70.92,242.30,6.00
7.00,14.95,20.64,16.80,14.00,2.90,7.60,3.40,5.30,0.00,0.40,3.40,20.39,17.95,16.98,4.00,0.00,10.00,16.11,26.90,0.00,10.00,15.53,1.80,18.93,10.00,3.50,5.00,2.80,13.77,2.27,5.97,2.20,27.00,5.50,12.62,127.89,17.86,32.11,0.60,3.60,4.10,4.30,2.40,1.00,7.00,7.00,19.42,2.30,10.60,21.71,5.90,1.20,9.91,12.47,18.90,0.00,0.00,1.21,1.00,11.29,14.73,0.91,0.69,93.71,20.52,5.00,0.00,0.96,71.02,237.50,6.00
8.00,15.20,20.23,18.03,14.00,2.90,7.60,3.40,5.30,0.00,0.40,3.40,20.39,17.91,16.87,4.00,0.00,10.00,16.69,35.26,0.00,10.00,15.53,1.80,18.93,10.00,3.50,5.00,2.80,13.87,2.45,7.30,2.20,27.00,5.50,12.62,129.54,17.86,32.76,0.60,3.60,4.10,4.30,2.40,2.00,7.00,7.00,19.42,2.30,10.60,21.71,5.90,1.20,10.51,13.32,18.90,0.00,0.00,1.24,1.00,11.29,14.73,1.15,0.84,95.60,20.52,8.00,0.00,0.96,71.30,237.62,6.00
9.00,15.27,19.88,18.97,14.00,2.90,7.60,3.40,5.30,0.00,0.40,3.40,20.39,17.60,16.75,4.00,0.00,10.00,17.18,43.00,3.70,10.00,15.53,1.80,18.93,10.00,3.50,5.00,2.80,14.10,2.75,9.07,2.20,27.00,5.50,12.62,132.44,17.86,33.81,0.60,3.60,4.10,4.30,2.40,3.00,7.00,7.00,19.42,2.30,10.60,21.71,5.90,1.20,10.85,13.83,18.90,0.00,0.00,1.22,1.00,11.29,14.73,1.30,0.88,98.43,20.52,12.00,0.00,0.96,71.89,240.04,6.00
10.00,15.39,19.97,19.22,14.00,2.90,7.60,3.40,5.30,0.00,0.40,3.40,20.39,17.38,16.77,4.00,0.00,10.00,17.65,50.53,2.50,10.00,15.53,1.80,18.93,10.00,3.50,5.00,2.80,14.29,3.16,11.28,2.20,27.00,5.50,12.62,134.26,17.86,33.97,0.60,3.60,4.10,4.30,2.40,4.00,7.00,7.00,19.42,2.30,10.60,21.71,5.80,1.20,11.09,14.23,18.90,0.00,0.00,1.25,1.00,11.29,14.73,1.41,0.90,99.55,21.98,16.00,0.00,0.96,72.12,244.09,6.00
11.00,15.27,19.62,18.71,14.00,2.90,7.60,3.40,5.30,0.00,0.40,3.40,20.39,17.32,16.81,4.00,0.00,10.00,18.89,53.20,2.80,10.00,15.53,1.80,18.93,10.00,3.50,5.00,2.80,14.45,3.59,13.40,2.20,27.00,5.50,12.62,135.44,17.86,34.04,0.60,3.60,4.10,4.30,2.40,8.00,7.00,7.00,19.42,2.30,10.60,21.71,5.80,1.20,11.71,14.51,18.90,0.00,0.00,1.23,1.00,11.29,14.73,1.56,1.02,100.12,23.03,23.00,0.00,0.96,72.32,241.97,6.00
