"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,15.47,22.15,15.07,14.00,4.50,7.00,4.90,18.95,0.00,0.40,3.20,0.00,13.59,14.43,9.50,0.00,9.80,4.18,62.16,7.82,10.69,15.55,2.50,19.44,19.44,14.09,18.46,1.30,12.08,10.33,42.35,3.56,28.12,15.55,18.31,125.00,5.70,29.59,0.60,11.66,13.61,13.80,2.00,20.64,11.66,13.61,5.00,10.70,0.00,15.06,0.00,12.95,13.27,18.94,1.12,1.58,35.35,56.67,4.35,6.52,90.00,36.32,0.00,0.40,1.88,67.89,214.64,11.00,168.53,17.50,0.45,40.34,84.12
2.00,14.65,22.05,14.22,14.00,4.50,7.00,4.90,18.95,0.00,0.40,3.20,0.00,13.34,14.40,9.50,0.00,9.80,5.57,65.66,7.84,10.69,15.55,2.50,19.44,19.44,14.09,18.46,1.30,12.14,10.97,44.84,3.56,28.12,15.55,18.31,126.00,5.70,29.77,0.60,11.66,13.61,13.80,2.00,31.38,11.66,13.61,5.00,10.70,0.00,15.06,0.00,12.45,13.02,18.94,1.11,1.58,31.82,61.34,3.93,7.13,90.72,39.02,0.00,0.40,1.88,67.09,215.52,11.00,168.95,17.50,0.43,40.13,84.12
3.00,14.17,22.18,13.61,14.00,4.50,7.00,4.90,18.95,0.00,0.40,3.20,0.00,12.85,14.57,9.50,0.00,9.80,8.04,67.32,3.82,10.69,15.55,2.50,19.44,19.44,14.09,18.46,1.30,12.28,11.35,46.40,3.56,28.12,15.55,18.31,127.00,5.70,29.55,0.60,11.66,13.61,13.80,2.00,43.01,11.66,13.61,5.00,10.70,0.00,15.06,0.00,12.28,12.84,18.94,1.12,1.57,28.29,65.69,3.50,7.14,91.44,43.52,0.00,0.30,1.84,67.00,215.30,11.00,170.33,17.50,0.41,39.92,85.04
4.00,12.45,22.17,12.34,14.00,4.50,7.00,4.90,18.95,0.00,0.40,3.20,0.00,12.95,14.45,9.50,0.00,9.80,10.04,68.26,7.50,10.69,15.55,2.50,19.44,19.44,14.09,18.46,1.30,12.12,11.79,48.10,3.56,28.12,15.55,18.30,128.00,5.70,30.05,0.60,11.66,13.61,13.80,2.00,54.76,11.66,13.61,5.00,10.70,0.00,15.06,0.00,12.03,12.95,18.94,0.94,1.57,24.76,70.19,3.08,7.28,92.16,47.54,0.00,0.20,1.88,65.68,217.45,11.00,171.98,17.50,0.38,39.98,86.45
5.00,11.67,22.11,11.04,14.00,4.50,7.00,4.90,18.95,0.00,0.40,3.20,0.00,11.79,14.44,9.50,0.00,9.80,13.46,67.23,7.83,10.69,15.55,2.50,19.44,19.44,14.09,18.46,1.30,12.14,12.57,49.98,3.56,28.12,15.55,18.30,128.00,5.70,29.27,0.60,11.66,13.61,13.80,2.00,68.74,11.66,13.61,5.00,10.70,0.00,15.06,0.00,10.41,11.86,18.85,0.91,1.57,21.23,74.91,2.65,7.66,92.16,50.51,0.00,0.20,1.88,61.38,211.50,11.00,172.59,17.50,0.34,40.04,87.37
6.00,9.15,22.16,8.97,14.00,4.50,7.00,4.90,18.95,0.00,0.40,3.20,0.00,10.99,14.12,9.50,0.00,9.80,14.59,63.00,7.85,10.69,15.55,2.50,19.44,19.44,14.09,18.46,1.30,11.79,12.83,50.77,3.56,28.12,15.55,18.31,128.00,5.70,26.69,0.60,11.66,13.61,13.80,2.00,86.50,11.66,13.61,5.00,10.70,0.00,15.06,0.00,9.97,11.54,18.85,0.85,1.57,17.69,79.27,2.23,8.14,92.16,53.83,0.00,0.10,1.92,59.28,209.75,11.00,169.81,17.50,0.29,33.12,85.95
7.00,8.09,22.24,7.59,14.00,4.50,7.00,4.90,18.95,0.00,0.40,3.20,0.00,9.21,13.45,9.50,0.00,9.80,13.88,59.60,7.82,10.69,15.55,2.50,19.44,19.44,14.09,18.46,1.30,11.17,13.36,51.92,3.56,28.12,15.55,18.31,119.00,5.70,22.86,0.60,11.66,13.61,13.80,2.00,99.97,11.66,13.61,5.00,10.70,0.00,15.06,0.00,7.81,9.11,18.81,0.72,1.57,14.17,82.35,1.80,8.09,85.68,57.17,0.00,0.10,1.96,53.01,199.37,11.00,159.66,17.50,0.24,26.20,81.41
8.00,4.99,22.21,4.79,14.00,4.50,7.00,4.90,18.95,0.00,0.40,3.20,0.00,7.03,11.76,9.50,0.00,9.80,15.24,55.43,7.83,10.69,15.55,2.50,19.44,19.44,14.09,18.46,1.30,9.47,14.07,53.24,3.56,28.12,15.55,18.31,101.00,5.70,16.47,0.60,11.66,13.61,13.80,2.00,106.11,11.66,13.61,5.00,10.70,0.00,15.06,0.00,7.21,8.00,18.84,0.52,1.57,10.64,84.99,1.38,7.76,72.72,60.33,0.00,0.10,2.00,39.06,154.96,11.00,134.80,17.50,0.19,19.82,75.09
9.00,3.71,22.19,3.14,14.00,4.50,7.00,4.90,18.95,0.00,0.40,3.20,0.00,2.66,6.08,9.50,0.00,9.80,14.25,50.16,7.83,10.69,15.55,2.50,19.44,19.44,14.09,18.46,1.30,4.65,15.00,54.16,3.56,28.12,15.55,18.31,69.00,5.70,9.28,0.60,11.66,13.61,13.80,2.00,107.79,11.66,13.61,5.00,10.70,0.00,15.06,0.00,6.73,7.35,18.84,0.45,1.57,7.11,87.51,0.96,7.35,49.68,63.45,0.00,0.10,2.08,20.58,77.75,11.00,76.67,17.50,0.13,13.44,46.06
10.00,0.74,22.26,0.73,14.00,4.50,7.00,4.90,18.95,0.00,0.40,3.20,0.00,0.49,1.05,9.50,0.00,9.80,14.57,45.68,7.85,10.69,15.55,2.50,19.44,19.44,14.09,18.46,1.30,0.79,15.30,54.87,3.56,28.12,15.55,18.29,27.00,5.70,3.36,0.60,11.66,13.61,13.80,2.00,105.71,11.66,13.61,5.00,10.70,0.00,15.06,0.00,6.18,6.73,18.84,0.31,1.57,3.57,89.85,0.53,6.86,19.44,66.45,0.00,0.10,2.12,6.75,13.69,11.00,24.45,17.50,0.08,7.10,16.21
