"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.04,23.32,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.70,3.50,11.36,0.00,20.20,65.30,4.58,0.00,0.00,3.20,19.10,19.10,19.59,10.00,1.45,0.00,21.20,72.50,3.62,0.00,10.00,19.10,19.58,18.02,0.40,0.60,19.59,19.59,19.59,1.20,122.70,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,4.60,5.50,20.40,1.03,1.63,0.09,0.00,62.70,69.40,8.10,6.60,2.90,88.50,118.00,0.00,2.00,0.00
2.00,0.00,23.46,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,10.58,0.00,19.10,61.50,4.57,0.00,0.00,3.20,19.10,19.10,19.59,10.00,1.45,0.00,21.20,70.90,3.62,0.00,10.00,19.10,3.75,18.02,0.00,0.60,19.59,19.59,19.59,1.20,119.10,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,3.90,4.80,20.40,1.03,1.63,0.04,0.00,61.50,69.70,7.70,5.80,0.00,89.70,118.00,0.00,2.00,0.00
3.00,0.00,23.64,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,10.00,0.00,18.00,57.00,8.04,0.00,9.50,3.20,19.10,19.10,19.59,10.00,1.45,0.00,21.00,68.80,3.62,0.00,10.00,19.10,0.13,18.02,0.00,0.60,19.59,19.59,19.59,1.20,114.40,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,3.20,4.20,20.40,1.03,1.63,0.00,0.00,60.70,70.10,7.40,4.80,0.00,90.90,118.00,0.00,2.00,0.00
4.00,0.00,23.75,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,10.00,0.00,17.60,51.10,8.05,0.00,9.50,3.20,19.10,19.10,19.59,10.00,1.45,0.00,20.40,65.40,3.62,0.00,10.00,19.10,0.00,18.02,0.00,0.60,19.59,19.59,19.59,1.20,105.50,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,2.60,3.70,20.40,1.03,1.63,0.00,0.00,61.90,71.10,7.20,4.60,0.00,87.90,107.46,0.00,2.00,0.00
5.00,0.00,23.72,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,10.00,0.00,17.70,44.80,8.05,0.00,9.50,3.20,19.10,19.10,19.59,10.00,1.45,0.00,19.60,61.50,3.62,0.00,10.00,19.10,0.00,18.02,0.00,0.60,19.59,19.59,19.59,1.20,95.10,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,2.10,3.10,20.40,1.03,1.63,0.00,0.00,63.50,72.30,7.20,4.50,0.00,83.50,88.98,0.00,2.00,0.00
6.00,0.00,23.69,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,11.36,0.00,18.00,41.00,8.05,0.00,9.50,3.20,19.10,19.10,19.59,10.00,1.45,0.00,19.00,59.00,3.62,0.00,10.00,19.10,0.00,18.02,0.00,0.60,19.59,19.59,19.59,1.20,85.80,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,1.80,3.10,20.40,1.03,1.63,0.00,0.00,62.80,72.20,6.60,4.10,0.00,79.70,77.23,0.00,2.00,0.00
7.00,0.00,23.72,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,11.36,0.00,18.30,38.00,8.04,0.00,9.50,3.20,19.10,19.10,19.59,10.00,1.45,0.00,18.60,57.10,3.62,0.00,10.00,19.10,0.00,18.02,0.00,0.60,19.59,19.59,19.59,1.20,76.90,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,1.50,3.30,20.40,1.03,1.63,0.00,0.00,61.60,71.70,5.80,3.60,0.00,76.10,67.73,0.00,2.00,0.00
8.00,0.00,23.60,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,11.36,0.00,18.70,36.60,8.05,0.00,0.00,3.20,19.10,19.10,19.59,10.00,1.45,0.00,17.90,54.30,3.62,0.00,10.00,19.10,0.00,18.02,0.00,0.60,19.59,19.59,19.59,1.20,66.00,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,1.50,3.20,20.40,1.03,1.63,0.00,0.00,60.30,70.90,5.20,3.20,0.00,73.40,55.50,0.00,2.00,0.00
9.00,0.00,23.62,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,11.36,0.00,19.20,35.70,8.04,0.00,0.00,3.20,19.10,19.10,19.59,10.00,1.45,0.00,17.20,51.20,3.62,0.00,10.00,19.10,0.00,18.02,0.00,0.60,19.59,19.59,19.59,1.20,54.40,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,1.50,3.00,20.40,1.03,1.63,0.00,0.00,59.00,70.00,4.70,2.80,0.00,71.10,42.37,0.00,2.00,0.00
10.00,0.00,23.82,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,11.36,0.00,19.70,35.10,8.06,0.00,0.00,3.20,19.10,19.10,19.59,10.00,1.45,0.00,16.40,49.10,3.62,0.00,10.00,19.10,0.00,18.02,0.00,0.60,19.59,19.59,19.59,1.20,46.70,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,1.70,3.50,20.40,1.03,1.63,0.00,0.00,56.70,67.90,4.50,2.60,0.00,69.30,34.99,0.00,2.00,0.00
11.00,0.00,23.65,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,11.36,0.00,20.20,34.50,8.07,0.00,0.00,3.20,19.10,19.10,19.59,10.00,1.45,0.00,15.70,47.30,3.62,0.00,10.00,19.10,0.00,18.02,0.00,0.60,19.59,19.59,19.59,1.20,40.40,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,2.10,4.10,20.40,1.03,1.63,0.00,0.00,54.10,65.50,4.50,2.50,0.00,67.60,29.54,0.00,2.00,0.00
12.00,0.00,23.80,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,11.36,0.00,20.70,31.10,1.73,0.00,0.00,3.20,19.10,19.10,19.59,10.00,1.45,0.00,15.30,46.00,3.62,0.00,10.00,19.10,0.00,18.02,0.00,0.60,19.59,19.59,19.59,1.20,36.70,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,2.10,4.20,20.40,1.03,1.63,0.00,0.00,51.70,62.60,4.20,2.30,0.00,63.70,26.62,0.00,2.00,0.00
13.00,0.00,23.66,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,11.36,0.00,21.10,26.90,1.73,0.00,0.00,3.20,19.10,19.10,19.59,10.00,1.45,0.00,15.00,44.90,3.62,0.00,10.00,19.10,0.00,18.02,0.00,0.60,19.59,19.59,19.59,1.20,33.80,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,2.00,4.00,20.40,1.03,1.63,0.00,0.00,49.50,59.50,3.80,2.00,0.00,58.90,24.54,0.00,2.00,0.00
14.00,0.00,23.94,0.00,14.00,4.20,5.00,9.10,14.10,3.50,0.70,3.50,17.00,0.00,0.00,3.50,11.36,0.00,21.20,24.70,1.73,0.00,0.00,3.20,19.10,19.10,19.59,10.00,1.45,0.00,14.70,44.20,3.62,0.00,10.00,19.10,0.00,18.02,0.00,0.60,19.59,19.59,19.59,1.20,30.60,3.30,19.59,19.59,8.40,13.00,6.37,17.63,2.40,2.00,4.00,20.40,1.03,1.63,0.00,0.00,46.60,56.70,3.20,1.70,0.00,56.20,22.53,0.00,2.00,0.00
