"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.03,29.95,67.13,635.88,206.86,3.29,0.00,76.02,17.56,0.45,18.87,14.92,73.88,5.13,2.82,127.92,78.83,63.83,0.00,33.86,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,80.40,4.43,18.60,0.00,0.00,0.00,64.26,65.03,41.95,106.90,86.78,106.91,0.00,0.00,67.01,49.37,37.13,30.75,0.00,0.00,0.00,0.00,25.00,88.31,0.00,0.00
2.00,67.05,29.95,67.13,635.88,206.86,3.29,0.00,75.55,17.56,0.45,18.87,14.92,71.48,5.13,2.82,127.92,78.10,63.26,0.00,4.13,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,73.02,4.43,16.89,0.00,0.00,0.00,66.31,57.03,0.00,103.49,77.98,103.50,0.00,0.00,67.01,48.51,35.26,30.75,0.00,0.00,0.00,0.00,25.00,109.79,0.00,0.00
3.00,63.48,29.95,67.13,635.88,206.86,3.29,0.00,65.32,17.56,0.45,18.87,14.92,66.11,5.13,2.82,127.92,76.09,50.82,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,53.95,4.43,12.48,0.00,0.00,0.00,44.59,44.78,44.65,78.43,79.65,78.43,0.00,0.00,67.01,43.21,26.71,30.75,0.00,0.00,0.00,0.00,25.00,88.15,0.00,0.00
4.00,70.18,29.95,67.13,635.88,206.86,3.29,0.00,65.94,17.56,0.45,18.87,14.92,61.52,5.13,2.82,127.92,74.33,51.57,0.00,4.12,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,43.74,4.43,10.12,0.00,0.00,0.00,0.00,48.92,65.05,0.00,84.40,140.50,0.00,0.00,67.01,46.02,36.23,30.75,0.00,0.00,0.00,0.00,25.00,109.79,0.00,0.00
5.00,70.30,29.95,67.13,635.88,206.86,3.29,0.00,64.58,17.56,0.45,18.87,14.92,66.06,5.13,2.82,127.92,75.66,49.91,0.00,29.55,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,4.64,4.43,0.00,0.00,0.00,0.00,0.00,57.02,56.59,0.00,77.07,183.53,0.00,0.00,67.01,51.00,40.82,30.75,0.00,0.00,0.00,0.00,32.04,86.35,0.00,0.00
6.00,72.37,29.95,67.13,635.88,206.86,3.29,0.00,62.58,17.56,0.45,18.87,14.92,68.94,5.13,2.82,127.92,76.36,47.48,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,43.47,4.43,10.06,0.00,0.00,0.00,0.00,67.88,0.00,0.00,75.53,173.13,0.00,0.00,67.01,47.43,45.00,30.75,0.00,0.00,0.00,0.00,31.96,106.86,0.00,0.00
7.00,72.37,29.95,67.13,635.88,206.86,3.29,0.00,62.36,17.56,0.45,18.87,14.92,73.27,5.13,2.82,127.92,77.64,47.21,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,40.92,4.43,9.46,0.00,0.00,0.00,0.00,57.96,57.52,0.00,80.16,174.99,0.00,0.00,67.01,46.72,41.18,30.75,0.00,0.00,0.00,0.00,25.00,88.15,0.00,0.00
8.00,72.37,29.95,67.13,635.88,206.86,3.29,0.00,64.81,17.56,0.45,18.87,14.92,76.91,5.13,2.82,127.92,78.46,50.19,0.00,4.12,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,43.22,4.43,10.00,0.00,0.00,0.00,0.00,51.97,66.06,0.00,94.83,181.40,0.00,0.00,67.01,47.33,44.87,30.75,0.00,0.00,0.00,0.00,25.00,109.79,0.00,0.00
9.00,72.10,29.95,67.13,635.88,206.86,3.29,0.00,65.59,17.56,0.45,18.87,14.92,86.51,5.13,2.82,127.92,80.89,51.14,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,54.65,4.43,12.64,0.00,0.00,0.00,0.00,67.88,61.15,0.00,115.50,184.23,0.00,0.00,67.01,46.43,45.31,30.75,0.00,0.00,0.00,0.00,25.00,88.15,0.00,0.00
10.00,69.80,29.95,67.13,635.88,206.86,3.29,0.00,69.52,17.56,0.45,18.87,14.92,92.05,5.13,2.82,127.92,81.56,55.92,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,67.03,4.43,15.50,0.00,0.00,0.00,0.00,49.90,65.21,134.52,83.79,134.56,0.00,0.00,67.01,46.61,39.31,30.75,0.00,0.00,0.00,0.00,25.00,88.15,0.00,0.00
