"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,22.61,0.00,14.00,4.50,7.30,3.60,8.00,1.70,0.40,3.50,19.00,0.00,0.00,3.10,6.60,15.90,20.03,0.00,4.80,8.00,2.70,10.00,17.39,4.00,6.50,1.40,0.00,10.85,28.87,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.40,5.00,5.20,1.10,24.00,7.50,6.40,2.40,10.70,8.10,5.70,2.20,12.08,12.33,9.50,0.00,0.74,44.25,56.95,4.34,2.56,0.00,46.84,24.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
2.00,0.00,22.72,0.00,14.00,4.50,7.30,3.60,8.00,1.70,0.40,3.50,19.00,0.00,0.00,3.10,6.60,16.55,18.10,0.00,4.80,8.00,2.70,10.00,17.39,4.00,6.50,1.40,0.00,9.82,26.75,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.40,5.00,5.20,1.10,20.00,7.50,6.40,2.40,10.70,8.10,5.70,2.20,12.28,12.50,9.50,0.00,0.74,43.64,56.88,4.50,2.67,0.00,45.26,23.00,0.00,1.32,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
3.00,0.00,22.81,0.00,14.00,4.50,7.30,3.60,8.00,1.70,0.40,3.50,19.00,0.00,0.00,3.10,6.60,16.77,16.47,0.00,4.80,8.00,2.70,10.00,17.39,4.00,6.50,1.40,0.00,9.32,24.89,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.40,5.00,5.20,1.10,18.00,7.50,6.40,2.40,10.70,8.10,5.70,2.20,12.39,13.34,9.50,0.00,0.74,37.90,49.33,3.82,2.10,0.00,42.26,22.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,22.92,0.00,14.00,4.50,7.30,3.60,8.00,1.70,0.40,3.50,19.00,0.00,0.00,3.10,6.60,16.79,14.96,0.00,4.80,8.00,2.70,10.00,17.39,4.00,6.50,1.40,0.00,8.71,22.90,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.40,5.00,5.20,1.10,17.00,7.50,6.40,2.40,10.70,8.10,5.70,2.20,12.67,13.31,9.50,0.00,0.74,35.61,46.85,3.51,1.91,0.00,39.20,22.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,23.10,0.00,14.00,4.50,7.30,3.60,8.00,1.70,0.40,3.50,19.00,0.00,0.00,3.10,6.60,16.15,14.63,0.00,4.80,8.00,2.70,10.00,17.39,4.00,6.50,1.40,0.00,8.28,21.90,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.40,5.00,5.20,1.10,17.00,7.50,6.40,2.40,10.70,8.10,5.70,2.20,12.57,13.33,9.50,0.00,0.74,30.72,40.58,2.87,1.61,0.00,38.72,21.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,23.16,0.00,14.00,4.50,7.30,3.60,8.00,1.70,0.40,3.50,19.00,0.00,0.00,3.10,6.60,15.87,14.47,0.00,4.80,8.00,2.70,10.00,17.39,4.00,6.50,1.40,0.00,7.82,21.23,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.40,5.00,5.20,1.10,16.00,7.50,6.40,2.40,10.70,8.10,5.70,2.20,12.43,13.35,9.50,0.00,0.74,26.96,37.80,2.58,1.54,0.00,37.48,20.00,0.00,1.24,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,23.46,0.00,14.00,4.50,7.30,3.60,8.00,1.70,0.40,3.50,19.00,0.00,0.00,3.10,6.60,15.84,13.31,0.00,4.80,8.00,2.70,10.00,17.39,4.00,6.50,1.40,0.00,7.47,20.88,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.40,5.00,5.20,1.10,15.00,7.50,6.40,2.40,10.70,8.10,5.70,2.20,12.21,12.94,9.50,0.00,0.73,26.51,36.44,2.35,1.47,0.00,37.08,20.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,23.32,0.00,14.00,4.50,7.30,3.60,8.00,1.70,0.40,3.50,19.00,0.00,0.00,3.10,6.60,15.81,12.54,0.00,4.80,8.00,2.70,10.00,17.39,4.00,6.50,1.40,0.00,7.24,20.45,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.40,5.00,5.20,1.10,15.00,7.50,6.40,2.40,10.70,8.10,5.70,2.20,12.10,12.83,9.50,0.00,0.73,24.81,34.85,2.37,1.30,0.00,34.89,20.00,0.00,1.24,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,23.25,0.00,14.00,4.50,7.30,3.60,8.00,1.70,0.40,3.50,19.00,0.00,0.00,3.10,6.60,16.18,11.17,0.00,4.80,8.00,2.70,10.00,17.39,4.00,6.50,1.40,0.00,6.62,19.88,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.40,5.00,5.20,1.10,14.00,7.50,6.40,2.40,10.70,8.10,5.70,2.20,12.53,13.65,9.50,0.00,0.73,25.10,33.92,2.27,1.59,0.00,35.25,20.00,0.10,1.24,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,23.44,0.00,14.00,4.50,7.30,3.60,8.00,1.70,0.40,3.50,19.00,0.00,0.00,3.10,6.60,15.97,9.82,0.00,4.80,8.00,2.70,10.00,17.39,4.00,6.50,1.40,0.00,6.65,19.92,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.40,5.00,5.20,1.10,13.00,7.50,6.40,2.40,10.70,8.10,5.70,2.20,12.34,12.64,9.50,0.00,0.73,23.60,31.90,1.99,1.43,0.00,35.70,19.00,0.20,1.20,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
