"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.54,0.00,0.00,4.20,0.00,12.24,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,1.53,5.10,8.10,10.88,15.45,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.33,19.20,3.40,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,4.00,12.83,19.44,8.20,10.60,0.00,17.49,1.20,2.89,2.40,18.90,0.00,1.00,6.93,12.64,0.21,0.25,0.00,12.40,4.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
2.00,0.00,23.54,0.00,0.00,4.20,0.00,12.24,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,1.53,4.30,8.10,10.88,15.45,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.30,18.40,3.40,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.00,12.83,19.44,8.20,10.60,0.00,17.49,1.20,2.89,2.40,18.90,0.00,1.00,6.93,12.64,0.21,0.25,0.00,12.20,3.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
3.00,0.00,23.71,0.00,0.00,4.20,0.00,12.24,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,1.50,3.10,8.10,10.88,15.45,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.30,17.80,3.40,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.00,12.83,19.44,8.20,10.60,0.00,17.49,1.20,2.72,2.15,18.90,0.00,1.00,5.88,11.20,0.18,0.22,0.00,12.30,3.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
4.00,0.00,23.91,0.00,0.00,4.20,0.00,12.24,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,1.48,2.10,8.10,10.88,15.45,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.31,17.30,3.40,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.00,12.83,19.44,8.20,10.60,0.00,17.49,1.20,2.53,1.91,18.90,0.00,1.00,4.87,9.69,0.16,0.18,0.00,12.20,3.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
5.00,0.00,23.90,0.00,0.00,4.20,0.00,12.24,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,1.26,1.40,8.10,10.88,15.45,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.31,16.80,3.40,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.00,12.83,19.44,8.20,10.60,0.00,17.49,1.20,2.23,1.70,18.90,0.00,1.00,4.20,8.58,0.16,0.13,0.00,11.90,2.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
6.00,0.00,23.87,0.00,0.00,4.20,0.00,12.24,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.98,0.90,8.10,10.88,15.45,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.29,16.50,3.40,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.00,12.83,19.44,8.20,10.60,0.00,17.49,1.20,1.89,1.50,18.90,0.00,1.00,3.65,7.62,0.15,0.08,0.00,11.70,2.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
7.00,0.00,23.60,0.00,0.00,4.20,0.00,12.24,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.89,0.80,8.10,10.88,15.45,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.32,16.30,3.40,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.00,12.83,19.44,8.20,10.60,0.00,17.49,1.20,1.73,1.31,18.90,0.00,1.00,3.48,7.47,0.10,0.05,0.00,11.80,2.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
8.00,0.00,23.91,0.00,0.00,4.20,0.00,12.24,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.86,0.70,8.10,10.88,15.45,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.42,16.10,3.40,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.00,12.83,19.44,8.20,10.60,0.00,17.49,1.20,1.62,1.13,18.90,0.00,1.00,3.43,7.59,0.03,0.02,0.00,11.80,2.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
9.00,0.00,23.92,0.00,0.00,4.20,0.00,12.24,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.85,0.60,8.10,10.88,15.45,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.49,16.10,3.40,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.00,12.83,19.44,8.20,10.60,0.00,17.49,1.20,1.44,1.02,18.90,0.00,1.00,2.91,6.87,0.01,0.01,0.00,11.50,2.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
10.00,0.00,23.69,0.00,0.00,4.20,0.00,12.24,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.84,0.50,8.10,10.88,15.45,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.54,16.10,3.40,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.00,12.83,19.44,8.20,10.60,0.00,17.49,1.20,1.24,0.94,18.90,0.00,1.00,2.22,5.86,0.00,0.00,0.00,11.00,2.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.10
