"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.78,29.95,67.13,625.01,203.33,7.98,8.37,103.73,17.56,0.00,0.00,14.92,32.22,5.13,2.82,162.65,50.44,79.98,21.75,18.46,144.99,0.00,1.97,6.88,87.69,6.39,9.00,73.04,3.45,16.89,0.00,0.00,65.57,65.08,0.00,53.30,66.50,72.84,66.50,4.66,74.91,76.30,45.38,35.17,39.75,30.67,30.56,0.00,84.62,59.47,20.62,0.00,40.50
2.00,72.37,29.95,67.13,625.01,203.33,7.98,8.37,103.73,17.56,0.00,0.00,14.92,31.95,5.13,2.82,162.65,50.88,79.98,21.75,17.24,144.99,0.00,1.97,6.88,87.69,6.39,9.00,74.56,3.45,17.25,0.00,0.00,66.16,20.62,0.00,20.62,107.93,87.59,0.00,4.66,74.91,75.00,47.63,44.82,39.75,30.67,30.56,0.00,47.28,85.00,74.10,0.00,40.57
3.00,64.43,29.95,67.13,625.01,203.33,7.98,8.37,103.73,17.56,0.00,0.00,14.92,22.39,5.13,2.82,162.65,47.39,79.98,21.75,4.13,144.99,0.00,1.97,6.88,87.69,6.39,9.00,4.64,3.45,0.00,0.00,0.00,67.50,42.64,0.00,21.02,123.07,75.75,0.00,4.66,74.91,66.99,33.77,33.76,39.75,30.67,30.56,0.00,25.00,66.11,110.22,0.00,36.06
4.00,48.34,29.95,67.13,625.01,203.33,7.98,8.37,103.73,17.56,0.00,0.00,14.92,48.76,5.13,2.82,162.65,48.79,79.98,21.75,4.13,144.99,0.00,1.97,6.88,87.69,6.39,9.00,70.48,3.45,16.30,0.00,0.00,65.02,49.63,0.00,64.70,121.18,93.05,0.00,4.40,74.91,75.00,0.00,36.39,39.75,28.71,28.59,0.00,35.44,25.00,70.27,0.00,49.49
5.00,72.37,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,0.00,14.92,53.43,5.13,2.82,162.65,47.34,85.02,21.75,35.37,144.99,0.00,1.97,6.88,87.69,6.39,9.00,61.49,3.45,14.22,0.00,0.00,54.51,0.00,0.00,20.62,120.73,96.48,0.00,4.20,74.91,75.00,47.67,44.78,39.75,27.18,27.07,0.00,43.69,25.00,110.25,0.00,51.46
6.00,72.37,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,0.00,14.92,62.22,5.13,2.82,162.65,48.88,85.02,21.75,29.54,144.99,0.00,1.97,6.88,87.69,6.39,9.00,64.01,3.45,14.81,0.00,0.00,57.77,0.00,0.00,20.62,158.17,76.28,0.00,4.25,74.91,75.00,46.96,45.48,39.75,27.52,27.41,0.00,46.26,25.00,110.24,0.00,54.62
7.00,72.37,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,0.00,14.92,28.45,5.13,2.82,162.65,47.26,85.02,21.75,4.12,144.99,0.00,1.97,6.88,87.69,6.39,9.00,58.89,3.45,13.62,0.00,0.00,57.95,55.28,0.00,55.44,123.49,80.43,0.00,4.32,74.37,74.45,49.73,37.91,39.75,28.10,27.98,0.00,25.00,76.70,0.00,0.00,38.44
8.00,56.40,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,0.00,14.92,32.45,5.13,2.82,162.65,51.33,85.02,21.75,18.00,144.99,0.00,1.97,6.88,87.69,6.39,9.00,79.98,3.45,18.50,0.00,0.00,67.50,67.10,0.00,20.62,66.50,72.84,66.50,4.66,74.91,75.00,56.80,0.00,39.75,30.67,30.55,0.00,25.00,25.00,104.06,0.00,39.47
9.00,72.37,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,0.00,14.92,56.69,5.13,2.82,162.65,53.71,85.02,21.75,35.37,144.99,0.00,1.97,6.88,87.69,6.39,9.00,72.15,3.45,16.69,0.00,0.00,20.66,20.63,0.00,20.63,0.00,101.16,125.17,4.66,74.91,75.00,50.31,39.23,39.75,30.67,30.55,0.00,58.96,44.38,110.26,0.00,45.27
10.00,72.37,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,0.00,14.92,81.71,5.13,2.82,162.65,58.50,85.02,21.75,35.37,144.99,0.00,1.97,6.88,87.69,6.39,9.00,80.37,3.45,18.59,0.00,0.00,48.77,45.40,0.00,20.62,0.00,77.67,184.23,4.63,74.91,75.00,46.30,44.24,39.75,30.45,30.33,0.00,25.00,25.00,109.12,0.00,62.46
11.00,69.84,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,0.00,14.92,81.71,5.13,2.82,162.65,75.68,85.02,21.75,35.37,144.99,0.00,1.97,6.88,87.69,6.39,9.00,85.48,3.45,19.77,0.00,0.00,62.95,62.04,0.00,62.26,0.00,161.62,150.57,4.66,74.91,76.30,46.78,44.06,39.75,30.67,30.56,0.00,25.26,64.44,22.61,0.00,88.00
12.00,78.02,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,0.00,14.92,81.71,5.13,2.82,162.65,87.78,85.02,21.75,35.37,144.99,0.00,1.97,6.88,87.69,6.39,9.00,85.48,3.45,19.77,0.00,0.00,67.50,67.09,0.00,67.32,0.00,188.35,184.23,4.66,74.91,76.30,47.45,54.49,39.75,30.67,30.56,0.00,45.22,45.22,30.83,0.00,99.44
13.00,78.57,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,18.99,14.92,86.31,5.13,2.82,162.65,92.84,85.02,21.75,35.37,144.99,0.00,1.97,6.88,87.69,6.39,9.00,85.48,3.45,19.77,0.00,0.00,64.82,64.25,42.02,64.48,0.00,87.16,184.23,4.66,74.91,76.30,50.37,62.56,39.75,30.67,30.56,0.00,52.06,52.09,58.96,95.97,110.36
14.00,76.45,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,18.99,14.92,83.81,5.13,2.82,162.65,87.15,85.02,21.75,35.37,144.99,0.00,1.97,6.88,87.69,6.39,9.00,85.48,3.45,19.77,0.00,0.00,34.84,59.77,60.46,59.98,164.79,177.20,164.85,4.50,74.91,76.30,48.26,54.51,39.75,29.48,29.37,0.00,29.02,46.89,60.28,78.82,110.35
15.00,70.40,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,18.99,14.92,105.24,5.13,2.82,162.65,99.11,85.02,21.75,0.00,144.99,0.00,1.97,6.88,87.69,6.39,9.00,85.48,3.45,19.77,228.46,0.00,65.73,37.32,37.76,65.48,179.13,127.68,179.19,4.66,74.91,75.00,45.31,42.13,39.75,30.67,30.56,0.00,55.18,32.87,105.78,68.92,137.07
16.00,62.12,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,18.99,14.92,115.08,5.13,2.82,162.65,97.90,85.02,21.75,0.00,144.99,0.00,1.97,6.88,87.69,6.39,9.00,85.48,3.45,19.77,228.46,0.00,63.37,62.56,40.00,62.78,184.17,99.22,184.23,4.66,74.91,76.30,0.00,66.47,39.75,30.67,30.56,0.00,46.51,46.51,106.64,73.48,140.14
17.00,64.05,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,18.99,14.92,114.98,5.13,2.82,162.65,94.44,85.02,21.75,0.00,144.99,0.00,1.97,6.88,87.69,6.39,9.00,85.48,3.45,19.77,228.46,0.00,67.50,67.10,28.86,28.86,177.25,190.16,177.32,4.66,74.91,76.30,66.56,0.00,39.75,30.67,30.56,0.00,42.98,42.98,99.37,75.91,140.04
18.00,78.51,29.95,67.13,625.01,203.33,7.98,8.37,107.87,17.56,0.00,18.99,14.92,124.75,5.13,2.82,162.65,93.90,85.02,21.75,0.00,144.99,0.00,1.97,6.88,87.69,6.39,9.00,85.48,3.45,19.77,228.46,0.00,22.58,39.64,23.57,21.60,182.48,195.45,182.55,4.66,74.91,75.00,50.04,62.00,39.75,30.67,30.56,0.00,25.34,81.33,98.94,77.83,143.41
