"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,20.28,0.00,14.00,4.20,8.30,2.60,7.70,1.82,0.40,3.40,18.00,0.00,0.00,4.00,0.00,7.20,23.00,46.40,0.00,5.50,4.80,4.50,18.45,10.00,5.00,6.50,2.80,0.00,30.33,87.01,1.89,27.00,19.42,10.50,0.00,17.48,0.00,0.60,6.00,7.00,7.20,1.20,108.70,7.20,4.00,18.45,1.80,10.80,7.45,4.30,2.40,8.95,12.55,18.00,0.00,0.00,0.00,1.23,99.22,94.48,11.48,9.96,0.00,128.99,105.55,0.00,1.28,0.00,0.00,0.00,0.00,11.00
2.00,0.00,21.12,0.00,14.00,4.20,8.30,2.60,7.70,1.82,0.40,3.40,18.00,0.00,0.00,4.00,0.00,7.20,23.10,42.20,0.00,5.50,4.80,4.50,18.45,10.00,5.00,6.50,2.80,0.00,30.29,87.76,1.89,27.00,19.42,10.50,0.00,17.48,0.00,0.60,6.00,7.00,7.20,1.20,112.30,7.20,4.00,18.45,1.80,10.80,7.45,4.30,2.40,8.49,12.49,18.00,0.00,0.00,0.00,1.23,98.54,94.08,11.34,9.82,0.00,129.77,109.48,0.00,1.24,0.00,0.00,0.00,0.00,11.00
3.00,0.00,20.39,0.00,14.00,4.20,8.30,2.60,7.70,1.82,0.40,3.40,18.00,0.00,0.00,4.00,0.00,7.20,23.00,39.70,0.00,5.50,4.80,4.50,18.45,10.00,5.00,6.50,2.80,0.00,30.33,88.38,1.89,27.00,19.42,10.50,0.00,17.48,0.00,0.60,6.00,7.00,7.20,1.20,113.50,7.20,4.00,18.45,1.80,10.80,7.45,4.30,2.40,8.13,12.43,18.00,0.00,0.00,0.00,1.23,98.08,93.76,11.26,9.77,0.00,130.51,112.11,0.00,1.24,0.00,0.00,0.00,0.00,11.00
4.00,0.00,20.75,0.00,14.00,4.20,8.30,2.60,7.70,1.82,0.40,3.40,18.00,0.00,0.00,4.00,0.00,7.20,23.10,38.00,0.00,5.50,4.80,4.50,18.45,10.00,5.00,6.50,2.80,0.00,30.60,88.63,1.89,27.00,19.42,10.50,0.00,17.48,0.00,0.60,6.00,7.00,7.20,1.20,114.40,7.20,4.00,18.45,1.80,10.80,7.45,4.30,2.40,8.06,12.38,18.00,0.00,0.00,0.00,1.23,98.31,93.64,11.33,9.96,0.00,131.15,110.85,0.00,1.24,0.00,0.00,0.00,0.00,11.00
5.00,0.00,20.96,0.00,14.00,4.20,8.30,2.60,7.70,1.82,0.40,3.40,18.00,0.00,0.00,4.00,0.00,7.20,23.20,38.40,0.00,5.50,4.80,4.50,18.45,10.00,5.00,6.50,2.80,0.00,30.86,88.87,1.89,27.00,19.42,10.50,0.00,17.48,0.00,0.60,6.00,7.00,7.20,1.20,114.40,7.20,4.00,18.45,1.80,10.80,7.45,4.30,2.40,8.01,12.32,18.00,0.00,0.00,0.00,1.23,98.81,93.37,11.40,10.16,0.00,131.77,109.36,0.00,1.20,0.00,0.00,0.00,0.00,11.00
6.00,0.00,20.75,0.00,14.00,4.20,8.30,2.60,7.70,1.82,0.40,3.40,18.00,0.00,0.00,4.00,0.00,7.20,23.40,38.00,0.00,5.50,4.80,4.50,18.45,10.00,5.00,6.50,2.80,0.00,31.06,89.12,1.89,27.00,19.42,10.50,0.00,17.48,0.00,0.60,6.00,7.00,7.20,1.20,114.00,7.20,4.00,18.45,1.80,10.80,7.45,4.30,2.40,7.99,12.25,18.00,0.00,0.00,0.00,1.23,100.14,92.64,11.46,10.36,0.00,132.32,107.21,0.00,1.24,0.00,0.00,0.00,0.00,11.00
7.00,0.00,21.11,0.00,14.00,4.20,8.30,2.60,7.70,1.82,0.40,3.40,18.00,0.00,0.00,4.00,0.00,7.20,23.70,35.30,0.00,5.50,4.80,4.50,18.45,10.00,5.00,6.50,2.80,0.00,31.22,89.37,1.89,27.00,19.42,10.50,0.00,17.48,0.00,0.60,6.00,7.00,7.20,1.20,112.30,7.20,4.00,18.45,1.80,10.80,7.45,4.30,2.40,7.95,12.18,18.00,0.00,0.00,0.00,1.23,100.18,91.97,11.51,10.55,0.00,132.77,105.71,0.00,1.20,0.00,0.00,0.00,0.00,11.00
8.00,0.00,21.79,0.00,14.00,4.20,8.30,2.60,7.70,1.82,0.40,3.40,18.00,0.00,0.00,4.00,0.00,7.20,23.80,32.50,0.00,5.50,4.80,4.50,18.45,10.00,5.00,6.50,2.80,0.00,31.30,89.65,1.89,27.00,19.42,10.50,0.00,17.48,0.00,0.60,6.00,7.00,7.20,1.20,111.00,7.20,4.00,18.45,1.80,10.80,7.45,4.30,2.40,7.81,12.09,18.00,0.00,0.00,0.00,1.23,96.37,91.47,11.57,10.73,0.00,132.90,106.16,0.00,1.20,0.00,0.00,0.00,0.00,11.00
9.00,0.00,21.02,0.00,14.00,4.20,8.30,2.60,7.70,1.82,0.40,3.40,18.00,0.00,0.00,4.00,0.00,7.20,23.60,29.60,0.00,5.50,4.80,4.50,18.45,10.00,5.00,6.50,2.80,0.00,31.36,89.82,1.89,27.00,19.42,10.50,0.00,17.48,0.00,0.60,6.00,7.00,7.20,1.20,111.20,7.20,4.00,18.45,1.80,10.80,7.45,4.30,2.40,7.70,12.04,18.00,0.00,0.00,0.00,1.23,93.71,91.22,11.62,10.92,0.00,133.05,106.50,0.00,1.20,0.00,0.00,0.00,0.00,11.00
10.00,0.00,21.43,0.00,14.00,4.20,8.30,2.60,7.70,1.82,0.40,3.40,18.00,0.00,0.00,4.00,0.00,7.20,23.30,26.40,0.00,5.50,4.80,4.50,18.45,10.00,5.00,6.50,2.80,0.00,31.39,89.66,1.89,27.00,19.42,10.50,0.00,17.48,0.00,0.60,6.00,7.00,7.20,1.20,111.20,7.20,4.00,18.45,1.80,10.80,7.45,4.30,2.40,7.67,12.17,18.00,0.00,0.00,0.00,1.23,94.47,91.72,11.64,11.13,0.00,133.26,106.51,0.00,1.16,0.00,0.00,0.00,0.00,11.00
