"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,649.93,213.30,7.99,7.88,108.83,19.36,3.98,33.30,15.05,88.33,8.91,3.85,165.35,113.35,120.21,44.45,35.59,246.01,23.02,2.85,6.88,88.00,47.13,6.39,9.98,96.29,10.21,19.95,149.48,0.00,23.51,67.69,68.48,23.51,185.79,198.88,185.86,5.67,0.00,45.97,67.15,40.98,58.78,30.94,30.82,30.82,87.88,88.04,111.24,111.19
2.00,78.57,30.22,67.73,649.93,213.30,7.99,7.88,87.75,19.36,3.98,33.30,15.05,110.73,8.91,3.85,165.35,113.35,94.79,44.45,35.59,246.01,23.02,2.85,6.88,88.00,89.23,6.39,9.98,96.29,10.21,19.95,143.00,143.00,68.10,67.69,68.48,20.43,185.79,198.88,185.86,5.67,0.00,69.95,56.41,51.72,58.78,30.94,30.82,30.82,87.88,88.04,111.24,111.19
3.00,78.57,30.22,67.73,649.93,213.30,7.99,7.88,96.06,19.36,3.98,33.30,15.05,122.99,8.91,3.85,165.35,113.35,104.81,44.45,35.59,246.01,23.02,2.85,6.88,88.00,115.36,6.39,9.98,96.29,10.21,19.95,143.00,143.00,68.10,67.69,68.48,39.14,185.79,198.88,185.86,5.67,0.00,73.16,63.84,63.81,58.78,30.94,30.82,30.82,87.88,88.04,110.50,111.19
4.00,78.57,30.22,67.73,649.93,213.30,7.99,7.88,94.77,19.36,3.98,33.30,15.05,122.71,8.91,3.85,165.35,113.35,103.26,44.45,35.59,246.01,23.02,2.85,6.88,88.00,113.77,6.39,9.98,96.29,10.21,19.95,143.00,143.00,68.10,67.69,68.48,28.90,185.79,198.88,185.86,5.67,0.00,73.16,60.67,60.81,58.78,30.94,30.82,30.82,87.88,88.04,110.50,111.19
5.00,78.57,30.22,67.73,649.93,213.30,7.99,7.88,97.75,19.36,3.98,33.30,15.05,125.48,8.91,3.85,165.35,113.35,106.85,44.45,35.59,246.01,23.02,2.85,6.88,88.00,114.60,6.39,9.98,96.29,10.21,19.95,143.00,143.00,68.10,67.69,68.48,38.28,185.79,198.88,185.86,5.67,0.00,73.16,67.10,61.03,58.78,30.94,30.82,30.82,87.88,88.04,110.50,111.19
6.00,78.57,30.22,67.73,649.93,213.30,7.99,7.88,97.45,19.36,3.98,33.30,15.05,122.92,8.91,3.85,165.35,113.35,106.49,44.45,35.59,246.01,23.02,2.85,6.88,88.00,114.16,6.39,9.98,96.29,10.21,19.95,143.00,143.00,68.10,67.69,68.48,49.95,185.79,198.88,185.86,5.67,0.00,73.16,67.15,61.18,58.78,30.94,30.82,30.82,87.88,88.04,110.50,111.19
7.00,78.57,30.22,67.73,649.93,213.30,7.99,7.88,90.82,19.36,3.98,33.30,15.05,127.29,8.91,3.85,165.35,113.35,98.49,44.45,35.59,246.01,23.02,2.85,6.88,88.00,104.15,6.39,9.98,96.29,10.21,19.95,143.00,143.00,68.10,67.69,68.48,67.92,185.79,198.88,185.86,5.67,66.39,45.97,53.53,54.60,58.78,30.94,30.82,30.82,87.88,88.04,110.50,111.19
8.00,78.57,30.22,67.73,649.93,213.30,7.99,7.88,92.79,19.36,3.98,33.30,15.05,125.64,8.91,3.85,165.35,113.35,100.87,44.45,35.59,246.01,23.02,2.85,6.88,88.00,89.84,6.39,9.98,96.29,10.21,19.95,143.00,143.00,68.10,67.69,68.48,38.11,185.79,198.88,185.86,5.67,66.39,45.97,63.20,63.19,58.78,30.94,30.82,30.82,87.88,88.04,110.50,111.19
9.00,78.57,30.22,67.73,649.93,213.30,7.99,7.88,109.04,19.36,3.98,33.30,15.05,121.71,8.91,3.85,165.35,113.35,120.47,44.45,35.59,246.01,23.02,2.85,6.88,88.00,104.93,6.39,9.98,96.29,10.21,19.95,143.00,143.00,68.10,67.69,68.48,67.92,185.79,198.88,185.86,5.67,76.05,72.00,67.15,53.35,58.78,30.94,30.82,30.82,87.88,88.04,110.50,111.19
10.00,78.57,30.22,67.73,649.93,213.30,7.99,7.88,111.35,19.36,3.98,33.30,15.05,141.25,8.91,3.85,165.35,113.35,123.25,44.45,35.59,246.01,23.02,2.85,6.88,88.00,102.56,6.39,9.98,96.29,10.21,19.95,230.47,0.00,23.51,67.69,68.48,23.51,185.79,190.01,185.86,5.67,76.05,73.16,67.15,67.06,58.78,30.94,23.51,30.82,87.88,88.04,25.95,111.19
