"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,22.04,0.00,0.00,4.20,7.60,10.00,9.20,3.60,0.00,3.50,15.00,0.00,0.02,15.67,10.00,2.80,9.00,55.70,3.15,2.50,10.77,4.60,19.39,19.39,13.00,19.59,2.80,0.00,19.10,52.90,3.55,0.00,19.59,19.10,0.00,18.32,0.00,0.60,15.00,14.00,10.00,2.40,107.70,12.93,20.57,19.59,8.40,10.70,0.00,17.63,2.40,3.70,3.20,18.00,1.00,1.63,0.00,1.23,33.90,47.90,4.20,3.90,0.00,76.00,65.20,0.00,2.00,0.00
2.00,0.00,21.89,0.00,0.00,4.20,7.60,10.00,9.20,3.60,0.00,3.50,15.00,0.00,0.00,15.67,10.00,2.80,8.00,54.80,3.17,2.50,10.77,4.60,19.39,19.39,13.00,19.59,2.80,0.00,19.20,51.30,3.55,0.00,19.59,19.10,0.00,18.32,0.00,0.60,15.00,14.00,10.00,2.40,99.31,12.93,20.57,19.59,8.40,10.70,0.00,17.63,2.40,2.77,2.56,18.00,1.00,1.63,0.00,1.23,35.20,49.40,4.10,3.90,0.00,77.20,53.60,0.00,2.00,0.00
3.00,0.00,21.68,0.00,0.00,4.20,7.60,10.00,9.20,3.60,0.00,3.50,15.00,0.00,0.00,15.67,10.00,2.80,7.60,51.60,3.20,2.50,10.77,4.60,19.39,19.39,13.00,19.59,2.80,0.00,19.60,50.20,3.55,0.00,19.59,19.10,0.00,18.32,0.00,0.60,15.00,14.00,10.00,2.40,95.88,12.93,20.57,19.59,8.40,10.70,0.00,17.63,2.40,2.22,2.06,18.00,1.00,1.63,0.00,1.23,45.00,53.60,4.00,3.90,0.00,79.10,40.50,0.00,2.00,0.00
4.00,0.00,21.73,0.00,0.00,4.20,7.60,10.00,9.20,3.60,0.00,3.50,15.00,0.00,0.00,15.67,11.36,2.80,7.30,48.50,3.20,2.50,10.77,4.60,19.39,19.39,13.00,19.59,2.80,0.00,19.60,49.90,3.55,0.00,19.59,19.10,0.00,18.32,0.00,0.60,15.00,14.00,10.00,2.40,94.11,12.93,20.57,19.59,8.40,10.70,0.00,17.63,2.40,1.79,1.62,18.00,1.00,1.63,0.00,1.23,55.00,65.00,4.00,4.00,0.00,79.30,32.50,0.00,2.00,0.00
5.00,0.00,21.57,0.00,0.00,4.20,7.60,10.00,9.20,3.60,0.00,3.50,15.00,0.00,0.00,15.67,11.36,2.80,7.40,45.40,3.20,2.50,10.77,4.60,19.39,19.39,13.00,19.59,2.80,0.00,19.60,49.90,3.55,0.00,19.59,19.10,0.00,18.32,0.00,0.60,15.00,14.00,10.00,2.40,85.81,12.93,20.57,19.59,8.40,10.70,0.00,17.63,2.40,1.39,1.34,18.00,1.00,1.63,0.00,1.23,52.00,65.00,4.10,4.10,0.00,78.90,26.10,0.00,2.00,0.00
6.00,0.00,21.50,0.00,0.00,4.20,7.60,10.00,9.20,3.60,0.00,3.50,15.00,0.00,0.00,15.67,11.36,2.80,7.40,42.60,3.20,2.50,10.77,4.60,19.39,19.39,13.00,19.59,2.80,0.00,19.60,50.10,3.55,0.00,19.59,19.10,0.00,18.32,0.00,0.60,15.00,14.00,10.00,2.40,77.32,12.93,20.57,19.59,8.40,10.70,0.00,17.63,2.40,0.99,1.11,18.00,1.00,1.63,0.00,1.23,52.00,62.00,4.20,4.10,0.00,77.90,21.30,0.00,2.00,0.00
7.00,0.00,21.76,0.00,0.00,4.20,7.60,10.00,9.20,3.60,0.00,3.50,15.00,0.00,0.00,15.67,11.36,2.80,7.40,40.30,3.19,2.50,5.00,4.60,19.39,19.39,13.00,19.59,2.80,0.00,19.70,50.40,3.55,0.00,19.59,19.10,0.00,18.32,0.00,0.60,15.00,14.00,10.00,2.40,65.10,12.93,20.57,19.59,8.40,10.70,0.00,17.63,2.40,0.86,1.07,18.00,1.00,1.63,0.00,1.23,52.00,62.00,4.40,4.00,0.00,76.60,21.30,0.00,2.00,0.00
8.00,0.00,21.79,0.00,0.00,4.20,7.60,10.00,9.20,3.60,0.00,3.50,15.00,0.00,0.00,15.67,11.36,2.80,7.30,38.00,3.14,2.50,5.00,4.60,19.39,19.39,13.00,19.59,2.80,0.00,19.60,50.30,3.55,0.00,19.59,19.10,0.00,18.32,0.00,0.60,15.00,14.00,10.00,2.40,65.10,12.93,20.57,19.59,8.40,10.70,0.00,17.63,2.40,0.82,1.10,18.00,1.00,1.63,0.00,1.23,52.00,65.00,4.50,4.30,0.00,77.00,21.30,0.00,2.00,0.00
9.00,0.00,21.64,0.00,0.00,4.20,7.60,10.00,9.20,3.60,0.00,3.50,15.00,0.00,0.00,15.67,11.36,2.80,7.00,35.60,3.13,2.50,5.00,4.60,19.39,19.39,13.00,19.59,2.80,0.00,19.50,50.10,3.55,0.00,19.59,19.10,0.00,18.32,0.00,0.60,15.00,14.00,10.00,2.40,58.00,12.93,20.57,19.59,8.40,10.70,0.00,17.63,2.40,0.81,1.04,18.00,1.00,1.63,0.00,1.23,48.00,65.00,4.50,4.70,0.00,77.90,21.30,0.00,2.00,0.00
10.00,0.00,22.05,0.00,0.00,4.20,7.60,10.00,9.20,3.60,0.00,3.50,15.00,0.00,0.00,15.67,11.36,2.80,6.70,33.10,2.88,2.50,5.00,4.60,19.39,19.39,13.00,19.59,2.80,0.00,19.50,50.50,3.55,0.00,19.59,19.10,0.00,18.32,0.00,0.60,15.00,14.00,10.00,2.40,55.00,12.93,20.57,19.59,8.40,10.70,0.00,17.63,2.40,0.83,0.96,18.00,1.00,1.63,0.00,1.23,46.00,60.00,4.50,4.60,0.00,79.70,30.00,0.00,2.00,0.00
